,NKIRAS2 (28511)
ACH-000004,0.12634756018167928
ACH-000005,-0.160812410156021
ACH-000007,0.3193851274423959
ACH-000009,0.12001548000428265
ACH-000011,0.05373602054124422
ACH-000012,-0.22067218742815048
ACH-000013,0.10829414618065134
ACH-000014,0.09622511663282872
ACH-000015,0.11650715125033165
ACH-000017,-0.0512849836854572
ACH-000018,0.051878014728397766
ACH-000019,0.12363372748918408
ACH-000021,0.1026788561516987
ACH-000022,-0.07987922726401032
ACH-000025,0.04975168823992543
ACH-000028,0.11690563858835075
ACH-000030,0.07964234844580984
ACH-000035,-0.1115449583534564
ACH-000036,0.024216270210181454
ACH-000037,-0.037908212599725565
ACH-000039,0.08491322093596973
ACH-000040,-0.09910480959813764
ACH-000041,-0.011025633845227
ACH-000042,0.07462353440014223
ACH-000045,0.11920677403144732
ACH-000047,0.05050990296171797
ACH-000052,-0.2046288026187395
ACH-000053,0.06007615425700625
ACH-000054,0.18451757424572093
ACH-000055,-0.004229817218755452
ACH-000060,0.03430596700492662
ACH-000067,-0.18622494000839054
ACH-000070,0.16521489779954068
ACH-000075,-0.057569207768288576
ACH-000078,0.004931199564890158
ACH-000082,0.108180688054935
ACH-000085,-0.0711557013982341
ACH-000086,0.07695321017666222
ACH-000087,0.07796994138057403
ACH-000092,0.013694943625413578
ACH-000095,0.04197961438809397
ACH-000097,0.1948088681445808
ACH-000098,-0.13746123584461672
ACH-000099,-0.0030305086063400198
ACH-000108,0.13167638179520058
ACH-000113,0.2415741466755117
ACH-000116,0.0963314996754896
ACH-000118,0.15612712457832958
ACH-000120,-0.078190148298795
ACH-000123,0.15497016603707126
ACH-000127,0.1797555731975352
ACH-000128,-0.17923013752259465
ACH-000132,-0.033253512889138616
ACH-000133,-0.041809110911830115
ACH-000137,0.07468424683742797
ACH-000138,-0.05112317638354842
ACH-000142,-0.09430525872119196
ACH-000143,-0.04382814332581085
ACH-000146,0.009691588565387163
ACH-000148,0.021573529328827064
ACH-000150,0.10457947277012172
ACH-000152,-0.08641742581459988
ACH-000153,-0.06327595839345113
ACH-000159,0.0055706529353757
ACH-000160,0.0935657942294756
ACH-000163,-0.13245558667801774
ACH-000167,0.13408736065900215
ACH-000168,0.04735170820169489
ACH-000169,0.02546632908848716
ACH-000178,0.07160614750768513
ACH-000183,0.03258307388690563
ACH-000188,-0.0006812732429857418
ACH-000189,0.117178612949215
ACH-000190,0.11565904352622892
ACH-000198,0.028554335462146144
ACH-000203,0.266355213453532
ACH-000204,0.007549284291633859
ACH-000206,0.09410338048100332
ACH-000207,0.19824991854306365
ACH-000208,0.08008352784967697
ACH-000210,0.011424305473287277
ACH-000211,-0.02779473080274911
ACH-000215,0.0020454639993649107
ACH-000221,0.04977022154280935
ACH-000222,0.07627923714669406
ACH-000223,0.05042596778862948
ACH-000226,-0.04479528503429938
ACH-000227,0.08435254024066609
ACH-000228,0.04276270365088162
ACH-000231,-0.009845825264462644
ACH-000232,0.14340769215779947
ACH-000233,0.2571777929526381
ACH-000234,0.042179546286047434
ACH-000235,0.017125394145023475
ACH-000237,0.07069842313353641
ACH-000238,-0.23213865260891606
ACH-000242,-0.03108703171563248
ACH-000243,-0.19506626294851184
ACH-000244,0.06146983786230946
ACH-000246,0.244014174717593
ACH-000248,-0.035750556205522734
ACH-000250,-0.06085943319644359
ACH-000251,0.08003349333934097
ACH-000252,0.21859375319783497
ACH-000253,0.019685022297295258
ACH-000255,0.02182919745959299
ACH-000256,-0.08143688407941088
ACH-000257,0.037986915938774735
ACH-000258,0.10274734238854742
ACH-000259,0.14214243076822436
ACH-000260,-0.020625833331884117
ACH-000261,0.07444829934897572
ACH-000262,0.06301821043500908
ACH-000263,-0.09189491912588428
ACH-000264,0.010663215421817349
ACH-000265,-0.05028894849320552
ACH-000266,0.1896642261115636
