,PTCD3 (55037)
ACH-000246,-0.6067899864912639
ACH-000248,-0.8129338321885409
ACH-000250,-0.3834154232655853
ACH-000251,-0.5739087853787548
ACH-000252,-0.7149824172603256
ACH-000253,-0.3985006564086537
ACH-000255,-0.6281467297653314
ACH-000256,-0.4234400894669888
ACH-000257,-0.8069098300377725
ACH-000258,-0.5695409678935182
ACH-000259,-0.8849519458922229
ACH-000260,-0.5335974269969829
ACH-000261,-0.5065969523625881
ACH-000262,-0.4658205482738701
ACH-000263,-0.8881720140161892
ACH-000264,-0.4465391389226846
ACH-000265,-0.9429655076480438
ACH-000266,-0.40465505896308734
ACH-000272,-0.4810488650848576
ACH-000274,-0.578013299262968
ACH-000277,-0.6883194488692677
ACH-000278,-0.4483153492230653
ACH-000279,-0.8655570988146298
ACH-000280,-0.4383091042755623
ACH-000281,-0.6161825845573892
ACH-000288,-0.8184350155666725
ACH-000291,-0.6370104224732595
ACH-000293,-0.8039570945469445
ACH-000294,-0.5401563590972022
ACH-000295,-0.8286764994703499
ACH-000296,-0.6629096554762359
ACH-000302,-0.7059853889737955
ACH-000304,-0.934504449669274
ACH-000307,-0.5663351402719038
ACH-000308,-0.5941364378548849
ACH-000310,-0.4091607060660265
ACH-000311,-0.5241763790760732
ACH-000312,-0.7232940245304503
ACH-000315,-0.2775102246777732
ACH-000316,-0.5916511438697493
ACH-000317,-0.680608848510776
ACH-000318,-0.798419536168945
ACH-000319,-0.4406538770277661
ACH-000320,-0.6023233802262213
ACH-000322,-0.654733623797042
ACH-000323,-0.7827546287574504
ACH-000324,-0.4886479855276663
ACH-000329,-0.6239330544525478
ACH-000330,-0.7237842396024771
ACH-000331,-0.6119050131649645
ACH-000332,-0.3431414844638657
ACH-000334,-0.4455145678581512
ACH-000335,-0.5762722031527516
ACH-000336,-0.6948495662682966
ACH-000337,-0.7134389577666328
ACH-000338,-1.079934774002804
ACH-000339,-0.5823039099527226
ACH-000341,-0.6958370434666857
ACH-000348,-0.561139513291177
ACH-000350,-0.552325831060022
ACH-000352,-0.7378891976349
ACH-000356,-0.6590289070833407
ACH-000361,-0.4690631651375456
ACH-000362,-0.3616216734698835
ACH-000363,-0.6289361040891897
ACH-000364,-0.8331175151828608
ACH-000365,-0.7184986486841585
ACH-000366,-0.5379230577676336
ACH-000368,-0.8048365392011108
ACH-000374,-1.04496658120451
ACH-000375,-0.6150844522093591
ACH-000376,-0.9474256967700012
ACH-000381,-0.7697876402319769
ACH-000383,-0.6407778152543082
ACH-000387,-0.6276227381629459
ACH-000389,-0.25080280195301136
ACH-000390,-0.6801757371822018
ACH-000393,-0.4487862081166676
ACH-000395,-0.5553099432444183
ACH-000396,-1.0625911174119516
ACH-000397,-0.3812192860180196
ACH-000401,-0.34396173371378097
ACH-000402,-0.2877605794714776
ACH-000403,-0.5370176147599269
ACH-000404,-0.8041734945869802
ACH-000406,-0.8221827192993225
ACH-000407,-0.7058217272315663
ACH-000408,-0.722135773983001
ACH-000410,-0.6816652777431476
ACH-000411,-0.40671041993811663
ACH-000414,-0.44036389393391095
ACH-000415,-0.7862100446612498
ACH-000416,-0.4586457591575908
ACH-000420,-0.5883922331677967
ACH-000421,-0.5836014975504588
ACH-000424,-0.9982625641818904
ACH-000425,-0.6643068355327056
ACH-000426,-0.4517402944888739
ACH-000427,-0.7624709166836214
ACH-000433,-0.5985027095619686
ACH-000435,-0.7076661703589742
ACH-000436,-0.4541526661521971
ACH-000444,-0.5864234453963086
ACH-000445,-0.5435447088278933
ACH-000448,-0.294131541111174
ACH-000450,-0.8309530574383985
ACH-000452,-0.5468482616395808
ACH-000454,-1.0513775518050392
ACH-000458,-0.7888829642849817
ACH-000459,-0.8872528178498182
ACH-000460,-0.4627483275287383
ACH-000461,-0.9507262241825236
ACH-000463,-0.5524333599774537
ACH-000464,-0.5949154254322465
ACH-000466,-0.5608013880691052
ACH-000467,-0.7792427066430527
ACH-000468,-0.6361327689271249
ACH-000469,-0.8339871683213398
ACH-000470,-0.6091505053554132
ACH-000471,-0.4456150614113617
ACH-000472,-0.5322060217044632
ACH-000473,-0.6343278701388626
ACH-000475,-0.6969303893759061
ACH-000476,-0.9168351484006576
ACH-000477,-0.5576477419099984
ACH-000479,-0.6839752574232685
ACH-000480,-0.5808274220456285
ACH-000481,-0.5463008909411718
ACH-000483,-0.8930041000249819
ACH-000484,-0.5477280431142059
ACH-000485,-0.4865085818179758
ACH-000486,-0.5444572487546695
ACH-000487,-0.7276056135630435
ACH-000488,-0.9006432194477033
ACH-000490,-0.6251125231367599
ACH-000491,-0.8802700008440417
ACH-000495,-0.3984123810917279
ACH-000496,-0.5347466432345129
ACH-000499,-0.8886318182870123
ACH-000500,-0.8770344343783409
ACH-000502,-0.5504951803429188
ACH-000503,-0.7901622579734514
ACH-000505,-0.38647723965368025
ACH-000507,-0.7501731059532196
ACH-000510,-0.647428755759085
ACH-000511,-0.5573777963142981
ACH-000512,-0.5801001903303441
ACH-000516,-0.4625761142570243
ACH-000517,-0.5510990444701414
ACH-000518,-0.8398533118581706
ACH-000520,-0.5047536253808025
ACH-000521,-0.4852703888133651
ACH-000522,-0.6067822642715571
ACH-000524,-0.5851014927298921
ACH-000527,-0.6588552422094935
ACH-000528,-0.6893196040366089
ACH-000537,-0.7371959944265897
ACH-000541,-1.0123212824227747
ACH-000542,-0.5408883326957855
ACH-000544,-0.8140298496692309
ACH-000545,-0.8788160102409941
ACH-000547,-1.0029600708964872
ACH-000548,-0.5743767348401853
ACH-000549,-0.9160107127870952
ACH-000550,-0.49963121026941903
ACH-000552,-0.8941576365489301
ACH-000556,-0.6608174171977753
ACH-000557,-0.2928230082378688
ACH-000569,-0.8664291760697403
ACH-000570,-0.8672988487522687
ACH-000571,-0.5327995219318764
ACH-000573,-0.6811491999909501
ACH-000576,-0.47803319193583504
ACH-000579,-0.8260220823876924
ACH-000580,-0.5746014004990699
ACH-000584,-0.6599438751547242
ACH-000585,-0.5581967895195165
ACH-000588,-0.3929725682410079
ACH-000589,-0.848178933459527
ACH-000591,-0.7705514466151864
ACH-000593,-0.6951986684156196
ACH-000600,-0.6012185328099299
ACH-000601,-0.6304938620498556
ACH-000605,-0.7013694979157685
ACH-000606,-0.7761756206469745
ACH-000608,-0.5620007764914671
ACH-000614,-1.0421233349592458
ACH-000616,-0.6989183001308911
ACH-000618,-0.7709310211307087
ACH-000619,-0.6754309842183788
ACH-000620,-0.6207169288652874
ACH-000621,-0.5323884279591132
ACH-000622,-0.561892265681111
ACH-000623,-0.5916857662131499
ACH-000624,-0.6261749092694288
ACH-000627,-0.8064591716638974
ACH-000630,-0.9670446072265566
ACH-000631,-0.8297074984629718
ACH-000632,-0.6509024045535214
ACH-000633,-0.915309331602952
ACH-000637,-0.7419634519272582
ACH-000638,-0.5331011040011809
ACH-000646,-0.8406944295778009
ACH-000647,-0.6620149965659929
ACH-000648,-0.7352659879602749
ACH-000649,-0.6514873199688227
ACH-000651,-0.9611317834868112
ACH-000652,-0.8067792269096611
ACH-000653,-0.7620648484555536
ACH-000657,-0.6562981934700545
ACH-000658,-0.7603318392989131
ACH-000661,-0.6771740780145636
ACH-000662,-1.0152646518370156
ACH-000663,-0.7017315102659212
ACH-000665,-0.5528069172464679
ACH-000671,-0.8186461420263929
ACH-000672,-0.6348049770473887
ACH-000673,-0.4978313402036677
ACH-000676,-0.8304074168301159
ACH-000677,-0.8607230425109047
ACH-000681,-0.5548126342769518
ACH-000683,-0.6437082035956987
ACH-000684,-0.6594007106110217
ACH-000688,-0.6339180444906664
ACH-000693,-0.8367067770759685
ACH-000694,-1.0320490954795072
ACH-000695,-0.4481452043843289
ACH-000696,-0.8164587423095148
ACH-000697,-0.6410529651626554
ACH-000699,-0.6496493240146158
ACH-000701,-0.7230677997748953
ACH-000706,-0.830702566826329
ACH-000711,-0.5774786280040158
ACH-000713,-0.7180787611509633
ACH-000714,-0.27654413297792074
ACH-000718,-0.5287795265497213
ACH-000720,-0.7519403857331997
ACH-000721,-0.8106293140711123
ACH-000724,-0.6601045361513405
ACH-000725,-0.8328429323757744
ACH-000732,-0.5856979843049591
ACH-000734,-0.8316766119271108
ACH-000735,-0.7423320846508895
ACH-000736,-0.8482265596704276
ACH-000738,-0.7479254314397326
ACH-000746,-0.8040797327016161
ACH-000747,-1.0069973822883225
ACH-000748,-0.4789295105505482
ACH-000753,-0.8256813201762654
ACH-000756,-0.4606733299868021
ACH-000757,-0.819998104821217
ACH-000758,-0.6651795846897859
ACH-000760,-0.7498349033513511
ACH-000762,-0.776748201398255
ACH-000763,-0.7008486469817996
ACH-000764,-0.8030435583482556
ACH-000765,-0.8466439658516327
ACH-000766,-0.5559803874772392
ACH-000767,-0.6772059131260665
ACH-000768,-0.6121941194457549
ACH-000769,-0.9128496473834544
ACH-000770,-0.5729026620799389
ACH-000771,-0.7442010987207431
ACH-000773,-0.5055878334255529
ACH-000776,-0.6420784358174482
ACH-000777,-0.7581550140395832
ACH-000778,-0.7434446471808085
ACH-000781,-0.505046568867373
ACH-000782,-0.4698587545496134
ACH-000783,-0.3367509157988848
ACH-000784,-0.8530936134087488
ACH-000785,-0.5472892470508356
ACH-000787,-0.7382922302753343
ACH-000788,-0.4625092221537988
ACH-000791,-0.561397980432546
ACH-000792,-0.565165156452731
ACH-000794,-0.7901979834826441
ACH-000796,-0.5897761359241336
ACH-000798,-0.7155582310805784
ACH-000799,-0.832000099534238
ACH-000800,-0.9906229750248768
ACH-000802,-0.702754145122744
ACH-000804,-0.6127672686192936
ACH-000805,-0.7163961262489297
ACH-000809,-0.5813995843767905
ACH-000810,-0.4764502170958448
ACH-000811,-0.5660604534819925
ACH-000817,-0.6386923270285618
ACH-000819,-0.7315223194003904
ACH-000820,-1.029282040470713
ACH-000821,-0.39309388422148
ACH-000822,-0.43854952061727737
ACH-000823,-0.8945600286011351
ACH-000824,-0.3520035958177949
ACH-000827,-0.4342182445224573
ACH-000829,-0.6357801502608772
ACH-000831,-0.9822323689251145
ACH-000832,-0.8081932111699972
ACH-000833,-0.5826413788523879
ACH-000834,-0.7553064673502259
ACH-000835,-0.7576863436668188
ACH-000836,-0.6927066352501521
ACH-000837,-0.9669288144225814
ACH-000838,-0.3588987473571017
ACH-000839,-0.6385459314347776
ACH-000840,-0.7317588183744707
ACH-000841,-0.6101384915330986
ACH-000843,-0.8017002624901136
ACH-000846,-0.8072127263695845
ACH-000847,-0.8463646599444309
ACH-000848,-0.8157903888631373
ACH-000849,-0.7922079770643559
ACH-000851,-0.6712504495951334
ACH-000855,-0.9152752183421644
ACH-000856,-0.7922620334746301
ACH-000858,-1.029943623839893
ACH-000859,-0.8475914327009539
ACH-000861,-0.7737727457737676
ACH-000862,-1.0467895651762098
ACH-000865,-0.7583021427963006
ACH-000866,-0.7627784448879926
ACH-000867,-0.5299627004273607
ACH-000869,-0.4710329596795905
ACH-000872,-0.6302614780527751
ACH-000873,-0.861152768864956
ACH-000876,-1.0337027860899992
ACH-000878,-0.6586436417343099
ACH-000880,-0.3348322874395657
ACH-000881,-0.623870151956285
ACH-000882,-0.7447102700807441
ACH-000884,-0.6938684784522209
ACH-000885,-0.7500371183265336
ACH-000887,-0.7022989228870771
ACH-000889,-0.7084165249392301
ACH-000896,-0.6890803318213911
ACH-000898,-0.7185902801941473
ACH-000900,-0.7232944482470822
ACH-000901,-0.6306378985486665
ACH-000905,-0.6219806418904761
ACH-000906,-0.8003229727370151
ACH-000907,-0.5898966627967873
ACH-000910,-0.7647391151351204
ACH-000911,-0.8610004195840137
ACH-000912,-0.6060046535034422
ACH-000913,-0.8011351338229702
ACH-000915,-0.7210582623657275
ACH-000916,-0.7864546581400436
ACH-000917,-0.5100557659957977
ACH-000920,-0.9097488750284972
ACH-000921,-1.0101020128292018
ACH-000924,-0.8352222838474461
ACH-000926,-0.5461380683412339
ACH-000928,-0.6539003346902603
ACH-000929,-0.5512897474252277
ACH-000932,-0.5295084689350436
ACH-000935,-0.8939449617167146
ACH-000936,-0.925440264856408
ACH-000937,-0.6389823390817536
ACH-000938,-0.5741477490051279
ACH-000939,-0.9236059931534304
ACH-000941,-0.7146421228622488
ACH-000943,-0.8316161451970999
ACH-000946,-0.7113123663335399
ACH-000947,-0.9226250064505565
ACH-000948,-0.7543890603550295
ACH-000950,-0.3906767525646802
ACH-000953,-0.4770150683766541
ACH-000954,-0.7580179288538403
ACH-000957,-0.8937024142780988
ACH-000958,-0.7073260005660789
ACH-000960,-0.5542800156478843
ACH-000963,-0.6729710573218837
ACH-000968,-0.8616208286683243
ACH-000969,-0.931718129995304
ACH-000972,-0.7754051103250184
ACH-000973,-0.8827391996919249
ACH-000974,-0.5317424871767424
ACH-000978,-0.6225608297681408
ACH-000984,-0.5562432229863791
ACH-000986,-0.8029862823348689
ACH-000988,-0.5618828644734555
ACH-000993,-0.4546151115363349
ACH-000994,-0.7397164890321812
ACH-000996,-0.4926888562142793
ACH-001001,-0.8584113801002562
ACH-001020,-0.17872217416036434
ACH-001028,-0.8700511481387514
ACH-001031,-0.5272142869348075
ACH-001038,-0.8380717046755503
ACH-001048,-0.6357965335985516
ACH-001050,-0.2949601624680513
ACH-001053,-0.6272550187843283
ACH-001054,-0.8268742236922534
ACH-001061,-0.6687991325030919
ACH-001067,-0.6358183384946162
ACH-001075,-0.40162879036108345
ACH-001096,-0.7359906435635448
ACH-001111,-0.6912708607782178
ACH-001119,-0.5738841075740151
ACH-001128,-0.7503769270763289
ACH-001134,-0.6954849773345675
ACH-001151,-0.4118992985959505
ACH-001163,-0.8034649873097403
ACH-001164,-0.5628982047759377
ACH-001183,-0.6945461463042709
ACH-001192,-0.6389065489411963
ACH-001193,-0.5464773209116361
ACH-001196,-0.5441525537879874
ACH-001197,-0.6499046000793574
ACH-001205,-0.5213467434198863
ACH-001211,-0.3993508105683316
ACH-001212,-0.6562985852558526
ACH-001228,-0.4821289289550267
ACH-001232,-0.8347346068991748
ACH-001239,-0.8497146651914038
ACH-001270,-0.4759812601387329
ACH-001274,-0.6452194768823728
ACH-001275,-0.6923668475088571
ACH-001277,-0.5614370589288045
ACH-001278,-0.7772621913500178
ACH-001280,-0.4795586450685596
ACH-001283,-0.6232937257969421
ACH-001289,-0.3221654379375029
ACH-001300,-0.6036255213694078
ACH-001301,-0.3764724591031938
ACH-001302,-0.4825258078293661
ACH-001306,-0.45583173236050606
ACH-001318,-0.9716698245668168
ACH-001322,-0.5565426785217533
ACH-001328,-0.9097056182967056
ACH-001332,-0.8841649338701338
ACH-001336,-0.9577654489852184
ACH-001346,-0.8637139799569186
ACH-001353,-0.3560544242977495
ACH-001354,-0.4611665138797635
ACH-001367,-0.8587173101063136
ACH-001368,-0.8561803503018831
ACH-001374,-0.2918787881343135
ACH-001377,-0.5651216382212965
ACH-001380,-0.7425632412347076
ACH-001391,-0.44972607179679136
ACH-001408,-0.5785176596468905
ACH-001430,-0.3285774059017531
ACH-001431,-0.4694419951379642
ACH-001450,-1.0307690372411162
ACH-001496,-0.9699696000274024
ACH-001500,-0.8261251485572605
ACH-001523,-0.9692436356423649
ACH-001532,-0.6770001438509734
ACH-001550,-0.9273257007045034
ACH-001552,-0.5894780130536815
ACH-001554,-0.6944422123224562
ACH-001654,-0.4795168545447892
ACH-001735,-0.4786609544417114
ACH-001736,-0.7543420922864534
ACH-001737,-0.4298969854121856
ACH-001740,-0.5772754297762346
ACH-001745,-0.4783801651874062
ACH-001765,-0.5714768929329775
