,KSR2 (283455)
ACH-000004,-0.003692295868031101
ACH-000005,-0.0906165422091475
ACH-000007,0.046733610652707536
ACH-000009,-0.10282527414026787
ACH-000011,0.01936831218632615
ACH-000012,0.008610363671545775
ACH-000013,0.0077126328299706145
ACH-000014,0.04651908337503684
ACH-000015,-0.02543021271152843
ACH-000017,-0.02352454654660483
ACH-000018,-0.004753893178383508
ACH-000019,-0.07376104193804757
ACH-000021,-0.03655972091258572
ACH-000022,-0.01903892735829096
ACH-000025,-0.05932191836386154
ACH-000028,0.03890898271591792
ACH-000030,0.04002983256119208
ACH-000035,-0.04767517137961631
ACH-000036,-0.15482702245753568
ACH-000037,0.07298669553286982
ACH-000039,-0.03646626747184701
ACH-000040,-0.10580671520423768
ACH-000041,-0.05912775297680785
ACH-000042,-0.16232978616769295
ACH-000045,0.03872076194624394
ACH-000047,-0.03483432117395492
ACH-000052,-0.026239924773795498
ACH-000053,-0.0029821296056938835
ACH-000054,0.0264690879713392
ACH-000055,0.01613311927136618
ACH-000060,-0.1028576357017343
ACH-000067,-0.09736386228162904
ACH-000070,-0.2142604860716895
ACH-000075,-0.3662147668098789
ACH-000078,-0.031908854367139326
ACH-000082,0.0010779484968012204
ACH-000085,-0.08019705434088653
ACH-000086,-0.012733778441320755
ACH-000087,0.10510108029743748
ACH-000092,0.006026374584155296
ACH-000095,0.051048040705767926
ACH-000097,-0.1145086407513122
ACH-000098,0.06722126764032263
ACH-000099,-0.04682561030022616
ACH-000108,0.032724835126456416
ACH-000113,-0.1354487297029322
ACH-000116,-0.012473926874759395
ACH-000118,-0.07135764541753971
ACH-000120,-0.01897262595472823
ACH-000123,-0.03440105390105362
ACH-000127,-0.013794429785637429
ACH-000128,0.06607815190990014
ACH-000132,0.04058175583773091
ACH-000133,-0.06273349891345516
ACH-000137,-0.007125248375156376
ACH-000138,0.055711740843537784
ACH-000142,-0.060860483975189165
ACH-000143,0.06596108330459992
ACH-000146,0.05841905892964276
ACH-000148,-0.04869225304947344
ACH-000150,-0.16873020234939262
ACH-000152,-0.07338341973071323
ACH-000153,0.19165639025001344
ACH-000159,-0.05476519058333148
ACH-000160,-0.14987462081445518
ACH-000163,-0.1281817754570226
ACH-000167,0.04523196730458008
ACH-000168,-0.19359122230041934
ACH-000169,-0.059078033182605134
ACH-000178,-0.03606865939852485
ACH-000183,0.014146255187548088
ACH-000188,-0.0035602044024718007
ACH-000189,-0.027329511004227255
ACH-000190,-0.13295183157633206
ACH-000198,-0.04601942997481195
ACH-000203,0.5768160667816198
ACH-000204,0.10971565412659354
ACH-000206,-0.13229822750005055
ACH-000207,0.15428814703607555
ACH-000208,-0.15601471503198636
ACH-000210,-0.060678824307435826
ACH-000211,-0.028761087202729768
ACH-000215,-0.1239625229228672
ACH-000221,-0.11028448628980964
ACH-000222,-0.08915598793834711
ACH-000223,-0.07280806976626984
ACH-000226,0.04244887072788238
ACH-000227,-0.13127323575166566
ACH-000228,0.09782041959174156
ACH-000231,0.07705953653205043
ACH-000232,-0.1664502930569391
ACH-000233,0.02215809720891141
ACH-000234,-0.04811857694978052
ACH-000235,-0.054720171083262735
ACH-000237,-0.050572175754780735
ACH-000238,-0.059819106741833376
ACH-000242,-0.02803559725066665
ACH-000243,0.030825511430092732
ACH-000244,0.15288926898832267
ACH-000246,0.009065674866694963
ACH-000248,-0.039697722566006864
ACH-000250,-0.020092066336737137
ACH-000251,-0.17448122309150008
ACH-000252,0.15342564448412752
ACH-000253,0.08448872343104201
ACH-000255,0.06904000230953031
ACH-000256,0.003108354550452478
ACH-000257,-0.2332306820217723
ACH-000258,-0.035918645323524616
ACH-000259,-0.00862046246050926
ACH-000260,0.010813153359161049
ACH-000261,0.04533700579146187
ACH-000262,-0.012604775792495885
ACH-000263,-0.1411573601095167
ACH-000264,0.12224161013986798
ACH-000265,-0.0457830213647191
ACH-000266,-0.051510681108365146
ACH-000272,-0.01718646827848287
ACH-000274,-0.0746093646261103
ACH-000277,-0.0032628296447847053
ACH-000278,-0.00472855284879929
ACH-000279,0.017021210667631976
ACH-000280,0.098842328748733
ACH-000281,-0.07615499602876406
ACH-000288,0.014237633514639697
ACH-000291,-0.1062508586440592
ACH-000293,-0.07072806575038401
ACH-000294,-0.0907128979583749
ACH-000295,0.10391864220003348
ACH-000296,-0.017107003550607063
ACH-000302,-0.07314955842455724
ACH-000304,-0.08018679896135554
ACH-000307,0.09225757487186644
ACH-000308,-0.043475530761623145
ACH-000310,-0.07865597937596579
ACH-000311,-0.17642136615244966
ACH-000312,0.03362992160821592
ACH-000315,0.1215307301535955
ACH-000316,-0.1131391218052202
ACH-000317,0.09808582537152148
ACH-000318,0.08655099583247186
ACH-000319,0.020461849491492396
ACH-000320,0.051669713949237785
ACH-000322,-0.0953536046525789
ACH-000323,-0.05209897952396855
ACH-000324,-0.01768540557614296
ACH-000329,-0.05224446649310963
ACH-000330,-0.11376732435357224
ACH-000331,-0.05907481807143448
ACH-000332,-0.02623419445595249
ACH-000334,0.08858483228814819
ACH-000335,0.07583149936207423
ACH-000336,-0.1345160199264023
ACH-000337,-0.2834576733470939
ACH-000338,-0.2950413304912786
ACH-000339,0.0714927211868067
ACH-000341,0.10533391324655662
ACH-000348,-0.032199601044923275
ACH-000350,-0.17115387511958555
ACH-000352,0.01984057777037889
ACH-000356,-0.016676278402374234
ACH-000361,0.07352634755618091
ACH-000362,-0.12983256973483684
ACH-000363,-0.15403293216745464
ACH-000364,-0.01413211336924494
ACH-000365,-0.02715453390266546
ACH-000366,-0.14049841164569254
ACH-000368,-0.16673032073080046
ACH-000374,0.01456449722105792
ACH-000375,-0.0757845196387749
ACH-000376,-0.08434105637642195
ACH-000381,-0.020411999241248733
ACH-000383,0.05181304563865232
ACH-000387,-0.061477003049759414
ACH-000389,-0.13439533737002327
ACH-000390,-0.014973850522788237
ACH-000393,-0.07779918215268225
ACH-000395,0.11003461059714373
ACH-000396,-0.14073537210393203
ACH-000397,-0.06818361803668553
ACH-000401,-0.014191532379478988
ACH-000402,0.07265979821218678
ACH-000403,-0.025932260225753376
ACH-000404,-0.061597735120063224
ACH-000406,-0.05175371373404696
ACH-000407,-0.137571596230691
ACH-000408,-0.10068132480986497
ACH-000410,-0.0439684399731005
ACH-000411,0.08685807865505099
ACH-000414,0.1708966269355233
