,CCBE1 (147372)
ACH-000004,-0.1609807411514694
ACH-000005,0.09844382209843172
ACH-000007,0.09835324532348597
ACH-000009,-0.09912455446761742
ACH-000011,-0.004300055564541535
ACH-000012,-0.008615189146526737
ACH-000013,-0.06255257903641859
ACH-000014,-0.1636227053956302
ACH-000015,0.0781987841834561
ACH-000017,0.12640212359323466
ACH-000018,0.07124758265665919
ACH-000019,0.008439035207463641
ACH-000021,0.0526561155710322
ACH-000022,-0.05838347749844657
ACH-000025,-0.07039793335011835
ACH-000028,0.10059713507429492
ACH-000030,-0.0764717145602728
ACH-000035,0.031639411562982764
ACH-000036,-0.2607677006089401
ACH-000037,-0.05196175554216958
ACH-000039,-0.11063411033675327
ACH-000040,0.045264059893322106
ACH-000041,-0.090829571210735
ACH-000042,0.08438634973482646
ACH-000045,-0.08803655759352047
ACH-000047,0.1115525383354472
ACH-000052,0.05446539131425139
ACH-000053,-0.052085426627035136
ACH-000054,-0.015732426826925442
ACH-000055,-0.09945524439563766
ACH-000060,-0.009520135228178513
ACH-000067,-0.030863557348807955
ACH-000070,0.20591819665356464
ACH-000075,-0.09131252627443162
ACH-000078,-0.01010932002769324
ACH-000082,-0.06376518597398761
ACH-000085,-0.17907904816296974
ACH-000086,0.028241804845248474
ACH-000087,0.06318965854663808
ACH-000092,0.07482113897329871
ACH-000095,0.06332920281897524
ACH-000097,0.0024796167774926337
ACH-000098,-0.055384604792026164
ACH-000099,-0.0404916617769069
ACH-000108,0.04429467130601265
ACH-000113,-0.0732422929839705
ACH-000116,-0.02910253967610785
ACH-000118,0.05855923446128265
ACH-000120,0.11025001488536892
ACH-000123,-0.1777113344783316
ACH-000127,0.04146974151184752
ACH-000128,0.0031744561737388896
ACH-000132,0.023582090694358415
ACH-000133,0.03959016238519863
ACH-000137,-0.07171914774630463
ACH-000138,0.042532020212723634
ACH-000142,0.15772559467378275
ACH-000143,-0.12448805073093172
ACH-000146,-0.005895423264178853
ACH-000148,0.05035492359628936
ACH-000150,0.2388058403856557
ACH-000152,-0.01756020481941709
ACH-000153,0.0028646864088493038
ACH-000159,-0.09250014803782837
ACH-000160,0.016145371307899812
ACH-000163,0.041845524002724406
ACH-000167,-0.1437383913172677
ACH-000168,-0.2697422939149631
ACH-000169,0.011988144246889569
ACH-000178,0.0653690227976167
ACH-000183,-0.014535429922670009
ACH-000188,-0.03398768709961845
ACH-000189,0.15214329049803707
ACH-000190,-0.365991338990609
ACH-000198,0.05245360343220125
ACH-000203,-0.3562207462644416
ACH-000204,0.029243692344758262
ACH-000206,-0.07921262354858864
ACH-000207,-0.1409676918894071
ACH-000208,-0.09141145562053962
ACH-000210,-0.24694119921316665
ACH-000211,-0.1197652110345633
ACH-000215,0.014269824401140744
ACH-000221,-0.0530076121227553
ACH-000222,-0.15134986278637938
ACH-000223,-0.14395461705649942
ACH-000226,0.07308568923449629
ACH-000227,-0.21537762839923916
ACH-000228,-0.09087748396732596
ACH-000231,0.01428833198557714
ACH-000232,0.044126802771486826
ACH-000233,0.09009853224434897
ACH-000234,-0.011491674083486796
ACH-000235,-0.036185073660883055
ACH-000237,0.0684194716352603
ACH-000238,0.05190595401372125
ACH-000242,-0.2104766864911088
ACH-000243,0.01748582565422029
ACH-000244,-0.2945082356445826
ACH-000246,-0.10414005937352892
ACH-000248,0.09379611960985776
ACH-000250,0.014313242136829588
ACH-000251,-0.047605183491438385
ACH-000252,0.040237641419662906
ACH-000253,-0.05262064222433334
ACH-000255,0.05088836100577762
ACH-000256,-0.028554356803509418
ACH-000257,-0.17936718733347634
ACH-000258,0.13093071613158758
ACH-000259,-0.006527275421450692
ACH-000260,0.06350901014797798
ACH-000261,-0.07149226700808475
ACH-000262,-0.0411045646234896
ACH-000263,-0.16354158916912853
ACH-000264,-0.051012935887260885
ACH-000265,-0.015250321648419343
ACH-000266,-0.014829869721804076
ACH-000272,-0.06970265342668762
ACH-000274,0.003813957034544129
ACH-000277,0.021576037445447192
ACH-000278,-0.0659177680581684
ACH-000279,0.002161332645781783
ACH-000280,0.1874384202676508
ACH-000281,-0.09499593601572444
ACH-000288,0.05728916792256431
ACH-000291,0.013553966983964608
ACH-000293,0.1350001379019896
ACH-000294,-0.028516931960746405
ACH-000295,0.0059705023884348615
ACH-000296,0.08556889142695627
ACH-000302,-0.04815167624398999
ACH-000304,0.12523460130597505
ACH-000307,-0.08891642518687458
ACH-000308,0.0022340083235646755
ACH-000310,-0.1512081960299688
ACH-000311,-0.007648411851643922
ACH-000312,0.09016002173817624
ACH-000315,-0.2518526474627114
ACH-000316,-0.07943837160373626
ACH-000317,-0.038377380931316735
ACH-000318,-0.03936557687085186
ACH-000319,-0.02859127204686623
ACH-000320,-0.11345653398428207
ACH-000322,-0.20017782850970275
ACH-000323,-0.054975318584010766
ACH-000324,0.01304706253454854
ACH-000329,0.010950927683738764
ACH-000330,0.04321958661433718
ACH-000331,-0.04624487857594517
ACH-000332,0.009738335535711221
ACH-000334,0.1395385805659917
ACH-000335,-0.007442531491902419
ACH-000336,-0.051661696134930164
ACH-000337,-0.0328317059320983
ACH-000338,0.1416212125762831
ACH-000339,0.018205502040772776
ACH-000341,0.021992546222805075
ACH-000348,0.027531738166784014
ACH-000350,-0.07806670723010174
ACH-000352,0.017733347757802508
ACH-000356,0.03817421530465295
ACH-000361,0.06726525067168633
ACH-000362,-0.04275728707089937
ACH-000363,-0.20292664571038205
ACH-000364,0.001313314242227939
ACH-000365,-0.129001548129146
