,LARGE (9215)
ACH-000257,0.18331579031313572
ACH-000258,0.12999648434073358
ACH-000259,0.1340476077913703
ACH-000260,0.14573412494082472
ACH-000261,0.09689585614770137
ACH-000262,0.202311361665605
ACH-000263,0.2170166037934788
ACH-000264,0.09516024994963147
ACH-000265,0.014301225551477156
ACH-000266,0.10453913509343513
ACH-000272,0.08858415285513425
ACH-000274,0.11942538753986018
ACH-000277,0.2376536714809057
ACH-000278,0.20941114291039026
ACH-000279,0.08381497367056774
ACH-000280,0.1357016863773759
ACH-000281,0.20142846722662905
ACH-000288,0.19270588558019405
ACH-000291,0.05629632349402965
ACH-000293,0.14955247556234924
ACH-000294,0.19188062491778984
ACH-000295,-0.0035736136164099797
ACH-000296,0.039602354775462194
ACH-000302,-0.001259842831358557
ACH-000304,-0.23516712809535625
ACH-000307,0.20367178671902345
ACH-000308,0.08655499852703591
ACH-000310,0.024388157253711518
ACH-000311,0.04149427928061798
ACH-000312,0.10596811129446934
ACH-000315,0.14053346670641484
ACH-000316,-0.03292370261821879
ACH-000317,0.1776742681761083
ACH-000318,0.23538077717800135
ACH-000319,0.12206157100993564
ACH-000320,0.0223792432581491
ACH-000322,0.08651209151933252
ACH-000323,0.03754576766479256
ACH-000324,0.14671075626264854
ACH-000329,0.0756142791143728
ACH-000330,0.014063916883935995
ACH-000331,0.23636713053967984
ACH-000332,0.1018935307375861
ACH-000334,0.19196634901376536
ACH-000335,0.2346947227578172
ACH-000336,0.17969463480890344
ACH-000337,0.019097205329598292
ACH-000338,0.016210635906831392
ACH-000339,0.14401779631959025
ACH-000341,-0.06396998652671049
ACH-000348,0.07486291673649223
ACH-000350,0.13985748483575786
ACH-000352,0.21583572572713766
ACH-000356,0.08244704520599762
ACH-000361,0.07974733722721328
ACH-000362,0.25660753536653796
ACH-000363,0.18094898414562008
ACH-000364,-0.052012586916219336
ACH-000365,0.11545495415317535
ACH-000366,0.09091620939793768
ACH-000368,0.06605964436899556
ACH-000374,0.2175343523528354
ACH-000375,-0.02354716520976941
ACH-000376,0.1506839323106856
ACH-000381,0.1260079037114594
ACH-000383,0.13039084551110267
ACH-000387,0.0693145619926288
ACH-000389,0.1407967131812853
ACH-000390,0.16520070360825306
ACH-000393,0.08284065603988444
ACH-000395,0.154551288228199
ACH-000396,0.27704744869142905
ACH-000397,0.18755602550808664
ACH-000401,0.1876965827777475
ACH-000402,0.07080706074559177
ACH-000403,0.09580562007157184
ACH-000404,0.16418262305702466
ACH-000406,-0.02419077200270556
ACH-000407,0.09694078152581062
ACH-000408,0.09923973544743887
ACH-000410,0.0921357108913056
ACH-000411,0.2292681874923474
ACH-000414,0.1955605589305879
ACH-000415,0.15412479317159994
ACH-000416,0.15530906826697932
ACH-000420,0.09197892179694206
ACH-000421,0.10249668379924284
ACH-000424,0.08643855483213582
ACH-000425,0.10801545673303999
ACH-000426,-0.1597147259629325
ACH-000427,0.1036996502109719
ACH-000433,0.11379640169058072
ACH-000435,0.4880454988827326
ACH-000436,0.09984843606603988
ACH-000444,0.2001152789996827
ACH-000445,0.0991909181591792
ACH-000448,0.09676199762171556
ACH-000450,0.30311040322104804
ACH-000452,0.1188577907583466
ACH-000454,0.17406571845862456
ACH-000458,0.044672948827730936
ACH-000459,0.26510940904597835
ACH-000460,0.06452624810604961
ACH-000461,-0.12191457058623678
ACH-000463,0.16808075877816792
ACH-000464,0.12237712340832076
ACH-000466,0.1310084133702466
ACH-000467,0.15741500830271596
ACH-000468,0.1031094417218548
ACH-000469,0.06215738101374264
ACH-000470,0.09908624628230164
ACH-000471,0.021991293747044453
ACH-000472,0.08751445530121305
ACH-000473,0.1072417793224698
ACH-000475,0.05249673726538552
ACH-000476,0.15001375279887058
ACH-000477,0.14910044421962668
ACH-000479,-0.08363608634286014
ACH-000480,0.2261302141100656
ACH-000481,0.14696258853064134
ACH-000483,0.20415693462513776
ACH-000484,0.0734928188692882
ACH-000485,0.24188974078723235
ACH-000486,0.06668829568827157
ACH-000487,0.13210446011140914
ACH-000488,0.1448905453955198
ACH-000490,0.006897985784576317
ACH-000491,0.06307868160639113
ACH-000495,0.12909076796104768
ACH-000496,0.09856767329249012
ACH-000499,0.1505709448196106
ACH-000500,0.3414942257541837
ACH-000502,0.11231397706411156
ACH-000503,0.03897077107657971
ACH-000505,0.10761459547915753
ACH-000507,0.10308312431862124
ACH-000510,0.08340719248559514
ACH-000511,0.044340717581020664
ACH-000512,-0.014230956550130475
ACH-000516,0.04594465060800329
ACH-000517,0.058707257103764086
ACH-000518,0.15493785942692392
ACH-000520,0.10644823563785412
ACH-000521,0.2549720509548518
ACH-000522,0.24328748119460786
ACH-000524,0.1655310138962697
ACH-000527,0.08959788210323022
ACH-000528,0.1570354112560952
ACH-000537,0.1048900430212592
ACH-000541,0.2352344111372838
ACH-000542,0.07214952819222586
ACH-000544,0.1616094038226491
ACH-000545,0.12882560640354634
ACH-000547,-0.11960423366072925
ACH-000548,0.1919395384666751
ACH-000549,0.09024539846615516
ACH-000550,0.10793703915422186
ACH-000552,0.08683956262752024
ACH-000556,0.16459660833021011
ACH-000557,0.08076427167834924
ACH-000569,0.10385985227468036
ACH-000570,0.09418640403494474
ACH-000571,0.06859679919071107
ACH-000573,0.0026451724458036647
ACH-000576,0.03637999642489439
ACH-000579,0.054823605992081935
ACH-000580,0.1479858518815582
ACH-000584,0.1717441312311673
ACH-000585,0.2378790351645197
ACH-000588,0.0902929068153893
ACH-000589,0.12811164208838738
ACH-000591,0.1448566399991075
ACH-000593,0.2341152694307282
ACH-000600,0.14411245145543267
ACH-000601,0.09268972206941603
ACH-000605,0.11093825832285466
ACH-000606,0.16120878382576842
ACH-000608,0.08505998874135985
ACH-000614,0.08220965394697093
ACH-000616,0.08171319894303883
ACH-000618,0.20197011635598672
ACH-000619,0.18790195070032897
ACH-000620,0.10600217138324064
ACH-000621,0.1589358972722974
ACH-000622,0.018807807029213305
ACH-000623,0.09738906123619333
ACH-000624,0.11334643928933705
ACH-000627,0.03774911670097545
ACH-000630,0.18273860361682875
ACH-000631,0.22294680886891954
ACH-000632,-0.035584292837980765
ACH-000633,0.04419558198882654
ACH-000637,-0.03501849489563204
ACH-000638,0.07810248466742703
ACH-000646,0.1130110427424248
ACH-000647,0.021003363360474762
ACH-000648,0.07668827241180062
ACH-000649,0.15334565127510902
ACH-000651,0.08062382272614266
ACH-000652,0.1418244571495386
ACH-000653,0.07781434156827835
ACH-000657,0.17672589046819434
ACH-000658,0.0477358696273353
ACH-000661,0.14690729313762566
ACH-000662,0.2851138383704984
ACH-000663,-0.10965940550537916
ACH-000665,0.06816143419955865
ACH-000671,0.06453694380512777
ACH-000672,0.09755464029488714
ACH-000673,0.12463230690016065
ACH-000676,0.1527676163515585
ACH-000677,0.08933878850765267
ACH-000681,0.19969294475727928
ACH-000683,0.20471812618040205
ACH-000684,0.21314539498801452
ACH-000688,0.1305721013376178
ACH-000693,0.1039045365356568
ACH-000694,0.1224745192058264
ACH-000695,0.11631495190800765
ACH-000696,0.1264672099673783
ACH-000697,0.13105878447858454
ACH-000699,0.25197091667921045
ACH-000701,0.15610397964985134
ACH-000706,0.08030966903321235
ACH-000711,0.11112875757747633
ACH-000713,0.1737050507544666
ACH-000714,0.16740569689340967
ACH-000718,0.23968120444768345
ACH-000720,0.12298748289779993
ACH-000721,0.095296912338139
ACH-000724,0.020229225658698828
ACH-000725,0.12854424123239264
ACH-000732,0.02745729497312771
ACH-000734,0.18791991071379416
ACH-000735,0.029872487351333268
ACH-000736,0.16655548849305474
ACH-000738,0.13123633511051158
ACH-000746,0.0504939110756498
ACH-000747,0.13815963100852255
ACH-000748,0.16313954428426633
ACH-000753,0.19276003179597107
ACH-000756,0.14598942296099468
ACH-000757,-0.015472957845465006
ACH-000758,-0.047606680047235284
ACH-000760,0.0782608209070904
ACH-000762,0.1401989588546778
ACH-000763,0.07291049789817483
ACH-000764,0.21332039816937934
ACH-000765,0.013546459456367944
ACH-000766,0.153106757138745
ACH-000767,0.21249265473713588
ACH-000768,-0.0030917736377672022
ACH-000769,0.2675255944931678
ACH-000770,0.10168035403192008
ACH-000771,0.09186086782408608
ACH-000773,0.014373609701571118
ACH-000776,0.10273528771923204
ACH-000777,0.09867282100299496
ACH-000778,0.013194587273150864
ACH-000781,0.14659094823669644
ACH-000782,0.08101064414385653
ACH-000783,0.20471479076432572
ACH-000784,0.16717267633824254
ACH-000785,0.2886623068496338
ACH-000787,-0.04974512541621422
ACH-000788,0.04208320606654068
ACH-000791,0.06024179363621125
ACH-000792,0.17461729866425438
ACH-000794,0.2074188113867345
ACH-000796,0.2321305526081457
ACH-000798,0.04406954803068668
ACH-000799,0.165457787859802
ACH-000800,0.3481886154351985
ACH-000802,0.12693780102426253
ACH-000804,0.19428207093525
ACH-000805,-0.13628462005986247
ACH-000809,0.01932276287269546
ACH-000810,0.05753151461489193
ACH-000811,0.1936456854623482
ACH-000817,-0.05404047044791608
ACH-000819,0.010228177012920956
ACH-000820,-0.059553141450778536
ACH-000821,0.13832531756661195
ACH-000822,0.12085219613664915
ACH-000823,0.060477159372007615
ACH-000824,0.14332372515770475
ACH-000827,0.1787797604741427
ACH-000829,0.2690119182158418
ACH-000831,0.08262354370172056
ACH-000832,0.08767290018117267
ACH-000833,0.20968350450960116
ACH-000834,0.08967481127010618
ACH-000835,0.06512479549360195
ACH-000836,0.19137946952872245
ACH-000837,0.06524513043336368
ACH-000838,0.16563921899138204
ACH-000839,0.08911327045837948
ACH-000840,-0.12232941380698775
ACH-000841,0.17955122848249178
ACH-000843,0.27786964699733
ACH-000846,0.20113341272291013
ACH-000847,0.34087287503712616
ACH-000848,0.1218521863231069
ACH-000849,0.18685178132398128
ACH-000851,0.03631917558882754
ACH-000855,0.12108183955340487
ACH-000856,0.20423753200133293
ACH-000858,0.13919071791131046
ACH-000859,-0.03735380796035538
ACH-000861,0.1831090499990192
ACH-000862,0.06997706301604144
ACH-000865,0.1617783909110502
ACH-000866,0.12455441634174134
ACH-000867,0.09244303977539624
ACH-000869,0.13984277484630406
ACH-000872,0.08272361226407142
ACH-000873,0.2905568054261653
ACH-000876,0.23661666004246915
ACH-000878,0.036272544577163925
ACH-000880,0.278043840549615
ACH-000881,0.3515419597154039
ACH-000882,0.11947993233587607
ACH-000884,0.11413218181712127
ACH-000885,0.16185038810933405
ACH-000887,0.17647227664992185
ACH-000889,0.1431345742851175
ACH-000896,0.08843544781204055
ACH-000898,0.25720624646634155
ACH-000900,0.08513833908822613
ACH-000901,0.14173485524697552
ACH-000905,0.2759709076116751
ACH-000906,0.09426400776289393
ACH-000907,0.2384762925961766
ACH-000910,0.1319757143971337
ACH-000911,0.07583530176847185
ACH-000912,0.1928039941344988
ACH-000913,0.09963996619859547
ACH-000915,0.21755864688548965
ACH-000916,0.201329175791292
ACH-000917,0.08430561049949617
ACH-000920,0.1782540840043938
ACH-000921,0.02499028185017597
ACH-000924,0.15231914846347114
ACH-000926,0.002469696670867744
ACH-000928,0.10083090838527947
ACH-000929,0.1586943009151344
ACH-000932,-0.05839657139962045
ACH-000935,0.09341786618523387
ACH-000936,0.11265708003228192
ACH-000937,0.0574995508118741
ACH-000938,0.17280235539665267
ACH-000939,0.10770203847812747
ACH-000941,0.07548809497779445
ACH-000943,-0.011507528598090422
ACH-000946,0.15351258944439744
ACH-000947,0.13298556488049698
ACH-000948,0.0912739641783457
ACH-000950,0.1740627523160911
ACH-000953,0.07954973464521331
ACH-000954,-0.004441124438713251
ACH-000957,0.07883364570029212
ACH-000958,0.11108798761789354
ACH-000960,0.16608077262003415
ACH-000963,0.20686774262845697
ACH-000968,0.2026203420490792
ACH-000969,0.25438061493629754
ACH-000972,-0.00608734894394989
ACH-000973,0.1907704803918835
ACH-000974,0.1546869096593956
ACH-000978,0.2070061053182066
ACH-000984,0.1999220202775775
ACH-000986,0.09779999837089834
ACH-000988,0.0988079019579462
ACH-000993,0.2588091043759728
ACH-000994,0.2245860762063783
ACH-000996,0.05110176294042481
ACH-001001,0.11774001049049568
ACH-001020,0.2960408233037797
ACH-001028,0.11428139687915695
ACH-001031,0.23461303749261636
ACH-001038,0.0916403305359514
ACH-001048,0.15870957467562335
ACH-001050,0.10274009729993676
ACH-001053,0.12759871788162114
ACH-001054,0.09738126389023884
ACH-001061,0.18094061531591712
ACH-001067,0.02927164244366935
ACH-001075,0.08307358231896501
ACH-001096,0.2273605906380095
ACH-001111,0.29116063970116435
ACH-001119,0.1035614433092058
ACH-001128,0.17637165137301994
ACH-001134,0.15747430079412966
ACH-001151,0.10315624861166288
ACH-001163,0.05022693954644399
ACH-001164,0.3497573930928726
ACH-001183,0.13115284248043035
ACH-001192,0.002786719841859733
ACH-001193,0.04706340010055682
ACH-001196,0.18495041936402
ACH-001197,0.14307413506533134
ACH-001205,0.14389286831753142
ACH-001211,0.3469155945374449
ACH-001212,0.2434332966671912
ACH-001228,0.22920407544053406
ACH-001232,0.18624502435915
ACH-001239,0.04048619403355487
ACH-001270,0.15987864308155258
ACH-001274,0.08874310202750496
ACH-001275,0.0932067021503878
ACH-001277,0.0666992645757929
ACH-001278,-0.014974477321162218
ACH-001280,0.11385416395143932
ACH-001283,-0.05591367328487407
ACH-001289,0.21089016333381744
ACH-001300,0.11400993606742905
ACH-001301,0.010292845716298512
ACH-001302,0.4226222901305237
ACH-001306,0.10624749120196016
ACH-001318,0.043552079702807715
ACH-001322,0.2083258282906118
ACH-001328,0.16288788546508995
ACH-001332,0.2639762422248915
ACH-001336,0.19545493663306635
ACH-001346,0.06082609458568707
ACH-001353,0.07271180232216029
ACH-001354,0.22107870343159886
ACH-001367,0.22060939949290265
ACH-001368,0.0604058020785312
ACH-001374,0.09035038186094586
ACH-001377,0.18511718734878305
ACH-001380,0.2380958289456295
ACH-001391,0.3585239234474687
ACH-001408,0.050785854782873736
ACH-001430,0.2394958753009712
ACH-001431,0.2702209759776626
ACH-001450,0.16868496927335022
ACH-001496,0.15094648270718047
ACH-001500,0.04102109501762689
ACH-001523,0.3115280205322917
ACH-001532,0.23061594498796306
ACH-001550,0.15854979114832693
ACH-001552,-0.030200642620709425
ACH-001554,0.13530925189077986
ACH-001654,0.14380123220036084
ACH-001735,0.1185430780909164
ACH-001736,-0.030427582002208426
ACH-001737,-0.12445963884255384
ACH-001740,0.18999683347213825
ACH-001745,0.2378655822485795
ACH-001765,0.03552828950651539
