,KCTD16 (57528)
ACH-000004,-0.1288483702929698
ACH-000005,-0.2887341294628757
ACH-000007,-0.483534284031918
ACH-000009,-0.0964489029516564
ACH-000011,-0.2273030747503061
ACH-000012,-0.0785416121975419
ACH-000013,-0.12041299369413233
ACH-000014,-0.13956074170302918
ACH-000015,-0.21920101890845195
ACH-000017,-0.18390448526783354
ACH-000018,-0.3186049100568846
ACH-000019,-0.12875371834170954
ACH-000021,-0.2713837574627178
ACH-000022,-0.19262016227805884
ACH-000025,-0.07220551075356267
ACH-000028,-0.01606813165914055
ACH-000030,-0.2258524237055441
ACH-000035,-0.20926462684849964
ACH-000036,-0.2834706246554783
ACH-000037,-0.22267406007619156
ACH-000039,-0.2171203035416603
ACH-000040,-0.08429508295741682
ACH-000041,-0.193894867927371
ACH-000042,-0.2063756466692139
ACH-000045,-0.26509050166635045
ACH-000047,-0.06526511900364405
ACH-000052,-0.3720368571897171
ACH-000053,-0.3175399767056147
ACH-000054,-0.16797789061049334
ACH-000055,-0.05285691493849879
ACH-000060,-0.058877498733699137
ACH-000067,-0.1282051482088828
ACH-000070,-0.2786882332782708
ACH-000075,-0.09566432173365616
ACH-000078,0.02735040057235385
ACH-000082,-0.1671438124335185
ACH-000085,0.032811725313934295
ACH-000086,-0.1828883575935076
ACH-000087,0.020254645823676174
ACH-000092,-0.17162470152674922
ACH-000095,-0.2215217315096125
ACH-000097,-0.06549734498735636
ACH-000098,-0.19612338887166236
ACH-000099,-0.17265544493229654
ACH-000108,-0.2085515719304996
ACH-000113,-0.2318937332735144
ACH-000116,-0.1262697027196546
ACH-000118,-0.05862133113087339
ACH-000120,-0.1358442554179191
ACH-000123,-0.19995616877573996
ACH-000127,-0.12825485045722745
ACH-000128,-0.19599004240528645
ACH-000132,-0.1014802192104007
ACH-000133,-0.3138478883115559
ACH-000137,-0.3146535700498496
ACH-000138,-0.2345292027779944
ACH-000142,-0.2598740278696996
ACH-000143,-0.4392533530390463
ACH-000146,-0.15836566888136602
ACH-000148,-0.2126433288470318
ACH-000150,-0.3653330194158645
ACH-000152,-0.19568837591616672
ACH-000153,-0.11417700067350404
ACH-000159,-0.1298162661406834
ACH-000160,-0.2273761447247231
ACH-000163,-0.044039159563850336
ACH-000167,0.006025037290499981
ACH-000168,-0.2609954084217059
ACH-000169,-0.11833899520855296
ACH-000178,-0.2562416351200024
ACH-000183,-0.31764254451912644
ACH-000188,-0.22316029225200926
ACH-000189,-0.09595412842202004
ACH-000190,-0.0738777109723666
ACH-000198,-0.20251650008495686
ACH-000203,-0.3696239412348977
ACH-000204,-0.21357601823196226
ACH-000206,-0.23142021165626506
ACH-000207,-0.08589084071789142
ACH-000208,-0.05238402689833554
ACH-000210,-0.3652796724711673
ACH-000211,-0.2264695652289794
ACH-000215,-0.1917059223801688
ACH-000221,-0.06858353477641099
ACH-000222,-0.19153109879671196
ACH-000223,-0.2302495373852605
ACH-000226,-0.08833568421517035
ACH-000227,-0.3066711266743359
ACH-000228,-0.21218089592845904
ACH-000231,-0.24760643207758995
ACH-000232,-0.2618560434585979
ACH-000233,-0.21080053096042992
ACH-000234,-0.1930551182122956
ACH-000235,-0.10674252986816367
ACH-000237,-0.10427867769457554
ACH-000238,-0.14314501265733556
ACH-000242,0.07747964279647303
ACH-000243,-0.18248688838639374
ACH-000244,0.07064470373421584
ACH-000246,-0.12952508143479816
ACH-000248,-0.1480472194893034
ACH-000250,-0.19704657646766965
ACH-000251,-0.4736274438497797
ACH-000252,-0.062132927238571674
ACH-000253,-0.16334954448958175
ACH-000255,-0.07898467352906291
ACH-000256,-0.1719367514616755
ACH-000257,-0.2720752648092793
ACH-000258,-0.356824296425562
ACH-000259,-0.12625583236900895
ACH-000260,-0.16074065567355206
ACH-000261,-0.14088471485080306
ACH-000262,-0.1632743855671893
ACH-000263,-0.25116807611165515
ACH-000264,-0.14795402882854194
ACH-000265,-0.044511580708570316
ACH-000266,-0.1254283385188505
ACH-000272,-0.1939224440802546
ACH-000274,-0.1974647533659787
ACH-000277,-0.16595523073011567
ACH-000278,-0.1408649248523804
ACH-000279,-0.28053902490828875
ACH-000280,-0.1584396892357309
ACH-000281,-0.2917981140821967
ACH-000288,-0.2151662203867432
