,DepMap_ID
8065,ACH-000024
41028,ACH-000122
54176,ACH-000171
60493,ACH-000195
112801,ACH-000347
113640,ACH-000349
128255,ACH-000387
144181,ACH-000427
154405,ACH-000452
185377,ACH-000528
185929,ACH-000529
200197,ACH-000562
209801,ACH-000584
210866,ACH-000586
225009,ACH-000616
246511,ACH-000659
261079,ACH-000684
295452,ACH-000748
300040,ACH-000756
308249,ACH-000769
313345,ACH-000777
319447,ACH-000784
358358,ACH-000789
383829,ACH-000821
389410,ACH-000828
404088,ACH-000847
410537,ACH-000855
456082,ACH-000897
459969,ACH-000900
483342,ACH-000917
483343,ACH-000917
489024,ACH-000920
509053,ACH-000930
532293,ACH-000940
554801,ACH-000948
557775,ACH-000949
568212,ACH-000953
602749,ACH-000963
609253,ACH-000965
643742,ACH-000974
648140,ACH-000975
689050,ACH-000984
689051,ACH-000984
724711,ACH-000989
724712,ACH-000989
746124,ACH-000991
763060,ACH-000992
763061,ACH-000992
840757,ACH-000995
849525,ACH-000996
849526,ACH-000996
861108,ACH-000997
884075,ACH-000999
916926,ACH-001063
922238,ACH-001081
930220,ACH-001089
964524,ACH-001208
975030,ACH-001321
1041532,ACH-001542
1042661,ACH-001546
1097881,ACH-001958
1098694,ACH-002029
1104872,ACH-002077
1113324,ACH-002110
1136246,ACH-002171
1141093,ACH-002179
1143271,ACH-002183
1175610,ACH-002252
1185541,ACH-002257
1196653,ACH-002277
1209555,ACH-002306
1211053,ACH-002309
