,GABRA4 (2557)
ACH-000004,0.10580941139190177
ACH-000005,0.06855575392912804
ACH-000007,0.0826504508570101
ACH-000009,0.026317062226383643
ACH-000011,0.12495938628884624
ACH-000012,0.15286687625738185
ACH-000013,0.13075525570553007
ACH-000014,0.13579454914007258
ACH-000015,0.05267337439014515
ACH-000017,0.09074682045419176
ACH-000018,0.21125745304842036
ACH-000019,-0.04504062539282482
ACH-000021,0.07380014466324353
ACH-000022,0.022464846498527383
ACH-000025,0.07532189761781186
ACH-000028,0.22128778671686916
ACH-000030,0.13615492966245862
ACH-000035,0.19979476251824274
ACH-000036,0.08545630696528263
ACH-000037,-0.013066590170408328
ACH-000039,0.05339339280892052
ACH-000040,0.0026153701061863125
ACH-000041,0.08754971638730423
ACH-000042,0.1714875301195088
ACH-000045,0.17729014193694922
ACH-000047,0.013900853896370384
ACH-000052,-0.02386430412145548
ACH-000053,0.06697628682864623
ACH-000054,0.11617000344793252
ACH-000055,0.2036196867923015
ACH-000060,0.08084839850019562
ACH-000067,0.20923093853393385
ACH-000070,-0.0856394998995313
ACH-000075,-0.0065752979239962345
ACH-000078,0.057232480353771036
ACH-000082,0.14082592301349778
ACH-000085,0.04583555740244898
ACH-000086,0.19984782687897976
ACH-000087,0.14077134647968487
ACH-000092,0.08734113125385214
ACH-000095,0.08781530569251328
ACH-000097,0.049687144281064466
ACH-000098,0.2063927938633074
ACH-000099,0.19297018991709286
ACH-000108,0.0912648864135222
ACH-000113,-0.0021114569843356827
ACH-000116,0.05320692214522457
ACH-000118,-0.013549663888331363
ACH-000120,0.07848461527829538
ACH-000123,0.1210451371417402
ACH-000127,0.04631380049393511
ACH-000128,0.21069539375032956
ACH-000132,0.15343722053649922
ACH-000133,-0.008745122168614826
ACH-000137,0.1630857752792931
ACH-000138,0.15782168803160465
ACH-000142,0.06775044665648935
ACH-000143,0.20276377110161115
ACH-000146,0.12059149283974445
ACH-000148,0.04832580508275205
ACH-000150,0.08299808989420572
ACH-000152,0.10665079461150542
ACH-000153,0.2429989969340259
ACH-000159,0.054796282804733816
ACH-000160,0.17984687982520808
ACH-000163,0.08338032497950819
ACH-000167,0.0987327745501633
ACH-000168,0.12826166051536733
ACH-000169,0.055176205810968236
ACH-000178,0.038774092061879116
ACH-000183,0.02277679668023588
ACH-000188,0.07159485541730869
ACH-000189,0.007687073524291975
ACH-000190,-0.035567763413644475
ACH-000198,0.1776886372124137
ACH-000203,-0.4939207220407769
ACH-000204,-0.13227808110581218
ACH-000206,0.17974076069667852
ACH-000207,0.1929812159909733
ACH-000208,0.5271096690455598
ACH-000210,0.00763540542285767
ACH-000211,0.11345788408912695
ACH-000215,0.055744380314806746
ACH-000221,0.031702595758882485
ACH-000222,0.14819213763347816
ACH-000223,-0.013729496879438249
ACH-000226,0.04214651638243405
ACH-000227,0.05746160348678825
ACH-000228,-0.02824422827107963
ACH-000231,0.07544543301766735
ACH-000232,0.15697522397030358
ACH-000233,0.06545599463211474
ACH-000234,0.11008278630711424
ACH-000235,0.09231467972780788
ACH-000237,-0.0075181843631701014
ACH-000238,0.06119025166300394
ACH-000242,0.0697796240067477
ACH-000243,0.08657369226956424
ACH-000244,-0.006234054921023586
ACH-000246,0.08923532147116968
ACH-000248,0.16279297335676193
ACH-000250,0.13640873543329912
ACH-000251,-0.1272598236830779
ACH-000252,-0.01020507917712386
ACH-000253,0.06278588316737704
ACH-000255,0.029586697492494807
ACH-000256,0.11419932755993685
ACH-000257,0.12648046169675412
ACH-000258,0.10120585641007067
ACH-000259,0.0824714452779896
ACH-000260,0.14374891379044874
ACH-000261,0.028139138212937162
ACH-000262,-0.0682035114648579
ACH-000263,0.4388652600378928
ACH-000264,0.04818593271402837
ACH-000265,0.2820451378700077
ACH-000266,0.18843274286027956
ACH-000272,0.002457857916340725
ACH-000274,0.14000255284931992
ACH-000277,-0.11307153371786867
ACH-000278,0.03911413231958387
ACH-000279,0.12628487665886814
ACH-000280,0.053186549726192925
ACH-000281,0.1997533327657266
ACH-000288,0.11157744809060564
ACH-000291,0.181781648967626
ACH-000293,0.14914238950274
ACH-000294,0.16603635825886018
ACH-000295,0.034606276395769
ACH-000296,-0.0070340364339122
ACH-000302,0.11809259215221472
ACH-000304,-0.22472896058730066
ACH-000307,0.1473259421563193
ACH-000308,0.10187370164838837
ACH-000310,-0.054513873784353864
ACH-000311,0.11150540513796274
ACH-000312,0.24019885721337755
ACH-000315,0.3010494654858212
ACH-000316,0.1916146099573606
ACH-000317,-0.022158406913966203
ACH-000318,0.018332089923448067
ACH-000319,0.15842775476314275
ACH-000320,0.3765409108544212
ACH-000322,0.125932755904204
ACH-000323,0.2591056245248222
ACH-000324,0.022618355772480846
ACH-000329,0.13085106592731882
ACH-000330,-0.05417143596253198
ACH-000331,0.056528312841617
ACH-000332,0.177186432893883
ACH-000334,-0.027855088548160628
ACH-000335,0.13291157283141058
ACH-000336,0.3100870483028293
ACH-000337,0.1554510998469112
ACH-000338,-0.2387559153067579
ACH-000339,0.11283647607544245
ACH-000341,-0.0020044660261046092
ACH-000348,0.12363294220363892
ACH-000350,0.07713065578553974
ACH-000352,0.1098204653186951
ACH-000356,0.11222680217439954
ACH-000361,-0.09554794737126794
ACH-000362,-0.10187646263768252
ACH-000363,0.16102408340081412
ACH-000364,0.09319849540905062
ACH-000365,0.12170247170340852
ACH-000366,0.06637865968359304
ACH-000368,0.05546915509802108
ACH-000374,0.2027092177566544
ACH-000375,-0.058154764381381216
ACH-000376,0.07862778011722646
ACH-000381,0.037474098972174436
ACH-000383,0.07292691999727832
ACH-000387,0.1287058790908692
ACH-000389,-0.06150784574054077
ACH-000390,0.06613810852921266
ACH-000393,0.05669337255921793
ACH-000395,0.09730199498401627
ACH-000396,0.04918029663993087
ACH-000397,0.021682335335361718
ACH-000401,-0.03207961078322835
ACH-000402,0.012347935175523793
ACH-000403,0.06502046065605406
ACH-000404,0.024501149283539043
ACH-000406,0.0503886331330792
ACH-000407,0.16138843337187253
ACH-000408,-0.07509071642921243
ACH-000410,0.004483397988399394
ACH-000411,0.1416347524915046
ACH-000414,0.20051891058643145
ACH-000415,0.0054386801307775385
ACH-000416,0.10265450495370278
ACH-000420,0.03306347778395806
ACH-000421,0.09880227802197493
ACH-000424,0.14660568010294647
ACH-000425,0.1890681760434472
ACH-000426,0.11151886907913328
ACH-000427,0.2399206804609773
ACH-000433,0.07192840619694492
ACH-000435,0.09230447891884187
ACH-000436,0.002330891948477617
ACH-000444,0.16065253245555752
ACH-000445,-0.00971116838245926
ACH-000448,0.018353330480704536
ACH-000450,0.029404497434512143
ACH-000452,-0.0252082962863586
ACH-000454,0.1380350639788412
ACH-000458,0.0949553128663957
ACH-000459,0.14032719395019014
ACH-000460,-0.035685231622379535
ACH-000461,0.0904003758192302
ACH-000463,-0.13249391721979606
ACH-000464,0.12298430650773785
ACH-000466,0.062420507103360376
ACH-000467,0.03972103793621997
ACH-000468,0.12163480194832872
ACH-000469,0.08143052192617839
ACH-000470,0.1653547212725902
ACH-000471,0.08108697433374751
ACH-000472,0.036547974541819336
ACH-000473,0.1486645492429604
ACH-000475,0.0858714871101541
ACH-000476,0.0992388511181757
ACH-000477,0.1648785595982367
ACH-000479,0.30502053069373725
ACH-000480,0.10029015896226592
ACH-000481,-0.010913135011526348
ACH-000483,0.14648831504222484
ACH-000484,0.16471521844329007
ACH-000485,0.07831702719249081
ACH-000486,0.0913914785906474
ACH-000487,0.14861747851610307
ACH-000488,0.12089371724685125
ACH-000490,0.10300457380946328
ACH-000491,0.059722066442201474
ACH-000495,0.19588581008854875
ACH-000496,0.15525452274460882
ACH-000499,0.11527582957543407
ACH-000500,0.02163289251347223
ACH-000502,0.062459465048316565
ACH-000503,0.028612059982291837
ACH-000505,0.0951007018734633
ACH-000507,0.0021158467766466188
ACH-000510,0.07136697241248742
ACH-000511,0.09997924636621572
ACH-000512,0.12483199242972927
ACH-000516,0.09720702367571532
ACH-000517,0.022507858842581257
ACH-000518,0.2729878565965942
ACH-000520,0.08613318405816134
ACH-000521,0.016923290215118632
