,PCNX (22990)
ACH-000004,-0.14293949271081038
ACH-000005,0.17062980521486212
ACH-000007,-0.14241887120485772
ACH-000009,-0.05757693646210853
ACH-000011,0.0706117025471734
ACH-000012,0.013806296600499823
ACH-000013,-0.1789168097905587
ACH-000014,-0.31527680777631995
ACH-000015,0.022599154660041587
ACH-000017,-0.20876781198415684
ACH-000018,-0.27564627629446153
ACH-000019,-0.17944169077096647
ACH-000021,-0.06447043729052364
ACH-000022,-0.018795677113887115
ACH-000025,-0.044640061048877855
ACH-000028,-0.20722385210320024
ACH-000030,-0.05114563262705919
ACH-000035,0.08217975065758436
ACH-000036,-0.0233062725189486
ACH-000037,-0.18310148730295053
ACH-000039,0.03800213747503093
ACH-000040,-0.1137654740605234
ACH-000041,-0.02807987240089397
ACH-000042,-0.11132783263817282
ACH-000045,0.07454198889047019
ACH-000047,-0.2023704913856912
ACH-000052,-0.0832522993705097
ACH-000053,-0.026761837014922518
ACH-000054,-0.23445338220225656
ACH-000055,0.027183651387590317
ACH-000060,-0.26417518983655025
ACH-000067,-0.14094951034209122
ACH-000070,-0.237250961786844
ACH-000075,-0.15324247757182136
ACH-000078,-0.08125183316752611
ACH-000082,-0.0870851241361683
ACH-000085,-0.12585924503631288
ACH-000086,0.00874329549823013
ACH-000087,-0.3011717460946021
ACH-000092,-0.08553538136275854
ACH-000095,-0.16539663297022067
ACH-000097,-0.12648359873149734
ACH-000098,-0.10072590352100416
ACH-000099,-0.07037083363531349
ACH-000108,-0.13382991403670105
ACH-000113,-0.05471468549961051
ACH-000116,-0.0986332530768922
ACH-000118,-0.15668541148806084
ACH-000120,0.0952827928134238
ACH-000123,-0.09692459302748337
ACH-000127,-0.0671600141617047
ACH-000128,-0.051089936395997786
ACH-000132,0.019148070718959992
ACH-000133,-0.061421536062786684
ACH-000137,0.0008617372764022039
ACH-000138,-0.1427884754105749
ACH-000142,-0.02201198530883508
ACH-000143,-0.14111087152401108
ACH-000146,0.0716148615051528
ACH-000148,-0.1113868105383071
ACH-000150,0.09358753004129776
ACH-000152,-0.2442566756631333
ACH-000153,0.16553183524145487
ACH-000159,-0.1627832454109061
ACH-000160,-0.0845580615238094
ACH-000163,0.011774896852468646
ACH-000167,0.18842467439888194
ACH-000168,-0.14745398870323573
ACH-000169,0.06429189272435692
ACH-000178,-0.06473257224919039
ACH-000183,-0.0928961480027895
ACH-000188,0.0436325181463727
ACH-000189,-0.14105350141821482
ACH-000190,-0.3662357214189969
ACH-000198,-0.20596155463655494
ACH-000203,-0.32794360167083275
ACH-000204,-0.3630282339112585
ACH-000206,0.03984716551271008
ACH-000207,-0.026249116976286558
ACH-000208,0.010147825252875144
ACH-000210,0.003542186991541336
ACH-000211,-0.2085363080185564
ACH-000215,-0.027408034669432344
ACH-000221,-0.09766954699348557
ACH-000222,-0.1284483992761997
ACH-000223,-0.020422054356359118
ACH-000226,0.08481908440715866
ACH-000227,-0.03191299854779684
ACH-000228,-0.07194546991317419
ACH-000231,-0.13673695212480175
ACH-000232,-0.1664098727274615
ACH-000233,-0.1463513985610942
ACH-000234,-0.11865332572494157
ACH-000235,-0.12627017260937587
ACH-000237,-0.029298305186275114
ACH-000238,-0.3206351035885871
ACH-000242,0.11712870914217212
ACH-000243,-0.23871477537126254
ACH-000244,-0.5010740058507358
ACH-000246,-0.2093389747470929
ACH-000248,0.04236406752201092
ACH-000250,-0.04747559562957858
ACH-000251,-0.09882213687519197
ACH-000252,-0.09824683474942664
ACH-000253,-0.15879477626461766
ACH-000255,0.035962235651525384
ACH-000256,-0.023253874609699243
ACH-000257,-0.4559126622117165
ACH-000258,-0.10631430287491
ACH-000259,-0.14955281399378426
ACH-000260,0.03316486234814013
ACH-000261,-0.108173141967127
ACH-000262,0.0181222205413231
ACH-000263,0.030729853671564156
ACH-000264,-0.07164248592145231
ACH-000265,-0.07123603470804474
ACH-000266,-0.11044848379255152
ACH-000272,-0.12528075446897058
ACH-000274,-0.12240326130859885
ACH-000277,-0.09544199460101263
ACH-000278,-0.006923887131151787
ACH-000279,-0.14377024172963088
ACH-000280,-0.1866337723998915
ACH-000281,-0.14004642063183373
ACH-000288,-0.09616966316299742
ACH-000291,-0.036832960860315185
ACH-000293,-0.015749158225342483
ACH-000294,-0.05912544302983583
ACH-000295,-0.12343649405224676
ACH-000296,-0.14400006626587936
ACH-000302,-0.11995186872073725
ACH-000304,-0.2876266661353851
ACH-000307,0.0029557882643079683
ACH-000308,0.00841758834655753
ACH-000310,-0.04525750874800113
ACH-000311,-0.14700659871486815
ACH-000312,-0.0714503054802316
ACH-000315,-0.22038668249274398
ACH-000316,-0.03246349467702268
ACH-000317,-0.23563489097781656
ACH-000318,0.07774193708412039
ACH-000319,-0.028339594700887358
ACH-000320,-0.13262825768074615
ACH-000322,-0.058760167952962364
ACH-000323,-0.17276492460643195
ACH-000324,-0.11590467769190692
ACH-000329,-0.06068220427489397
ACH-000330,-0.15545885292399078
ACH-000331,0.07517809596835777
ACH-000332,-0.14251406891097482
ACH-000334,-0.07680362368517707
ACH-000335,-0.013920370142738666
ACH-000336,0.04662892246625565
ACH-000337,0.09429566980111047
ACH-000338,0.05746933146159325
ACH-000339,-0.11249482890154433
ACH-000341,-0.12593867794853514
ACH-000348,-0.029365646894572037
ACH-000350,0.0101492037183431
ACH-000352,-0.0488718885330184
ACH-000356,-0.014966901434836881
ACH-000361,-0.05534166397020688
ACH-000362,-0.047435448791835484
ACH-000363,-0.04252334017761659
ACH-000364,-0.11157109553732117
ACH-000365,-0.08275330197183818
