,MEP1A (4224)
ACH-000004,0.2509494060567737
ACH-000005,0.13216196601814054
ACH-000007,0.1661685113414073
ACH-000009,-0.0427714811213317
ACH-000011,0.1318689784922516
ACH-000012,-0.008618788008241961
ACH-000013,0.011014948333099002
ACH-000014,-0.03116542595158541
ACH-000015,0.01685589988463318
ACH-000017,-0.0151356802503293
ACH-000018,-0.10497297077082167
ACH-000019,0.07522301675455201
ACH-000021,0.030053355216675414
ACH-000022,-0.07738272172171493
ACH-000025,0.032664285501162765
ACH-000028,-0.041788654477502095
ACH-000030,0.01343944549628102
ACH-000035,-0.0010158015676783544
ACH-000036,0.05696377256905614
ACH-000037,0.2317986517543115
ACH-000039,-0.04290991416020915
ACH-000040,0.04224257775083805
ACH-000041,0.07446308640028157
ACH-000042,0.11138661957326107
ACH-000045,0.02615799543318904
ACH-000047,0.17174376500135924
ACH-000052,-0.014798472555808491
ACH-000053,0.07648458178837297
ACH-000054,0.11525811748332394
ACH-000055,0.009029303989086749
ACH-000060,0.11047044254365793
ACH-000067,0.07271785929972308
ACH-000070,0.02757795581048008
ACH-000075,0.003811997750858887
ACH-000078,0.05683128687553349
ACH-000082,0.13231444905721593
ACH-000085,-0.18699236561784724
ACH-000086,0.0044965895651721795
ACH-000087,0.00411019567298734
ACH-000092,0.045925784189216314
ACH-000095,0.022336484143712844
ACH-000097,0.02924189338720796
ACH-000098,-0.06669516720613765
ACH-000099,0.053682881660114895
ACH-000108,0.017433004268273204
ACH-000113,0.01927749843420205
ACH-000116,0.08495326728592574
ACH-000118,0.10920407408930792
ACH-000120,0.05180793711782475
ACH-000123,-0.002407854033644477
ACH-000127,-0.012806301429482159
ACH-000128,0.00623613133299586
ACH-000132,-0.0251922047194203
ACH-000133,-0.09274911204775672
ACH-000137,-0.08479971859354897
ACH-000138,0.014940231199409097
ACH-000142,-0.020477379786239147
ACH-000143,-0.16757933973025846
ACH-000146,-0.048675718487952206
ACH-000148,0.16888039753607573
ACH-000150,0.16473563202326674
ACH-000152,0.09327008379376783
ACH-000153,-0.02461107403500063
ACH-000159,0.0931209814863602
ACH-000160,0.18492620006062802
ACH-000163,0.10079067094777884
ACH-000167,-0.18849618308635824
ACH-000168,-0.030338345498125807
ACH-000169,-0.07068185768549694
ACH-000178,0.05399432235359435
ACH-000183,0.12317288643724418
ACH-000188,0.05236541070122962
ACH-000189,0.12127444838039644
ACH-000190,-0.03053945799090113
ACH-000198,0.038524392932377916
ACH-000203,0.15545268404011292
ACH-000204,0.09607806901605273
ACH-000206,0.0939899332487757
ACH-000207,-0.13682159915517794
ACH-000208,0.08382947834409041
ACH-000210,-0.0022472927354319555
ACH-000211,-0.019001173138136426
ACH-000215,0.01727591794013331
ACH-000221,0.06022424597350636
ACH-000222,-0.1507422653868774
ACH-000223,-0.0957053470261382
ACH-000226,0.15329821072369101
ACH-000227,0.1773626945961905
ACH-000228,0.03904668572345744
ACH-000231,-0.004523800335917825
ACH-000232,0.0970330702329892
ACH-000233,-0.02282577307065441
ACH-000234,0.11789102775475944
ACH-000235,0.06996936132088942
ACH-000237,0.1084745378858344
ACH-000238,-0.12431397775361484
ACH-000242,-0.10541803145503753
ACH-000243,0.003697499287417425
ACH-000244,0.07042497224539736
ACH-000246,0.10328480468393336
ACH-000248,-0.030021801189938437
ACH-000250,-0.0034105428236071078
ACH-000251,0.12484038453701332
ACH-000252,0.2323068457849697
ACH-000253,0.17295504959483735
ACH-000255,0.021383397960812685
ACH-000256,0.13931197234692902
ACH-000257,-0.09928481569600464
ACH-000258,0.14397524078156895
ACH-000259,0.0
ACH-000260,-0.03983319674552045
ACH-000261,0.006660070551740901
ACH-000262,0.1891052169074091
ACH-000263,-0.0677667303298467
ACH-000264,0.02132419486008533
ACH-000265,-0.030223416821034438
ACH-000266,0.028948288820765992
ACH-000272,0.01827432092922316
ACH-000274,0.09697370857540788
ACH-000277,-0.06445229353523038
ACH-000278,0.14624588866868274
ACH-000279,-0.030373715750611163
ACH-000280,-0.0026544407497114245
ACH-000281,-0.1297371683124976
ACH-000288,0.016731497207039286
ACH-000291,0.06909131202421853
ACH-000293,-0.019991265295317508
ACH-000294,0.045913561355463484
ACH-000295,-0.17128928442704686
ACH-000296,-0.0628937867165723
ACH-000302,0.013419394602094748
ACH-000304,0.13528141636907567
ACH-000307,0.07728652027699179
ACH-000308,0.02891476373229457
ACH-000310,0.2691083260655883
ACH-000311,0.021024552121944613
ACH-000312,0.012588366224179809
ACH-000315,0.029416227633506407
ACH-000316,0.032574415629411976
ACH-000317,-0.08476242847013744
ACH-000318,-0.01652962214530979
ACH-000319,-0.024167087254243328
ACH-000320,0.07751226824525273
ACH-000322,0.044261422000860313
ACH-000323,0.08246677268414197
ACH-000324,-0.00524501950410142
ACH-000329,0.023228403086599705
ACH-000330,-0.016830679862637667
ACH-000331,0.009164532485664355
ACH-000332,0.051124206286865766
ACH-000334,0.011397190651107378
ACH-000335,-0.06264981830595892
ACH-000336,-0.07329286247475504
ACH-000337,-0.1467172271706382
ACH-000338,-0.3880017435821754
ACH-000339,0.028317717682519793
ACH-000341,0.05740189682327606
ACH-000348,0.020599099733054464
ACH-000350,0.213210643663622
ACH-000352,0.10414543878286926
ACH-000356,0.02670032565978465
ACH-000361,0.0003707372705181061
ACH-000362,0.10108440077894516
ACH-000363,-0.023940866030183517
ACH-000364,-0.0866691860820059
ACH-000365,0.01954446246221697
ACH-000366,0.07486050263522567
ACH-000368,-0.12040301781600247
ACH-000374,-0.06420753405776437
ACH-000375,0.05424425293652101
ACH-000376,0.04611787022308507
ACH-000381,-0.05878700193256752
ACH-000383,0.058260973690810035
ACH-000387,0.07689643832593936
ACH-000389,-0.23179200999347602
ACH-000390,-0.0445426910373193
ACH-000393,-0.0986950260094266
ACH-000395,0.12333075620151004
ACH-000396,0.2622816821893304
ACH-000397,0.08020457476671118
ACH-000401,0.22665373848318
ACH-000402,-0.014762820859948688
ACH-000403,0.025662326542531724
ACH-000404,0.0600820207897803
ACH-000406,0.08469297103127263
ACH-000407,0.051674054769732296
ACH-000408,0.013234292400596759
ACH-000410,-0.033148536089901495
ACH-000411,0.16019651450729802
ACH-000414,0.031796845711692674
ACH-000415,-0.00271669772115187
ACH-000416,0.04306031270378755
ACH-000420,0.20032709870995055
ACH-000421,0.07003512017636288
ACH-000424,0.06052479079979376
ACH-000425,0.01619505562118844
ACH-000426,0.07087575521143415
ACH-000427,-0.029676877175684107
ACH-000433,-0.0036976956393681743
ACH-000435,0.2492921160885929
ACH-000436,0.1890109063108595
ACH-000444,0.08722167311096088
ACH-000445,-0.14521894793755996
ACH-000448,0.07896976597070872
ACH-000450,0.03584536873357124
ACH-000452,0.06574683259079005
ACH-000454,-0.12346852743336564
ACH-000458,0.03635762203451266
ACH-000459,-0.09246052464650666
ACH-000460,0.1416040149331109
ACH-000461,0.007475925966156392
ACH-000463,0.025331276304443796
ACH-000464,0.16429311141926786
ACH-000466,-0.017343010678614594
ACH-000467,-0.009965165043393964
ACH-000468,0.03742183474672376
ACH-000469,0.0672509739252081
ACH-000470,-0.08243828711230017
ACH-000471,0.011285583334131294
ACH-000472,0.03486162604399188
ACH-000473,0.07776545861500407
ACH-000475,0.01992081279391153
ACH-000476,0.11687389911437372
ACH-000477,-0.052372765251960995
ACH-000479,-0.05129763000454092
ACH-000480,0.13820950540678265
ACH-000481,0.0350918684239603
ACH-000483,0.060770348142357065
ACH-000484,0.01028333228704114
ACH-000485,0.13746617090744606
ACH-000486,0.09533578145000693
ACH-000487,0.010711407181482462
ACH-000488,0.026015112083806836
ACH-000490,0.13370470461266815
ACH-000491,0.007245301891510295
ACH-000495,0.06470068239302898
ACH-000496,-0.03422473140559604
ACH-000499,0.01686103482677066
ACH-000500,0.025404021916508108
ACH-000502,0.04565997034974949
ACH-000503,0.05172505167677319
ACH-000505,0.010394999841606177
ACH-000507,0.10666412727026596
ACH-000510,-0.006509135787762746
ACH-000511,0.04499889134629805
ACH-000512,0.012963685090764494
ACH-000516,0.0325975665754163
ACH-000517,0.05928781467591183
ACH-000518,0.04435368496939195
ACH-000520,-0.02492719264020692
ACH-000521,-0.007781087619290441
ACH-000522,0.0028883809491219237
ACH-000524,0.13475202274877934
ACH-000527,0.03860374967989477
ACH-000528,0.024047578022187613
ACH-000537,0.013146879413279305
ACH-000541,0.011824171684743515
ACH-000542,0.06706234779771318
ACH-000544,0.0787915327165987
ACH-000545,0.04278228442135057
ACH-000547,0.013504687093923324
ACH-000548,-0.02073995287183875
ACH-000549,0.03217828157948033
ACH-000550,0.01839544455981628
ACH-000552,-0.09515817676779732
ACH-000556,-0.050287762697547714
ACH-000557,0.1199607723715602
ACH-000569,0.041396509966165576
ACH-000570,-0.003785745510125789
ACH-000571,0.03623299618379014
ACH-000573,0.059367363795272535
ACH-000576,0.058683263708621314
ACH-000579,0.22080380531237287
ACH-000580,0.07491770093266223
ACH-000584,0.024114104987246025
ACH-000585,0.07924579408589108
ACH-000588,0.02082508528448626
ACH-000589,0.042482913979532334
ACH-000591,0.07667781350430981
ACH-000593,0.017697751868661928
ACH-000600,0.1836075121793714
ACH-000601,0.04626143190299282
ACH-000605,-0.00435823023235672
ACH-000606,-0.14257051549044455
ACH-000608,0.06527858847762817
ACH-000614,0.009456914825444527
ACH-000616,0.06627731339224235
ACH-000618,-0.15514161548592156
ACH-000619,-0.008387377315312309
ACH-000620,0.16366472763520884
ACH-000621,0.05257756310539154
ACH-000622,0.103267007607217
ACH-000623,0.11367728594218705
ACH-000624,0.03039621300613405
ACH-000627,0.08506371489526186
ACH-000630,-0.05816505550878193
ACH-000631,0.3018688320444511
ACH-000632,0.06532349480376051
ACH-000633,0.016449398978632145
ACH-000637,-0.021290180266239675
ACH-000638,0.04221919659906311
ACH-000646,0.11436948678193985
ACH-000647,0.09438565141171516
ACH-000648,0.01175608643689718
ACH-000649,0.03924197586872447
ACH-000651,0.06428088213170402
ACH-000652,-0.09185005739993723
ACH-000653,0.1152982602300398
ACH-000657,0.013438587582462544
ACH-000658,0.04764561409082669
ACH-000661,-0.09309719500913613
ACH-000662,-0.022617023015932426
ACH-000663,0.0930190836825654
ACH-000665,-0.04431262869143926
