,SUMO1 (7341)
ACH-000004,-0.021791977501107868
ACH-000005,0.0455593620728754
ACH-000007,0.005302971994430494
ACH-000009,-0.2125925276459684
ACH-000011,-0.3379281750349447
ACH-000012,-0.15812949091412504
ACH-000013,-0.11951769596094848
ACH-000014,0.06590927849592891
ACH-000015,0.061081280780399184
ACH-000017,-0.14108881814968113
ACH-000018,-0.05464719820284674
ACH-000019,-0.04644539346984855
ACH-000021,-0.08907485203048775
ACH-000022,-0.14986676989082046
ACH-000025,-0.032801287495201004
ACH-000028,-0.1909155012149104
ACH-000030,-0.08654425555889665
ACH-000035,0.05056489053176942
ACH-000036,-0.2271735919013583
ACH-000037,-0.3932040404451873
ACH-000039,-0.1230641519693356
ACH-000040,-0.18782504021243165
ACH-000041,-0.2544945472217917
ACH-000042,-0.1725236732264089
ACH-000045,-0.05175501168024548
ACH-000047,-0.1993558737073913
ACH-000052,-0.2250208069647336
ACH-000053,-0.21246724272585604
ACH-000054,-0.13651568392313695
ACH-000055,-0.20018476575534516
ACH-000060,0.02955177587527341
ACH-000067,-0.16480309073802776
ACH-000070,-0.01568143605514165
ACH-000075,-0.1011239968132842
ACH-000078,-0.2544365084877142
ACH-000082,-0.1452286608269526
ACH-000085,-0.16838810004256438
ACH-000086,-0.14121048819835486
ACH-000087,-0.2850316977862177
ACH-000092,-0.2321230690805111
ACH-000095,-0.14183571093042974
ACH-000097,-0.10589494211722528
ACH-000098,-0.16759305556704765
ACH-000099,-0.2325354289322712
ACH-000108,-0.20711450802106632
ACH-000113,-0.06237057207685656
ACH-000116,-0.06758024919249572
ACH-000118,-0.21716638730655688
ACH-000120,-0.28137456863093285
ACH-000123,0.02714493532198716
ACH-000127,-0.05563435895200465
ACH-000128,0.012019138563762988
ACH-000132,-0.05916925176730827
ACH-000133,-0.2415538614377464
ACH-000137,-0.06154994366933901
ACH-000138,-0.08970630203542647
ACH-000142,-0.0014221089990540518
ACH-000143,-0.31926577890835045
ACH-000146,-0.028308088913663324
ACH-000148,-0.06052567188758681
ACH-000150,-0.0850181002877377
ACH-000152,0.008010677670836895
ACH-000153,-0.211365318901346
ACH-000159,-0.20388047319977667
ACH-000160,-0.0984258042037812
ACH-000163,-0.1796520813319508
ACH-000167,-0.3422088188182344
ACH-000168,-0.07677988059829545
ACH-000169,-0.1806906588015463
ACH-000178,-0.10902358409144704
ACH-000183,-0.1322141474711339
ACH-000188,-0.09322601028521073
ACH-000189,-0.3197476130167497
ACH-000190,-0.20754434783946504
ACH-000198,-0.07820914409808623
ACH-000203,0.19969319385297352
ACH-000204,-0.3363488081795314
ACH-000206,0.02701906629443591
ACH-000207,0.05253033899365799
ACH-000208,-0.12659535865587726
ACH-000210,-0.0037512903196942455
ACH-000211,-0.16799229659140896
ACH-000215,-0.15401140362342955
ACH-000221,0.03129042872107196
ACH-000222,-0.07507044281618186
ACH-000223,-0.21047148818198327
ACH-000226,-0.20461678644583345
ACH-000227,-0.3925772183942956
ACH-000228,-0.12773681998430256
ACH-000231,-0.06465791340951879
ACH-000232,-0.1728626513220059
ACH-000233,-0.1162517234060788
ACH-000234,-0.18448114069448213
ACH-000235,-0.09675260949771414
ACH-000237,-0.20593819914106454
ACH-000238,-0.04518308708877914
ACH-000242,-0.10736540299878428
ACH-000243,-0.057771393812920825
ACH-000244,-0.33300249200536225
ACH-000246,-0.24682458038149435
ACH-000248,-0.15628391233121516
ACH-000250,-0.1584284049003858
ACH-000251,-0.2257426716846908
ACH-000252,-0.16914989981247525
ACH-000253,-0.12215300110122282
ACH-000255,-0.17178294603900834
ACH-000256,-0.13319263179065047
ACH-000257,-0.20123793543678414
ACH-000258,-0.1342742976461458
ACH-000259,-0.14264018089743807
ACH-000260,-0.18758478052921698
ACH-000261,-0.042230816501207684
ACH-000262,-0.25633110213659505
ACH-000263,-0.1266803327727169
ACH-000264,-0.2566482764676947
ACH-000265,-0.05181028097790335
ACH-000266,-0.08650489687955938
ACH-000272,-0.12626562750486414
ACH-000274,-0.24251790284353256
ACH-000277,-0.041932596995976366
ACH-000278,-0.20660358418416444
ACH-000279,-0.14729327648452087
ACH-000280,0.007398311072184118
ACH-000281,-0.09945153236245624
ACH-000288,-0.22326852500953934
ACH-000291,-0.1099137375637013
ACH-000293,-0.06694685781218078
ACH-000294,-0.20387816616700102
ACH-000295,-0.20419783781794498
ACH-000296,-0.2148328181257904
ACH-000302,-0.0795716298509422
ACH-000304,-0.14664274555531456
ACH-000307,-0.19117191582803456
