,CLN3 (1201)
ACH-000518,-0.2381755268193166
ACH-000520,-0.11076575398001907
ACH-000521,-0.1149978678923297
ACH-000522,-0.2249911455281392
ACH-000524,-0.1920795379613692
ACH-000527,-0.150120875447323
ACH-000528,-0.18144357736930716
ACH-000537,-0.1396227386050788
ACH-000541,-0.4226847076474395
ACH-000542,-0.16418210922404375
ACH-000544,-0.08849856621641665
ACH-000545,-0.2603949617010135
ACH-000547,-0.10841104063832238
ACH-000548,-0.20362098223129516
ACH-000549,-0.21867813896189756
ACH-000550,-0.21565539348191595
ACH-000552,-0.1609809886366272
ACH-000556,-0.23974335509457634
ACH-000557,-0.1503957878232528
ACH-000569,-0.23969911045937764
ACH-000570,0.014497240887374738
ACH-000571,-0.21889171303357102
ACH-000573,-0.10464015169199674
ACH-000576,-0.05944426074818819
ACH-000579,-0.17145862587659105
ACH-000580,-0.17482527506669826
ACH-000584,-0.15811463783153734
ACH-000585,-0.12720185216094293
ACH-000588,-0.14904150313702585
ACH-000589,-0.19476257331924016
ACH-000591,-0.15861429869364413
ACH-000593,-0.11019770373119864
ACH-000600,-0.04999106125596402
ACH-000601,-0.1805816787087031
ACH-000605,-0.22194445271726426
ACH-000606,-0.17007844907581068
ACH-000608,-0.18098444324475352
ACH-000614,-0.20551280427118426
ACH-000616,-0.1266995439764854
ACH-000618,-0.1938824892659312
ACH-000619,-0.037776641623570514
ACH-000620,-0.14389216669742005
ACH-000621,-0.13866436633583035
ACH-000622,-0.13585968397494574
ACH-000623,-0.07632680656901078
ACH-000624,-0.13292155264002414
ACH-000627,-0.006513243728296405
ACH-000630,-0.1767470578131574
ACH-000631,-0.2980294647274007
ACH-000632,-0.07465837959043366
ACH-000633,-0.15870958677769392
ACH-000637,-0.2759010881509922
ACH-000638,-0.24999643626583096
ACH-000646,-0.2712107418277717
ACH-000647,-0.10100392355934096
ACH-000648,-0.1506990922445968
ACH-000649,-0.10860237813283573
ACH-000651,-0.062066387250198723
ACH-000652,-0.11110882067156733
ACH-000653,-0.19973406204070668
ACH-000657,-0.2341988139892301
ACH-000658,-0.33126852926998923
ACH-000661,-0.0992925255917197
ACH-000662,0.05871544215116736
ACH-000663,-0.20462134906616888
ACH-000665,-0.14997069554456507
ACH-000671,-0.1068797562289225
ACH-000672,-0.3967629017963067
ACH-000673,-0.206667637377227
ACH-000676,-0.14752205979855953
ACH-000677,-0.08223118838554502
ACH-000681,-0.19952558087895786
ACH-000683,-0.2251264818692568
ACH-000684,-0.08486607608171567
ACH-000688,-0.2368540013214089
ACH-000693,-0.0748112638813648
ACH-000694,-0.1129075218328877
ACH-000695,-0.09096745646594834
ACH-000696,-0.1413090969158399
ACH-000697,-0.39564098385847896
ACH-000699,-0.25346552489997776
ACH-000701,-0.08840790248669311
ACH-000706,-0.21863458937523647
ACH-000711,-0.2406348361076577
ACH-000713,-0.3687534111688272
ACH-000714,-0.15876956953327584
ACH-000718,-0.2041736156824527
ACH-000720,-0.0630955048036342
ACH-000721,-0.11001990345273696
ACH-000724,-0.3565248887772963
ACH-000725,-0.2136326801915855
ACH-000732,-0.2948826584200526
ACH-000734,-0.1167497472740446
ACH-000735,-0.12423187089669815
ACH-000736,-0.03290615399615408
ACH-000738,-0.1214233381520915
ACH-000746,-0.26467904852454
ACH-000747,-0.1871198606103123
ACH-000748,-0.17800893029428094
ACH-000753,-0.16632741976674115
ACH-000756,-0.045270593400480924
ACH-000757,-0.2331095058312197
ACH-000758,-0.11765019941083707
ACH-000760,-0.23450785186663275
ACH-000762,-0.18807752042400006
ACH-000763,-0.2431568148951199
ACH-000764,0.007388100786635252
ACH-000765,-0.12332483864854375
ACH-000766,-0.21666361445422494
ACH-000767,-0.22951932007054074
ACH-000768,-0.22793174573795616
ACH-000769,-0.03533729504360198
ACH-000770,-0.12795136861375406
ACH-000771,-0.2814557657391253
ACH-000773,-0.1722992975327507
ACH-000776,-0.29740935680120506
ACH-000777,-0.1679219652434212
ACH-000778,-0.29672395906988513
ACH-000781,-0.14051675400202845
ACH-000782,-0.16918321556441535
ACH-000783,-0.1283942989593778
ACH-000784,-0.2270514268001745
ACH-000785,-0.15539036236019144
ACH-000787,-0.13263548521450644
ACH-000788,-0.18860338283687605
ACH-000791,-0.22085357500962893
ACH-000792,-0.14288464285378513
ACH-000794,-0.1000228820758388
ACH-000796,-0.13730482085867826
ACH-000798,-0.006235922970264968
ACH-000799,-0.205978490628526
ACH-000800,0.05687325346264091
ACH-000802,-0.12053447579829228
ACH-000804,-0.045883947379920284
ACH-000805,-0.12678295747048052
ACH-000809,-0.3033347267651281
ACH-000810,-0.4309787578656901
ACH-000811,-0.12811558111703505
ACH-000817,-0.2497979897324829
ACH-000819,-0.07371528154270468
ACH-000820,-0.10545826417387066
ACH-000821,-0.3976858415603509
ACH-000822,-0.07925851945847028
ACH-000823,-0.048348845757414834
ACH-000824,-0.09755275914363716
ACH-000827,-0.01160793666161346
ACH-000829,-0.09999591817682807
ACH-000831,-0.12072116714818787
ACH-000832,-0.24567849758623164
ACH-000833,-0.09878806779455424
ACH-000834,-0.3024250631510822
ACH-000835,-0.04403801520986548
ACH-000836,-0.2478725004286768
ACH-000837,-0.16293010482781428
ACH-000838,-0.22827780589216945
ACH-000839,-0.028067208301868343
ACH-000840,-0.2416460774467849
ACH-000841,-0.07761775727473523
ACH-000843,-0.10095380842018208
ACH-000846,-0.3118739038066373
ACH-000847,-0.08017504689055803
ACH-000848,-0.23022722346332175
ACH-000849,-0.20074489779617105
ACH-000851,-0.1275313584117548
ACH-000855,-0.16383745359341595
ACH-000856,-0.023226540928903
ACH-000858,-0.11868841735944073
ACH-000859,-0.1294156600134965
ACH-000861,-0.21158378769860747
ACH-000862,-0.1861450435739506
ACH-000865,-0.06558309623445413
ACH-000866,-0.11224101144429953
ACH-000867,-0.24675977373940045
ACH-000869,-0.3829215857867182
ACH-000872,-0.2841744390881451
ACH-000873,-0.12572869593248648
ACH-000876,-0.2566856698982987
ACH-000878,-0.11966874431275952
ACH-000880,-0.24727964645723116
ACH-000881,-0.13555966816699708
ACH-000882,-0.11907625183777353
ACH-000884,-0.2061673434910424
ACH-000885,-0.052020762321472194
ACH-000887,-0.18513218650948
ACH-000889,-0.26993656021888834
ACH-000896,-0.2711280925499141
ACH-000898,-0.09339289781987048
ACH-000900,-0.23627169379549676
ACH-000901,-0.22318435100440284
ACH-000905,-0.11070250441330212
ACH-000906,-0.10351708081434116
ACH-000907,-0.07160222459110298
ACH-000910,-0.0840075773362801
ACH-000911,-0.28669615344087274
ACH-000912,-0.1762126918581342
ACH-000913,-0.17737478048752706
ACH-000915,-0.1866487574381733
ACH-000916,0.026060573231154974
ACH-000917,-0.2979781751756236
ACH-000920,-0.3189336436502005
ACH-000921,-0.10794409318187988
ACH-000924,-0.15276131043040295
ACH-000926,-0.16824390776611825
ACH-000928,-0.07906053307850695
ACH-000929,-0.22520458867707585
ACH-000932,-0.1750859157837679
ACH-000935,-0.058626155676247675
ACH-000936,-0.10689434694683016
ACH-000937,-0.12841271299968432
ACH-000938,-0.28135650721872946
ACH-000939,-0.1435779576229009
ACH-000941,-0.25869126812608856
ACH-000943,-0.06760312197260394
ACH-000946,-0.22185079831923052
ACH-000947,-0.2235014665260825
ACH-000948,-0.21735961161868905
ACH-000950,-0.09764062170025832
ACH-000953,-0.2684980709913349
ACH-000954,-0.005344244640101248
ACH-000957,-0.4154751744645205
ACH-000958,-0.1265265836719732
ACH-000960,-0.2509042066463001
ACH-000963,-0.16915068396208688
ACH-000968,-0.05136180167742381
ACH-000969,-0.18183511563974106
ACH-000972,-0.1274981977529399
ACH-000973,-0.2350733271381043
ACH-000974,-0.267357525864882
ACH-000978,-0.393064616036368
ACH-000984,-0.27885804910215456
ACH-000986,-0.12918427494922646
ACH-000988,-0.25601641920868884
ACH-000993,-0.14257970429634048
ACH-000994,-0.26746233483429177
ACH-000996,-0.2333610288899692
ACH-001001,-0.10308731442196037
ACH-001020,-0.19111267816817054
ACH-001028,-0.15794323764535478
ACH-001031,-0.19549173328505276
ACH-001038,-0.2588953029082359
ACH-001048,-0.11831509273102273
ACH-001050,-0.20615119981266394
ACH-001053,-0.15308337807027242
ACH-001054,-0.12671173284688222
ACH-001061,-0.1881025202922152
ACH-001067,-0.11540697432144142
ACH-001075,-0.011531707170169535
ACH-001096,-0.09569862703764208
ACH-001111,0.0003917690317406617
ACH-001119,0.02196279101372595
ACH-001128,0.17135653134997625
ACH-001134,-0.15175678552105726
ACH-001151,-0.14832763489734424
ACH-001163,-0.16252419702187304
ACH-001164,0.12428503180340783
ACH-001183,-0.14435044593537816
ACH-001192,-0.3509935389218881
ACH-001193,-0.3517902503969236
ACH-001196,-0.3218033491708446
ACH-001197,-0.1226447908923885
ACH-001205,-0.046057761544025536
ACH-001211,-0.19846360686218184
ACH-001212,-0.4225313711803572
ACH-001228,-0.10841731860143204
ACH-001232,-0.12494635620194094
ACH-001239,-0.1538833823689143
ACH-001270,-0.4523379064974618
ACH-001274,-0.3311253034799616
ACH-001275,-0.16607132949737946
ACH-001277,-0.04136593382903737
ACH-001278,-0.12979983324452246
ACH-001280,-0.062374667894174673
ACH-001283,-0.2814259367186051
ACH-001289,-0.11408207451709122
ACH-001300,-0.10307823618464414
ACH-001301,-0.1463679147327656
ACH-001302,-0.2612072876939163
ACH-001306,-0.20217895704363745
ACH-001318,-0.3382024630037651
ACH-001322,-0.11872621286676012
ACH-001328,-0.15520027073148526
ACH-001332,-0.04602834192567417
ACH-001336,-0.3233420981262836
ACH-001346,-0.15223493365361934
ACH-001353,-0.13709637702474925
ACH-001354,-0.02784194918175729
ACH-001367,-0.2635515666668645
ACH-001368,-0.15162625718244874
ACH-001374,-0.09805670115506324
ACH-001377,-0.19422201480857065
ACH-001380,-0.09989997635791116
ACH-001391,-0.10036820477604956
ACH-001408,-0.0848662751414946
ACH-001430,-0.4527499655860073
ACH-001431,-0.12731710829435505
ACH-001450,0.016161973847365653
ACH-001496,-0.1695773179898517
ACH-001500,-0.18839002385112036
ACH-001523,-0.19720573211257764
ACH-001532,-0.17768911170981752
ACH-001550,-0.08153585500799689
ACH-001552,-0.07985833049622999
ACH-001554,-0.15293848468469215
ACH-001654,-0.22398197362493485
ACH-001735,-0.2607500953232757
ACH-001736,-0.15862000804086387
ACH-001737,-0.2516460517139678
ACH-001740,-0.16745148210403568
ACH-001745,-0.2818242687242154
ACH-001765,-0.1966481934231142
