,NECAP1 (25977)
ACH-000004,0.19594291154418225
ACH-000005,0.41998702167810775
ACH-000007,-0.2743935650243076
ACH-000009,-0.1705467215862443
ACH-000011,-0.09276916099405844
ACH-000012,0.1195732955812289
ACH-000013,0.04074944776832426
ACH-000014,0.0053033882746321755
ACH-000015,-0.12956205393562492
ACH-000017,0.04411642973973283
ACH-000018,0.12207496500521328
ACH-000019,-0.07588122716010975
ACH-000021,0.015362150139283012
ACH-000022,0.06420142750304282
ACH-000025,-0.06251542381341686
ACH-000028,-0.15609387971708355
ACH-000030,-0.09236640849129417
ACH-000035,0.07066770236990667
ACH-000036,-0.19060065011710228
ACH-000037,-0.26348363796262664
ACH-000039,0.03590640961904448
ACH-000040,0.0041026092837021955
ACH-000041,-0.18147756355171465
ACH-000042,-0.007180042602385526
ACH-000045,-0.0924747337491095
ACH-000047,0.10713397050510867
ACH-000052,-0.051551200271595925
ACH-000053,0.04172502345564615
ACH-000054,-0.17080601303145748
ACH-000055,-0.14299206216766486
ACH-000060,-0.06095542132706956
ACH-000067,0.1953027267902944
ACH-000070,0.11469926621976495
ACH-000075,0.016303059868359632
ACH-000078,0.03118448584303005
ACH-000082,0.05386588728298177
ACH-000085,0.06372691589210308
ACH-000086,-0.12380045317547135
ACH-000087,0.08965002079604331
ACH-000092,0.10464232490813163
ACH-000095,-0.0393080209177821
ACH-000097,-0.17911431625835358
ACH-000098,-0.059563687727502486
ACH-000099,0.11619580023309567
ACH-000108,0.03805962648904522
ACH-000113,-0.09618073152870477
ACH-000116,0.03440571687714401
ACH-000118,0.03534262452827944
ACH-000120,-0.04456445782286386
ACH-000123,-0.15755619283088634
ACH-000127,-0.057398637383507124
ACH-000128,0.07865123394401774
ACH-000132,-0.02327884360408618
ACH-000133,0.05131375505023341
ACH-000137,0.09483194102053524
ACH-000138,0.01993725431033557
ACH-000142,-0.0799675991773625
ACH-000143,0.00845597079083392
ACH-000146,0.0378066065632451
ACH-000148,0.032107047416215014
ACH-000150,0.07527790612789048
ACH-000152,-0.08978892212055836
ACH-000153,-0.0677165297801221
ACH-000159,-0.05741333131891355
ACH-000160,-0.05419082749433147
ACH-000163,0.1314969093139726
ACH-000167,-0.07033973789819936
ACH-000168,0.03604953548507758
ACH-000169,-0.07508590902379249
ACH-000178,-0.07732072589092308
ACH-000183,-0.05293269451446714
ACH-000188,-0.18296599570922664
ACH-000189,0.10200852291215216
ACH-000190,-0.17077560468446365
ACH-000198,0.014820135085822313
ACH-000203,-0.4389330296515368
ACH-000204,0.27982074362934883
ACH-000206,-0.025678617657383062
ACH-000207,0.02204753765194055
ACH-000208,-0.05231898371140733
ACH-000210,0.19353522746895685
ACH-000211,0.0025459043671497037
ACH-000215,-0.044291527144836654
ACH-000221,-0.05343930332114545
ACH-000222,0.08265742956736698
ACH-000223,-0.22930126299932616
ACH-000226,-0.06975215071173564
ACH-000227,-0.0037815760204574366
ACH-000228,-0.21590888211285994
ACH-000231,0.09470731764055383
ACH-000232,0.010983135407381698
ACH-000233,-0.052851744487366466
ACH-000234,-0.0949401740031643
ACH-000235,-0.02281540391747845
ACH-000237,0.012861182365910884
ACH-000238,0.061119903719929376
ACH-000242,0.14869259691112358
ACH-000243,0.05005644575991553
ACH-000244,0.018226568704992657
ACH-000246,-0.006410588492760573
ACH-000248,0.02296543452321428
ACH-000250,-0.03979666965976311
ACH-000251,0.05267901569913156
ACH-000252,-0.3066120900050629
ACH-000253,-0.07194722586900562
ACH-000255,-0.10089549857672916
ACH-000256,-0.14237182100184848
ACH-000257,-0.004470968396134221
ACH-000258,-0.0136571397546438
ACH-000259,-0.06381955990590968
ACH-000260,0.050284426075466335
ACH-000261,-0.019812787396825408
ACH-000262,-0.09103011403348488
ACH-000263,0.008544238199084715
ACH-000264,0.05049953841869585
ACH-000265,0.05096292962302735
ACH-000266,-0.048632939248456034
ACH-000272,-0.051477775352468134
ACH-000274,-0.06866981852066557
ACH-000277,0.054944122705749984
ACH-000278,-0.037023876244262836
ACH-000279,0.07445800253920712
ACH-000280,-0.025954230925017262
ACH-000281,0.014204742068546175
ACH-000288,-0.19171487738842416
ACH-000291,0.08160923648363269
ACH-000293,0.06431821664422054
ACH-000294,0.047333135985563886
ACH-000295,-0.23260137323535315
ACH-000296,-0.10100986787718656
ACH-000302,0.031850984246938815
ACH-000304,0.1710236694024688
ACH-000307,-0.23215318832757034
ACH-000308,-0.07543591298279408
ACH-000310,-0.004046919845379412
ACH-000311,0.07213974545689585
ACH-000312,-0.04079528994959805
ACH-000315,0.26948995763819816
ACH-000316,0.15842763739537968
ACH-000317,0.05920565525527731
ACH-000318,0.12143829949788415
ACH-000319,-0.02320205078954581
ACH-000320,0.0586641583363972
ACH-000322,-0.007940050617921848
ACH-000323,0.048501790760968735
ACH-000324,0.007683871215684104
ACH-000329,0.009729726876517773
ACH-000330,-0.07988219152653897
ACH-000331,-0.0007394213468287146
