,IPO4 (79711)
ACH-000004,-0.05401993663994251
ACH-000005,-0.22058142503540354
ACH-000007,-0.222740839625624
ACH-000009,-0.09323139018652672
ACH-000011,-0.11398235345848895
ACH-000012,-0.12607477755977972
ACH-000013,0.06337072991833814
ACH-000014,-0.28018480479560315
ACH-000015,0.016422186195368064
ACH-000017,-0.16420968772838782
ACH-000018,-0.1200617149270279
ACH-000019,-0.01435908430890836
ACH-000021,-0.10141072818183676
ACH-000022,-0.09157184003509504
ACH-000025,-0.03501529362788796
ACH-000028,-0.06195907987734306
ACH-000030,-0.0951765338835691
ACH-000035,-0.17237828222000925
ACH-000036,-0.15176296828901434
ACH-000037,-0.1819422938248885
ACH-000039,-0.1605603034923723
ACH-000040,-0.15383781959816206
ACH-000041,-0.05444572472452097
ACH-000042,0.002693238420954368
ACH-000045,-0.27948152276562016
ACH-000047,-0.05335370330569016
ACH-000052,-0.09917254502493256
ACH-000053,-0.021108123222859675
ACH-000054,-0.07851301660958979
ACH-000055,0.16057585208748548
ACH-000060,-0.1535607417153605
ACH-000067,-0.03369135532100533
ACH-000070,-0.051674209679395615
ACH-000075,0.03636795884365635
ACH-000078,0.027814863018985548
ACH-000082,-0.1451395676887777
ACH-000085,-0.07242714043148209
ACH-000086,-0.3427821640380206
ACH-000087,-0.13260136875496378
ACH-000092,-0.13291294736510353
ACH-000095,0.00012869386579469026
ACH-000097,-0.20438086953295848
ACH-000098,-0.12084990076503893
ACH-000099,-0.027360753018003173
ACH-000108,-0.005923163931712862
ACH-000113,-0.019775321239204908
ACH-000116,0.034981659749460346
ACH-000118,-0.042081866747391665
ACH-000120,-0.4825890278829036
ACH-000123,0.03655899659862169
ACH-000127,-0.1207037984753574
ACH-000128,0.02477583658762612
ACH-000132,0.09482175736706093
ACH-000133,-0.12739572230880294
ACH-000137,-0.11769825056316235
ACH-000138,0.10025183489451747
ACH-000142,-0.2366376044576901
ACH-000143,0.05226899990883736
ACH-000146,-0.0043639067240425974
ACH-000148,-0.20606720651013655
ACH-000150,0.060694686937973925
ACH-000152,-0.09961577206740964
ACH-000153,-0.09121746758244062
ACH-000159,-0.09882874650971024
ACH-000160,0.15042992108141626
ACH-000163,-0.05032485032839158
ACH-000167,0.2349432128656694
ACH-000168,0.033938061827731035
ACH-000169,0.06819635967605403
ACH-000178,0.0219507265471472
ACH-000183,0.04962945048681221
ACH-000188,0.040866926441790144
ACH-000189,0.035275045215014664
ACH-000190,0.22201194844354247
ACH-000198,-0.23044171945891676
ACH-000203,-0.4279561938846981
ACH-000204,-0.03917310620110916
ACH-000206,0.1248161190666419
ACH-000207,-0.08395858739976557
ACH-000208,-0.013039042984258677
ACH-000210,0.2902974392445503
ACH-000211,-0.07290386067883986
ACH-000215,-0.15981751710271938
ACH-000221,-0.05151062877461575
ACH-000222,-0.03772554149888213
ACH-000223,0.011444437982021443
ACH-000226,-0.05732231929314725
ACH-000227,0.09380114387627013
ACH-000228,-0.03528941664008272
ACH-000231,-0.01891420903690812
ACH-000232,0.016305642176087154
ACH-000233,0.05093067547902563
ACH-000234,-0.14633591760597964
ACH-000235,-0.05579037285692996
ACH-000237,0.0752781890810806
ACH-000238,-0.05752352713000645
ACH-000242,-0.5610424237465458
ACH-000243,-0.07196635283228985
ACH-000244,0.029170872069897043
ACH-000246,-0.07864896566555256
ACH-000248,-0.03955488346157193
ACH-000250,-0.04784678014504315
ACH-000251,0.19250361199610894
ACH-000252,-0.16946199324998884
ACH-000253,-0.006348916326277278
ACH-000255,-0.019621280899410724
ACH-000256,-0.017179955806376383
ACH-000257,-0.4002938197206079
ACH-000258,-0.15252087744231704
ACH-000259,-0.08970057272215111
ACH-000260,0.07918002379318903
ACH-000261,-0.08756530229134273
ACH-000262,0.1018416968067267
ACH-000263,-0.18705485523792564
ACH-000264,-0.10179652428610136
ACH-000265,0.052482581402840935
ACH-000266,-0.039549603778439066
ACH-000272,-0.017326482249782803
ACH-000274,-0.03161543448752329
ACH-000277,-0.012359290720736774
ACH-000278,-0.04878252662148515
ACH-000279,-0.1283811800191134
ACH-000280,-0.22042152152231625
ACH-000281,0.09656457215282374
ACH-000288,-0.19019592246579367
ACH-000291,-0.4081305680459459
ACH-000293,0.04090028523664615
ACH-000294,-0.05375458021954396
ACH-000295,-0.13868092782438715
ACH-000296,-0.08465043835593553
ACH-000302,0.01858053908127082
ACH-000304,-0.10803681398906607
ACH-000307,-0.052924715493327265
ACH-000308,-0.03549758478588457
ACH-000310,-0.04103488984987083
ACH-000311,-0.020441136258967825
ACH-000312,0.08052826999713579
ACH-000315,-0.15988509999307926
ACH-000316,0.040053506847517364
ACH-000317,-0.11482611219262708
ACH-000318,-0.08124183796597559
ACH-000319,-0.020869671609740733
ACH-000320,0.09482595907534977
ACH-000322,-0.3249879727226745
ACH-000323,-0.03912908742984442
ACH-000324,-0.0015178150533502444
ACH-000329,-0.005154334413778514
ACH-000330,-0.03887904219362821
ACH-000331,0.13922268787558045
ACH-000332,-0.15135139592519667
ACH-000334,-0.15787985958052375
ACH-000335,0.05362719589310485
ACH-000336,-0.016411242948366194
ACH-000337,-0.10225339454267074
ACH-000338,0.04055946677053705
ACH-000339,-0.03542059959991417
ACH-000341,0.054353132296877715
ACH-000348,-0.10048655679423568
ACH-000350,-0.11694575786017786
ACH-000352,-0.16275999693053514
ACH-000356,-0.21712722978008764
ACH-000361,-0.027241978772864103
ACH-000362,-0.16192165154347027
ACH-000363,-0.0041319407834770035
ACH-000364,-0.006560866354238672
ACH-000365,-0.20215645710548497
ACH-000366,-0.06235623783331898
ACH-000368,-0.10908174250013712
ACH-000374,0.002298813278801385
ACH-000375,-0.09751503950273713
ACH-000376,-0.12449479479765616
ACH-000381,0.11364363119668068
ACH-000383,-0.08974593872594952
ACH-000387,-0.010830507600997668
ACH-000389,-0.08490093846284197
ACH-000390,-0.06390756847030027
ACH-000393,-0.12847242381601492
ACH-000395,-0.1899041742097592
ACH-000396,-0.3981920420079713
ACH-000397,-0.13014117059202907
ACH-000401,-0.20121645192507387
ACH-000402,-0.09760579540923936
ACH-000403,0.044516062096169214
ACH-000404,-0.10738701691845326
ACH-000406,-0.07408998908515417
ACH-000407,-0.08054478329822072
ACH-000408,-0.21712638332148032
ACH-000410,-0.07021814148071401
ACH-000411,0.009830016021276984
ACH-000414,-0.10093622209032296
ACH-000415,-0.06751417868556525
ACH-000416,-0.0408646919596118
ACH-000420,-0.04383643766637505
ACH-000421,-0.10418186241220256
ACH-000424,0.0467918830693347
ACH-000425,-0.3010942220879066
ACH-000426,0.017418384755237406
ACH-000427,-0.026168750980401632
ACH-000433,-0.14689977433643553
ACH-000435,-0.016725165369024183
ACH-000436,-0.19362835323435074
ACH-000444,-0.01913593467422916
ACH-000445,-0.04632561034030594
ACH-000448,-0.20541781553607014
ACH-000450,0.12275422836242265
ACH-000452,0.02310665560318836
ACH-000454,-0.11344385345378133
ACH-000458,-0.03661177269719496
ACH-000459,-0.09142738543111016
ACH-000460,-0.1122774202099972
ACH-000461,-0.03774676908792572
ACH-000463,-0.5205393505849236
ACH-000464,-0.1232984155818668
ACH-000466,-0.09167924324186644
ACH-000467,-0.14331446601204756
ACH-000468,-0.02221212869532325
ACH-000469,-0.10483760764569704
ACH-000470,0.05609439473102952
ACH-000471,-0.16393547685042528
ACH-000472,-0.07212061627495132
ACH-000473,-0.1053812860507253
ACH-000475,-0.03033826153508021
ACH-000476,-0.03026701590849542
ACH-000477,-0.3335761762869232
ACH-000479,-0.11633829174540827
ACH-000480,-0.012002403660583576
ACH-000481,-0.21184108187744333
ACH-000483,-0.17360853790302533
ACH-000484,-0.09840969872746128
ACH-000485,0.1339937854550272
ACH-000486,-0.16202903621270484
ACH-000487,0.08736328206472031
ACH-000488,0.032915792536323873
ACH-000490,-0.02570933357772831
ACH-000491,-0.06209291895270176
ACH-000495,-0.16213178326834968
ACH-000496,0.0009116084961016252
ACH-000499,-0.1172143129811795
ACH-000500,0.4122985537250368
ACH-000502,-0.1303988650536784
ACH-000503,0.02165391824070062
ACH-000505,-0.06529302491218926
ACH-000507,0.021326102962770703
ACH-000510,-0.2016783953566763
ACH-000511,0.06304613203666648
ACH-000512,-0.09443977806769577
ACH-000516,-0.07760029222983535
ACH-000517,-0.00997288437794746
ACH-000518,0.0014790953609623554
ACH-000520,-0.08758635182712668
ACH-000521,-0.06676048003493121
ACH-000522,-0.21300425918540025
ACH-000524,-0.06660814060994913
ACH-000527,-0.04262211332689271
ACH-000528,-0.005496004209589513
ACH-000537,-0.0042085931949331365
ACH-000541,0.1971725666799564
ACH-000542,-0.1080734607627006
ACH-000544,-0.14993467634863675
ACH-000545,0.009562411464897712
ACH-000547,-0.2599845735604657
ACH-000548,0.0380468534831519
ACH-000549,0.20821158136847406
ACH-000550,-0.17072287353032542
ACH-000552,-0.03691874007977217
ACH-000556,-0.1393543791159868
ACH-000557,-0.1152511207023348
ACH-000569,0.1423694996943237
ACH-000570,-0.16678364397017584
ACH-000571,-0.22167644663200808
ACH-000573,0.09604730658606724
ACH-000576,-0.060744236690367034
ACH-000579,-0.15453997238658088
ACH-000580,-0.18940939284527047
ACH-000584,-0.03735007565214361
ACH-000585,0.059609135145605265
ACH-000588,-0.008110834733489721
ACH-000589,-0.047460742476486205
ACH-000591,-0.06994319100852141
ACH-000593,0.02217211017115366
ACH-000600,-0.18626505141112928
ACH-000601,-0.05358143415027952
ACH-000605,0.07635140149806642
