,DCK (1633)
ACH-000004,-0.0014515647100276632
ACH-000005,0.2591532847835141
ACH-000007,0.2090509852975887
ACH-000009,0.09449433648808547
ACH-000011,-0.08769802405464207
ACH-000012,0.030030046569975686
ACH-000013,0.10397078885703473
ACH-000014,0.17014099685157633
ACH-000015,0.008015151911255859
ACH-000017,0.19638904586603406
ACH-000018,0.023034267225705053
ACH-000019,0.08278114501731547
ACH-000021,0.03420309768957886
ACH-000022,0.06332250559149226
ACH-000025,0.13033668957539335
ACH-000028,0.1732530407696916
ACH-000030,0.05231315102005372
ACH-000035,0.17561877772098738
ACH-000036,0.17121534580977368
ACH-000037,0.10492647725028888
ACH-000039,0.13120904384981522
ACH-000040,0.08341377125109553
ACH-000041,0.0739028482597449
ACH-000042,0.16205913196136915
ACH-000045,0.1319104242432744
ACH-000047,0.19808609455438225
ACH-000052,0.009344787608669459
ACH-000053,0.14200746426342772
ACH-000054,0.115711862116696
ACH-000055,0.05636559760502696
ACH-000060,0.05223279022784947
ACH-000067,0.054603880056765856
ACH-000070,0.2787982696522797
ACH-000075,0.21574557490090168
ACH-000078,0.17681663725110944
ACH-000082,0.03735452309405609
ACH-000085,0.019722054084767068
ACH-000086,0.13558878776043226
ACH-000087,0.017160520751919178
ACH-000092,0.02878114992623833
ACH-000095,0.12738622508574698
ACH-000097,-0.026900700517934816
ACH-000098,0.1326771849299006
ACH-000099,0.11593606088442875
ACH-000108,0.12006416717447235
ACH-000113,0.11830272987996045
ACH-000116,0.04887233192737997
ACH-000118,0.08055631930855914
ACH-000120,0.049816633969719866
ACH-000123,0.08690302770747503
ACH-000127,0.06830787947102608
ACH-000128,0.06911877314276822
ACH-000132,0.07131102883944594
ACH-000133,0.025706312639594636
ACH-000137,0.034615254124216656
ACH-000138,0.17106084046593253
ACH-000142,0.08719505983848813
ACH-000143,0.11090477510161267
ACH-000146,0.13502533435822786
ACH-000148,0.19871700352003266
ACH-000150,0.10664036877482316
ACH-000152,0.14178267435221162
ACH-000153,0.2195714616215084
ACH-000159,0.11254445083765363
ACH-000160,0.03338331838785427
ACH-000163,0.0789996533339229
ACH-000167,0.1305863267219546
ACH-000168,0.04939851768144203
ACH-000169,0.18700708716094988
ACH-000178,0.0498041264770576
ACH-000183,0.2285334717489973
ACH-000188,0.06491149746461812
ACH-000189,-0.07180628002960006
ACH-000190,-0.036210824844126036
ACH-000198,0.0905886424227044
ACH-000203,-0.31796907638070754
ACH-000204,0.10185379725338918
ACH-000206,0.016160029365565726
ACH-000207,0.23588613610178885
ACH-000208,-0.008685080085767731
ACH-000210,0.27644429603689896
ACH-000211,0.05615500055924293
ACH-000215,0.08775163400330079
ACH-000221,0.07995091569595761
ACH-000222,0.22757170246718544
ACH-000223,0.11121986586949208
ACH-000226,0.16482529339831764
ACH-000227,0.27898758091269554
ACH-000228,0.15572148768644695
ACH-000231,0.15280033739229454
ACH-000232,0.1290557201288648
ACH-000233,0.13544681561738348
ACH-000234,0.24338295953769176
ACH-000235,0.1756143955226869
ACH-000237,0.15081151021519787
ACH-000238,0.20228378266573788
ACH-000242,0.24789980562799
ACH-000243,0.08281596864116264
ACH-000244,0.3140519285051225
ACH-000246,0.15825103517436948
ACH-000248,0.1505329176757697
ACH-000250,0.03923650324326794
ACH-000251,-0.2196681147005314
ACH-000252,-0.00989098657412
ACH-000253,0.11211212253592057
ACH-000255,0.18918467600253036
ACH-000256,0.1551105752064254
ACH-000257,-0.0242499018774915
ACH-000258,0.12364721753759896
ACH-000259,0.10028340472344888
ACH-000260,0.17585562241377922
ACH-000261,0.046594512648654746
ACH-000262,0.17839470087342346
ACH-000263,0.07978536712254153
