,KCND3 (3752)
ACH-000248,-0.17156116917444902
ACH-000250,-0.15077612690796802
ACH-000251,-0.2368470494118909
ACH-000252,-0.4675269182133285
ACH-000253,-0.1745724553575665
ACH-000255,-0.18870505023161008
ACH-000256,-0.09209943110507267
ACH-000257,-0.31682699673354714
ACH-000258,0.17468924870743693
ACH-000259,-0.13592086705450473
ACH-000260,-0.21669735192263376
ACH-000261,-0.1860847437207676
ACH-000262,-0.24461005247886874
ACH-000263,-0.13700246869640964
ACH-000264,-0.1328085048129443
ACH-000265,-0.235811524088444
ACH-000266,-0.09754659890183727
ACH-000272,-0.2904482762518352
ACH-000274,-0.10692541237888252
ACH-000277,-0.1814160508055743
ACH-000278,-0.2643341613880008
ACH-000279,-0.1137213134354292
ACH-000280,-0.27245131845345905
ACH-000281,-0.08145768264313316
ACH-000288,-0.20683087149260568
ACH-000291,-0.2024030128794505
ACH-000293,-0.2373980142623997
ACH-000294,-0.4235035218085863
ACH-000295,-0.17309075329820167
ACH-000296,-0.3766492050856083
ACH-000302,-0.3076683265395772
ACH-000304,-0.4408632486141095
ACH-000307,-0.15655628443357505
ACH-000308,-0.19205647645225066
ACH-000310,-0.10802867385896063
ACH-000311,-0.14722727084732715
ACH-000312,-0.2739835744503869
ACH-000315,-0.2929668394034179
ACH-000316,-0.14327872627630558
ACH-000317,-0.3075639507253566
ACH-000318,-0.24372344378539956
ACH-000319,-0.14125128728965522
ACH-000320,-0.08979262034965284
ACH-000322,-0.21262107162216656
ACH-000323,-0.2293334626090153
ACH-000324,-0.1784604270346475
ACH-000329,-0.1093610077877365
ACH-000330,-0.3013831900627081
ACH-000331,-0.1831526879800719
ACH-000332,-0.13481295825294545
ACH-000334,-0.0757253216345941
ACH-000335,-0.3861418539552032
ACH-000336,-0.039395453196402745
ACH-000337,-0.4704985574058914
ACH-000338,-0.6457579369863441
ACH-000339,-0.08564358052841098
ACH-000341,-0.1332332360094633
ACH-000348,-0.08659957476836805
ACH-000350,0.05889220526171584
ACH-000352,-0.2979113088363482
ACH-000356,-0.1784314671614213
ACH-000361,-0.5039448463795575
ACH-000362,-0.22242906422147588
ACH-000363,-0.14975310467754538
ACH-000364,-0.20562539557378748
ACH-000365,-0.2841241054331441
ACH-000366,-0.19896135672768625
ACH-000368,-0.4660869979419224
ACH-000374,-0.19687332785778894
ACH-000375,-0.23002729147972584
ACH-000376,-0.2734148314692892
ACH-000381,-0.2255806634324567
ACH-000383,-0.2451851307721015
ACH-000387,-0.3176281498706994
ACH-000389,0.11014530161243988
ACH-000390,-0.2848568080139147
ACH-000393,-0.022169943525666664
ACH-000395,-0.4250764562641056
ACH-000396,-0.0224522443318086
ACH-000397,-0.03851865180650668
ACH-000401,-0.07832806562749653
ACH-000402,-0.1883982484629603
ACH-000403,-0.15366549160014287
ACH-000404,-0.2491577885082852
ACH-000406,-0.22503134875477007
ACH-000407,-0.2714706406804627
ACH-000408,-0.4861854534591312
ACH-000410,-0.2054457320061574
ACH-000411,-0.16360404120760094
ACH-000414,-0.1861142538186284
ACH-000415,-0.3404436692718981
ACH-000416,-0.22291249862962886
ACH-000420,-0.28022396629017465
ACH-000421,-0.13099356480959598
ACH-000424,-0.4786879663680969
ACH-000425,-0.2797381934965757
ACH-000426,-0.11123902803992136
ACH-000427,-0.0010750681589223876
ACH-000433,-0.2851369140549561
ACH-000435,0.08197250636468402
ACH-000436,-0.16738750597017718
ACH-000444,-0.13687130295309652
ACH-000445,-0.14604798153608525
ACH-000448,-0.1982202733311483
ACH-000450,-0.27237942538811416
ACH-000452,-0.17014291477518412
ACH-000454,-0.448990234397566
ACH-000458,-0.07398693377994282
ACH-000459,-0.11843602153569215
ACH-000460,-0.22130634984665604
ACH-000461,-0.2654615527974313
ACH-000463,-0.1277175900434778
ACH-000464,-0.3478965195067983
ACH-000466,-0.35623840607577617
ACH-000467,-0.16481067301931882
ACH-000468,-0.24463561547709545
ACH-000469,-0.25580030911595625
ACH-000470,-0.2068992651061273
ACH-000471,-0.24894483738301035
ACH-000472,-0.16860240161447365
ACH-000473,-0.19322891538202486
ACH-000475,-0.22297375412443848
ACH-000476,-0.142036424820209
ACH-000477,-0.1896943061835676
ACH-000479,0.21934370218831475
ACH-000480,-0.2464279408981301
ACH-000481,-0.2737742443518024
ACH-000483,-0.14551945978303515
ACH-000484,-0.11578029838176905
ACH-000485,-0.1351651929571774
ACH-000486,-0.14661805042901888
ACH-000487,-0.3100306125368877
ACH-000488,-0.23153647129130114
ACH-000490,-0.17219555645915274
ACH-000491,-0.4244343315567645
ACH-000495,-0.2947725964721332
ACH-000496,-0.4234888872546266
ACH-000499,-0.17065592946690333
ACH-000500,-0.4449660975033475
ACH-000502,-0.18365234826606824
ACH-000503,-0.2284764586932804
ACH-000505,-0.16383435202260516
ACH-000507,-0.3849028065694886
ACH-000510,-0.1378405433657464
ACH-000511,-0.1497624998631215
ACH-000512,-0.22186173876225665
ACH-000516,-0.18150796471974934
ACH-000517,-0.204997944700824
ACH-000518,-0.2468650995335048
ACH-000520,-0.1599012256398778
ACH-000521,-0.19286857374609528
ACH-000522,-0.4237612295669389
ACH-000524,-0.1874708910691582
ACH-000527,-0.11108380841087216
ACH-000528,-0.16471931872168125
ACH-000537,-0.17149903288710389
ACH-000541,0.0181506667284176
ACH-000542,-0.35362078143991194
ACH-000544,-0.33984511895987873
ACH-000545,-0.2844030176599562
ACH-000547,-0.1658019557734923
ACH-000548,-0.1963325814916382
ACH-000549,-0.34052926210776896
ACH-000550,0.00464636089574849
ACH-000552,-0.1104209798817497
ACH-000556,-0.21051769265198356
ACH-000557,-0.14991883882445187
ACH-000569,-0.4014906252136747
ACH-000570,-0.1899812593068435
ACH-000571,-0.1708389983181554
ACH-000573,-0.17959132363872293
ACH-000576,-0.20958114798472188
ACH-000579,-0.3814862015058008
ACH-000580,-0.10957702751057784
ACH-000584,-0.30277326023565737
ACH-000585,-0.1172464180118932
ACH-000588,-0.3618905480645456
ACH-000589,-0.15674912163110252
ACH-000591,-0.17531128340698568
ACH-000593,-0.1449456109884897
ACH-000600,-0.014545521462110331
ACH-000601,-0.08386495000038338
ACH-000605,-0.3668998744539328
ACH-000606,-0.1472047977425185
ACH-000608,-0.12711300247520615
ACH-000614,-0.03373718129775587
ACH-000616,-0.2515179668503997
ACH-000618,-0.33398538678948003
ACH-000619,-0.2584402070087001
ACH-000620,-0.24517745758486256
ACH-000621,-0.19703193438672706
ACH-000622,-0.2574781861764773
ACH-000623,-0.3047997761210013
ACH-000624,-0.20916550062440292
ACH-000627,-0.2430766331441068
ACH-000630,-0.126113110264591
ACH-000631,-0.28888984766760434
ACH-000632,-0.2388348847524743
ACH-000633,-0.08747119710663948
ACH-000637,-0.21652629791030747
ACH-000638,-0.2045368851863926
ACH-000646,-0.2541733908952012
ACH-000647,-0.16273533651984953
ACH-000648,-0.12342770610040996
ACH-000649,-0.19453579212792046
ACH-000651,-0.3734452036669474
ACH-000652,-0.3054582757072909
ACH-000653,-0.3417338652915611
ACH-000657,-0.18700363549910606
ACH-000658,-0.008819707656416166
ACH-000661,-0.24810160727511624
ACH-000662,-0.1005241903178284
ACH-000663,-0.1711655870984456
ACH-000665,-0.29862502025182114
ACH-000671,-0.20314751143380166
ACH-000672,-0.2385139292427569
ACH-000673,-0.1513331937721688
ACH-000676,-0.26080791240543083
ACH-000677,-0.2929727055110767
ACH-000681,-0.13446006600685478
ACH-000683,-0.3101872600822065
ACH-000684,-0.2145856634071723
ACH-000688,-0.3062982284991084
ACH-000693,-0.13093469542136804
ACH-000694,-0.2330150646759565
ACH-000695,-0.1923641216037797
ACH-000696,-0.27503643467901984
ACH-000697,-0.2271418813022639
ACH-000699,-0.04696784487285817
ACH-000701,-0.14552287100556124
ACH-000706,-0.19129839844833726
ACH-000711,-0.08924347170018039
ACH-000713,-0.5882746485098589
ACH-000714,-0.06931375397734002
ACH-000718,-0.17075156608447614
ACH-000720,-0.1392075652226354
ACH-000721,-0.3139622700631686
ACH-000724,-0.2753892573199407
ACH-000725,-0.2973505724711082
ACH-000732,-0.35799563174846544
ACH-000734,-0.1478044450408197
ACH-000735,-0.16946351850630875
ACH-000736,-0.23815192219925665
ACH-000738,-0.2377251359372596
ACH-000746,-0.4573963426409842
ACH-000747,-0.13767410092383472
ACH-000748,-0.10459639728452146
ACH-000753,-0.21005600417380285
ACH-000756,-0.2354463915058172
ACH-000757,-0.2612192264235022
ACH-000758,-0.2949895046366565
ACH-000760,-0.29384410939056826
ACH-000762,-0.1558612415576083
ACH-000763,-0.020817990757253827
ACH-000764,-0.13434491201732646
ACH-000765,-0.4145137208741181
ACH-000766,-0.15853581849717882
ACH-000767,-0.3281404320539601
ACH-000768,-0.17469791635093987
ACH-000769,-0.3414129335070276
ACH-000770,-0.20114947134810235
ACH-000771,-0.0853192680498669
ACH-000773,-0.09455407629474462
ACH-000776,-0.23907144221819346
ACH-000777,-0.12083243905688645
ACH-000778,-0.18435861503424494
ACH-000781,-0.21252592415829694
ACH-000782,-0.16667077449857878
ACH-000783,-0.1750226987897591
ACH-000784,-0.08205355953730288
ACH-000785,-0.10779726954013512
ACH-000787,-0.12991316057707306
ACH-000788,-0.17897179601831165
ACH-000791,-0.1943323988754136
ACH-000792,-0.1367679510186453
ACH-000794,-0.2680775967103401
ACH-000796,-0.14041765292464903
ACH-000798,-0.17206398338170176
ACH-000799,-0.10529449968900788
ACH-000800,-0.1814918867178452
ACH-000802,-0.21894912998649926
ACH-000804,-0.14345308222786873
ACH-000805,-0.32534715253928875
ACH-000809,-0.16500179437296328
ACH-000810,-0.3512252803560077
ACH-000811,-0.04107946557424129
ACH-000817,-0.11732132924437097
ACH-000819,-0.28891766253080753
ACH-000820,0.0404619992420313
ACH-000821,-0.5254795360624738
ACH-000822,0.02235883497406154
ACH-000823,-0.3501115477198478
ACH-000824,-0.11297411352497212
ACH-000827,-0.18191200256062592
ACH-000829,-0.07106084717883715
ACH-000831,-0.4785398020324878
ACH-000832,-0.352394543800128
ACH-000833,-0.2043694176125743
ACH-000834,-0.15322366119669698
ACH-000835,-0.23581957861088354
ACH-000836,-0.03906495426288572
ACH-000837,-0.1341642848720424
ACH-000838,-0.008824217517820242
ACH-000839,-0.0836125149898275
ACH-000840,-0.38733069344879695
ACH-000841,-0.22077279707706773
ACH-000843,-0.2510999510892973
ACH-000846,-0.2234148047525952
ACH-000847,-0.27390006496372604
ACH-000848,-0.15379682924602406
ACH-000849,-0.30146542676085364
ACH-000851,-0.3569522017237333
ACH-000855,-0.3215737696578878
ACH-000856,-0.18376296065752484
ACH-000858,-0.21639419431535825
ACH-000859,-0.2768231519418804
ACH-000861,-0.4167437732977088
ACH-000862,-0.20186509375026165
ACH-000865,-0.20581207780246474
ACH-000866,-0.1369446366541397
ACH-000867,-0.13440585189669868
ACH-000869,-0.14557612427555042
ACH-000872,-0.21376395507835488
ACH-000873,-0.28536441371806504
ACH-000876,-0.3193822063114954
ACH-000878,0.13495199064151586
ACH-000880,-0.021065429495003497
ACH-000881,-0.13739631918088385
ACH-000882,-0.08093549764811186
ACH-000884,-0.234680671913162
ACH-000885,-0.3254347851049038
ACH-000887,-0.2968514335863936
ACH-000889,-0.2701438679226429
ACH-000896,-0.4128780310540741
ACH-000898,-0.33379313822726475
ACH-000900,0.08911786934410648
ACH-000901,-0.18805041417780705
ACH-000905,-0.2918136331880695
ACH-000906,-0.2278921355315084
ACH-000907,-0.3121352612992749
ACH-000910,-0.08000197586393938
ACH-000911,-0.17413273494969336
ACH-000912,-0.12986651676431454
ACH-000913,-0.17702314377485712
ACH-000915,-0.27952053954614736
ACH-000916,-0.07463814052753248
ACH-000917,-0.3043470097172089
ACH-000920,0.05105876072506668
ACH-000921,-0.2869080343721516
ACH-000924,-0.19116287944730825
ACH-000926,-0.19473358645385
ACH-000928,-0.2688967009384872
ACH-000929,-0.12097152212421845
ACH-000932,-0.2922017425367083
ACH-000935,-0.27932864917956163
ACH-000936,-0.32918777494182183
ACH-000937,-0.22390875067553687
ACH-000938,-0.20600701623586776
ACH-000939,-0.1436185957748433
ACH-000941,-0.06579620724069457
ACH-000943,-0.21431238965841315
ACH-000946,-0.18066162272209144
ACH-000947,-0.17376686869946498
ACH-000948,-0.17220856466460588
ACH-000950,-0.2294727479220523
ACH-000953,-0.3104591041528144
ACH-000954,-0.16651531199370606
ACH-000957,-0.3346904810151035
ACH-000958,0.07375048437027172
ACH-000960,-0.18758698056767498
ACH-000963,-0.2523466463476105
ACH-000968,-0.3223369700598783
ACH-000969,-0.3507568430629077
ACH-000972,-0.35126776887955924
ACH-000973,-0.23637267347960156
ACH-000974,-0.1525662171231169
ACH-000978,-0.3228599744893433
ACH-000984,-0.20074910674297952
ACH-000986,-0.3960745164352141
ACH-000988,-0.0682924994615089
ACH-000993,-0.19670885453513925
ACH-000994,-0.26196826619758234
ACH-000996,0.024386764447316203
ACH-001001,-0.3368227614320945
ACH-001020,-0.09242373621993097
ACH-001028,-0.16116845571703728
ACH-001031,-0.2721301232424105
ACH-001038,-0.19192937444155544
ACH-001048,-0.2080086378748508
ACH-001050,-0.28389927955677396
ACH-001053,-0.3620550271583107
ACH-001054,-0.38809257693043603
ACH-001061,-0.19188460847076189
ACH-001067,-0.26908378944750105
ACH-001075,-0.2455319768476026
ACH-001096,-0.15684719277338027
ACH-001111,-0.3302964538210177
ACH-001119,-0.07109674866221412
ACH-001128,-0.3340159750959466
ACH-001134,-0.2436307757778791
ACH-001151,-0.27145527441966183
ACH-001163,-0.3040604615665113
ACH-001164,-0.07910632808578529
ACH-001183,-0.14950279513786285
ACH-001192,-0.22858927431193216
ACH-001193,-0.5771213423598461
ACH-001196,-0.033728995637198
ACH-001197,-0.2499293086879559
ACH-001205,-0.2941421150784958
ACH-001211,0.06770354349298673
ACH-001212,-0.4647029004061848
ACH-001228,-0.2510221145741308
ACH-001232,-0.19001619728029645
ACH-001239,-0.2380785442898401
ACH-001270,-0.103045394149023
ACH-001274,-0.18147319453930724
ACH-001275,-0.2614565400167288
ACH-001277,-0.03538296123273182
ACH-001278,-0.22591631787528446
ACH-001280,0.040304099341991695
ACH-001283,-0.2606686366314577
ACH-001289,-0.06374795319725234
ACH-001300,-0.15729859214404418
ACH-001301,-0.44545443029199694
ACH-001302,-0.2560585224577405
ACH-001306,-0.4262174407457517
ACH-001318,-0.20305182839774047
ACH-001322,-0.2533977588295281
ACH-001328,-0.09504632058541199
ACH-001332,-0.2525100016751603
ACH-001336,-0.24477747728819696
ACH-001346,-0.2485973877650217
ACH-001353,-0.17091849335458878
ACH-001354,-0.3237816410139949
ACH-001367,-0.08326507825625258
ACH-001368,-0.17776227028765673
ACH-001374,0.02706871898011388
ACH-001377,-0.088323876097654
ACH-001380,-0.3012470793125377
ACH-001391,-0.02532446497999904
ACH-001408,-0.2670462798086027
ACH-001430,-0.18351173019781375
ACH-001431,-0.31928542289897144
ACH-001450,-0.4185305145500205
ACH-001496,-0.2834806669402116
ACH-001500,-0.27281992297985164
ACH-001523,-0.3114534092100727
ACH-001532,-0.14736742941004238
ACH-001550,-0.20940991170468007
ACH-001552,-0.17408330015846935
ACH-001554,-0.12258744299035045
ACH-001654,-0.26159206666983514
ACH-001735,-0.3109583513210266
ACH-001736,-0.3912365713482077
ACH-001737,-0.03565066902423212
ACH-001740,-0.16172567819886885
ACH-001745,-0.14532646140654998
ACH-001765,-0.07224782932339344
