,CACYBP (27101)
ACH-000004,-0.23363480536492456
ACH-000005,-0.16088799651000807
ACH-000007,-0.1905555990615995
ACH-000009,-0.16112449313900784
ACH-000011,-0.19340337074106825
ACH-000012,-0.1175450138363527
ACH-000013,-0.2951209440912197
ACH-000014,-0.023890104931466045
ACH-000015,-0.0693370236471517
ACH-000017,-0.13550092077998646
ACH-000018,-0.1995247563056078
ACH-000019,-0.26705701175359176
ACH-000021,-0.09963191559267352
ACH-000022,-0.1298490645576289
ACH-000025,-0.1952947337651913
ACH-000028,-0.2998302682859149
ACH-000030,-0.20674512520959906
ACH-000035,-0.01348343004793884
ACH-000036,-0.32042134064835226
ACH-000037,-0.21233014021085636
ACH-000039,-0.07575113209186655
ACH-000040,-0.17860430497519547
ACH-000041,-0.30265365274464456
ACH-000042,-0.10094204111990628
ACH-000045,0.02423559185091319
ACH-000047,-0.18282769496983325
ACH-000052,-0.17618119882993158
ACH-000053,-0.1708682442958179
ACH-000054,-0.26695298523135896
ACH-000055,-0.09165958347378098
ACH-000060,-0.13193655703359808
ACH-000067,-0.16959816227799926
ACH-000070,-0.31667651329197605
ACH-000075,-0.18618249973441026
ACH-000078,-0.1766063190599941
ACH-000082,-0.336010996742155
ACH-000085,-0.03489406351331621
ACH-000086,-0.30820651352315004
ACH-000087,0.029472997662453163
ACH-000092,-0.16685663146692015
ACH-000095,-0.16045076069879854
ACH-000097,-0.36466971208655824
ACH-000098,-0.056421865816852525
ACH-000099,-0.030785302953872964
ACH-000108,-0.21987476675096548
ACH-000113,-0.147560917008913
ACH-000116,-0.04371185760144384
ACH-000118,-0.1184302235919395
ACH-000120,-0.17067200127852716
ACH-000123,-0.14028467856780175
ACH-000127,-0.1812949125667712
ACH-000128,-0.2451991444898897
ACH-000132,-0.3453222180456369
ACH-000133,-0.4085700795515048
ACH-000137,-0.005512677938599435
ACH-000138,-0.06797827420448127
ACH-000142,-0.11626973293705008
ACH-000143,-0.0605331670689467
ACH-000146,-0.15573398576724673
ACH-000148,-0.10224119369514503
ACH-000150,-0.12762275655483307
ACH-000152,-0.19998757719494992
ACH-000153,-0.18047051399841266
ACH-000159,-0.2674382301593931
ACH-000160,-0.04310496313480385
ACH-000163,-0.33592763342192994
ACH-000167,-0.09760171203322998
ACH-000168,-0.017403197832046958
ACH-000169,-0.14355723056371228
ACH-000178,-0.2448788473122093
ACH-000183,-0.15700466937084576
ACH-000188,-0.05154852575172664
ACH-000189,-0.3192968900921139
ACH-000190,-0.4397061840935392
ACH-000198,-0.01716462550866473
ACH-000203,0.036873414756615985
ACH-000204,-0.15322430573090587
ACH-000206,-0.4395758299071501
ACH-000207,0.029537716819916657
ACH-000208,-0.2619075009967934
ACH-000210,-0.3824835917260153
ACH-000211,-0.22052475661971624
ACH-000215,-0.12045603952860605
ACH-000221,-0.08863568159390381
ACH-000222,-0.10691507768682428
ACH-000223,-0.2441883934845439
ACH-000226,-0.15497424327771758
ACH-000227,-0.13192270251508334
ACH-000228,-0.12201916878691485
ACH-000231,-0.19208350428507398
ACH-000232,-0.13074788090713474
ACH-000233,-0.18857259654177405
ACH-000234,-0.21159013038230584
ACH-000235,-0.1567794765516832
ACH-000237,-0.2333981902847578
ACH-000238,-0.2873677861951785
ACH-000242,-0.21405172145084184
ACH-000243,-0.3099021738606971
ACH-000244,-0.10096133085681397
ACH-000246,-0.3227641565275538
ACH-000248,-0.03861426741215367
ACH-000250,-0.17688752381545553
ACH-000251,-0.11049624525617567
ACH-000252,-0.07220550352990529
ACH-000253,-0.19686909901561533
ACH-000255,-0.07971014638894103
ACH-000256,-0.1513332913525449
ACH-000257,-0.2768209190581035
ACH-000258,-0.30578331501309064
ACH-000259,-0.08918976181454473
ACH-000260,-0.05816316140345128
ACH-000261,-0.07251711921342889
ACH-000262,-0.30363524031645195
ACH-000263,0.14300043833125525
ACH-000264,-0.16665178922694182
ACH-000265,-0.23394451921680506
ACH-000266,-0.1935835578825939
ACH-000272,-0.15014032313797976
ACH-000274,-0.15799943026817967
ACH-000277,-0.00938935283399227
ACH-000278,-0.2179381264045052
ACH-000279,-0.19423971627301614
ACH-000280,0.04810337657847552
ACH-000281,-0.03506434685122512
ACH-000288,-0.2976830939930541
ACH-000291,-0.16803544600169915
ACH-000293,-0.19991592741799424
ACH-000294,0.06061045137742229
ACH-000295,-0.028952382669296256
ACH-000296,-0.2089307499902705
ACH-000302,-0.12540628182439473
ACH-000304,0.13350939673814533
