,NFAM1 (150372)
ACH-000004,0.07395720815194483
ACH-000005,-0.061968572386008926
ACH-000007,0.03153991681842976
ACH-000009,0.08570242457431726
ACH-000011,0.17362688637378446
ACH-000012,-0.08387577546419481
ACH-000013,-0.05915653869639216
ACH-000014,-0.07955532832050925
ACH-000015,0.13118880126254542
ACH-000017,0.005482153534776367
ACH-000018,-0.01843709750532294
ACH-000019,0.13287074361084514
ACH-000021,0.0030376294847476626
ACH-000022,0.09118456988947496
ACH-000025,0.012486940892755984
ACH-000028,0.11904616451594427
ACH-000030,-0.005188316007764217
ACH-000035,0.0903668027295987
ACH-000036,0.3208935371849545
ACH-000037,-0.03553812002475787
ACH-000039,0.09505022310876778
ACH-000040,0.19089006482562806
ACH-000041,0.07445750318734921
ACH-000042,0.08760215582668814
ACH-000045,0.11355420692378425
ACH-000047,0.05071191181308903
ACH-000052,-0.008726279342350065
ACH-000053,0.026087647522465788
ACH-000054,0.11268053799721033
ACH-000055,0.06547524175669348
ACH-000060,0.006405037778080187
ACH-000067,0.12656171833381666
ACH-000070,0.15709935887954768
ACH-000075,0.19801225350369028
ACH-000078,0.09408727064169048
ACH-000082,0.13406476894904848
ACH-000085,-0.0506917340822658
ACH-000086,0.12598969616247727
ACH-000087,0.061861154909076926
ACH-000092,0.1373725249537111
ACH-000095,0.1345873438236208
ACH-000097,0.1375808953612084
ACH-000098,0.1006705869464262
ACH-000099,0.04766934743931315
ACH-000108,0.16429759146058195
ACH-000113,0.07218253107620153
ACH-000116,0.03493325829786787
ACH-000118,0.010953427278231842
ACH-000120,0.07056564987835658
ACH-000123,0.07974517813082924
ACH-000127,0.136693677749657
ACH-000128,0.17007666095926854
ACH-000132,0.1376863321670771
ACH-000133,0.1090157023809444
ACH-000137,0.11493021846866805
ACH-000138,0.17278932559582358
ACH-000142,0.05307732319181559
ACH-000143,0.11706193986885832
ACH-000146,-0.006944971208826975
ACH-000148,0.11118466345091843
ACH-000150,0.1908987889712247
ACH-000152,0.10972365879215673
ACH-000153,0.2002504898510445
ACH-000159,0.16269169677716308
ACH-000160,0.15367716568797116
ACH-000163,0.02484165130711997
ACH-000167,-0.12817086950931822
ACH-000168,0.23856652652686675
ACH-000169,0.07582963889029935
ACH-000178,0.1140511874300796
ACH-000183,-0.01943080304055281
ACH-000188,0.11584350965950442
ACH-000189,-0.03275135917421313
ACH-000190,0.2604377760840706
ACH-000198,-0.03007347821716052
ACH-000203,0.12651734293929104
ACH-000204,0.15080043809868335
ACH-000206,0.06349144097237923
ACH-000207,0.001075194448013158
ACH-000208,0.15414531920203398
ACH-000210,0.02978799994454387
ACH-000211,0.12715038450008734
ACH-000215,0.029176428500374975
ACH-000221,0.004050624006334295
ACH-000222,-0.05239281162316932
ACH-000223,0.047726999936086825
ACH-000226,0.11371381167502745
ACH-000227,0.16193534705919385
ACH-000228,0.0040724143998020395
ACH-000231,-0.09917240017178096
ACH-000232,0.0772902501780762
ACH-000233,0.07584707745945207
ACH-000234,0.15921476581019922
ACH-000235,0.10840206919258748
ACH-000237,0.061540382023517026
ACH-000238,0.16234236348972564
ACH-000242,0.05072800606546588
ACH-000243,0.11597521036144325
ACH-000244,0.04514656236782165
ACH-000246,0.03396343481847824
ACH-000248,0.10221402659551472
ACH-000250,0.08363439878889907
ACH-000251,0.2444540366014717
ACH-000252,-0.053791074565600616
ACH-000253,0.12311475242847175
ACH-000255,0.07249321821129366
ACH-000256,0.12787077449139414
ACH-000257,0.05416323328193199
ACH-000258,0.18485738641725472
ACH-000259,0.14312988078847455
ACH-000260,0.07803736562196628
ACH-000261,0.0656090638779165
ACH-000262,0.07091629851101199
ACH-000263,-0.01030690292886061
ACH-000264,0.014547656522857137
ACH-000265,0.1396176750021523
ACH-000266,0.0013069593587559333
ACH-000272,0.1611173129054669
ACH-000274,-0.00882000647812357
ACH-000277,0.09862860164061744
ACH-000278,0.0808492327264369
ACH-000279,0.07337225283137493
ACH-000280,0.07000284053965455
ACH-000281,0.06717817734213384
ACH-000288,0.0718316590763126
ACH-000291,0.08509436617810047
ACH-000293,0.12750820280541764
ACH-000294,0.09081969160572
ACH-000295,0.203508382205475
ACH-000296,0.06660812063934829
ACH-000302,0.10483216637657966
ACH-000304,-0.43376813346428217
ACH-000307,0.0626036414769047
ACH-000308,0.09559810854234477
ACH-000310,0.00825075211491517
ACH-000311,-0.009326056009011529
ACH-000312,0.05827609842770338
ACH-000315,-0.1560044373850806
ACH-000316,0.047657078413007536
ACH-000317,0.1049573630710702
ACH-000318,0.05595951399696748
ACH-000319,0.03053808275704693
ACH-000320,-0.016270135825364778
