,FANK1 (92565)
ACH-000261,-0.07664731237552412
ACH-000262,-0.0092344954099479
ACH-000263,-0.01685983599313292
ACH-000264,0.06683525988259617
ACH-000265,0.03851914024808042
ACH-000266,-0.04924571669755586
ACH-000272,-0.11070167809156198
ACH-000274,-0.06396166861397906
ACH-000277,-0.09557311294974216
ACH-000278,-0.03738157000794688
ACH-000279,-0.04024758275489521
ACH-000280,0.10461421980304797
ACH-000281,-0.041422072560446506
ACH-000288,-0.0986531630664026
ACH-000291,0.00893502528176902
ACH-000293,0.02940086449646673
ACH-000294,-0.2493640004816645
ACH-000295,-0.01647150967046779
ACH-000296,-0.10484982642068763
ACH-000302,-0.015205542140103329
ACH-000304,0.07455309649300279
ACH-000307,0.025322220760154092
ACH-000308,0.04177210218987495
ACH-000310,-0.1879337488527087
ACH-000311,-0.0741740478817952
ACH-000312,-0.022925800600015617
ACH-000315,-0.060473304902163225
ACH-000316,0.021846716802512833
ACH-000317,-0.08966018519647576
ACH-000318,0.02243836089194037
ACH-000319,0.10473773741517073
ACH-000320,-0.036802623072746316
ACH-000322,-0.2207429699507048
ACH-000323,-0.03242331674437245
ACH-000324,-0.09445167553064496
ACH-000329,-0.03982966973780454
ACH-000330,-0.14427495949431834
ACH-000331,-0.014648227415080846
ACH-000332,-0.11977100976543956
ACH-000334,-0.06582039674949512
ACH-000335,0.02067793640790094
ACH-000336,-0.03793963893233267
ACH-000337,0.07859299654561591
ACH-000338,0.032273365101000144
ACH-000339,0.04430527459587697
ACH-000341,0.04280802452430637
ACH-000348,-0.020871639461989337
ACH-000350,-0.010912140985380136
ACH-000352,0.03898231672047036
ACH-000356,0.0027133713261414372
ACH-000361,0.09597230553205582
ACH-000362,-0.034203319078888586
ACH-000363,-0.04654856886789751
ACH-000364,0.11611744441915015
ACH-000365,-0.055066787788921226
ACH-000366,-0.050339231932968916
ACH-000368,0.01441383514873454
ACH-000374,-0.006792661187968898
ACH-000375,-0.0986530049317342
ACH-000376,-0.05106993085572872
ACH-000381,-0.18238724271153398
ACH-000383,-0.045251728923603324
ACH-000387,-0.0971742892301686
ACH-000389,-0.05855515213925535
ACH-000390,0.05300300152287006
ACH-000393,-0.07650020410809233
ACH-000395,-0.01059888402584843
ACH-000396,0.06412768758023465
ACH-000397,-0.020668257605951947
ACH-000401,0.09505744181187598
ACH-000402,0.5265372738744323
ACH-000403,-0.07174371974385806
ACH-000404,0.093021204786187
ACH-000406,-0.0022425496615668178
ACH-000407,-0.08125603789107187
ACH-000408,-0.05115016309563653
ACH-000410,-0.04968242119862582
ACH-000411,0.07158772843272343
ACH-000414,-0.1464002797152148
ACH-000415,-0.06124750324673905
ACH-000416,-0.01844686808924821
ACH-000420,-0.05126993235691195
ACH-000421,-0.0007550825826764675
ACH-000424,-0.0052861252068439795
ACH-000425,-0.12919461288044715
ACH-000426,0.009117930492551938
ACH-000427,-0.04196341647613547
ACH-000433,0.039047541262048825
ACH-000435,0.07805849206883267
ACH-000436,-0.009903190283176835
ACH-000444,-0.04078532126674635
ACH-000445,0.20396422741986034
ACH-000448,0.0066532883020591045
ACH-000450,0.02137020561734721
ACH-000452,-0.04920120036046792
ACH-000454,-0.04485587409898602
ACH-000458,0.11807751676247524
ACH-000459,0.08087810766956194
ACH-000460,-0.07455816198069773
ACH-000461,-0.15902733158580998
ACH-000463,-0.01048385957161484
ACH-000464,-0.07661345367673343
ACH-000466,-0.08201489123697177
ACH-000467,-0.06462941990930343
ACH-000468,0.008449164106690193
ACH-000469,-0.04819301214669708
ACH-000470,-0.0072450791380778735
ACH-000471,0.07488480308190125
ACH-000472,-0.03128173116238362
ACH-000473,-0.1819584087788397
ACH-000475,-0.07296814813221357
ACH-000476,0.19171010133751276
ACH-000477,-0.09921860767568784
ACH-000479,-0.16599804384985112
ACH-000480,-0.10747143445021476
ACH-000481,0.039767130646404594
ACH-000483,-0.1112741641870806
ACH-000484,-0.052514491870265384
ACH-000485,-0.06927793763509292
ACH-000486,0.035861915543813384
ACH-000487,-0.07634765709827585
ACH-000488,0.039538559264444696
ACH-000490,-0.044049974200960164
ACH-000491,-0.1280977683105629
ACH-000495,-0.008954604889752077
ACH-000496,-0.010509180636572295
ACH-000499,0.13131712156903175
ACH-000500,0.15019841535354425
ACH-000502,0.004387482791241688
ACH-000503,0.06564720407505996
ACH-000505,0.004204407179447439
ACH-000507,-0.0006054293987292778
ACH-000510,-0.037933265504348654
ACH-000511,-0.015791188807773974
ACH-000512,0.04162072903394347
ACH-000516,-0.02590178511689949
ACH-000517,-0.006986448788740962
ACH-000518,-0.016380948371313164
ACH-000520,-0.012262367225764985
ACH-000521,-0.08004824352260435
ACH-000522,0.0280939076394713
ACH-000524,-0.06359932221278145
ACH-000527,-0.04464262033168481
ACH-000528,0.08305576233763455
ACH-000537,0.03478404706918042
ACH-000541,-0.0704905110258815
ACH-000542,0.042591515523611984
ACH-000544,-0.05204314576332943
ACH-000545,0.021315593011608614
ACH-000547,0.3208535132897622
ACH-000548,0.05356760865301035
ACH-000549,0.0721837769774014
ACH-000550,-0.1372841124931284
ACH-000552,0.03876050070107328
ACH-000556,-0.04549303154519164
ACH-000557,-0.12836315736593942
ACH-000569,0.04326173714071342
ACH-000570,-0.07046114428530405
ACH-000571,-0.07462647769086955
ACH-000573,-0.04687543408971028
ACH-000576,-0.0882264617155236
ACH-000579,-0.19361956584319945
ACH-000580,-0.02047466016265644
ACH-000584,0.04608232002233113
ACH-000585,0.00772408116734202
ACH-000588,0.006647602501170799
ACH-000589,0.06291209947863748
ACH-000591,-0.16311594009274738
ACH-000593,0.06678039249773092
ACH-000600,-0.03384920536092634
ACH-000601,-0.07508415151176985
ACH-000605,0.045524492403494564
ACH-000606,-0.028387180431682882
ACH-000608,-0.07086362199506763
ACH-000614,0.04434503437247225
ACH-000616,-0.048012586283588086
ACH-000618,0.11755435465386828
ACH-000619,-0.13666535202497027
ACH-000620,-0.06800167590785099
ACH-000621,0.01902101071515772
ACH-000622,-0.10692072065735213
ACH-000623,-0.1849237330928873
ACH-000624,-0.10667608281957787
ACH-000627,-0.06481003320318669
ACH-000630,-0.12316601153560686
ACH-000631,-0.10673781145173393
ACH-000632,-0.16796538554241552
ACH-000633,-0.03743150312872344
ACH-000637,0.2074177464628831
ACH-000638,0.0406095881462785
ACH-000646,-0.026910300540332933
ACH-000647,-0.028906456920512625
ACH-000648,-0.14191622970577522
ACH-000649,-0.03225593890506906
ACH-000651,0.08683936951492173
ACH-000652,-0.07145926674076672
ACH-000653,-0.05679910191456549
ACH-000657,-0.08814470093576755
ACH-000658,0.03408455222863572
ACH-000661,0.09705082958603102
ACH-000662,0.02790653166351221
ACH-000663,-0.04834614606342586
ACH-000665,0.06395181453240771
ACH-000671,-0.043751206962502016
ACH-000672,0.060673047699420724
ACH-000673,-0.1547102466886464
ACH-000676,-0.048990118488098346
ACH-000677,0.03380239810217
ACH-000681,0.05924172771421018
ACH-000683,0.007551661697808711
ACH-000684,-0.12328515700699615
ACH-000688,-0.15595770442613965
ACH-000693,0.06998225422766476
ACH-000694,-0.00916029312251622
ACH-000695,-0.05667480864614587
ACH-000696,-0.07340033052255
ACH-000697,-0.05674268250102425
ACH-000699,-0.05383657361955276
ACH-000701,-0.13610990136646706
ACH-000706,0.062192965416081485
ACH-000711,-0.021579861026814112
ACH-000713,0.11359665241609085
ACH-000714,-0.13546242563476205
ACH-000718,-0.121963768646341
ACH-000720,0.05502660763717091
ACH-000721,-0.09322462477026604
ACH-000724,0.07994948588127299
ACH-000725,0.04110105461335107
ACH-000732,-0.027922256174221862
ACH-000734,0.002634464111000042
ACH-000735,0.037751707705045344
ACH-000736,0.07884447188165697
ACH-000738,0.03649135428482052
ACH-000746,-0.025730855905659863
ACH-000747,0.04295745837081438
ACH-000748,0.060263106375257676
ACH-000753,0.04501995617140472
ACH-000756,-0.32207655983569744
ACH-000757,-0.03875402467995257
ACH-000758,-0.008172073405675459
ACH-000760,0.059413608094554385
ACH-000762,-0.18333293743259846
ACH-000763,-0.025364588587692288
ACH-000764,-0.03127068534786672
ACH-000765,0.0313809170032891
ACH-000766,-0.0076938881286114265
ACH-000767,0.08590190929302467
ACH-000768,-0.0246415897510118
ACH-000769,-0.08272422631401866
ACH-000770,0.06086097256948748
ACH-000771,0.02206431678629389
ACH-000773,-0.050043181322318026
ACH-000776,0.07193296887314475
ACH-000777,-0.06686666374758811
ACH-000778,0.03228692688294265
ACH-000781,0.03742440282204685
ACH-000782,-0.15031317647574088
ACH-000783,-0.036153585999781516
ACH-000784,-0.04976704309309781
ACH-000785,-0.034722927593936574
ACH-000787,-0.0648168901324206
ACH-000788,-0.05359722110401917
ACH-000791,-0.04989788188189675
ACH-000792,-0.016944059957407314
ACH-000794,0.0032788458181751373
ACH-000796,-0.05558924748765895
ACH-000798,-0.1367173021331764
ACH-000799,-0.03977323956626947
ACH-000800,0.2952451937403337
ACH-000802,0.002548658591916993
ACH-000804,-0.05413726163344992
ACH-000805,-0.08771166471889459
ACH-000809,0.10363090724957076
ACH-000810,-0.16994358749131452
ACH-000811,-0.08115509908751392
ACH-000817,-0.1905306732978012
ACH-000819,-0.11870507127092896
ACH-000820,-0.0740536471108867
ACH-000821,0.1009804955182504
ACH-000822,-0.14445496552232434
ACH-000823,-0.012024476489122596
ACH-000824,-0.02106092852539417
ACH-000827,-0.040663344415041214
ACH-000829,-0.1321179153778907
ACH-000831,-0.0795711579753988
ACH-000832,0.022121187725058312
ACH-000833,-0.0145999884203598
ACH-000834,0.17914595339490744
ACH-000835,0.023923378083058187
ACH-000836,-0.16441185499389707
ACH-000837,-0.005517474064406497
ACH-000838,0.20820902893347087
ACH-000839,-0.16760708679981293
ACH-000840,-0.11498692711963415
ACH-000841,-0.06761985723777793
ACH-000843,0.12437888248506898
ACH-000846,-0.02659014717709467
ACH-000847,-0.05473944911119826
ACH-000848,-0.12627764668267294
ACH-000849,-0.16107898100480686
ACH-000851,0.016784891186312642
ACH-000855,-0.04998842859150187
ACH-000856,0.021633921856171502
ACH-000858,0.0924135144621918
ACH-000859,0.04718077298113254
ACH-000861,-0.07482901116504201
ACH-000862,-0.05813663908007216
ACH-000865,0.11190630138341842
ACH-000866,-0.019990478814607925
ACH-000867,0.05491758375785764
ACH-000869,-0.048984286576015335
ACH-000872,-0.0492679209887417
ACH-000873,0.12878224263941762
ACH-000876,-0.04539022552858524
ACH-000878,-0.12000861727036058
ACH-000880,0.07607772623691028
ACH-000881,-0.07020814766890021
ACH-000882,-0.034522805378760096
ACH-000884,-0.06847887959629574
ACH-000885,-0.01864629442347843
ACH-000887,-0.050319531223173904
ACH-000889,0.0040774218563359495
ACH-000896,0.02197310716124435
ACH-000898,-0.1457436210751578
ACH-000900,-0.08720914222870613
ACH-000901,0.002828907857126187
ACH-000905,-0.0168978223336663
ACH-000906,0.005650017115521725
ACH-000907,0.007308160214423301
ACH-000910,-0.034549061155693395
ACH-000911,-0.0049381209300829645
ACH-000912,-0.035377810023342934
ACH-000913,-0.028633041520020764
ACH-000915,0.09854977020402952
ACH-000916,0.07246892290274605
ACH-000917,0.03696170423654045
ACH-000920,0.21953418717315956
ACH-000921,-0.01055532109435432
ACH-000924,-0.1221273508083036
ACH-000926,-0.08215556641370407
ACH-000928,0.098330616898869
ACH-000929,0.017384181327378314
ACH-000932,-0.04458391799577454
ACH-000935,0.031704038493001636
ACH-000936,0.028543931113981368
ACH-000937,-0.08482639681915201
ACH-000938,-0.05566773268111251
ACH-000939,0.033808181968631924
ACH-000941,-0.0023344711529572322
ACH-000943,0.049197333688939485
ACH-000946,-0.04692694738011554
ACH-000947,-0.023204746911939543
ACH-000948,0.0042589187315750145
ACH-000950,0.06248734440728499
ACH-000953,0.023408237162949038
ACH-000954,-0.07082715181539524
ACH-000957,0.0914700312129516
ACH-000958,-0.13930919986224752
ACH-000960,-0.02544532310692449
ACH-000963,0.027922395454665645
ACH-000968,0.07482728650475838
ACH-000969,-0.0842490547690816
ACH-000972,0.05882150078435159
ACH-000973,-0.003006548025048159
ACH-000974,-0.04841007392093867
ACH-000978,-0.054421699110396564
ACH-000984,0.05315232907074294
ACH-000986,0.08070544570732277
ACH-000988,-0.22429701353457954
ACH-000993,-0.23274625233378554
ACH-000994,0.12753334816123113
ACH-000996,-0.17051429324510844
ACH-001001,-0.04127372686032341
ACH-001020,-0.09714028280269127
ACH-001028,-0.018530252274392197
ACH-001031,0.3777840034787607
ACH-001038,-0.12628538016784155
ACH-001048,0.01860610236992118
ACH-001050,0.014879881091128368
ACH-001053,-0.07487690929990158
ACH-001054,-0.05101863762059857
ACH-001061,0.05807288022155939
ACH-001067,-0.03136631978614324
ACH-001075,-0.0009503106905728387
ACH-001096,-0.05245824289928069
ACH-001111,-0.0832256130652033
ACH-001119,-0.0664631245043894
ACH-001128,-0.24429440243165365
ACH-001134,-0.06919107154211382
ACH-001151,-0.036408691694033365
ACH-001163,-0.05407654239072443
ACH-001164,0.07543820343911868
ACH-001183,-0.1610545542242252
ACH-001192,-0.07747027166476549
ACH-001193,-0.16289279300895376
ACH-001196,0.012351525184622607
ACH-001197,-0.05089289908744561
ACH-001205,-0.19295513562585
ACH-001211,0.048056160174391516
ACH-001212,-0.09283564508330094
ACH-001228,-0.056667228449576626
ACH-001232,-0.15822738320615992
ACH-001239,-0.037531387651911864
ACH-001270,0.08022178128050285
ACH-001274,0.03221609636514017
ACH-001275,-0.2721759778935726
ACH-001277,-0.3442207758663955
ACH-001278,-0.07247881509349809
ACH-001280,-0.06762020688565212
ACH-001283,-0.1493923164134093
ACH-001289,-0.02571151858039504
ACH-001300,0.045366956849258205
ACH-001301,0.15095926302567328
ACH-001302,-0.1970302523993899
ACH-001306,-0.12204869006438253
ACH-001318,-0.02264228394085317
ACH-001322,0.01982679706223275
ACH-001328,-0.02826309445774452
ACH-001332,-0.0605123193109967
ACH-001336,0.06900953133087444
ACH-001346,-0.0028288025161929253
ACH-001353,-0.004580559527243116
ACH-001354,0.0399587088378221
ACH-001367,0.09374048333155023
ACH-001368,-0.09737037906307956
ACH-001374,-0.21246830539603573
ACH-001377,-0.021633959154049254
ACH-001380,-0.06175084989366605
ACH-001391,-0.1446837057726172
ACH-001408,0.06330077774631479
ACH-001430,-0.10341317375954176
ACH-001431,-0.06575768040986843
ACH-001450,-0.013557822254833709
ACH-001496,-0.0951318961970984
ACH-001500,-0.05258520295593569
ACH-001523,-0.01923855311574128
ACH-001532,-0.1173831998909845
ACH-001550,-0.028757366601456117
ACH-001552,-0.056857007415158964
ACH-001554,-0.12371753895752273
ACH-001654,0.019833999172336917
ACH-001735,-0.13407218689411482
ACH-001736,-0.0010094052028534254
ACH-001737,-0.028430118812416288
ACH-001740,0.11198904437498802
ACH-001745,-0.02222307899041893
ACH-001765,0.09617480663227064
