,TTI2 (80185)
ACH-000222,-0.7095202515941144
ACH-000223,-1.0365569362386875
ACH-000226,-0.7731320314484091
ACH-000227,-0.34296131778612604
ACH-000228,-1.175751008728212
ACH-000231,-0.5634582420243652
ACH-000232,-0.7079593014497381
ACH-000233,-0.7486462992957924
ACH-000234,-0.7049668965087457
ACH-000235,-0.8117303536725966
ACH-000237,-0.7399755686020858
ACH-000238,-0.6788689000999344
ACH-000242,-0.399439763493784
ACH-000243,-1.2823200008887707
ACH-000244,-0.8793879860922601
ACH-000246,-0.7216174812519716
ACH-000248,-0.7585591546840245
ACH-000250,-0.5626623813084393
ACH-000251,-1.156472634656536
ACH-000252,-0.9067305059131366
ACH-000253,-0.8744859719139977
ACH-000255,-1.1018859251294186
ACH-000256,-0.7859452408081206
ACH-000257,-0.6201610429061729
ACH-000258,-0.5137028815053949
ACH-000259,-0.7397556362345039
ACH-000260,-0.9268372718791756
ACH-000261,-0.9411190790984364
ACH-000262,-0.9636966035923692
ACH-000263,-0.5283970338686391
ACH-000264,-0.7473912411393793
ACH-000265,-0.9998191729028788
ACH-000266,-0.6279552472411537
ACH-000272,-0.6170105409312718
ACH-000274,-0.6592758493585095
ACH-000277,-0.8882331109611696
ACH-000278,-1.0101371328115096
ACH-000279,-0.6258417427879345
ACH-000280,-1.2168170841179962
ACH-000281,-0.5289060770016043
ACH-000288,-0.4986536155423147
ACH-000291,-0.9879008857546304
ACH-000293,-0.7003348939348879
ACH-000294,-0.8339919549696604
ACH-000295,-0.6863209579349311
ACH-000296,-0.782302993390024
ACH-000302,-0.5880671430953961
ACH-000304,-0.7063358483357228
ACH-000307,-0.9547802363738404
ACH-000308,-0.6316181533632972
ACH-000310,-0.3806679391998615
ACH-000311,-0.7367675980818802
ACH-000312,-0.8035797163558948
ACH-000315,-0.8046457321394939
ACH-000316,-0.8499873753946801
ACH-000317,-0.960704842881721
ACH-000318,-1.1104921670573884
ACH-000319,-1.000566140763241
ACH-000320,-0.8803816045762469
ACH-000322,-0.8439939579407932
ACH-000323,-1.015013996999582
ACH-000324,-0.7788408499218472
ACH-000329,-0.5200799558154602
ACH-000330,-1.4002042629170428
ACH-000331,-1.1510317729015238
ACH-000332,-0.8682535910240172
ACH-000334,-0.5582620411944399
ACH-000335,-0.8353592436954053
ACH-000336,-0.6073480743879159
ACH-000337,-0.9737536435305276
ACH-000338,-0.8483741944400743
ACH-000339,-0.8273645657863835
ACH-000341,-0.620917922232063
ACH-000348,-0.9472087596971454
ACH-000350,-0.6793014902206036
ACH-000352,-1.4633014705443133
ACH-000356,-1.0470949212013674
ACH-000361,-0.7872445449186956
ACH-000362,-0.4221582404612139
ACH-000363,-1.079446413990979
ACH-000364,-0.9783256655374104
ACH-000365,-0.5858841031613417
ACH-000366,-0.8678914154009378
ACH-000368,-0.9035055044566804
ACH-000374,-1.0353336681471397
ACH-000375,-0.8010502316595564
ACH-000376,-0.8754653648241418
ACH-000381,-0.840216280415131
ACH-000383,-0.6456820150720466
ACH-000387,-0.827709707966258
ACH-000389,-0.783703227480475
ACH-000390,-0.9211083308244772
ACH-000393,-0.7002056159603218
ACH-000395,-0.6801074733323598
ACH-000396,-0.9608068844910292
ACH-000397,-0.7296646407621411
ACH-000401,-0.7412280259796071
ACH-000402,-0.4591555765351122
ACH-000403,-0.6349757672248806
ACH-000404,-0.9418816814638952
ACH-000406,-0.7367252343207578
ACH-000407,-0.887760471508615
ACH-000408,-1.1230904490955274
ACH-000410,-1.2097629169312307
ACH-000411,-0.6282401749471384
ACH-000414,-1.004759176816192
ACH-000415,-0.9034095835322378
ACH-000416,-0.8975223169754106
ACH-000420,-0.9573505088722524
ACH-000421,-0.9747168671358936
ACH-000424,-0.9161341446911098
ACH-000425,-0.7314156083252851
ACH-000426,-0.8489743339624891
ACH-000427,-0.8591128717656155
ACH-000433,-0.7398217417003221
ACH-000435,-0.7180006805050455
ACH-000436,-0.4127083976499498
ACH-000444,-1.1312694743194396
ACH-000445,-1.1375919674581367
ACH-000448,-0.9716889939945602
ACH-000450,-0.8077764938218949
ACH-000452,-0.8880986031797705
ACH-000454,-0.6527218691783143
ACH-000458,-0.6963403387834651
ACH-000459,-0.9543945219019064
ACH-000460,-0.7434449970753485
ACH-000461,-0.5776938860819103
ACH-000463,-1.1565607253694887
ACH-000464,-0.8007433653313892
ACH-000466,-1.30734116402353
ACH-000467,-1.058797551875747
ACH-000468,-0.6938931089644884
ACH-000469,-0.6835198652846526
ACH-000470,-0.9643130025925148
ACH-000471,-0.9506465783800204
ACH-000472,-0.9018956731935832
ACH-000473,-1.2507915049121736
ACH-000475,-1.0846223019953989
ACH-000476,-0.4688571262125803
ACH-000477,-0.7118535786729006
ACH-000479,-0.5595993768346456
ACH-000480,-1.0314948075680808
ACH-000481,-0.8145455374077856
ACH-000483,-1.2570736327999323
ACH-000484,-0.9757675526021352
ACH-000485,-0.5414577883398014
ACH-000486,-0.9944170566124082
ACH-000487,-0.663163705270621
ACH-000488,-0.7750282862364188
ACH-000490,-0.8531972416670401
ACH-000491,-0.6724988980215935
ACH-000495,-0.7338800650194703
ACH-000496,-0.7547707251202209
ACH-000499,-0.9168693204467744
ACH-000500,-0.578614263390079
ACH-000502,-0.5824040002069216
ACH-000503,-0.9026067377787104
ACH-000505,-0.8081141324754602
ACH-000507,-0.7928797799506787
ACH-000510,-0.8971443680286196
ACH-000511,-1.0239786015875478
ACH-000512,-0.3308326895935276
ACH-000516,-0.8356703507069957
ACH-000517,-0.8279905112150326
ACH-000518,-1.326619532577624
ACH-000520,-0.7928230108141933
ACH-000521,-0.8538252936491181
ACH-000522,-0.7878713383790122
ACH-000524,-0.9002161181553928
ACH-000527,-1.0911060078931678
ACH-000528,-0.9553043282810809
ACH-000537,-1.2278510039896078
ACH-000541,-1.0442375952021576
ACH-000542,-0.8073167380252717
ACH-000544,-0.9253214905035072
ACH-000545,-0.9088204690269864
ACH-000547,-0.8858691045370071
ACH-000548,-0.8173330871026291
ACH-000549,-0.6613015353300578
ACH-000550,-0.6644068521112105
ACH-000552,-1.2448814630591498
ACH-000556,-0.6643425255633038
ACH-000557,-0.4794328304174106
ACH-000569,-0.4929941646764083
ACH-000570,-0.6659488623778168
ACH-000571,-0.5717876099971215
ACH-000573,-1.0370712361239929
ACH-000576,-0.7827808162145492
ACH-000579,-0.7055158452198729
ACH-000580,-1.1369447120533338
ACH-000584,-0.8370076528281812
ACH-000585,-0.8993215116357322
ACH-000588,-0.9246517759986776
ACH-000589,-1.052658992296669
ACH-000591,-0.8192406491574039
ACH-000593,-0.7385704533007309
ACH-000600,-0.7374516733403187
ACH-000601,-0.6412021476885585
ACH-000605,-1.0361960513325228
ACH-000606,-1.2365652945514636
ACH-000608,-0.4900239931948823
ACH-000614,-0.5144578237419501
ACH-000616,-0.954515890106226
ACH-000618,-0.8340090088065937
ACH-000619,-0.6745490091505141
ACH-000620,-0.7069433667980862
ACH-000621,-0.5604971139516373
ACH-000622,-1.062545115274742
ACH-000623,-0.6489315194683924
ACH-000624,-0.7554290049897674
ACH-000627,-0.8584175589091776
ACH-000630,-1.1615653578701064
ACH-000631,-0.9677843835685463
ACH-000632,-0.7517712411025069
ACH-000633,-0.4182528557652645
ACH-000637,-0.9700148697391296
ACH-000638,-0.9356469904722732
ACH-000646,-0.8388395671989488
ACH-000647,-0.6997722290720347
ACH-000648,-0.7497790485953917
ACH-000649,-1.1114505830158996
ACH-000651,-0.7476660279541855
ACH-000652,-0.7038507852306947
ACH-000653,-0.7166704841835391
ACH-000657,-0.7815181516171299
ACH-000658,-0.7636327927198525
ACH-000661,-0.7325350816171882
ACH-000662,-0.4133927639689317
ACH-000663,-0.8915796046010758
ACH-000665,-0.8887718880872114
ACH-000671,-0.9558501736327362
ACH-000672,-0.6226047325451955
ACH-000673,-0.6963789808227216
ACH-000676,-0.9835867439442048
ACH-000677,-0.6570660946581547
ACH-000681,-0.9440226179174156
ACH-000683,-0.7189745441952878
ACH-000684,-0.8325279476400452
ACH-000688,-0.5581866141616291
ACH-000693,-0.8526199776387832
ACH-000694,-0.8057243788291554
ACH-000695,-0.3907776242997956
ACH-000696,-0.6456653194203937
ACH-000697,-0.7996924043533445
ACH-000699,-0.9329344293904736
ACH-000701,-0.5636862568693382
ACH-000706,-0.8987969169399235
ACH-000711,-0.6418266909459253
ACH-000713,-1.011515192277015
ACH-000714,-0.5115299808206498
ACH-000718,-0.9397053493838868
ACH-000720,-0.8715356686451899
ACH-000721,-0.619771444816433
ACH-000724,-0.8100565834984644
ACH-000725,-0.9501804251440316
ACH-000732,-0.9983937932193816
ACH-000734,-0.9105197719735356
ACH-000735,-0.9492115562094058
ACH-000736,-1.0090372923145088
ACH-000738,-0.8128396519033814
ACH-000746,-0.7626106054784639
ACH-000747,-1.0866096617727
ACH-000748,-0.8788991641985292
ACH-000753,-1.023152982535696
ACH-000756,-0.3800011088101541
ACH-000757,-0.6731702771483786
ACH-000758,-1.1179536844273898
ACH-000760,-0.9718791579104816
ACH-000762,-0.6403814143415588
ACH-000763,-0.7469049526719965
ACH-000764,-1.0381793567275206
ACH-000765,-0.544708407099839
ACH-000766,-0.6478413135013863
ACH-000767,-0.8764322219181098
ACH-000768,-0.933442701830076
ACH-000769,-0.8474454964495028
ACH-000770,-0.6737147865031338
ACH-000771,-1.1786906623297917
ACH-000773,-0.34645714314889625
ACH-000776,-0.7282998511770952
ACH-000777,-0.8679662185885341
ACH-000778,-0.8803896487780919
ACH-000781,-1.0048187986702426
ACH-000782,-0.9933338686690546
ACH-000783,-0.6240031015504798
ACH-000784,-0.8250354536759762
ACH-000785,-0.6436356966089241
ACH-000787,-0.8863858293077793
ACH-000788,-0.8716858878764985
ACH-000791,-0.5586483483184828
ACH-000792,-0.8891013345018841
ACH-000794,-0.6989370944224718
ACH-000796,-0.8867298962033052
ACH-000798,-0.8419071168045766
ACH-000799,-0.7123170143309934
ACH-000800,-0.7939894252087415
ACH-000802,-0.8299606779777285
ACH-000804,-0.7597176653446079
ACH-000805,-0.6697898268341506
ACH-000809,-0.7230945038271913
ACH-000810,-0.9633102790981032
ACH-000811,-0.8098454740275918
ACH-000817,-0.9839340765843152
ACH-000819,-0.9486572317721584
ACH-000820,-0.9283984717059416
ACH-000821,-0.8366240824334525
ACH-000822,-0.5281129597611667
ACH-000823,-1.0014124506553856
ACH-000824,-0.6232767407813364
ACH-000827,-0.8298076071862628
ACH-000829,-0.7786869398445069
ACH-000831,-0.7705034332441659
ACH-000832,-1.1100331073464915
ACH-000833,-1.1223860146982485
ACH-000834,-0.9738429466600372
ACH-000835,-1.1065314587850827
ACH-000836,-0.9955925421002448
ACH-000837,-1.0490369799344286
ACH-000838,-0.8331796782910493
ACH-000839,-0.9368286819752945
ACH-000840,-0.7216274915556896
ACH-000841,-0.7404777140900736
ACH-000843,-1.002533392263312
ACH-000846,-0.8092053324035103
ACH-000847,-0.9591691278519312
ACH-000848,-0.8644532684357749
ACH-000849,-0.7735353867340089
ACH-000851,-0.5418489467232317
ACH-000855,-1.135276610281054
ACH-000856,-0.7792050757443337
ACH-000858,-0.9198481392750548
ACH-000859,-1.3355222191291087
ACH-000861,-0.8845406205540844
ACH-000862,-0.995697695715568
ACH-000865,-1.0245478023301848
ACH-000866,-0.7535887892004253
ACH-000867,-0.5404227734854156
ACH-000869,-0.8817463950838483
ACH-000872,-1.0531082040780526
ACH-000873,-0.9935269344268354
ACH-000876,-0.8160931462307096
ACH-000878,-0.9139679675876
ACH-000880,-0.6348013785996518
ACH-000881,-1.093690109421218
ACH-000882,-0.8261008868249455
ACH-000884,-0.7213840317079178
ACH-000885,-0.7253084761315916
ACH-000887,-0.9443375868084296
ACH-000889,-0.4712728274534352
ACH-000896,-0.7802730420690885
ACH-000898,-0.7841044531669921
ACH-000900,-0.6494150537229358
ACH-000901,-0.6445182933131268
ACH-000905,-0.7545061450535715
ACH-000906,-1.03318879050942
ACH-000907,-0.975916738624354
ACH-000910,-0.8063145840396458
ACH-000911,-0.8177344201379997
ACH-000912,-1.106108543522636
ACH-000913,-0.6203265796299923
ACH-000915,-0.6934106477588909
ACH-000916,-0.8276894349749728
ACH-000917,-1.2525808826577378
ACH-000920,-0.8632543980485908
ACH-000921,-0.9715472792430886
ACH-000924,-0.955967685079064
ACH-000926,-0.900806386910454
ACH-000928,-0.6863557887316181
ACH-000929,-0.8196499960414653
ACH-000932,-0.6584761705347857
ACH-000935,-0.573740919006117
ACH-000936,-0.6928650100377525
ACH-000937,-0.4828324072285827
ACH-000938,-0.9251819000916591
ACH-000939,-1.058238912751359
ACH-000941,-0.4767975144493776
ACH-000943,-0.866883866238179
ACH-000946,-0.7905184369336781
ACH-000947,-0.8906772608899621
ACH-000948,-0.9468973055248472
ACH-000950,-1.0635007204356506
ACH-000953,-0.4874628955297287
ACH-000954,-1.0268710370856609
ACH-000957,-0.7606980192119971
ACH-000958,-1.0186323766819194
ACH-000960,-0.8012724289648869
ACH-000963,-0.41180682762480747
ACH-000968,-0.8892285414110269
ACH-000969,-0.6293693222180041
ACH-000972,-0.6499103797426219
ACH-000973,-0.5416768937466748
ACH-000974,-0.8332235017859385
ACH-000978,-0.9750582804774848
ACH-000984,-0.5814596876084006
ACH-000986,-0.7730217304358261
ACH-000988,-1.3209118394361816
ACH-000993,-0.8459191955810726
ACH-000994,-0.6670580485208738
ACH-000996,-0.7660249877735041
ACH-001001,-0.4990465496298079
ACH-001020,-1.0678061946399096
ACH-001028,-0.7724104455499924
ACH-001031,-0.8847431776459561
ACH-001038,-0.5706515366380069
ACH-001048,-0.924632645606028
ACH-001050,-0.7429331891397516
ACH-001053,-0.8276737828511671
ACH-001054,-0.8420159115312724
ACH-001061,-0.8311188111243494
ACH-001067,-0.9261339732699498
ACH-001075,-1.1717633736426245
ACH-001096,-0.8521621192014046
ACH-001111,-0.7578026276972781
ACH-001119,-0.7405265493343667
ACH-001128,-0.6640708829290493
ACH-001134,-0.8129295085279201
ACH-001151,-1.135679749293065
ACH-001163,-0.5949616950768618
ACH-001164,-1.098680211836442
ACH-001183,-1.0786223860402653
ACH-001192,-0.8716630723136122
ACH-001193,-0.8796905323418512
ACH-001196,-0.7412364940178113
ACH-001197,-0.620003263377085
ACH-001205,-0.6344484659426759
ACH-001211,-0.7994634757718021
ACH-001212,-0.9281668396956284
ACH-001228,-0.5835288787993719
ACH-001232,-1.0628896076273644
ACH-001239,-0.7060529540974687
ACH-001270,-1.0772596017560518
ACH-001274,-0.9858436218760458
ACH-001275,-0.5616796198060989
ACH-001277,-0.936881481448278
ACH-001278,-0.8460738111141346
ACH-001280,-0.7390330058539206
ACH-001283,-0.9128494439268424
ACH-001289,-0.6383698104016989
ACH-001300,-0.7785633521163229
ACH-001301,-0.7428819885055105
ACH-001302,-0.8196181188717573
ACH-001306,-0.3738231694552385
ACH-001318,-1.0195340316763992
ACH-001322,-0.8291871294796093
ACH-001328,-0.8975662417064998
ACH-001332,-0.9070437042881724
ACH-001336,-0.9657255387257389
ACH-001346,-0.9980524939027916
ACH-001353,-0.8214976115730662
ACH-001354,-1.0753867768593564
ACH-001367,-0.8795635848211767
ACH-001368,-0.7968279450427099
ACH-001374,-0.936779425861666
ACH-001377,-1.0286609658034371
ACH-001380,-0.9399016138036774
ACH-001391,-0.6327433862671703
ACH-001408,-0.8683548427368175
ACH-001430,-0.564775707647047
ACH-001431,-1.1729627619441327
ACH-001450,-0.8352615261426302
ACH-001496,-1.032458312050098
ACH-001500,-0.7524553279000571
ACH-001523,-1.160253098491972
ACH-001532,-0.7963336239677653
ACH-001550,-0.8609505015087439
ACH-001552,-0.8823945637231584
ACH-001554,-0.6523824679862659
ACH-001654,-1.0150671774089102
ACH-001735,-0.6528257059580445
ACH-001736,-0.7312791524449775
ACH-001737,-0.5723122343632784
ACH-001740,-0.8424397462769699
ACH-001745,-0.7562961047719847
ACH-001765,-0.4792436633982386
