,ETV2 (2116)
ACH-000004,0.07279176865617358
ACH-000005,0.08054226407107189
ACH-000007,0.13810214322676015
ACH-000009,-0.0971976858843884
ACH-000011,0.06479071471743188
ACH-000012,-0.031163326946703793
ACH-000013,-0.2435097452308329
ACH-000014,-0.07492673988339629
ACH-000015,-0.2300680899578715
ACH-000017,-0.0243105710254792
ACH-000018,0.2647979494108217
ACH-000019,-0.04174088285033938
ACH-000021,-0.08650245274733402
ACH-000022,-0.0754596060647672
ACH-000025,0.12787649127786954
ACH-000028,-0.06139536529911934
ACH-000030,-0.08195623372541402
ACH-000035,-0.001951775386727121
ACH-000036,0.0494345468909788
ACH-000037,0.08932688580643977
ACH-000039,0.0419370129246759
ACH-000040,0.09090815111602196
ACH-000041,-0.049884847309966604
ACH-000042,0.05763176549645223
ACH-000045,-0.04335288195460051
ACH-000047,-0.017858741738211083
ACH-000052,0.08557276384013608
ACH-000053,-0.09892874049327874
ACH-000054,-0.05775766705594579
ACH-000055,-0.0064867304213788975
ACH-000060,0.08820695050610461
ACH-000067,0.03161548314009996
ACH-000070,-0.033177001006440214
ACH-000075,-0.036375158869549264
ACH-000078,-0.03778062630018046
ACH-000082,-0.015471074445390703
ACH-000085,0.19017560434209954
ACH-000086,0.023954121266542557
ACH-000087,-0.04475274936385175
ACH-000092,-0.13963197872869254
ACH-000095,-0.05369077760583202
ACH-000097,-0.07414667543850705
ACH-000098,-0.10122641506119748
ACH-000099,-0.029163374133030183
ACH-000108,-0.05918042303348335
ACH-000113,-0.10230114418156476
ACH-000116,0.007596761096989054
ACH-000118,-0.0408804499494418
ACH-000120,0.11281715618216563
ACH-000123,-0.007994369160389233
ACH-000127,-0.04519751192679903
ACH-000128,0.13119722167323214
ACH-000132,0.08114112876021018
ACH-000133,0.005472530395412241
ACH-000137,-0.09800441645457972
ACH-000138,-0.0968829508040529
ACH-000142,0.052407800384307465
ACH-000143,-0.08604353932598106
ACH-000146,-0.08169904694163545
ACH-000148,0.00750905201249619
ACH-000150,-0.19499022375284647
ACH-000152,0.02371229188502109
ACH-000153,-0.05281564619476966
ACH-000159,-0.02788873165067519
ACH-000160,-0.013347387487445498
ACH-000163,-0.09356996619091687
ACH-000167,-0.045692473973873236
ACH-000168,-0.11614594023183808
ACH-000169,0.026041181151356296
ACH-000178,0.1084003113514141
ACH-000183,-0.07859166675020691
ACH-000188,0.0037010425849223244
ACH-000189,-0.010660926453211627
ACH-000190,0.13933565083155872
ACH-000198,-0.06296818643552438
ACH-000203,-0.580687958561739
ACH-000204,0.1988650753170904
ACH-000206,0.20755316952589348
ACH-000207,0.02954880154199375
ACH-000208,0.1438613663083255
ACH-000210,-0.08778926836594775
ACH-000211,-0.04451470088599028
ACH-000215,0.01575110761010905
ACH-000221,-0.18480250413788016
ACH-000222,0.16826389215683382
ACH-000223,0.0010429030459556763
ACH-000226,0.0417914684061528
ACH-000227,-0.04125820804379368
ACH-000228,-0.043256849046923465
ACH-000231,0.13870608869611964
ACH-000232,-0.008128031509807723
ACH-000233,0.07015229570071434
ACH-000234,-0.06563395445528387
ACH-000235,-0.05710918670644075
ACH-000237,0.05743255952335805
ACH-000238,0.12427618486358405
ACH-000242,-0.11734910577982305
