,CDK5RAP1 (51654)
ACH-000004,-0.4260867670603701
ACH-000005,-0.09084617235761692
ACH-000007,-0.1933136843418936
ACH-000009,-0.2495227250112522
ACH-000011,-0.2710416902825473
ACH-000012,0.01363450810373637
ACH-000013,-0.06957422234832236
ACH-000014,-0.2766888035780127
ACH-000015,0.06787402101627611
ACH-000017,-0.01726384621382689
ACH-000018,-0.04250680020344184
ACH-000019,0.0842077022206801
ACH-000021,-0.07331952360022635
ACH-000022,-0.2513779476532407
ACH-000025,-0.1911719674251711
ACH-000028,0.020991814818044355
ACH-000030,-0.13428547444669195
ACH-000035,0.017412295462822202
ACH-000036,-0.0978166407569123
ACH-000037,0.09691939064811964
ACH-000039,-0.2752905338919541
ACH-000040,-0.05222253214210591
ACH-000041,0.020232582877065596
ACH-000042,-0.13857258875001913
ACH-000045,-0.2209776269840065
ACH-000047,-0.15136200344808504
ACH-000052,-0.09279582295276813
ACH-000053,-0.09133290664094014
ACH-000054,-0.016306881144024434
ACH-000055,-0.17057253932135175
ACH-000060,-0.12227652815529122
ACH-000067,-0.18106429237263685
ACH-000070,-0.05533323368877779
ACH-000075,-0.06752132033553382
ACH-000078,-0.1687958990452578
ACH-000082,-0.13837987378014888
ACH-000085,-0.13069532069130935
ACH-000086,-0.13248171789979216
ACH-000087,-1.6753633523203285e-05
ACH-000092,-0.1605908510676558
ACH-000095,-0.11584315930845565
ACH-000097,0.01741463335288753
ACH-000098,-0.027045861468743874
ACH-000099,-0.12912300373205146
ACH-000108,-0.12111310322998001
ACH-000113,-0.4347518838691265
ACH-000116,-0.12820096517153812
ACH-000118,-0.04260514426799684
ACH-000120,-0.06506480637714182
ACH-000123,-0.047122789617524266
ACH-000127,0.006550200015816246
ACH-000128,-0.10931363902365207
ACH-000132,-0.0526526345180543
ACH-000133,-0.10206567690433536
ACH-000137,0.12918500840424954
ACH-000138,-0.05066061087349411
ACH-000142,-0.011553901140171198
ACH-000143,-0.1291176411732276
ACH-000146,-0.2102461787147108
ACH-000148,-0.14953687816862146
ACH-000150,-0.019292163231838282
ACH-000152,-0.05784608056466925
ACH-000153,0.07054205022033863
ACH-000159,-0.02776056111108088
ACH-000160,-0.15388085507503593
ACH-000163,-0.01981063455714924
ACH-000167,-0.2913312112616041
ACH-000168,-0.093259167930956
ACH-000169,-0.09686891741341197
ACH-000178,-0.15015531835612514
ACH-000183,-0.0944202875396209
ACH-000188,0.005467965124555173
ACH-000189,-0.21865843774737956
ACH-000190,-0.0818825229254724
ACH-000198,-0.24495088501476486
ACH-000203,-0.3515457583693127
ACH-000204,-0.037769612308147085
ACH-000206,0.16886889541966124
ACH-000207,-0.03471188399771305
ACH-000208,0.0833190202342336
ACH-000210,-0.08588909269177457
ACH-000211,-0.22140435890967144
ACH-000215,-0.10954359224482907
ACH-000221,-0.08567903944391288
ACH-000222,-0.10152262406824868
ACH-000223,-0.07105335240820368
ACH-000226,-0.08576105023332391
ACH-000227,-0.26280747803721005
ACH-000228,-0.003983476306356311
ACH-000231,-0.14834091105025676
ACH-000232,-0.11937030482407755
ACH-000233,0.14124715187530645
ACH-000234,-0.17369671881336654
ACH-000235,-0.1537275115847012
ACH-000237,-0.012432434835513923
ACH-000238,-0.07504315876188818
ACH-000242,-0.20054624286012407
ACH-000243,0.03380701139004465
ACH-000244,0.0097293942938794
ACH-000246,-0.1619059486698271
ACH-000248,0.20347245169956413
ACH-000250,0.09235074747811667
ACH-000251,-0.027901923349300344
ACH-000252,-0.2994152062057198
ACH-000253,-0.1309944685449399
ACH-000255,-0.3269168134643976
ACH-000256,-0.17276429806085414
ACH-000257,-0.31345479941517723
ACH-000258,-0.10819827801483264
ACH-000259,-0.10826137080817118
ACH-000260,-0.13293741961928818
ACH-000261,-0.15078514626949932
ACH-000262,0.08776212675646193
ACH-000263,-0.3058031072339668
ACH-000264,-0.11490533404096265
ACH-000265,-0.1326704598594472
ACH-000266,-0.03128359333535993
ACH-000272,-0.11008747696947674
ACH-000274,-0.2503854990651045
ACH-000277,-0.15056660013689466
ACH-000278,0.007863131305867547
ACH-000279,0.02276553505640041
ACH-000280,0.005026655176205694
ACH-000281,0.026180434264089968
ACH-000288,0.011548972894896916
ACH-000291,-0.24529219965913154
ACH-000293,0.0006848822987226715
ACH-000294,-0.24764244822376874
ACH-000295,-0.2636282746638673
ACH-000296,-0.07774900841484582
ACH-000302,0.2660926547069828
ACH-000304,-0.03845689075612491
ACH-000307,-0.006926210469175564
ACH-000308,-0.12368541472680715
ACH-000310,-0.1557223420034659
ACH-000311,0.006049329414391418
ACH-000312,-0.06675389151787592
ACH-000315,-0.10200872740015224
ACH-000316,-0.012263874476116795
ACH-000317,-0.10598396581850522
ACH-000318,-0.12163624268416193
ACH-000319,0.052117637948110085
ACH-000320,0.1168866657410874
ACH-000322,-0.10138553195023682
ACH-000323,-0.12225087442507104
ACH-000324,-0.22196658942355427
ACH-000329,-0.09284330592457332
ACH-000330,-0.18355597990144185
ACH-000331,0.0463473434798595
ACH-000332,-0.11989108319076144
ACH-000334,-0.2195920394088063
ACH-000335,0.02491232296343441
ACH-000336,0.04645538866399724
ACH-000337,0.08367240576912682
ACH-000338,-0.6090238368466433
ACH-000339,0.09070077885298833
ACH-000341,-0.15541478582105306
ACH-000348,-0.0515172317691525
ACH-000350,-0.14683934072743282
ACH-000352,-0.02782465677950662
ACH-000356,0.1877038445766974
ACH-000361,-0.07378734354558883
ACH-000362,-0.11973064782307115
ACH-000363,-0.1154486687063134
ACH-000364,0.10200534806714294
ACH-000365,-0.10140824430027418
ACH-000366,-0.020214367158009252
ACH-000368,0.3640304142983117
ACH-000374,-0.018096716401800723
ACH-000375,-0.052547248666191364
ACH-000376,-0.21689540243478211
ACH-000381,-0.13037146759177748
ACH-000383,-0.04007624154041118
ACH-000387,-0.032885763777333835
ACH-000389,-0.047339001266264766
ACH-000390,0.09586455973353812
ACH-000393,-0.012783371347370998
ACH-000395,-0.08300794956123002
ACH-000396,0.09814863397177412
ACH-000397,-0.09959536250834464
ACH-000401,-0.20383499981482897
ACH-000402,-0.09587691289583287
ACH-000403,-0.14382364956201188
ACH-000404,-0.11454626529149135
ACH-000406,-0.04085530351493692
ACH-000407,-0.05910134099649372
ACH-000408,-0.05942027527735608
ACH-000410,-0.07889709832869986
ACH-000411,-0.12831674871281645
ACH-000414,-0.0349770333401888
ACH-000415,0.041792372449518535
ACH-000416,0.019264135459914733
ACH-000420,-0.16201491014211436
ACH-000421,-0.038863750255332966
ACH-000424,-0.24287476541243785
ACH-000425,-0.18901214557860405
ACH-000426,0.17936692812185767
ACH-000427,-0.4823271018124964
ACH-000433,-0.08314435464911439
ACH-000435,-0.14730753268685753
ACH-000436,-0.15788454495020554
ACH-000444,-0.0861203477312955
ACH-000445,-0.2005167845737043
ACH-000448,-0.050702147848904734
ACH-000450,-0.026140618737317683
ACH-000452,-0.02763976980538297
ACH-000454,-0.004012435023923214
ACH-000458,0.08212961680568752
ACH-000459,0.02014411515308323
ACH-000460,-0.06352399191724377
ACH-000461,-0.23773100484774956
ACH-000463,-0.09317978630537732
ACH-000464,0.021860327100420227
ACH-000466,-0.07957563643516316
ACH-000467,0.08278312616464155
ACH-000468,-0.05959239600041474
ACH-000469,-0.043809021200743314
ACH-000470,-0.0560385959113906
ACH-000471,-0.1330641096016871
ACH-000472,-0.22423230686236195
ACH-000473,-0.15667136063595374
ACH-000475,0.019749253288233588
ACH-000476,-0.15501093542287284
ACH-000477,0.004183010644058539
ACH-000479,-0.12849108143017393
ACH-000480,-0.04798382508326294
ACH-000481,-0.1709598114772845
ACH-000483,0.1445969805740455
ACH-000484,-0.12262786880061745
ACH-000485,-0.017710258019764953
ACH-000486,-0.16131504969313934
ACH-000487,0.029827877117915787
ACH-000488,-0.03745746009261106
ACH-000490,-0.17757243517155052
ACH-000491,-0.09103013609971623
ACH-000495,-0.028108043795880774
ACH-000496,-0.2605565728527812
ACH-000499,-0.1478152627605492
ACH-000500,-0.11904131947499655
ACH-000502,-0.04285365129454997
ACH-000503,-0.17673030973526144
ACH-000505,-0.15784132580380694
ACH-000507,-0.10322181314996548
ACH-000510,-0.2033789009394092
ACH-000511,-0.08458458363375697
ACH-000512,-0.08391575381555355
ACH-000516,-0.10064339001675772
ACH-000517,-0.10254922916296796
ACH-000518,-0.06378461696568972
ACH-000520,-0.2668819461828745
ACH-000521,-0.13869258133480775
ACH-000522,-0.077368633083422
ACH-000524,-0.1330130230242403
ACH-000527,-0.15737329859651067
ACH-000528,-0.08386692139564199
ACH-000537,-0.03289123278667678
ACH-000541,0.1393327650281046
ACH-000542,-0.08721136460483073
ACH-000544,-0.2519005758287693
ACH-000545,0.10083439889416454
ACH-000547,0.003298508828604768
ACH-000548,-0.04095335547438495
ACH-000549,-0.06572804615046528
ACH-000550,-0.1280539451304773
ACH-000552,0.13311846282907608
ACH-000556,-0.16952316760112265
ACH-000557,-0.2672189546515141
ACH-000569,0.07536763531998422
ACH-000570,-0.07026365309623278
ACH-000571,-0.06231647217323095
ACH-000573,-0.13954335888770378
ACH-000576,-0.02292714862722098
ACH-000579,0.0016610831684528106
ACH-000580,-0.07014680637856774
ACH-000584,0.07906004473482313
ACH-000585,-0.008053835759799293
ACH-000588,-0.16147186232423594
ACH-000589,-0.09048946797503604
ACH-000591,-0.2780395410741736
ACH-000593,-0.027597760506835968
ACH-000600,-0.08116567595687475
ACH-000601,-0.030769567279724942
ACH-000605,-0.2412759001953629
ACH-000606,-0.06785223925877837
ACH-000608,-0.11182614645479268
ACH-000614,-0.256597276608083
ACH-000616,-0.015257365505648825
ACH-000618,0.0025674026257131327
ACH-000619,0.06451594334822726
ACH-000620,-0.11559722022215248
ACH-000621,0.011713080760143586
ACH-000622,-0.18471677569363412
ACH-000623,-0.08874779605970748
ACH-000624,-0.005836441368815429
ACH-000627,-0.20575880773611788
ACH-000630,0.05405241330539557
ACH-000631,-0.2661915694955995
ACH-000632,-0.14495318293947074
ACH-000633,-0.099210908317961
ACH-000637,-0.08562441562685101
ACH-000638,-0.06548345407510454
ACH-000646,-0.24005357050165724
ACH-000647,-0.1293799111910866
ACH-000648,-0.12604805234952396
ACH-000649,-0.15147307884367278
ACH-000651,-0.14002846735037422
ACH-000652,0.012584859961378923
ACH-000653,-0.06927886421070535
ACH-000657,-0.07372078088296596
ACH-000658,-0.09129709332695757
ACH-000661,-0.2537438984970041
ACH-000662,-0.2516921056470429
ACH-000663,0.01131427835371283
ACH-000665,-0.2847397848273113
ACH-000671,-0.11042240796553003
ACH-000672,0.31629347609825764
ACH-000673,-0.06709761557326532
ACH-000676,-0.0800979181604005
ACH-000677,-0.17702628782762214
ACH-000681,-0.05439759125195635
ACH-000683,-0.10599534863214302
ACH-000684,-0.1837220394942201
ACH-000688,-0.21031980088817384
ACH-000693,-0.060748286730603174
ACH-000694,-0.044062181365183424
ACH-000695,-0.06579122813361843
ACH-000696,-0.043369855960371816
ACH-000697,-0.10863866114630366
ACH-000699,0.02612349658770441
ACH-000701,-0.06628496143226853
ACH-000706,0.005260648703884482
ACH-000711,0.01233351434819099
ACH-000713,-0.02372355734593466
ACH-000714,-0.05853992506438142
ACH-000718,-0.22738274874882294
ACH-000720,-0.11539634186637215
ACH-000721,-0.12162478717532195
ACH-000724,-0.1617633583507973
ACH-000725,-0.11278812725027408
ACH-000732,-0.06785751908369997
ACH-000734,-0.0396299602404791
