,SIRPB2 (284759)
ACH-000004,-0.15447681815124173
ACH-000005,-0.08941756316248067
ACH-000007,0.20611317896610368
ACH-000009,-0.15400912224282942
ACH-000011,-0.2682258226699595
ACH-000012,-0.005657648515924762
ACH-000013,-0.020069775974008008
ACH-000014,-0.08737514432449278
ACH-000015,-0.012814261269332576
ACH-000017,-0.059272478413485825
ACH-000018,-0.2086396600155576
ACH-000019,-0.1088638000369252
ACH-000021,-0.04027435561557436
ACH-000022,-0.02642501721652134
ACH-000025,-0.14735054451567273
ACH-000028,-0.06042538931471969
ACH-000030,-0.04079253988621176
ACH-000035,-0.02654882124255199
ACH-000036,-0.2086379159227761
ACH-000037,0.045425847473393635
ACH-000039,-0.034840232064721234
ACH-000040,0.06746797157694889
ACH-000041,-0.10708178887704392
ACH-000042,-0.08589520175826748
ACH-000045,-0.08039442321730858
ACH-000047,-0.025184460418646668
ACH-000052,-0.06797436265056223
ACH-000053,-0.0572602353868724
ACH-000054,-0.18553130961688344
ACH-000055,-0.032232893338714805
ACH-000060,-0.03439944211425774
ACH-000067,-0.014570733817322597
ACH-000070,-0.025107551421857544
ACH-000075,0.18520018086338985
ACH-000078,-0.2481322494185693
ACH-000082,-0.06085444622450844
ACH-000085,0.15830985652213495
ACH-000086,-0.04898171195070973
ACH-000087,-0.09228414314226296
ACH-000092,-0.02765251761771061
ACH-000095,-0.1440322886234094
ACH-000097,-0.08599559457195516
ACH-000098,-0.022998024458110614
ACH-000099,-0.05343832224357389
ACH-000108,-0.011660684218737356
ACH-000113,-0.16052503656155218
ACH-000116,0.030588540434338
ACH-000118,-0.1016890911302504
ACH-000120,-0.15949925017952604
ACH-000123,-0.12777062683930984
ACH-000127,-0.04337886879806452
ACH-000128,-0.016554021208275455
ACH-000132,-0.023020866899577302
ACH-000133,-0.038683733195021136
ACH-000137,0.18217632897831126
ACH-000138,-0.007708329707317834
ACH-000142,0.09296321657395573
ACH-000143,-0.08774836444682609
ACH-000146,-0.05159192625610454
ACH-000148,-0.10449432171142133
ACH-000150,-0.29796081839216865
ACH-000152,0.024140114551005683
ACH-000153,-0.02346969643751426
ACH-000159,-0.029585331422580068
ACH-000160,-0.08800763583927837
ACH-000163,-0.1538360096666655
ACH-000167,-0.10151421843039936
ACH-000168,-0.2724108670578637
ACH-000169,-0.03505445827058685
ACH-000178,-0.02348535858265491
ACH-000183,-0.002930297121408831
ACH-000188,0.060384513675266024
ACH-000189,-0.4151062691038369
ACH-000190,0.1771924282527498
ACH-000198,-0.23138976838144884
ACH-000203,0.12220761876030793
ACH-000204,-0.2160135358644048
ACH-000206,-0.013369564927802712
ACH-000207,-0.19349277657606956
ACH-000208,0.05908406663793455
ACH-000210,-0.3862062625037852
ACH-000211,0.0274903383147824
ACH-000215,-0.05002102815011783
ACH-000221,0.01478985671838709
ACH-000222,-0.08344924360949442
ACH-000223,-0.04547616161466998
ACH-000226,-0.032793489728565585
ACH-000227,-0.07190044429798613
ACH-000228,0.022018056976622284
ACH-000231,-0.17962283220576086
ACH-000232,-0.0985300154262995
ACH-000233,-0.04871407382008748
ACH-000234,-0.08360909649353067
ACH-000235,-0.10622163473874452
ACH-000237,0.07940510946091253
ACH-000238,-0.08654181629286073
ACH-000242,-0.20048767247664992
ACH-000243,-0.10430117245532948
ACH-000244,-0.3676750972081321
ACH-000246,-0.15974586542488398
ACH-000248,-0.0342095196409428
ACH-000250,-0.031406301087177464
ACH-000251,0.04717926415525903
ACH-000252,-0.12924819830396114
ACH-000253,-0.12705267692977698
ACH-000255,0.044730644510310384
ACH-000256,-0.09610279267038478
ACH-000257,-0.20893176392836088
ACH-000258,-0.13890655811337996
ACH-000259,-0.04656375881585825
ACH-000260,-0.08061941825511151
ACH-000261,-0.10505284876083308
ACH-000262,0.12396641671196194
ACH-000263,-0.24339999443148785
ACH-000264,-0.06104171000424364
ACH-000265,0.0071778431184733715
ACH-000266,-0.10994361476524173
ACH-000272,-0.2061797037938848
ACH-000274,-0.11906784595205334
ACH-000277,-0.11703263109930034
ACH-000278,-0.1372058696794125
ACH-000279,-0.18621676782243146
ACH-000280,-0.14040903742763713
ACH-000281,-0.08507298874399458
ACH-000288,-0.027472786065923738
ACH-000291,-0.2083784513355775
ACH-000293,-0.030270003448561726
ACH-000294,-0.15891078971126724
ACH-000295,-0.09233173572816662
ACH-000296,-0.14488095518101615
ACH-000302,-0.08676314679061392
ACH-000304,0.12040607043297825
ACH-000307,-0.10165752324514336
ACH-000308,-0.044473255681967805
ACH-000310,-0.16394622943839374
ACH-000311,-0.15056155580096056
ACH-000312,0.03795290046029663
ACH-000315,0.04024414489285808
ACH-000316,0.035280186788160715
ACH-000317,-0.1512745207620282
ACH-000318,-0.08770202510956956
ACH-000319,-0.0551254594884364
ACH-000320,0.014836513733180647
ACH-000322,-0.09980238888588257
ACH-000323,-0.0386916123490952
ACH-000324,-0.15527979240562534
ACH-000329,-0.1132185730662636
ACH-000330,0.1857219811073345
ACH-000331,-0.13182821066628755
ACH-000332,-0.10783251183439348
ACH-000334,-0.3152482536408209
ACH-000335,-0.1185359967551144
ACH-000336,-0.4129448299018967
ACH-000337,0.0755300499797981
ACH-000338,-0.31143487747376164
ACH-000339,-0.10069705630646544
ACH-000341,-0.008695379023826345
ACH-000348,-0.04760213004114962
ACH-000350,-0.14611588080077634
ACH-000352,-0.0698737687595774
ACH-000356,-0.04577993083105823
ACH-000361,-0.004633420730929994
ACH-000362,-0.04984702780468687
ACH-000363,-0.15137860066097714
ACH-000364,0.07494537131058122
ACH-000365,-0.10143328926362656
ACH-000366,-0.011740065203644926
ACH-000368,-0.15030063928728218
ACH-000374,-0.06111568474223013
ACH-000375,-0.07588615791802134
ACH-000376,-0.13247212547707585
ACH-000381,-0.16411626787235845
ACH-000383,-0.05887081848612214
ACH-000387,-0.040901012666567364
ACH-000389,-0.1389181481937136
ACH-000390,-0.03541765410418818
ACH-000393,-0.028158181736275437
ACH-000395,0.025378159621583046
ACH-000396,-0.18823586164842104
ACH-000397,-0.26142731735805075
ACH-000401,0.016526696421650864
ACH-000402,0.2089577372276509
ACH-000403,-0.1471560953224815
ACH-000404,-0.02431052844618095
ACH-000406,0.0504468568296711
ACH-000407,0.003670091839117365
ACH-000408,-0.20828583891063726
ACH-000410,-0.18420784797679565
ACH-000411,-0.016140369622221925
ACH-000414,-0.10757407479062266
ACH-000415,-0.0430044389902492
ACH-000416,-0.06479361861191857
ACH-000420,0.020023271032757254
ACH-000421,0.009216555608813196
ACH-000424,-0.07133785245373947
ACH-000425,-0.03736428481018662
ACH-000426,-0.02480241642704591
ACH-000427,-0.0200006041920013
ACH-000433,-0.03101890985367263
ACH-000435,-0.12802829617899308
ACH-000436,-0.05562283891089332
ACH-000444,-0.1515390007906912
ACH-000445,-0.06947834754118384
ACH-000448,-0.06563850807497504
ACH-000450,0.03315027986718632
ACH-000452,0.01174278417204612
ACH-000454,-0.02026850933830725
ACH-000458,0.1195104808398682
ACH-000459,-0.15311978100304358
ACH-000460,-0.05763317713709092
ACH-000461,0.00033453135991689083
ACH-000463,-0.09612652957428748
ACH-000464,-0.20020391459741926
ACH-000466,-0.05592809991554392
