,CPN1 (1369)
ACH-000004,0.0401887207527731
ACH-000005,-0.09914246329570407
ACH-000007,0.12583795330398082
ACH-000009,-0.001839195029995331
ACH-000011,-0.037851939731199366
ACH-000012,0.005884459701751885
ACH-000013,-0.09655306969086362
ACH-000014,-0.11446826467755244
ACH-000015,0.022518320469417714
ACH-000017,-0.004809113160696415
ACH-000018,0.01128568387138735
ACH-000019,0.06528704671007413
ACH-000021,0.047481249488507016
ACH-000022,-0.10587351240542553
ACH-000025,-0.11913941615831394
ACH-000028,-0.019993595048842763
ACH-000030,0.006893952656095225
ACH-000035,-0.060360188676251626
ACH-000036,0.04904568144516877
ACH-000037,-0.03199944835281998
ACH-000039,-0.041633990329001
ACH-000040,-0.0934630380233767
ACH-000041,-0.0964509141851458
ACH-000042,-0.0003008474927771573
ACH-000045,-0.13720090829820578
ACH-000047,-0.03446329177285322
ACH-000052,0.2672246815447754
ACH-000053,0.010424103421979377
ACH-000054,-0.012072255700617531
ACH-000055,-0.04976932387203016
ACH-000060,-0.05756901154634996
ACH-000067,-0.1578769124153908
ACH-000070,-0.2175514693571349
ACH-000075,0.061283239051703985
ACH-000078,0.061852669894397826
ACH-000082,0.006145381923769875
ACH-000085,-0.12648033426977698
ACH-000086,-0.11373818532165555
ACH-000087,0.16123586601173195
ACH-000092,-0.026012435800623884
ACH-000095,-0.11250824759511782
ACH-000097,-0.009515895277955173
ACH-000098,-0.05299451951224751
ACH-000099,0.038369411826968736
ACH-000108,0.01937969609661938
ACH-000113,-0.021431378801180085
ACH-000116,-0.06269097049381048
ACH-000118,-0.004353591409828008
ACH-000120,0.08560075317033036
ACH-000123,-0.02392514058710512
ACH-000127,-0.02536770365886577
ACH-000128,0.11988107301115318
ACH-000132,-0.05859502325520309
ACH-000133,-0.09088419817431057
ACH-000137,0.16469904264403548
ACH-000138,0.04427514821954707
ACH-000142,-0.06257926634592956
ACH-000143,0.018147582446345158
ACH-000146,-0.08740883821843114
ACH-000148,-0.08652797525995856
ACH-000150,0.055438885170651736
ACH-000152,-0.053472127156767815
ACH-000153,0.1197680077017052
ACH-000159,-0.07526656317581885
ACH-000160,-0.03781598058822819
ACH-000163,-0.07048272443209838
ACH-000167,-0.3176226586848195
ACH-000168,-0.04647361383747108
ACH-000169,-0.02853232151352145
ACH-000178,-0.12796301591301446
ACH-000183,-0.10512372980976796
ACH-000188,-0.012115646359163224
ACH-000189,0.17015104790434996
ACH-000190,-0.11788785662388518
ACH-000198,-0.10111572211022728
ACH-000203,0.3444468120185901
ACH-000204,0.05557338422117585
ACH-000206,-0.18141257740205813
ACH-000207,0.03559762679593571
ACH-000208,0.060182171486835585
ACH-000210,-0.06812370596092016
ACH-000211,-0.09764684122037233
ACH-000215,-0.04539492620741485
ACH-000221,0.04828329636002683
ACH-000222,-0.05137223103311216
ACH-000223,-0.004265871812702827
ACH-000226,-0.1103256443428288
ACH-000227,0.04864573953854928
ACH-000228,-0.10970558956345314
ACH-000231,-0.03084743351847305
ACH-000232,-0.07040612594642745
ACH-000233,-0.011551165378018702
ACH-000234,-0.09707427157841568
ACH-000235,-0.04918512917780802
ACH-000237,0.01748129036054274
ACH-000238,-0.1526233156565079
ACH-000242,0.23078503542406706
ACH-000243,-0.08544768301775317
ACH-000244,0.07131227295112483
ACH-000246,0.018771240784841013
ACH-000248,0.0480923631186333
ACH-000250,-0.07761664660197794
ACH-000251,-0.2807732334836357
ACH-000252,-0.03631493972040065
ACH-000253,-0.0457515793276532
ACH-000255,-0.03414317119621834
ACH-000256,-0.0009797511495878964
ACH-000257,-0.02337762601280482
ACH-000258,-0.012499816348764393
ACH-000259,-0.013634797661094534
ACH-000260,-0.04039694900519545
ACH-000261,0.05238545893950015
ACH-000262,-0.1347109576969129
ACH-000263,-0.08138179536895794
ACH-000264,-0.048779700687936335
ACH-000265,-0.0712188802784893
ACH-000266,0.02354575344003933
ACH-000272,-0.009977365551814138
ACH-000274,-0.09553659492447812
ACH-000277,0.004693777302123874
ACH-000278,-0.04267514038911392
ACH-000279,-0.06678819804701151
ACH-000280,-0.043183051999895465
ACH-000281,0.02911590180934582
ACH-000288,-0.004567240857888663
ACH-000291,-0.07094556768498493
ACH-000293,-0.16033025394909167
