,CTXN1 (404217)
ACH-000004,-0.08048825060760084
ACH-000005,-0.3499777373793527
ACH-000007,-0.10258353734607553
ACH-000009,-0.25980090660871297
ACH-000011,-0.3373127434971206
ACH-000012,-0.2947815106814813
ACH-000013,-0.30788085661782
ACH-000014,-0.19790684536896105
ACH-000015,-0.2733696355495001
ACH-000017,-0.2121824144145816
ACH-000018,-0.28958971766925845
ACH-000019,-0.5475233066886916
ACH-000021,-0.2882874975208864
ACH-000022,-0.2840371509665063
ACH-000025,-0.20567521155214094
ACH-000028,-0.3712107589197988
ACH-000030,-0.2973035165158072
ACH-000035,-0.3618864086486183
ACH-000036,-0.22853888349582524
ACH-000037,-0.4676309449100531
ACH-000039,-0.4732326950561906
ACH-000040,-0.11324146404745868
ACH-000041,-0.2829130218146822
ACH-000042,-0.11618527619244658
ACH-000045,-0.3387603801196358
ACH-000047,-0.1879282171529206
ACH-000052,-0.6585111173441155
ACH-000053,-0.20245082441767184
ACH-000054,-0.2722553097111821
ACH-000055,-0.2414505919658672
ACH-000060,-0.37819668309201204
ACH-000067,-0.41250912824339897
ACH-000070,-0.2905976552653126
ACH-000075,-0.21186585045762252
ACH-000078,-0.29888955117994964
ACH-000082,-0.31878146287709785
ACH-000085,-0.2810311177230298
ACH-000086,-0.3916639053192745
ACH-000087,-0.36401754388486096
ACH-000092,-0.34557076579792834
ACH-000095,-0.4041758013332162
ACH-000097,-0.20309922177851725
ACH-000098,-0.3182768286059562
ACH-000099,-0.39874567041070025
ACH-000108,-0.3879387315280869
ACH-000113,-0.1344258712596847
ACH-000116,-0.4130666306057075
ACH-000118,-0.34598701628730466
ACH-000120,-0.21764450878664185
ACH-000123,-0.3816183198127205
ACH-000127,-0.4197776063158731
ACH-000128,-0.4483183559665773
ACH-000132,-0.3864866940715895
ACH-000133,-0.2956754711703464
ACH-000137,-0.2920262158417998
ACH-000138,-0.2784231167665638
ACH-000142,-0.3391899698731627
ACH-000143,-0.31713203969811604
ACH-000146,-0.19735847361738976
ACH-000148,-0.2516629146490671
ACH-000150,-0.3545847722124333
ACH-000152,-0.3068385172644224
ACH-000153,-0.332296769065814
ACH-000159,-0.2404824986800232
ACH-000160,-0.23362416732989175
ACH-000163,-0.15059026322599328
ACH-000167,-0.09431389345148963
ACH-000168,-0.19440616612423106
ACH-000169,-0.16039109129105492
ACH-000178,-0.3234970066623742
ACH-000183,-0.4509827070870457
ACH-000188,-0.3795264781008226
ACH-000189,-0.2832539134441879
ACH-000190,-0.22580000820196294
ACH-000198,-0.17371062220498984
ACH-000203,-0.6245223031509485
ACH-000204,-0.4183305216683264
ACH-000206,-0.2578131186973094
ACH-000207,-0.14760623461495695
ACH-000208,-0.033273388265282124
ACH-000210,0.06290195074508384
ACH-000211,-0.2541929216085669
ACH-000215,-0.2031255199525029
ACH-000221,-0.036015199881455975
ACH-000222,-0.07802633060685678
ACH-000223,-0.3991123505278813
ACH-000226,-0.4739778803261062
ACH-000227,-0.2215862352764043
ACH-000228,-0.0967400699708366
ACH-000231,-0.2133568534775356
ACH-000232,-0.31709412379635915
ACH-000233,-0.28072769199883946
ACH-000234,-0.1750029125080405
ACH-000235,-0.22462481658627498
ACH-000237,-0.421029443523078
ACH-000238,-0.15411925203394172
ACH-000242,-0.078950989046423
ACH-000243,-0.32321018577415594
ACH-000244,-0.3754714375358955
ACH-000246,-0.26577889639043106
ACH-000248,-0.3293385522780963
ACH-000250,-0.2659310158960005
ACH-000251,-0.05575289089406986
ACH-000252,-0.23886762551684965
ACH-000253,-0.31166619470258633
ACH-000255,-0.17005320936368545
ACH-000256,-0.2579711161434346
ACH-000257,-0.07354964546777515
ACH-000258,-0.11330253207025705
ACH-000259,-0.28633927903990564
ACH-000260,-0.3331702383963736
ACH-000261,-0.3312137218236958
ACH-000262,-0.4832564925708384
ACH-000263,-0.07250646595935338
ACH-000264,-0.20798952703638451
ACH-000265,-0.24585651608053666
ACH-000266,-0.24274681120503805
ACH-000272,-0.18244795243964299
ACH-000274,-0.2451200874304825
ACH-000277,-0.313895171939983
ACH-000278,-0.1876276254207286
ACH-000279,-0.17012493896818456
ACH-000280,-0.2305313136303789
ACH-000281,-0.15504419297236255
ACH-000288,-0.15293668812707772
ACH-000291,-0.2622006931983661
ACH-000293,-0.19030807962454416
ACH-000294,-0.4311369936885869
ACH-000295,-0.2917654836124429
ACH-000296,-0.5129894243188485
ACH-000302,-0.4062493477304955
ACH-000304,0.041489113475386495
ACH-000307,-0.16380655174321498
ACH-000308,-0.2679367278131869
ACH-000310,-0.3818435191921872
ACH-000311,-0.15937221781790564
ACH-000312,-0.2498738247566633
ACH-000315,-0.39367775876930666
ACH-000316,-0.2460154867872893
ACH-000317,-0.34036104818031404
ACH-000318,-0.21781148691984772
ACH-000319,-0.495488949836927
ACH-000320,-0.4226095302995325
ACH-000322,-0.2196240660631311
ACH-000323,-0.04565112992117105
ACH-000324,-0.14969014747844078
ACH-000329,-0.2835235627448576
ACH-000330,-0.2709689554152704
ACH-000331,-0.275117816990176
ACH-000332,-0.2249093588000282
ACH-000334,-0.4608745954945562
ACH-000335,-0.32429329856369177
ACH-000336,-0.2550959845025693
ACH-000337,-0.08460644429811377
ACH-000338,-0.29109194941153865
ACH-000339,-0.3742769742147784
ACH-000341,-0.5265232858290267
ACH-000348,-0.2375819405907399
ACH-000350,-0.1719040253499748
ACH-000352,-0.3267545670381123
ACH-000356,-0.16084588222848406
ACH-000361,-0.3288147633295665
ACH-000362,-0.22499013258325354
ACH-000363,-0.21919761469836255
ACH-000364,-0.043225320473950064
ACH-000365,-0.20401440376780453
ACH-000366,-0.3384979203458325
ACH-000368,-0.15971250367926676
ACH-000374,-0.20155001839886413
ACH-000375,-0.3999798147222611
ACH-000376,-0.1525337158788124
ACH-000381,-0.12799576890152867
ACH-000383,-0.25658218733339194
ACH-000387,-0.22109572873207792
ACH-000389,-0.4920221809167124
ACH-000390,-0.2608540980525056
ACH-000393,-0.2849081733265286
ACH-000395,-0.3684799619643521
ACH-000396,-0.5775995961133287
ACH-000397,-0.23058040700859475
ACH-000401,-0.476181061816094
ACH-000402,-0.3908140177495624
ACH-000403,-0.2568104124898249
ACH-000404,0.2478652650519226
ACH-000406,-0.1991241068629836
ACH-000407,-0.3043029248875324
ACH-000408,-0.31305822451619675
ACH-000410,-0.306277159888735
ACH-000411,-0.23130340838908275
ACH-000414,-0.1828866669026811
ACH-000415,-0.38575699586928974
ACH-000416,-0.23403154322791556
ACH-000420,-0.2380896368853043
ACH-000421,-0.17414967846493104
ACH-000424,-0.18131884293617007
ACH-000425,-0.2656417255640165
ACH-000426,-0.2303692027492352
ACH-000427,0.12560157846043293
ACH-000433,-0.6484462588231837
ACH-000435,-0.18420482137192656
ACH-000436,-0.20333416743098207
ACH-000444,-0.15279045218303502
ACH-000445,-0.30201064767951297
ACH-000448,-0.25209691608867313
ACH-000450,-0.584973154947004
ACH-000452,-0.32987411107599
ACH-000454,-0.3706855770010841
ACH-000458,-0.4631719757958157
ACH-000459,-0.2860146924318742
ACH-000460,-0.3175423071979902
ACH-000461,-0.24475398043526495
ACH-000463,-0.3028684796981597
ACH-000464,-0.1913113625585838
ACH-000466,-0.2475601448688329
ACH-000467,-0.2359837331202298
ACH-000468,-0.3233285792308421
ACH-000469,-0.2694242475811761
ACH-000470,-0.2407576486472031
ACH-000471,-0.2202711003253462
ACH-000472,-0.2537486508145563
ACH-000473,-0.1959615264180985
ACH-000475,-0.17161360653741686
ACH-000476,-0.22083299060808975
ACH-000477,-0.0569048094912273
ACH-000479,-0.4725584019842291
ACH-000480,-0.4655194481493952
ACH-000481,-0.26018128136483715
ACH-000483,-0.3596121159997924
ACH-000484,-0.1938168134703292
ACH-000485,-0.11058505021876792
ACH-000486,-0.2956620378406465
ACH-000487,-0.2284635203707087
ACH-000488,-0.1123156099365488
ACH-000490,-0.16511303008648925
ACH-000491,0.012045831936071264
ACH-000495,-0.4153291675755877
ACH-000496,-0.2719254117730026
ACH-000499,-0.2334464291267661
ACH-000500,-0.17274220387643574
ACH-000502,-0.2689395831854176
ACH-000503,-0.3646160527731386
ACH-000505,-0.3042758089096689
ACH-000507,-0.23683921274925776
ACH-000510,-0.2946758651198805
ACH-000511,-0.302858172920396
ACH-000512,-0.09140806555690764
ACH-000516,-0.18441392765471254
ACH-000517,-0.3121137921343432
ACH-000518,-0.10882475172036367
ACH-000520,-0.3118541690505845
ACH-000521,-0.08240220498535779
ACH-000522,-0.1618408350094381
ACH-000524,-0.2772290780766912
ACH-000527,-0.2343992054172365
ACH-000528,-0.2368131901863259
ACH-000537,-0.2596899853440278
ACH-000541,-0.3231866846689738
ACH-000542,-0.1871861164019538
ACH-000544,-0.2532028801261904
ACH-000545,-0.3238390161711681
ACH-000547,-0.5348746799022244
ACH-000548,-0.3172202147416466
ACH-000549,-0.208467561834264
ACH-000550,-0.17611230683486534
ACH-000552,-0.2333010647946161
ACH-000556,-0.3467882573931661
ACH-000557,-0.17569443239918905
ACH-000569,-0.1608718897471404
ACH-000570,-0.1743143888325975
ACH-000571,-0.2959371851045099
ACH-000573,-0.20291761189436586
ACH-000576,-0.31227549291252404
ACH-000579,-0.1940420953167016
ACH-000580,-0.08972914815207662
ACH-000584,-0.22059375415485571
ACH-000585,-0.27522985805386285
ACH-000588,-0.220345602107716
ACH-000589,-0.3068873684654183
ACH-000591,-0.2715737645499097
ACH-000593,-0.2556766348589043
ACH-000600,-0.20919416805932312
ACH-000601,-0.3777188876404039
ACH-000605,-0.23010264228587626
ACH-000606,-0.21614234023097328
ACH-000608,-0.2867448501220684
ACH-000614,-0.23667285347899675
ACH-000616,-0.24534915131536125
ACH-000618,-0.3775136868959126
ACH-000619,-0.13887873412384436
ACH-000620,-0.26757567938535803
ACH-000621,-0.298288765155794
ACH-000622,-0.21791134475817892
ACH-000623,-0.3897997122059901
ACH-000624,-0.3191711977186041
ACH-000627,-0.3995338736166768
ACH-000630,-0.3151474111850576
