,AKIRIN1 (79647)
ACH-000153,-0.7318188435555877
ACH-000159,-0.3289989767901807
ACH-000160,-0.3674337685998415
ACH-000163,-0.3828339382414367
ACH-000167,-0.14540048320785862
ACH-000168,-0.09314657641224268
ACH-000169,-0.4846822264310127
ACH-000178,-0.31657304468905256
ACH-000183,-0.2756596243922109
ACH-000188,-0.19095334047781948
ACH-000189,-0.4739459159571284
ACH-000190,-0.09061180279994074
ACH-000198,-0.3316192127242324
ACH-000203,-0.32084519683273865
ACH-000204,-0.661373588185605
ACH-000206,-0.4965069634364891
ACH-000207,-0.2054200543163759
ACH-000208,-0.17579183802187925
ACH-000210,-0.28584223152078664
ACH-000211,-0.13923394630851835
ACH-000215,-0.305482037870288
ACH-000221,-0.16344136301893766
ACH-000222,-0.031138974995975992
ACH-000223,-0.20840945021544965
ACH-000226,-0.2973929176250062
ACH-000227,-0.2099859769572288
ACH-000228,-0.2724257133178116
ACH-000231,-0.27163331497640386
ACH-000232,-0.4359460141156014
ACH-000233,-0.28644971252037066
ACH-000234,-0.16771139162237134
ACH-000235,-0.2703383452926789
ACH-000237,-0.31355547995233424
ACH-000238,-0.23190972167332924
ACH-000242,-0.16215035902409755
ACH-000243,-0.1761940580765893
ACH-000244,-0.4934625442199856
ACH-000246,-0.5952114307700089
ACH-000248,-0.1428589187718423
ACH-000250,-0.28147658749721033
ACH-000251,-0.2923498626592619
ACH-000252,-0.1922592958509215
ACH-000253,-0.17589072330355998
ACH-000255,-0.4728133172794338
ACH-000256,-0.42056982762033335
ACH-000257,-0.0761487611573549
ACH-000258,0.00872867137766398
ACH-000259,-0.15107729790766694
ACH-000260,-0.3034715342449675
ACH-000261,-0.30984322760664923
ACH-000262,-0.5147830693546709
ACH-000263,-0.045744574052315655
ACH-000264,-0.2298737020859865
ACH-000265,-0.22293555122119216
ACH-000266,-0.18051499352515515
ACH-000272,-0.26965725923962697
ACH-000274,-0.4044461757164347
ACH-000277,-0.21958293881749685
ACH-000278,-0.2927829358731736
ACH-000279,-0.3101064227617372
ACH-000280,-0.32281127556948186
ACH-000281,-0.23733133694158964
ACH-000288,-0.3851028884939132
ACH-000291,-0.1142360547816222
ACH-000293,-0.3629454431187677
ACH-000294,-0.3919049243776124
ACH-000295,-0.06566697837183487
ACH-000296,-0.058461179400999236
ACH-000302,-0.3096924516286761
ACH-000304,-0.27833274077668263
ACH-000307,-0.3893151352597389
ACH-000308,-0.22093439603884188
ACH-000310,-0.26029569426793897
ACH-000311,-0.42553833566424254
ACH-000312,-0.2647519537539287
ACH-000315,-0.42993119540164815
ACH-000316,-0.4032056888805979
ACH-000317,-0.4789224159475129
ACH-000318,-0.2283667877393168
ACH-000319,-0.04318671443024478
ACH-000320,-0.2955089315704786
ACH-000322,-0.2871807658212948
ACH-000323,-0.2411283318122484
ACH-000324,-0.2469393461404705
ACH-000329,-0.1763931238263506
ACH-000330,-0.2608377479495808
ACH-000331,-0.7090161424161909
ACH-000332,-0.3744031587566383
ACH-000334,-0.06915358315784301
ACH-000335,-0.3874877352188378
ACH-000336,-0.34272789912427765
ACH-000337,-0.2604496993547955
ACH-000338,0.15042938769854458
ACH-000339,-0.2507569804682057
ACH-000341,-0.5010786232120832
ACH-000348,-0.29989101310134675
ACH-000350,-0.2392985688811521
ACH-000352,-0.4863548821755312
ACH-000356,-0.3089894242449772
ACH-000361,-0.4649183873934593
ACH-000362,-0.3097483660500142
ACH-000363,-0.3062503029778419
ACH-000364,-0.442573293446786
ACH-000365,-0.1176701634836494
ACH-000366,-0.2784517484145849
ACH-000368,-0.5325728312612485
ACH-000374,-0.2490882430848989
ACH-000375,-0.4114603074499505
ACH-000376,-0.5437202384249584
ACH-000381,-0.4023779218384403
ACH-000383,-0.22038924397342702
ACH-000387,-0.11956184010255633
ACH-000389,-0.33949761680025603
ACH-000390,-0.1638118618276212
ACH-000393,-0.21362503963667046
ACH-000395,0.021620212559327504
ACH-000396,-0.2491028314109203
ACH-000397,-0.15500142474157266
ACH-000401,-0.2847134546188877
ACH-000402,-0.2085793745305894
ACH-000403,-0.2374990663500536
ACH-000404,-0.4447478647417125
ACH-000406,-0.3114174644345581
ACH-000407,-0.4070911462138952
ACH-000408,-0.29993737158944084
ACH-000410,-0.31301216138213256
ACH-000411,-0.5451993680375925
ACH-000414,-0.19309331464823407
ACH-000415,-0.10022247914589756
ACH-000416,-0.3013881136657425
ACH-000420,-0.2993171082219881
ACH-000421,-0.36490922055339214
ACH-000424,-0.3274747425438412
ACH-000425,-0.20368997426385
ACH-000426,-0.6188012295493764
ACH-000427,-0.44432715217006347
ACH-000433,-0.3319128865212262
ACH-000435,0.014278341075565469
ACH-000436,-0.15649264433524895
ACH-000444,-0.35258991447147353
ACH-000445,-0.2836603771112913
ACH-000448,-0.2629012053574335
ACH-000450,-0.35041297974959673
ACH-000452,-0.1409773787245754
ACH-000454,-0.3790933905558157
ACH-000458,-0.3443909393219951
ACH-000459,-0.1693923099035069
ACH-000460,-0.11618887192091425
ACH-000461,-0.3488695636114583
ACH-000463,-0.2996460549999827
ACH-000464,-0.31512724970069284
ACH-000466,-0.13061312834156308
ACH-000467,-0.17775301454076442
ACH-000468,-0.3703546642779458
ACH-000469,-0.23022332586943486
ACH-000470,-0.07767290769264884
ACH-000471,-0.27023538205330105
ACH-000472,-0.26238518131984445
ACH-000473,-0.3880125027716931
ACH-000475,-0.3240021056884002
ACH-000476,-0.15349016508407418
ACH-000477,-0.338397164306068
ACH-000479,-0.6169686678482218
ACH-000480,-0.4367497818000957
ACH-000481,-0.2517897742279812
ACH-000483,-0.2859843530795582
ACH-000484,-0.18057494446971498
ACH-000485,-0.2326166978640489
ACH-000486,-0.20006055919623075
ACH-000487,-0.20326126811922948
ACH-000488,-0.14983594865017946
ACH-000490,-0.22060164664498888
ACH-000491,-0.3228472785067689
ACH-000495,-0.2769248631199955
ACH-000496,-0.4568257914201588
ACH-000499,-0.391108534071424
ACH-000500,-0.7269240263637028
ACH-000502,-0.09709091555508953
ACH-000503,-0.4650857724009454
ACH-000505,-0.3746081715215376
ACH-000507,-0.16472954192370168
ACH-000510,-0.27673671757075674
ACH-000511,-0.3513220968317886
ACH-000512,-0.3895952114613173
ACH-000516,-0.3034151416811631
ACH-000517,-0.4339027899264196
ACH-000518,-0.12245273387577035
ACH-000520,-0.34475743589408964
ACH-000521,-0.3166699659322747
ACH-000522,-0.4658194417877821
ACH-000524,-0.28094434571765714
ACH-000527,-0.376083011259572
ACH-000528,-0.24911791597508945
ACH-000537,-0.2950090597802185
ACH-000541,-0.5601723659342545
ACH-000542,-0.5507899212960835
ACH-000544,-0.3570622554223449
ACH-000545,-0.4756691921683937
ACH-000547,-0.14930902935497575
ACH-000548,-0.3531459851744965
ACH-000549,-0.19664564694174186
ACH-000550,-0.5880281436406148
ACH-000552,-0.418313918535586
ACH-000556,-0.10919729824448113
ACH-000557,-0.2149533259590723
ACH-000569,-0.2972784873144639
ACH-000570,-0.15647692398949584
ACH-000571,-0.28880160704035074
ACH-000573,-0.40035237209879104
ACH-000576,-0.4330653747796782
ACH-000579,-0.4563926452962672
ACH-000580,-0.3033042483256983
ACH-000584,-0.2589523180198029
ACH-000585,-0.2711236438125479
ACH-000588,-0.3922098135102464
ACH-000589,-0.15821056101844205
ACH-000591,-0.3218642171850211
ACH-000593,-0.2386642131374703
ACH-000600,-0.2369066956990677
ACH-000601,-0.2338656293277965
ACH-000605,-0.3009520380320668
ACH-000606,-0.4277824710031968
ACH-000608,-0.3613984952744879
ACH-000614,-0.5804097391001162
ACH-000616,-0.3432964734948379
ACH-000618,-0.07958689765428477
ACH-000619,-0.2571019781994853
ACH-000620,-0.35261852515623143
ACH-000621,-0.4359723123455593
ACH-000622,-0.4376284129711985
ACH-000623,-0.2366685979932461
ACH-000624,-0.2271701595424587
ACH-000627,-0.4885625731852912
ACH-000630,-0.199187076658434
ACH-000631,-0.2832920070780408
ACH-000632,-0.2737454850547105
ACH-000633,-0.2305528618120549
ACH-000637,-0.3892770549091168
ACH-000638,-0.325118457546589
ACH-000646,-0.25395140607073496
ACH-000647,-0.20985318927697907
ACH-000648,-0.21584240151602707
ACH-000649,-0.3762093740400436
ACH-000651,-0.2816861454791775
ACH-000652,-0.13298749996465162
ACH-000653,-0.15302724923375596
ACH-000657,-0.3703808240225737
ACH-000658,-0.2697135445082252
ACH-000661,-0.27543397889463245
ACH-000662,-0.1888161699192668
ACH-000663,-0.17084634122112036
ACH-000665,-0.2791663511982965
ACH-000671,-0.15769013530904896
ACH-000672,-0.6104664153668083
ACH-000673,-0.27620024631583256
ACH-000676,-0.4964160613782436
ACH-000677,-0.275067446793938
ACH-000681,-0.21090689639430085
ACH-000683,-0.2534987033034832
ACH-000684,-0.2704629446148632
ACH-000688,-0.2225388240495441
ACH-000693,-0.13704330779199694
ACH-000694,-0.4483363943828869
ACH-000695,-0.1511523812968645
ACH-000696,-0.3660134481869817
ACH-000697,-0.5307623029763464
ACH-000699,-0.33203736272157364
ACH-000701,-0.014752794103718025
ACH-000706,-0.4468174331997151
ACH-000711,-0.27747986009493103
ACH-000713,-0.4765853259310508
ACH-000714,-0.2818752634080457
ACH-000718,-0.020478923463152148
ACH-000720,-0.37466979839514136
ACH-000721,-0.3929038476620193
ACH-000724,-0.18387157354248648
ACH-000725,-0.2906705971249929
ACH-000732,-0.5276786258299093
ACH-000734,-0.3392648253235405
ACH-000735,-0.4119029664083677
ACH-000736,-0.2733745803946546
ACH-000738,-0.35073266940951564
ACH-000746,-0.19657393426744565
ACH-000747,-0.3368607164986267
ACH-000748,-0.4158233839624497
ACH-000753,-0.12474204938843315
ACH-000756,-0.26605811854268835
ACH-000757,-0.3226202270313606
ACH-000758,-0.4346469353438108
ACH-000760,-0.2767190461569598
ACH-000762,-0.03316885794217408
ACH-000763,-0.3783464103790512
ACH-000764,-0.0478089418590588
ACH-000765,-0.4702065559396125
ACH-000766,-0.3848495018579404
ACH-000767,-0.3197185383679421
ACH-000768,-0.2467218186736263
ACH-000769,-0.3156749262355196
ACH-000770,-0.3480705993181553
ACH-000771,-0.15441349421161887
ACH-000773,-0.34392164889383675
ACH-000776,-0.2568583619388262
ACH-000777,-0.4173596963863547
ACH-000778,-0.26752548595638204
ACH-000781,-0.32658314942745525
ACH-000782,-0.2943031983533891
ACH-000783,-0.22045430253546874
ACH-000784,-0.2868150410930041
ACH-000785,-0.461503434712096
ACH-000787,-0.4215509750392035
ACH-000788,-0.15766060423366085
ACH-000791,-0.2922446666938986
ACH-000792,-0.2176898915119642
ACH-000794,-0.22155948168503664
ACH-000796,-0.29710064168151
ACH-000798,-0.20051015514422454
ACH-000799,-0.3389500267938725
ACH-000800,-0.16861747551768475
ACH-000802,-0.0927921744832187
ACH-000804,-0.2373212775023939
ACH-000805,-0.4940255358661971
ACH-000809,-0.14253224039323587
ACH-000810,-0.5469835232749107
ACH-000811,-0.1736517767160399
ACH-000817,-0.5541369675177449
ACH-000819,-0.3517133492331992
ACH-000820,-0.36461311586537504
ACH-000821,-0.34215526032320115
ACH-000822,-0.21390160215764686
ACH-000823,-0.3142014170081477
ACH-000824,-0.41899507064505703
ACH-000827,-0.3564677128616049
ACH-000829,-0.055221594058414813
ACH-000831,-0.3001807087124532
ACH-000832,-0.3444955445891013
ACH-000833,-0.3611247806476848
ACH-000834,-0.33831063952579776
ACH-000835,-0.3710978917464287
ACH-000836,-0.18275800360941769
ACH-000837,-0.113383214327843
ACH-000838,-0.4267646087822336
ACH-000839,-0.15158775855225987
ACH-000840,-0.4041913586864032
ACH-000841,-0.3759244245606757
ACH-000843,-0.29528705820582113
ACH-000846,-0.3738199712638429
ACH-000847,-0.2632897241141137
ACH-000848,-0.12508690582170626
ACH-000849,-0.28664578958996395
ACH-000851,-0.3408459203819711
ACH-000855,-0.1863358663037328
ACH-000856,-0.2166060105476976
ACH-000858,-0.2647023459532165
ACH-000859,-0.2825161058971525
ACH-000861,-0.4537140341158551
ACH-000862,-0.2835584145443121
ACH-000865,-0.2046838980571057
ACH-000866,-0.18216837055809265
ACH-000867,-0.2238525522038717
ACH-000869,-0.35587318002621204
ACH-000872,-0.3758710110249313
ACH-000873,-0.1951506261791079
ACH-000876,-0.10553101867144636
ACH-000878,0.05493298218650388
ACH-000880,0.03187450557832322
ACH-000881,-0.4213730407325896
ACH-000882,-0.3665667171755845
ACH-000884,-0.20271987156905671
ACH-000885,-0.18145640033468316
ACH-000887,-0.4021420955478649
ACH-000889,-0.3232205601793398
ACH-000896,-0.21507948435157045
ACH-000898,-0.1649388092560897
ACH-000900,-0.2633278416197813
ACH-000901,-0.2795490145063123
ACH-000905,-0.1809130461148549
ACH-000906,-0.4649689236480272
ACH-000907,-0.3723735742996909
ACH-000910,-0.1622301382616515
ACH-000911,-0.14447995682389714
ACH-000912,-0.4964502196476529
ACH-000913,-0.3392990032455068
ACH-000915,-0.3557752095743881
ACH-000916,-0.25543086077211075
ACH-000917,-0.3710770908178545
ACH-000920,-0.2660537028803224
ACH-000921,-0.4208806816462326
ACH-000924,-0.41843058218186296
ACH-000926,-0.2873866638599821
ACH-000928,-0.32872271075733833
ACH-000929,-0.19411892946834888
ACH-000932,-0.4096678067410306
ACH-000935,-0.4453233990178195
ACH-000936,-0.3105714227362741
ACH-000937,-0.08038469632740357
ACH-000938,0.06804923297623541
ACH-000939,0.029806589643756726
ACH-000941,-0.2226128291008912
ACH-000943,-0.3805887903418084
ACH-000946,-0.18606309748636965
ACH-000947,-0.2261416479265971
ACH-000948,-0.319591740175286
ACH-000950,-0.09735444381207424
ACH-000953,-0.09747292157350892
ACH-000954,-0.25361802896264296
ACH-000957,-0.22270632817092906
ACH-000958,-0.2487394246193146
ACH-000960,-0.2646981293332596
ACH-000963,-0.18082631280245776
ACH-000968,-0.2802091705962925
ACH-000969,-0.34906903233732084
ACH-000972,-0.21428154955439815
ACH-000973,-0.2624415677320299
ACH-000974,-0.2102868826288916
ACH-000978,-0.22920439314223826
ACH-000984,-0.19191718965428864
ACH-000986,-0.3941294824727988
ACH-000988,-0.2795363906722101
ACH-000993,-0.2378569002517495
ACH-000994,-0.26240379906924705
ACH-000996,-0.2481617600232169
ACH-001001,-0.14705659019656422
ACH-001020,-0.3823886244657943
ACH-001028,-0.3560348566207537
ACH-001031,-0.29079824756144035
ACH-001038,-0.2735208113342251
ACH-001048,-0.2843683288645489
ACH-001050,-0.3149129379956737
ACH-001053,-0.8110108837929927
ACH-001054,-0.3892899630911614
ACH-001061,-0.1959885607568836
ACH-001067,-0.4674865914003672
ACH-001075,-0.3778953598944532
ACH-001096,-0.010875216022177107
ACH-001111,-0.08240892407673818
ACH-001119,-0.228654252601761
ACH-001128,-0.32204056853889024
ACH-001134,-0.3917628892860614
ACH-001151,-0.2803973518789317
ACH-001163,-0.2658606554345294
ACH-001164,-0.4266358130613779
ACH-001183,-0.3933503518371687
ACH-001192,-0.22412546855717724
ACH-001193,-0.4514425642397588
ACH-001196,-0.4526636534841176
ACH-001197,-0.18011302445898214
ACH-001205,-0.42929961203024414
ACH-001211,-0.40651923325417255
ACH-001212,-0.21221258173801552
ACH-001228,-0.0017459463891716653
ACH-001232,-0.4237966438670135
ACH-001239,-0.5318750906167815
ACH-001270,-0.2437649005592579
ACH-001274,-0.27394295794181833
ACH-001275,-0.10399135904922542
ACH-001277,-0.5102342485295174
ACH-001278,-0.5584734236974539
ACH-001280,-0.22513386950172184
ACH-001283,-0.4928604287436094
ACH-001289,-0.2333387844669616
ACH-001300,-0.3171405789332887
ACH-001301,-0.12362910940091648
ACH-001302,-0.01926717073306264
ACH-001306,-0.3943257697840482
ACH-001318,-0.32657304277355165
ACH-001322,-0.32727545929623303
ACH-001328,-0.14136221472615776
ACH-001332,-0.3166112588347982
ACH-001336,-0.2120640437955618
ACH-001346,-0.3036757408050627
ACH-001353,-0.4067592210788352
ACH-001354,-0.20783190547291008
ACH-001367,-0.5902365403765079
ACH-001368,-0.2733418560763156
ACH-001374,-0.5972806764699139
ACH-001377,-0.3415059905335808
ACH-001380,-0.4782386379253129
ACH-001391,-0.2695421080360149
ACH-001408,-0.07115576710399253
ACH-001430,-0.23015972850690902
ACH-001431,-0.2688997803726859
ACH-001450,-0.1878757665749732
ACH-001496,-0.2113810102753614
ACH-001500,-0.4057276496720937
ACH-001523,-0.13581876416900796
ACH-001532,-0.2535198529910637
ACH-001550,-0.3765082963285665
ACH-001552,-0.30639129533177545
ACH-001554,-0.17999974128867033
ACH-001654,-0.2027240233162426
ACH-001735,-0.2601316171203977
ACH-001736,-0.2935644704612729
ACH-001737,-0.3127586898991972
ACH-001740,-0.4295900222538449
ACH-001745,-0.3321094580789559
ACH-001765,-0.4754232750388409
