,SCARA3 (51435)
ACH-000004,0.02221386084821293
ACH-000005,0.10853156216864
ACH-000007,-0.1364638647138321
ACH-000009,-0.003934032408915666
ACH-000011,-0.01748187676988724
ACH-000012,0.030141191948282412
ACH-000013,0.05344717183562872
ACH-000014,-0.00047941271684870667
ACH-000015,0.022821309471159158
ACH-000017,-0.026641400354855845
ACH-000018,0.16019257056196892
ACH-000019,0.001681615099963804
ACH-000021,0.010273151991989036
ACH-000022,0.060015994836206725
ACH-000025,-0.019856522247863318
ACH-000028,0.004331016669167717
ACH-000030,0.08649340469813216
ACH-000035,-0.04974936515780784
ACH-000036,0.04185666446749362
ACH-000037,-0.1639720000292229
ACH-000039,-0.15734714904160785
ACH-000040,0.01898207931140127
ACH-000041,-0.105200599618963
ACH-000042,-0.0017626452991129648
ACH-000045,-0.13809709394814365
ACH-000047,0.12066873556944095
ACH-000052,0.05584451463343452
ACH-000053,-0.007949290469273212
ACH-000054,-0.06387621749851134
ACH-000055,-0.03679399206312527
ACH-000060,-0.06308997966949828
ACH-000067,0.01731698566588661
ACH-000070,0.008241718916050331
ACH-000075,0.03971234778734055
ACH-000078,0.09374231433656104
ACH-000082,-0.052376008115510485
ACH-000085,-0.03169202114973052
ACH-000086,0.08600216739824444
ACH-000087,0.005996228532273024
ACH-000092,-0.04972960030359938
ACH-000095,0.06082762356958433
ACH-000097,-0.010428853296780541
ACH-000098,0.0369967913516844
ACH-000099,-0.0023130666230493048
ACH-000108,-0.026461100740562724
ACH-000113,-0.07982899036851683
ACH-000116,-0.03297568550562744
ACH-000118,-0.010787176831685048
ACH-000120,0.004942103995479663
ACH-000123,-0.030485814631568787
ACH-000127,0.06389182017741858
ACH-000128,-0.0845213903088559
ACH-000132,-0.0037842923806877616
ACH-000133,-0.1303133101941651
ACH-000137,-0.04118344658794131
ACH-000138,0.012819166696853335
ACH-000142,0.008065561716807614
ACH-000143,-0.0193642999327745
ACH-000146,-0.04527049830678896
ACH-000148,0.030855055300435683
ACH-000150,0.014628926747271363
ACH-000152,-0.004510846685625882
ACH-000153,0.0961233623152977
ACH-000159,-0.05612079565850634
ACH-000160,0.06654906310605542
ACH-000163,-0.029142412115685707
ACH-000167,0.004383599032697798
ACH-000168,0.004361955997341079
ACH-000169,-0.04475010692841802
ACH-000178,-0.055965132029618926
ACH-000183,-0.12107849049588675
ACH-000188,-0.014527133141307652
