,MSGN1 (343930)
ACH-000004,0.17465580252813884
ACH-000005,0.265970568633833
ACH-000007,-0.16392298732156252
ACH-000009,-0.03408593370278815
ACH-000011,0.07516164766763557
ACH-000012,0.11411385033144475
ACH-000013,0.13875038498311504
ACH-000014,-0.024366070138433508
ACH-000015,0.16093577311329155
ACH-000017,0.09124658146036924
ACH-000018,0.12191749886777725
ACH-000019,-0.03459081648688057
ACH-000021,0.059106683575361536
ACH-000022,0.010651853154723587
ACH-000025,0.03482489628839352
ACH-000028,-0.0005860432230811345
ACH-000030,0.059893193986713424
ACH-000035,-0.031323819802717236
ACH-000036,-0.09631471016793974
ACH-000037,0.07662274987647956
ACH-000039,-0.03422125921553374
ACH-000040,0.10358665679308296
ACH-000041,-0.06545904024175128
ACH-000042,0.09631191677345173
ACH-000045,0.013028657431124194
ACH-000047,-0.006199855669008559
ACH-000052,0.08651114973012304
ACH-000053,0.029396594732342917
ACH-000054,0.14788764388635875
ACH-000055,0.056932279165029714
ACH-000060,0.0561668309143745
ACH-000067,0.21379183236624424
ACH-000070,-0.001672014482706697
ACH-000075,0.4239828858558938
ACH-000078,0.12221162066117708
ACH-000082,0.10215824642261964
ACH-000085,-0.028758294184039093
ACH-000086,-0.08735218290757459
ACH-000087,-0.08693136543239585
ACH-000092,-0.08419936650931815
ACH-000095,-0.005125591053674673
ACH-000097,-0.11008458358756654
ACH-000098,0.10096855246938607
ACH-000099,0.09248899695716586
ACH-000108,-0.008116930643123528
ACH-000113,-0.03222712340569826
ACH-000116,0.11718390496807375
ACH-000118,0.026807674578698558
ACH-000120,-0.11964223869061627
ACH-000123,-0.08121014546862239
ACH-000127,0.02066439701268118
ACH-000128,-0.02788607425457784
ACH-000132,0.13045552269755856
ACH-000133,0.1252356859827725
ACH-000137,0.08905350856442087
ACH-000138,0.026599048713862032
ACH-000142,-0.1054889879283116
ACH-000143,-0.09280021627187368
ACH-000146,-0.03946224515150756
ACH-000148,0.08997555731189022
ACH-000150,0.11491939873713244
ACH-000152,0.11373398313907615
ACH-000153,0.19246049155109785
ACH-000159,-0.08034982881455688
ACH-000160,0.08523126144343914
ACH-000163,0.04302468520818855
ACH-000167,0.07230217347859215
ACH-000168,-0.08354807213334578
ACH-000169,-0.1242479958545177
ACH-000178,-0.041598295109974426
ACH-000183,0.06251639896904072
ACH-000188,0.13680555501092073
ACH-000189,0.052475354483817835
ACH-000190,0.02860030239845552
ACH-000198,-0.052649864481071576
ACH-000203,0.20440191999702487
ACH-000204,-0.11480895281799645
ACH-000206,0.09177031640606748
ACH-000207,-0.2237768951898586
ACH-000208,-0.3324519887067009
ACH-000210,0.2315070433101373
ACH-000211,0.06567389496641259
ACH-000215,0.05208518553014213
ACH-000221,-0.021126129768394588
ACH-000222,-0.05966225690376858
ACH-000223,-0.047925311066053834
ACH-000226,-0.036705366816325316
ACH-000227,0.02062476429359924
ACH-000228,0.09281766647644056
ACH-000231,-0.020407921488269483
ACH-000232,0.051715978017263485
ACH-000233,0.2181681180016581
ACH-000234,0.02778608252214491
ACH-000235,0.05264543936939544
ACH-000237,0.026592889100888358
ACH-000238,-0.00042119105815700315
ACH-000242,-0.08147654109672145
ACH-000243,0.0915757253722719
ACH-000244,-0.07638868914538706
ACH-000246,0.08977758862834853
ACH-000248,0.042216574870533916
ACH-000250,-0.029701073301049017
ACH-000251,0.02599845086272359
ACH-000252,0.08538750781366622
ACH-000253,0.0536916706160929
ACH-000255,0.08693992835883957
ACH-000256,-0.10466983145972122
ACH-000257,-0.0093188285414133
ACH-000258,-0.08018621290060621
ACH-000259,-0.07680216815717524
ACH-000260,0.021150033559425463
ACH-000261,0.10070537845303904
ACH-000262,0.304153259832501
ACH-000263,0.204624818926342
ACH-000264,0.005294834665278786
