,MBLAC1 (255374)
ACH-000004,0.13223751527928138
ACH-000005,-0.19808475848778268
ACH-000007,0.027470921117205692
ACH-000009,-0.0403205307983938
ACH-000011,-0.07200547298597325
ACH-000012,-0.13506201313037933
ACH-000013,-0.03090681053426915
ACH-000014,-0.10091004984954192
ACH-000015,-0.017398902124093108
ACH-000017,-0.054910745061544516
ACH-000018,-0.3783929267971792
ACH-000019,0.04579915073061967
ACH-000021,-0.207378434616902
ACH-000022,-0.07118177922729138
ACH-000025,0.0862329823923833
ACH-000028,-0.1719178954714982
ACH-000030,-0.004361068787782928
ACH-000035,-0.2781493969923039
ACH-000036,-0.0081186873551363
ACH-000037,0.012488995386536505
ACH-000039,-0.12114988868760525
ACH-000040,-0.20136952597062302
ACH-000041,-0.013048808370867795
ACH-000042,-0.043830886037021885
ACH-000045,-0.04353412211910113
ACH-000047,-0.0013483288196431645
ACH-000052,-0.041133450334791495
ACH-000053,-0.041950347241290466
ACH-000054,0.03753084186319273
ACH-000055,0.10163947048584727
ACH-000060,-0.21110923488125974
ACH-000067,-0.2607797192015507
ACH-000070,-0.21187988225861035
ACH-000075,-0.3360957137234011
ACH-000078,-0.08643475824614821
ACH-000082,-0.03434104682854399
ACH-000085,0.04439074040027436
ACH-000086,0.02194538264635193
ACH-000087,-0.016740564902359124
ACH-000092,-0.04002192629054586
ACH-000095,-0.029030514281591088
ACH-000097,-0.11989330440746103
ACH-000098,-0.1786261431199996
ACH-000099,-0.09377990888432397
ACH-000108,-0.19092974045641736
ACH-000113,-0.003917409116881717
ACH-000116,-0.05499859061530503
ACH-000118,-0.13212747551146878
ACH-000120,-0.09112313696693093
ACH-000123,0.02874730580775088
ACH-000127,-0.06959417825989532
ACH-000128,-0.13154052506228367
ACH-000132,-0.16362378646063844
ACH-000133,-0.012362691606366152
ACH-000137,-0.01419856123776254
ACH-000138,0.02336815803320644
ACH-000142,-0.16965438029247595
ACH-000143,-0.024469292485129517
ACH-000146,-0.1350167090502453
ACH-000148,0.0023500056985383986
ACH-000150,0.03353705358757286
ACH-000152,-0.0424961390671849
ACH-000153,0.11753597897990248
ACH-000159,-0.19528866616395807
ACH-000160,-0.1450599390025235
ACH-000163,0.04225098429943667
ACH-000167,0.25957423081487435
ACH-000168,-0.11636971426819467
ACH-000169,-0.0837196495059437
ACH-000178,-0.05554388015254949
ACH-000183,-0.06946017138288185
ACH-000188,0.02998928232618717
ACH-000189,0.0494831128251716
ACH-000190,-0.2320426328120157
ACH-000198,-0.03402134697651108
ACH-000203,-0.20866711712495872
ACH-000204,-0.1036545878667446
ACH-000206,0.11570443463226693
ACH-000207,0.05301698640875408
ACH-000208,-0.2510478354814717
ACH-000210,-0.029306579895438226
ACH-000211,-0.0480651297406087
ACH-000215,-0.13715989311660934
ACH-000221,-0.3155250679900233
ACH-000222,-0.3252036702593126
ACH-000223,-0.011563165798186665
ACH-000226,-0.1857733487471356
ACH-000227,0.14283558317144274
ACH-000228,0.02256333186633602
ACH-000231,-0.09351655482938186
ACH-000232,-0.1232122853677556
ACH-000233,-0.015331334520174846
ACH-000234,-0.04400380727991424
ACH-000235,-0.09297688596176072
ACH-000237,-0.03392310862222156
ACH-000238,-0.3724527215544803
ACH-000242,0.3148493203477641
ACH-000243,-0.1266835642626171
ACH-000244,-0.4174307482251449
ACH-000246,-0.11815755749162182
ACH-000248,0.014771065779288918
ACH-000250,-0.1062425605930291
ACH-000251,-0.4463543628065854
ACH-000252,0.11591645676601885
ACH-000253,-0.2734394657572249
ACH-000255,-0.008540848291094399
ACH-000256,-0.04903534951870917
ACH-000257,0.0787978620039395
ACH-000258,0.023741556104716014
ACH-000259,-0.009139212904945557
ACH-000260,-0.12609389942678206
ACH-000261,-0.08240862253358884
ACH-000262,-0.2492661387928791
ACH-000263,0.03863946777861365
ACH-000264,-0.05748579657431248
ACH-000265,-0.031632384179376256
ACH-000266,-0.1077981054151085
ACH-000272,-0.05930427120390892
ACH-000274,-0.120231814125262
ACH-000277,-0.04691154500058525
ACH-000278,0.04595486223766354
ACH-000279,-0.0784292178272752
ACH-000280,-0.3744309940142687
ACH-000281,-0.05217731936670928
ACH-000288,-0.0910786919690844
ACH-000291,-0.09922077409461744
ACH-000293,0.02377837953412434
ACH-000294,-0.028069997347320668
ACH-000295,-0.1920126815644561
ACH-000296,-0.0815823566316306
ACH-000302,-0.01664328785735446
ACH-000304,-0.2706101602123231
ACH-000307,-0.000191681174156506
ACH-000308,-0.044832733691973686
ACH-000310,-0.11974600517414898
ACH-000311,-0.033194477843775466
ACH-000312,0.07640794532785397
ACH-000315,-0.3139387583186771
ACH-000316,-0.1288111157312481
ACH-000317,-0.10457992772670993
ACH-000318,-0.1932575307954508
ACH-000319,-0.15777310062496724
ACH-000320,0.07535743845226928
ACH-000322,0.02571139680485047
ACH-000323,-0.2045081610453893
ACH-000324,-0.021023634806005588
ACH-000329,0.0023722600227258244
ACH-000330,-0.009888429356334872
ACH-000331,-0.19259262252732406
ACH-000332,-0.06546205668814703
ACH-000334,-0.023066918180825832
ACH-000335,-0.07075781548739334
ACH-000336,-0.14087998729538256
ACH-000337,-0.2982975666999875
ACH-000338,0.10137825722477883
ACH-000339,-0.11826817548388707
ACH-000341,-0.049406091434959616
ACH-000348,-0.13169970695006045
ACH-000350,-0.005247697049681951
ACH-000352,-0.04472923440017772
ACH-000356,-0.11467828117578598
ACH-000361,0.12972156097481552
ACH-000362,-0.04833300649617795
ACH-000363,-0.021650295878491984
ACH-000364,-0.21598721790666436
ACH-000365,-0.2191431355660652
ACH-000366,-0.05676713772401076
ACH-000368,-0.028458564313552818
ACH-000374,-0.030325410902012087
ACH-000375,-0.01360301004874598
ACH-000376,-0.028414197070305174
ACH-000381,-0.021859989856208326
ACH-000383,-0.43571010362207396
ACH-000387,-0.04210050940428911
ACH-000389,-0.03962947587183148
ACH-000390,-0.06241497412842464
ACH-000393,-0.0711911483767578
ACH-000395,-0.016947713754039126
ACH-000396,0.08441763887529674
ACH-000397,-0.22229962721763308
ACH-000401,-0.036066975900452984
ACH-000402,-0.1605950765588025
ACH-000403,-0.06525059098422795
ACH-000404,-0.1157542631654313
ACH-000406,-0.18778341425198786
ACH-000407,0.0028940691509725274
ACH-000408,-0.234930677127114
ACH-000410,-0.08423294515676852
ACH-000411,-0.13354064991546455
ACH-000414,0.010817579652679436
ACH-000415,-0.19880116151104785
ACH-000416,-0.116480942070658
ACH-000420,-0.18429195274468207
ACH-000421,-0.10493584583733677
ACH-000424,0.18273311074978027
ACH-000425,-0.13745802031691562
ACH-000426,0.00296439267372106
ACH-000427,-0.0809660519595869
ACH-000433,-0.1803787888783405
ACH-000435,0.11890416821978085
ACH-000436,-0.2125870054973732
ACH-000444,0.006416278541748696
ACH-000445,-0.1791150860731894
ACH-000448,-0.05310457661044759
ACH-000450,-0.05481621668722092
ACH-000452,-0.23045788867400954
ACH-000454,0.022525898777721255
ACH-000458,-0.07094579396853139
ACH-000459,-0.012776704963099458
ACH-000460,-0.11246707737924608
ACH-000461,-0.04759644409682248
ACH-000463,0.0512537131708902
ACH-000464,-0.043029370437357384
ACH-000466,-0.10797095438671037
ACH-000467,-0.16717465405532578
ACH-000468,-0.15188918717372582
ACH-000469,-0.103218497006477
ACH-000470,-0.1880285242770243
ACH-000471,-0.0527176323649176
ACH-000472,-0.12173956596944555
ACH-000473,-0.15466154734701335
ACH-000475,-0.10723789122176804
ACH-000476,-0.10573508488559877
ACH-000477,-0.08500985589495487
ACH-000479,0.012760468321949495
ACH-000480,-0.07950919701380699
ACH-000481,-0.0412540197369709
ACH-000483,-0.016552316102683474
ACH-000484,0.12492683425767954
ACH-000485,0.0014714932935893862
ACH-000486,-0.1302860232125249
ACH-000487,-0.022020262369994808
ACH-000488,-0.08815793600801551
ACH-000490,-0.009351502867205591
ACH-000491,0.015275165252632216
ACH-000495,-0.28870045731760857
ACH-000496,-0.06986798535693789
ACH-000499,0.11517784448690525
ACH-000500,-0.3317771233569289
ACH-000502,-0.0877433762603487
ACH-000503,-0.2676880408818827
ACH-000505,-0.1408716860088816
ACH-000507,-0.009964831195691515
ACH-000510,-0.11026686622260227
ACH-000511,-0.014423935027546957
ACH-000512,-0.05610219072440457
ACH-000516,-0.07937416820811594
ACH-000517,-0.024739715978675983
ACH-000518,-0.07892734723139858
ACH-000520,-0.19269086195440266
ACH-000521,-0.08600782861081806
ACH-000522,-0.10025786793815923
ACH-000524,-0.0016512428883951205
ACH-000527,-0.08908525198396383
ACH-000528,-0.04117752719386071
ACH-000537,-0.013202758289311452
ACH-000541,0.08651265623453068
ACH-000542,-0.09461287092496712
ACH-000544,-0.4814045369620573
ACH-000545,-0.1809278219809672
ACH-000547,-0.043116367515500034
ACH-000548,-0.024170720814692497
ACH-000549,-0.06756903528861848
ACH-000550,-0.15216304607747286
ACH-000552,-0.07717139666543593
ACH-000556,0.02641468817325467
ACH-000557,-0.05177162734468475
