,BCL2L14 (79370)
ACH-000004,-0.2601076012956288
ACH-000005,-0.2388102562811197
ACH-000007,-0.060163149020396274
ACH-000009,-0.2447256113619948
ACH-000011,-0.098015094972788
ACH-000012,-0.10237714212281948
ACH-000013,-0.015924847108123686
ACH-000014,-0.015633173729273468
ACH-000015,-0.06654037150099669
ACH-000017,-0.05592627163466366
ACH-000018,-0.02773641126222995
ACH-000019,-0.10109690012998346
ACH-000021,-0.07269769754491667
ACH-000022,-0.06798439956253899
ACH-000025,-0.07046408132558793
ACH-000028,-0.04828334218988965
ACH-000030,0.0012880302189975936
ACH-000035,-0.0919813109091926
ACH-000036,-0.08099487657859371
ACH-000037,0.006086270512293537
ACH-000039,-0.08013565269156832
ACH-000040,-0.07793669409934395
ACH-000041,-0.07425614171223953
ACH-000042,-0.010517804908604293
ACH-000045,-0.1381039395880254
ACH-000047,-0.12177390953616395
ACH-000052,-0.05317816950333868
ACH-000053,-0.11298321688173432
ACH-000054,-0.03444471132261022
ACH-000055,-0.06946702518877168
ACH-000060,-0.056869762568463614
ACH-000067,0.023553391931544702
ACH-000070,-0.08568180825591684
ACH-000075,-0.08939976703369748
ACH-000078,-0.18576488641577876
ACH-000082,-0.1401091486288716
ACH-000085,0.031225152831278663
ACH-000086,-0.0931910723478176
ACH-000087,-0.2356593264267532
ACH-000092,0.0692164530688165
ACH-000095,-0.04272035960416341
ACH-000097,-0.055132427674813
ACH-000098,-0.020077584486864586
ACH-000099,-0.06688944583206571
ACH-000108,-0.1827683097861988
ACH-000113,-0.14072828669311524
ACH-000116,-0.04940888115416371
ACH-000118,0.005225571275767157
ACH-000120,0.03230264043442995
ACH-000123,-0.17941181651894494
ACH-000127,-0.03230604903506883
ACH-000128,-0.1662282939625863
ACH-000132,0.03026333081303988
ACH-000133,-0.015841670656358508
ACH-000137,-0.015283119777979397
ACH-000138,-0.08704383674939456
ACH-000142,-0.055069183880130684
ACH-000143,-0.08622100016547952
ACH-000146,-0.11273693285003494
ACH-000148,-0.04191324018133923
ACH-000150,-0.03482519709919379
ACH-000152,-0.1030299601086955
ACH-000153,-0.08179225907020488
ACH-000159,-0.08996626842411796
ACH-000160,-0.07706638701035495
ACH-000163,-0.1707509584987376
ACH-000167,-0.2383074492454983
ACH-000168,-0.1394107588618352
ACH-000169,0.08562496186632547
ACH-000178,-0.05522031576663915
ACH-000183,-0.05651428150162085
ACH-000188,0.09766822759689643
ACH-000189,-0.19517152178446528
ACH-000190,-0.12738646995262032
ACH-000198,-0.060783883213229827
ACH-000203,-0.10130862850160063
ACH-000204,-0.34097394503013057
ACH-000206,-0.11263200000602215
ACH-000207,-0.11191746235488406
ACH-000208,-0.03436204606451348
ACH-000210,-0.008255966123677506
ACH-000211,-0.03953428989358988
ACH-000215,-0.058497306414006175
ACH-000221,-0.06204850125935121
ACH-000222,0.05706054278392352
