,DCAF6 (55827)
ACH-000004,-0.2874583054005547
ACH-000005,-0.3252075617141904
ACH-000007,-0.08809506919297748
ACH-000009,-0.4740516539407322
ACH-000011,-0.3909457145947629
ACH-000012,-0.32819133008859097
ACH-000013,-0.2736587325583714
ACH-000014,-0.2749695610931006
ACH-000015,-0.3363602605959031
ACH-000017,-0.3669130946517745
ACH-000018,-0.28293195726043874
ACH-000019,-0.3529520678272373
ACH-000021,-0.23473419546370825
ACH-000022,-0.2065371369661152
ACH-000025,-0.1654381295429036
ACH-000028,-0.18880891095608854
ACH-000030,-0.24062742616877875
ACH-000035,-0.3018701874242149
ACH-000036,-0.25617732077400995
ACH-000037,-0.3815562853647951
ACH-000039,-0.2435576548012331
ACH-000040,-0.3237777219288458
ACH-000041,-0.430584726214439
ACH-000042,-0.19827348057879288
ACH-000045,-0.2454260602030871
ACH-000047,-0.2808328990584922
ACH-000052,-0.3458284835620465
ACH-000053,-0.24470600983897944
ACH-000054,-0.3364829734539949
ACH-000055,-0.4624872868813451
ACH-000060,-0.3173208982168397
ACH-000067,-0.3723614292703391
ACH-000070,-0.4195383863687031
ACH-000075,-0.3165663760134765
ACH-000078,-0.4253062226177517
ACH-000082,-0.2906861221675067
ACH-000085,-0.4874401412226472
ACH-000086,-0.4648265494465496
ACH-000087,-0.2037218897857978
ACH-000092,-0.4514865544894779
ACH-000095,-0.4222889891190899
ACH-000097,-0.35553709952718315
ACH-000098,-0.27096569778027946
ACH-000099,-0.4395572912141177
ACH-000108,-0.15005944164867266
ACH-000113,-0.3330074145814597
ACH-000116,-0.3952945037256544
ACH-000118,-0.19628717244927346
ACH-000120,-0.20147741090399404
ACH-000123,-0.2017033502118465
ACH-000127,-0.3346572395205352
ACH-000128,-0.18331597792592927
ACH-000132,-0.4563095746087386
ACH-000133,-0.4405304895626432
ACH-000137,-0.3040180141577605
ACH-000138,-0.12715750207091622
ACH-000142,-0.1965822332265304
ACH-000143,-0.2395405894863557
ACH-000146,-0.2921562036849667
ACH-000148,-0.3880964930823854
ACH-000150,-0.3976743627895715
ACH-000152,-0.2222115738878064
ACH-000153,-0.3315754709847345
ACH-000159,-0.3287000691574282
ACH-000160,0.013231552350451007
ACH-000163,-0.2077156231424685
ACH-000167,0.19564638248621272
ACH-000168,-0.4114623318290208
ACH-000169,-0.4132101975327879
ACH-000178,-0.24921489736225785
ACH-000183,-0.20518533678963216
ACH-000188,-0.32849665562470826
ACH-000189,-0.35985656051265746
ACH-000190,-0.1203518767423259
ACH-000198,-0.3326869403261549
ACH-000203,-0.4058036382366397
ACH-000204,-0.5265720895871356
ACH-000206,-0.3713518957123616
ACH-000207,-0.2393906554873619
ACH-000208,-0.2564504068962944
ACH-000210,-0.1062528156983967
ACH-000211,-0.3805841314982941
ACH-000215,-0.3025622545539871
ACH-000221,-0.3017682709082757
ACH-000222,-0.4817919034334592
ACH-000223,-0.565031167049934
ACH-000226,-0.344151851735962
ACH-000227,-0.3065083395767668
ACH-000228,-0.3860839371188644
ACH-000231,-0.3575835113743394
ACH-000232,-0.17535498464801685
ACH-000233,-0.31094890589111635
ACH-000234,-0.4351283843993583
