,GRAMD1C (54762)
ACH-000330,0.17912721838136772
ACH-000331,0.1854089131907899
ACH-000332,0.1830334080365952
ACH-000334,0.2959725941722365
ACH-000335,0.26468387791253856
ACH-000336,-0.2345630153306533
ACH-000337,0.003041144540186574
ACH-000338,0.2254294763164253
ACH-000339,0.0791945362635648
ACH-000341,0.08614651978168647
ACH-000348,0.13891055007716702
ACH-000350,0.2574501893572756
ACH-000352,0.17720768832244568
ACH-000356,0.004718241572233196
ACH-000361,0.14565411660897706
ACH-000362,0.08779124145375566
ACH-000363,0.12297116200680612
ACH-000364,0.0964576278098387
ACH-000365,0.12609088531392126
ACH-000366,0.0943160612788222
ACH-000368,0.08681373321511629
ACH-000374,0.2456731552051961
ACH-000375,0.07271467473100117
ACH-000376,0.20400288397720534
ACH-000381,0.01598548033283092
ACH-000383,0.1215203045602345
ACH-000387,0.10198511058261206
ACH-000389,0.16561389724352826
ACH-000390,0.048643493551834914
ACH-000393,0.07892331387791207
ACH-000395,0.011831971725463207
ACH-000396,0.30686467395513783
ACH-000397,-0.03174675787385573
ACH-000401,0.10267933061453118
ACH-000402,0.07866002367156076
ACH-000403,0.09692974459475934
ACH-000404,0.3489487956586879
ACH-000406,0.13902950447730794
ACH-000407,0.046990410337829386
ACH-000408,0.21266428344476027
ACH-000410,0.1344330992176858
ACH-000411,0.08069942429340002
ACH-000414,0.09142354887261124
ACH-000415,0.03069164161039315
ACH-000416,0.16987236442552828
ACH-000420,0.10284915540778854
ACH-000421,0.09029250799902147
ACH-000424,0.0053451292612596395
ACH-000425,0.2330969465611732
ACH-000426,0.2765543543594859
ACH-000427,0.08512186012278307
ACH-000433,-0.01525533100523639
ACH-000435,0.3211797519597556
ACH-000436,0.08827740244867385
ACH-000444,0.1069102191922849
ACH-000445,0.0600430164696223
ACH-000448,0.10952376586217874
ACH-000450,-0.03840380209612968
ACH-000452,0.051725841452642175
ACH-000454,0.08407535285651635
ACH-000458,0.10728707676242824
ACH-000459,0.2538409017432579
ACH-000460,0.12394403870752385
ACH-000461,0.05940114574066135
ACH-000463,0.188109524683647
ACH-000464,0.20211562627955068
ACH-000466,0.199016287162334
ACH-000467,0.0923121762343812
ACH-000468,0.1264097858736924
ACH-000469,0.07826192664560902
ACH-000470,-0.03158431705685099
ACH-000471,0.15431875632058176
ACH-000472,0.10856091610616564
ACH-000473,0.036787298858451487
ACH-000475,0.12820280406112905
ACH-000476,0.05286196281865647
ACH-000477,0.1623434858509786
ACH-000479,0.008046436374559407
ACH-000480,0.0782656703561191
ACH-000481,0.09928445017570936
ACH-000483,0.015339533475409806
ACH-000484,0.2255240929453735
ACH-000485,0.16206551832852464
ACH-000486,0.11049235197010053
ACH-000487,0.2316140211042426
ACH-000488,0.10785101766826433
ACH-000490,-0.0422570104477336
ACH-000491,0.10840430454266367
ACH-000495,0.008519395616742212
ACH-000496,0.04720111445692555
ACH-000499,0.21939512258221355
ACH-000500,2.2460806940998984e-05
ACH-000502,0.07404001194526035
ACH-000503,-0.025653410341486462
ACH-000505,0.11000960946179213
ACH-000507,0.19157152038513486
ACH-000510,0.1614713596031092
ACH-000511,0.13795290020416584
ACH-000512,0.1026864655824158
ACH-000516,0.17643071585925846
ACH-000517,0.13826858965839595
ACH-000518,0.1701663739881738
ACH-000520,0.09878487433337484
ACH-000521,0.0484921271291168
ACH-000522,0.14351328651781944
ACH-000524,0.09787195176269202
ACH-000527,0.1512773485890426
ACH-000528,0.04677163925397683
ACH-000537,-0.027388619747144998
ACH-000541,-0.03140216542914863
ACH-000542,0.08038069626407847
ACH-000544,0.17156971539396926
ACH-000545,0.09305013815994716
ACH-000547,0.25347099146082885
ACH-000548,0.09272272250549818
ACH-000549,-0.03306737420719262
ACH-000550,0.14876512697015398
ACH-000552,0.028142613644448148
ACH-000556,-0.007363593432639166
ACH-000557,0.12152361627816274
ACH-000569,-0.0074733746416632205
ACH-000570,0.15884910394107266
ACH-000571,0.16532303258484365
ACH-000573,0.06486199758094938
ACH-000576,0.19750438678450669
ACH-000579,0.195293135631604
ACH-000580,0.08419137378580477
ACH-000584,0.15116711762957655
ACH-000585,0.10708064989594387
ACH-000588,-0.0008429571232565051
ACH-000589,0.1810748746013331
ACH-000591,0.06982131768514108
ACH-000593,-0.019449390330424192
ACH-000600,0.07802656586650003
ACH-000601,0.08398092158794762
ACH-000605,0.11573940941710023
ACH-000606,0.1792871515704635
ACH-000608,0.14389063189524884
ACH-000614,0.21152102335478548
ACH-000616,0.17508375219826414
ACH-000618,0.12086058771853027
ACH-000619,-0.001517806668423323
ACH-000620,0.047043299512449926
ACH-000621,0.12045238811271235
ACH-000622,0.1052320977735405
ACH-000623,0.17624935443766526
ACH-000624,0.15866387976922555
ACH-000627,0.10800009917241844
ACH-000630,0.01272453095769418
ACH-000631,0.051798190251721055
ACH-000632,0.2322863030619149
ACH-000633,0.1463915191245145
ACH-000637,0.16380276455270545
ACH-000638,0.063121130857781
ACH-000646,0.08234378436442279
ACH-000647,0.05186994787937914
ACH-000648,0.12329135699831402
ACH-000649,0.15004966527636526
ACH-000651,0.11711995910231245
ACH-000652,0.16059098568075594
ACH-000653,0.1901762857960976
ACH-000657,0.13396817656146506
ACH-000658,0.08082692884439181
ACH-000661,0.25376774124985674
ACH-000662,0.07232181762195786
ACH-000663,0.17770150772945756
ACH-000665,0.10685618447979846
ACH-000671,0.10240655370947377
ACH-000672,0.11418074654022545
ACH-000673,0.10513428812046677
ACH-000676,0.17628899451558114
ACH-000677,0.14235066285851766
ACH-000681,0.1700618659040931
ACH-000683,0.17747759893270645
ACH-000684,0.08248883625539613
ACH-000688,0.15797197388865833
ACH-000693,0.1005188446274398
ACH-000694,0.05930745589673218
ACH-000695,0.007875509296623905
ACH-000696,0.05624553666200752
ACH-000697,0.17090731757262498
ACH-000699,0.06546633823652101
ACH-000701,0.19230659962402535
ACH-000706,0.043524312251219714
ACH-000711,0.1163736492800038
ACH-000713,0.022013686584633884
ACH-000714,0.0018048296233860149
ACH-000718,0.18074901828152126
ACH-000720,-0.0180729942183232
ACH-000721,0.08718738690022601
ACH-000724,-0.039653898659956915
ACH-000725,0.17314540346822435
ACH-000732,0.07894457807789175
ACH-000734,0.1538274572392605
ACH-000735,0.016247301030755616
ACH-000736,0.013153012777860029
ACH-000738,0.1091135887141945
ACH-000746,0.05590047927468749
ACH-000747,0.16176626898694926
ACH-000748,0.017246572913152788
ACH-000753,0.12997469819116794
ACH-000756,0.13927677244612158
ACH-000757,0.021765925845854118
ACH-000758,0.16159710120810727
ACH-000760,0.2108392416483056
ACH-000762,0.19515810476506015
ACH-000763,0.17439151660807112
ACH-000764,0.2269935929084067
ACH-000765,0.16679918490209295
ACH-000766,0.04735971645425273
ACH-000767,0.24573555203054145
ACH-000768,0.09447570820807318
ACH-000769,0.0617094763589957
ACH-000770,0.096981376082806
ACH-000771,0.10370860940307734
ACH-000773,0.0868610483971779
ACH-000776,0.1654387609360232
ACH-000777,0.21756528797604174
ACH-000778,0.12454841571167788
ACH-000781,0.16732117038396507
ACH-000782,0.13624058711175654
ACH-000783,0.13756934392616818
ACH-000784,0.08356955550241517
ACH-000785,0.16725575746043975
ACH-000787,0.036206241588160784
ACH-000788,0.08094136147310793
ACH-000791,0.016607467931076064
ACH-000792,0.1074418301094646
ACH-000794,0.1702709642841594
ACH-000796,0.11064297981910394
ACH-000798,0.17109617739496938
ACH-000799,0.12020482273790853
ACH-000800,0.1578720186652239
ACH-000802,0.13246440927764766
ACH-000804,0.2575784842042373
ACH-000805,0.033761384088260266
ACH-000809,0.07848178721707555
ACH-000810,-0.005273900822701728
ACH-000811,0.08082489911525645
ACH-000817,0.2795229509806808
ACH-000819,0.09040715637726983
ACH-000820,0.030939346630796782
ACH-000821,0.14873465101473124
ACH-000822,0.11009993802706007
ACH-000823,0.21265243100223588
ACH-000824,0.15751313223766197
ACH-000827,0.1128281611154511
ACH-000829,0.05800279635048145
ACH-000831,0.019985825881289575
ACH-000832,-0.01726556679406004
ACH-000833,0.005542706579902321
ACH-000834,0.1364613412953405
ACH-000835,0.10762355915291946
ACH-000836,0.06867530223688333
ACH-000837,0.18101227008757914
ACH-000838,0.2627880176999624
ACH-000839,0.04569395772049546
ACH-000840,0.19969796975759088
ACH-000841,-0.023643386681157445
ACH-000843,0.09688046228424073
ACH-000846,0.08568385040537467
ACH-000847,0.10413982864552736
ACH-000848,0.15222994156120492
ACH-000849,0.10401182955936952
ACH-000851,0.11754032567389106
ACH-000855,0.031084511148455424
ACH-000856,0.1700094533635217
ACH-000858,0.13132926893696234
ACH-000859,-0.07188985691597331
ACH-000861,0.1089286181672354
ACH-000862,0.10358363124910913
ACH-000865,0.12807400163546695
ACH-000866,0.14865090204304796
ACH-000867,0.1312696365025209
ACH-000869,0.1113378417460791
ACH-000872,0.19101428040055607
ACH-000873,0.05905614738326165
ACH-000876,0.18881513768106584
ACH-000878,0.00293688355052438
ACH-000880,0.14116732072642774
ACH-000881,0.02443529955485264
ACH-000882,0.14084517907863206
ACH-000884,0.1223421946379998
ACH-000885,0.0563670740491342
ACH-000887,0.12910947330295305
ACH-000889,0.1222280436807796
ACH-000896,-0.013217639394860108
ACH-000898,0.14644049011197646
ACH-000900,0.051821087223507686
ACH-000901,0.14363185423559252
ACH-000905,-0.06231844158240076
ACH-000906,0.07192237498928811
ACH-000907,0.11477853940088945
ACH-000910,0.19107162661939006
ACH-000911,-0.03435783654568221
ACH-000912,0.1423560159931293
ACH-000913,0.10779793298371516
ACH-000915,0.16028861415353254
ACH-000916,0.08459633524563857
ACH-000917,0.05847662412999869
ACH-000920,0.2321715249637378
ACH-000921,0.12484172514127485
ACH-000924,0.21922456719738004
ACH-000926,0.0031452722948536885
ACH-000928,0.1747936605165748
ACH-000929,-0.17469039596462635
ACH-000932,0.09820142904451824
ACH-000935,0.19859285435441487
ACH-000936,0.049753729617969186
ACH-000937,0.10494073314824172
ACH-000938,0.18228098913506133
ACH-000939,0.03651266478071237
ACH-000941,0.06020975291794841
ACH-000943,0.15611772570396248
ACH-000946,0.0724326377797833
ACH-000947,0.15448986073267584
ACH-000948,0.13808988147468104
ACH-000950,0.06714764938379024
ACH-000953,0.12755816901945854
ACH-000954,0.1258435602896784
ACH-000957,0.20820319672326326
ACH-000958,-0.02072590133157255
ACH-000960,0.14051005233873495
ACH-000963,0.04844851410311282
ACH-000968,0.19734837980862854
ACH-000969,0.04040115497191911
ACH-000972,0.09120492183344507
ACH-000973,0.1566130269081693
ACH-000974,0.06260709492327059
ACH-000978,0.17144400222222295
ACH-000984,0.11731997070433545
ACH-000986,0.0884291408386217
ACH-000988,0.1069703114110259
ACH-000993,0.1582411135198047
ACH-000994,0.01100639725370583
ACH-000996,0.015280823003329197
ACH-001001,0.054227369527277865
ACH-001020,0.1947407847332605
ACH-001028,0.0855131498214051
ACH-001031,0.26091179335637704
ACH-001038,0.08566086761545143
ACH-001048,0.13126693259829592
ACH-001050,0.02896460890068015
ACH-001053,0.2510274605418104
ACH-001054,0.06268945996681083
ACH-001061,0.08566568326176753
ACH-001067,0.17958089570859387
ACH-001075,0.12333053895445245
ACH-001096,0.14949412682270066
ACH-001111,0.1692685560175914
ACH-001119,0.2728039219993686
ACH-001128,0.09842989192301957
ACH-001134,0.1285547120047513
ACH-001151,0.1234422692488537
ACH-001163,0.0760970093861205
ACH-001164,0.05873520700980665
ACH-001183,-0.011239439121867695
ACH-001192,0.18902558772553973
ACH-001193,0.1801293372176471
ACH-001196,0.06146923450633579
ACH-001197,0.0606118006787176
ACH-001205,0.18434127347715373
ACH-001211,0.1634806123279242
ACH-001212,0.10362731937734074
ACH-001228,0.0567556443121376
ACH-001232,0.04314958045235999
ACH-001239,0.14851687564659374
ACH-001270,0.08950620326859704
ACH-001274,0.08476943055884252
ACH-001275,0.2882645773595364
ACH-001277,0.19200478451430367
ACH-001278,0.21389945175291808
ACH-001280,0.1436926767858947
ACH-001283,0.041645225848252664
ACH-001289,0.06370141645849108
ACH-001300,0.18082508370110295
ACH-001301,0.2843133966928963
ACH-001302,0.1408802633922266
ACH-001306,0.05938614916381215
ACH-001318,0.060872025827827185
ACH-001322,0.18376891187381866
ACH-001328,0.038834450164826666
ACH-001332,0.2926464557264947
ACH-001336,0.11441596918783553
ACH-001346,0.03358917800533242
ACH-001353,0.12345895130101907
ACH-001354,0.5391802694136457
ACH-001367,0.19517964964166531
ACH-001368,0.12491978412046942
ACH-001374,0.0616861473175469
ACH-001377,0.10541822254865672
ACH-001380,0.007251611410802918
ACH-001391,0.03714529542905303
ACH-001408,0.1323901098181582
ACH-001430,0.09350515381101834
ACH-001431,0.19605866298254115
ACH-001450,0.14096468393690886
ACH-001496,0.05372875880537535
ACH-001500,0.0438997170185942
ACH-001523,0.12166763873447364
ACH-001532,0.14318478454624084
ACH-001550,0.038172869049263966
ACH-001552,0.08614484226010195
ACH-001554,0.04171745752447052
ACH-001654,0.16618170265171714
ACH-001735,0.10942233961456672
ACH-001736,0.14606937292531375
ACH-001737,0.08993895395070023
ACH-001740,0.16366207408388275
ACH-001745,0.16559401551021158
ACH-001765,0.14943335355280765
