,AKR1C3 (8644)
ACH-000004,0.05548318413665645
ACH-000005,0.27319110310468564
ACH-000007,-0.026743494039096736
ACH-000009,-0.0038422612425653923
ACH-000011,0.021927407084097298
ACH-000012,0.07069685906084948
ACH-000013,0.061083915929698224
ACH-000014,0.09675453409502692
ACH-000015,0.03240551145283699
ACH-000017,0.012255526772706677
ACH-000018,0.08489913105495653
ACH-000019,-0.11501326829697413
ACH-000021,-0.09863290617400974
ACH-000022,0.017663463548078275
ACH-000025,0.024066647261395333
ACH-000028,0.030746121913917693
ACH-000030,0.017562844786360863
ACH-000035,0.27597342211693354
ACH-000036,0.03499782887643833
ACH-000037,-0.028024932234532826
ACH-000039,0.14671387100404526
ACH-000040,0.014739345564278103
ACH-000041,0.10470515739072987
ACH-000042,0.0025466221561523976
ACH-000045,-0.15171694198462002
ACH-000047,0.09150514127592932
ACH-000052,0.02189330250848753
ACH-000053,0.048101612321889205
ACH-000054,-0.1020647442467541
ACH-000055,0.03712415002392038
ACH-000060,0.027011056973213377
ACH-000067,0.04285548870248376
ACH-000070,-0.010234759394807192
ACH-000075,0.10311512657834136
ACH-000078,-0.07063700170194598
ACH-000082,0.07350884291550477
ACH-000085,0.11637690612298016
ACH-000086,0.08006473301226466
ACH-000087,0.2546418877933225
ACH-000092,0.06675222483566325
ACH-000095,-0.06717881407518164
ACH-000097,0.04711093118906416
ACH-000098,-0.03752948275872455
ACH-000099,-0.019497715221808917
ACH-000108,0.09308726304224976
ACH-000113,-0.06719459260294748
ACH-000116,0.02675098611504148
ACH-000118,0.07344120088582265
ACH-000120,0.05070582536354979
ACH-000123,0.009984783143917954
ACH-000127,-0.01978422571544183
ACH-000128,0.13361649292224634
ACH-000132,-0.08120401436884714
ACH-000133,0.05954416151996113
ACH-000137,0.05050790765071897
ACH-000138,0.04734789692256118
ACH-000142,0.10065178831299297
ACH-000143,-0.11350040868519667
ACH-000146,0.008029856917473302
ACH-000148,-0.06922921498356628
ACH-000150,0.056597655788876475
ACH-000152,0.10141016783584868
ACH-000153,-0.03976873133589126
ACH-000159,-0.06330306174229856
ACH-000160,0.006404454432616629
ACH-000163,0.1065748854863117
ACH-000167,-0.2005795912214088
ACH-000168,-0.008842100577851274
ACH-000169,0.17928648220814994
ACH-000178,-0.01191119336496686
ACH-000183,0.09216086174213547
ACH-000188,0.021049942469775682
ACH-000189,0.016339834261295122
ACH-000190,-0.00938669618484286
ACH-000198,-0.024788399025018202
ACH-000203,0.03170637142138718
ACH-000204,-0.15950374931454472
ACH-000206,-0.01955191877654444
ACH-000207,-0.009355986691161177
ACH-000208,0.10286187630406524
ACH-000210,0.16697190329705325
ACH-000211,0.10731627670248907
ACH-000215,0.09796287467696392
ACH-000221,0.10665919470290462
ACH-000222,0.06271286353861147
ACH-000223,0.03754909155914941
ACH-000226,0.21562208854456
ACH-000227,-0.10531224089714833
ACH-000228,-0.05600462151892857
ACH-000231,0.047666188074733086
ACH-000232,-0.05763754563365304
ACH-000233,-0.013879500585226344
ACH-000234,-0.08183955963290013
ACH-000235,0.023100662446395918
ACH-000237,-0.0669545426546541
ACH-000238,0.08327743991693813
ACH-000242,-0.09009333024033828
ACH-000243,0.07282064745058134
ACH-000244,0.15321651395505387
ACH-000246,0.0051602338562337785
ACH-000248,0.07149122227965142
ACH-000250,-0.02356761046539093
ACH-000251,0.13477491619859194
ACH-000252,0.06330786488824905
ACH-000253,0.01948499634794357
ACH-000255,0.10685839866056876
ACH-000256,0.06593021315221413
ACH-000257,0.08643154063250234
ACH-000258,-0.1423175259336243
ACH-000259,0.041576452661475145
ACH-000260,0.09364142072962264
ACH-000261,-0.004072649668050272
ACH-000262,0.2652682644900622
ACH-000263,-0.08573196278953263
ACH-000264,-0.016243604132865602
ACH-000265,-0.0008934220764125252
ACH-000266,-0.04487240099047062
ACH-000272,0.0074684642031050295
ACH-000274,-0.023711923342662717
ACH-000277,0.020041195703302043
ACH-000278,0.0858515835852384
ACH-000279,-0.006442292090278505
ACH-000280,0.03763695646461245
ACH-000281,-0.036365336216641085
ACH-000288,-0.1448563030363329
ACH-000291,0.021525438016170767
ACH-000293,0.025182702842336157
ACH-000294,-0.05151876385875085
ACH-000295,-0.06164647335607491
ACH-000296,0.12859811683334724
ACH-000302,-0.05583559721756883
ACH-000304,0.0011150894832677634
ACH-000307,-0.010004988291577551
ACH-000308,0.0019029172518063469
ACH-000310,-0.10003672916789236
ACH-000311,-0.13727818047948015
ACH-000312,-0.06197923360684068
ACH-000315,0.024405134094999
ACH-000316,0.0129528233428742
ACH-000317,0.05577253754235699
ACH-000318,-0.07801106146244254
ACH-000319,0.022601052614777416
ACH-000320,-0.02601931678473324
ACH-000322,0.11312816223629568
ACH-000323,0.0273181961891535
ACH-000324,-0.1599864132301966
ACH-000329,-0.03327570758524125
ACH-000330,-0.03582337534297117
ACH-000331,-0.0040762216106917295
ACH-000332,-0.010116947013186578
ACH-000334,-0.13044536373153934
ACH-000335,0.0005950968808808539
ACH-000336,0.10699748647508672
ACH-000337,-0.06390403890628824
ACH-000338,0.31627450130680945
ACH-000339,0.2032793671465467
ACH-000341,0.1617563740581987
