,SCN3B (55800)
ACH-000004,-0.23205747834037024
ACH-000005,-0.216971101097744
ACH-000007,-0.033397034014953225
ACH-000009,-0.2316495769552949
ACH-000011,-0.1764048064793348
ACH-000012,-0.11499187696412408
ACH-000013,-0.05133102771145659
ACH-000014,-0.2343666402569428
ACH-000015,-0.09813189856304406
ACH-000017,-0.11908700593189887
ACH-000018,-0.21338040287232865
ACH-000019,-0.08816388419593174
ACH-000021,-0.0884163714993279
ACH-000022,-0.012946563665133822
ACH-000025,0.03798156706275944
ACH-000028,-0.20122199218072626
ACH-000030,-0.03675433478671173
ACH-000035,-0.1407229209662055
ACH-000036,-0.17789434660444553
ACH-000037,-0.2169357584765645
ACH-000039,0.004174512511710405
ACH-000040,-0.22213899219904332
ACH-000041,-0.3302237119246273
ACH-000042,0.0030561803435110307
ACH-000045,-0.3087590512532205
ACH-000047,-0.08201992690368871
ACH-000052,-0.20307776287086013
ACH-000053,-0.2462433983141483
ACH-000054,-0.2535739821728448
ACH-000055,-0.29912221876347944
ACH-000060,-0.1236950623979142
ACH-000067,-0.02267423878222478
ACH-000070,-0.04018046762537801
ACH-000075,-0.05214425844344736
ACH-000078,-0.11201222410018344
ACH-000082,-0.03375151070675345
ACH-000085,-0.1814616336879756
ACH-000086,-0.25870490016539066
ACH-000087,-0.16370201840140786
ACH-000092,-0.026524067573529868
ACH-000095,-0.16716743337988402
ACH-000097,-0.11916956334724857
ACH-000098,-0.0754718401153022
ACH-000099,-0.05266110463317848
ACH-000108,-0.12480023065215373
ACH-000113,-0.13967281687970434
ACH-000116,-0.13234375651282124
ACH-000118,-0.1326151665946992
ACH-000120,-0.21387438135365786
ACH-000123,-0.005470273653969199
ACH-000127,-0.11415748934922905
ACH-000128,-0.2800112589688891
ACH-000132,-0.2158358160007623
ACH-000133,-0.0603433244824216
ACH-000137,-0.00394178985250781
ACH-000138,-0.2707571593859862
ACH-000142,-0.2711063519095062
ACH-000143,-0.011722593759768205
ACH-000146,-0.2719071827345986
ACH-000148,-0.15490712353623212
ACH-000150,-0.2967353225000116
ACH-000152,-0.061529451114726415
ACH-000153,-0.3917127924368141
ACH-000159,-0.17981730819766473
ACH-000160,-0.1825533182526336
ACH-000163,-0.07752815709221263
ACH-000167,-0.2984891129114671
ACH-000168,-0.2475105172854336
ACH-000169,-0.13773918183344785
ACH-000178,-0.1452963638334588
ACH-000183,0.15140580246124205
ACH-000188,-0.1272442281760291
ACH-000189,-0.15946954878081152
ACH-000190,-0.19872277610905412
ACH-000198,-0.19149052837189764
ACH-000203,-0.22324394408582127
ACH-000204,-0.061919641721894986
ACH-000206,-0.14538699206554986
ACH-000207,-0.07429913752913737
ACH-000208,-0.11255846585539662
ACH-000210,-0.25237197798447114
ACH-000211,-0.0876891078862686
ACH-000215,-0.2339869257345977
ACH-000221,-0.22781103250032345
ACH-000222,0.02975655713101737
ACH-000223,-0.11809638521188925
ACH-000226,-0.1710182855116886
ACH-000227,-0.22275075456272656
ACH-000228,-0.05227835954792976
ACH-000231,-0.17254373215021462
ACH-000232,-0.053310519703737534
ACH-000233,-0.08431374781693328
ACH-000234,-0.06865292450964873
ACH-000235,-0.09716651359137657
ACH-000237,-0.09369403271279343
ACH-000238,-0.2981645060035452
ACH-000242,-0.1979117893712292
ACH-000243,-0.04236876728478114
ACH-000244,-0.3510709874130254
ACH-000246,-0.07854894533572115
ACH-000248,-0.07011382948732431
ACH-000250,-0.08251263442031022
ACH-000251,-0.2897460024906825
ACH-000252,0.02066313432653042
ACH-000253,-0.14451786561544752
ACH-000255,-0.1148468124092112
ACH-000256,-0.22832886725973545
ACH-000257,-0.07276970688146005
ACH-000258,-0.2685982825989891
ACH-000259,-0.12059499635305725
ACH-000260,-0.16735446997386885
ACH-000261,-0.06199394901965395
ACH-000262,-0.10250181219423682
ACH-000263,0.06655071644010177
ACH-000264,-0.09774331987930536
ACH-000265,0.028291551144577
ACH-000266,-0.10622524494859828
ACH-000272,-0.11249348496710496
ACH-000274,-0.2485228877696177
ACH-000277,-0.07759205801456293
ACH-000278,-0.05765525746127501
ACH-000279,-0.1998749656922432
ACH-000280,-0.09592992805206604
ACH-000281,-0.2642148366802153
ACH-000288,-0.2581023210004357
ACH-000291,-0.14441412918739094
ACH-000293,-0.3198041916119291
ACH-000294,-0.2364727882100917
ACH-000295,-0.2978778352152586
ACH-000296,0.05015125108884227
ACH-000302,0.012188899163425202
ACH-000304,-0.12490561934100708
ACH-000307,-0.044710876582588384
ACH-000308,-0.125284405665535
ACH-000310,-0.3567957667958567
ACH-000311,-0.2855058917218726
ACH-000312,-0.1347846305231419
ACH-000315,-0.24989832856020155
ACH-000316,-0.388898274493286
ACH-000317,-0.2031609682152375
ACH-000318,-0.16780361561432114
ACH-000319,0.007489688292517887
ACH-000320,-0.21352061452891288
ACH-000322,-0.15347804023413042
ACH-000323,-0.2520404772122677
ACH-000324,-0.09753617597845236
ACH-000329,-0.11230576699471694
ACH-000330,-0.08280960475857306
ACH-000331,-0.11091044472860986
ACH-000332,-0.2003855764626046
ACH-000334,-0.22490096295843448
ACH-000335,-0.02828391582708405
ACH-000336,-0.06775332172895586
ACH-000337,-0.09008314833941466
ACH-000338,-0.2553953808024562
ACH-000339,-0.11334780724147825
ACH-000341,-0.09722616991347607
ACH-000348,-0.07520149410326794
ACH-000350,-0.4060855399291141
ACH-000352,-0.06685101704619162
ACH-000356,-0.03806159689199794
ACH-000361,-0.10222849138400697
ACH-000362,-0.2633961562770905
ACH-000363,-0.11649718867001345
ACH-000364,-0.14397466936719386
ACH-000365,-0.15749253734008148
ACH-000366,-0.09180375642784527
ACH-000368,-0.1077963595374506
ACH-000374,-0.22322695247486254
ACH-000375,-0.1128767287574339
ACH-000376,-0.08391948675405181
ACH-000381,-0.20812559017197532
ACH-000383,-0.13590888368312862
ACH-000387,-0.1335247901959711
ACH-000389,-0.2325421643956727
ACH-000390,-0.10252864101280244
ACH-000393,-0.1373456301428347
ACH-000395,0.03683077066898549
ACH-000396,-0.15491554952481668
ACH-000397,-0.04817738889046602
ACH-000401,0.06539717637678008
ACH-000402,0.05793080541223775
ACH-000403,-0.09411544167123337
ACH-000404,-0.0004360529677644282
ACH-000406,-0.15131628920809415
ACH-000407,-0.15854182633523914
ACH-000408,-0.03263225239754365
ACH-000410,-0.13183786602627773
ACH-000411,-0.054447903648681496
ACH-000414,-0.028488172468464162
ACH-000415,-0.0910656961803333
ACH-000416,-0.09118082390530984
ACH-000420,-0.2213855595042616
ACH-000421,-0.09670149288718292
ACH-000424,-0.2194488253758262
ACH-000425,-0.1625635474384277
ACH-000426,-0.1145649004901782
ACH-000427,0.015018938329403797
ACH-000433,0.054945757159412516
ACH-000435,-0.07773964852099262
ACH-000436,-0.16768044915210556
ACH-000444,-0.14128445371982076
ACH-000445,-0.14039440711748233
ACH-000448,-0.08317370960349951
ACH-000450,-0.188021401069364
ACH-000452,-0.1730917879128131
ACH-000454,-0.0032987201626463506
ACH-000458,-0.08976146101871134
ACH-000459,-0.12874016568564878
ACH-000460,-0.09404919209170616
ACH-000461,-0.14048142384573553
ACH-000463,-0.03045660988079305
ACH-000464,-0.12745197692656132
ACH-000466,0.015897044038274438
ACH-000467,-0.13387695248250084
ACH-000468,-0.06231057969237271
ACH-000469,-0.11007234209137633
ACH-000470,-0.1420825460846951
ACH-000471,-0.1597737715472563
ACH-000472,-0.11430546501074228
ACH-000473,-0.12640455084018762
ACH-000475,-0.1157702263061352
ACH-000476,-0.06393886434365155
ACH-000477,0.11887092234450053
ACH-000479,-0.08039124852425185
ACH-000480,-0.0026221596562782464
ACH-000481,-0.15722780870423328
ACH-000483,-0.2671593450038693
ACH-000484,-0.03227994506329522
ACH-000485,-0.1392341207999074
ACH-000486,-0.06151743824073853
ACH-000487,-0.020056697565994763
ACH-000488,-0.13093202142983826
ACH-000490,-0.06692605725351147
ACH-000491,-0.14515224147570838
ACH-000495,-0.14578855317190315
ACH-000496,-0.09609594038459277
ACH-000499,-0.2110806816742493
ACH-000500,-0.531968725607523
ACH-000502,-0.06633216801916275
ACH-000503,0.10296982982777864
ACH-000505,-0.2073822753880783
ACH-000507,-0.12635270639596544
ACH-000510,-0.13981754720635062
ACH-000511,-0.10024887197014168
ACH-000512,-0.06501438152728355
ACH-000516,-0.17440224596757248
ACH-000517,-0.21130017588514444
ACH-000518,-0.06490782423262964
ACH-000520,-0.09963441438985986
ACH-000521,-0.16236876831558897
ACH-000522,-0.17970131163134864
ACH-000524,-0.14544826104198982
ACH-000527,-0.1671687174316397
ACH-000528,-0.1170894258153323
ACH-000537,-0.10169772892536737
ACH-000541,-0.13573358051842835
ACH-000542,-0.21010785971470286
ACH-000544,0.0018831923648793946
ACH-000545,-0.037910702037042734
ACH-000547,-0.02243590637988049
ACH-000548,-0.20689374210469852
ACH-000549,-0.10790543032575192
ACH-000550,-0.11096439535918452
ACH-000552,-0.11817551131063166
ACH-000556,-0.0565872854317199
ACH-000557,-0.2559935772769181
ACH-000569,-0.024234211586074538
ACH-000570,-0.07023924329159408
ACH-000571,-0.16572106448253196
ACH-000573,-0.27775698704370605
ACH-000576,-0.09534086650385763
ACH-000579,-0.07621399073317411
ACH-000580,-0.3122256650796324
ACH-000584,-0.1890300926976436
ACH-000585,-0.1179593403190541
ACH-000588,-0.1509881831497053
ACH-000589,-0.06128340141511545
ACH-000591,-0.12778966801265088
ACH-000593,-0.08282817221666856
ACH-000600,-0.007701065345893803
ACH-000601,-0.03883227867151277
ACH-000605,-0.11912792039756474
ACH-000606,-0.13038317754428702
ACH-000608,-0.10823215986455066
ACH-000614,-0.3174289527633913
ACH-000616,-0.06556501321285547
ACH-000618,-0.09566232582416732
ACH-000619,-0.23622944237645202
ACH-000620,-0.07041050495018916
ACH-000621,-0.1511212593674636
ACH-000622,-0.28017600039452
ACH-000623,-0.14660030040769045
ACH-000624,-0.1515094619787928
ACH-000627,-0.07974061702749095
ACH-000630,-0.18216155022986788
ACH-000631,-0.1380589366122269
ACH-000632,-0.08513951602336023
ACH-000633,-0.12714223184792875
ACH-000637,-0.1404380990861857
ACH-000638,-0.01341723297090368
ACH-000646,-0.07933365355821871
ACH-000647,-0.14048755845953076
ACH-000648,0.07372185453104275
ACH-000649,-0.0721940696575427
ACH-000651,-0.12802838150189114
ACH-000652,-0.2419480450058884
ACH-000653,-0.16354583535803988
ACH-000657,-0.12167213253924825
ACH-000658,-0.08980038529497182
ACH-000661,-0.21437078560744774
ACH-000662,-0.35789041702573
ACH-000663,-0.1102710187856098
ACH-000665,-0.1721897299473505
ACH-000671,-0.2345035103016064
ACH-000672,-0.04131500143787918
ACH-000673,-0.09948991679231778
ACH-000676,-0.11234915414350496
ACH-000677,-0.1371692659017283
ACH-000681,-0.0070549575115116175
ACH-000683,-0.1377341853167561
ACH-000684,0.022235514568115657
ACH-000688,-0.079078483854177
ACH-000693,-0.1537324919842489
ACH-000694,-0.17594374375187505
ACH-000695,-0.2261307173854282
ACH-000696,-0.06878184737986681
ACH-000697,-0.22493221986209086
ACH-000699,-0.1305657884848878
ACH-000701,-0.1972785891865038
ACH-000706,-0.039906672292063884
ACH-000711,-0.07775359029333079
ACH-000713,-0.06265410650138048
ACH-000714,-0.18046717951758912
ACH-000718,0.09028672742326224
ACH-000720,-0.20403756763519096
ACH-000721,-0.07165961260849624
ACH-000724,-0.1315252331816723
ACH-000725,-0.07185817920817891
ACH-000732,-0.1514579034595083
ACH-000734,-0.1441000575243303
ACH-000735,-0.12745392668386965
ACH-000736,-0.13442261568506664
ACH-000738,-0.009949354479323784
ACH-000746,-0.1119053501216824
ACH-000747,-0.041983572415717485
ACH-000748,-0.23859623490011414
ACH-000753,-0.10010021398309092
ACH-000756,-0.15496649390610842
ACH-000757,-0.02047872787657446
ACH-000758,-0.13106100765908776
ACH-000760,-0.05236709203487272
ACH-000762,-0.07192024357488855
ACH-000763,-0.1474811085746616
ACH-000764,0.03296428345926019
ACH-000765,-0.20933921326601
ACH-000766,-0.017002053491948117
ACH-000767,-0.17876882973349612
ACH-000768,-0.03641115310544735
ACH-000769,-0.027700794784432856
ACH-000770,-0.08700544389425878
ACH-000771,-0.11768818214844347
ACH-000773,-0.1380343027749531
ACH-000776,-0.09052333295992276
ACH-000777,-0.2250923064117641
ACH-000778,-0.16663507723716556
ACH-000781,-0.07217665581747029
ACH-000782,-0.17992657319856029
ACH-000783,-0.09731411747016187
ACH-000784,-0.21637593305116892
ACH-000785,-0.30654636799867885
ACH-000787,-0.07567670215695399
ACH-000788,-0.16468731675902995
ACH-000791,-0.15000563994074415
ACH-000792,-0.13978623186121775
ACH-000794,-0.25095046048371045
ACH-000796,-0.09368469137427468
ACH-000798,-0.4975098170854576
ACH-000799,-0.030121622914346075
ACH-000800,0.0565216970704167
ACH-000802,-0.29859202344157354
ACH-000804,-0.2612956662757542
ACH-000805,-0.17530480055708306
ACH-000809,-0.18913952985701268
ACH-000810,-0.1947675531303519
ACH-000811,-0.14700572189999558
ACH-000817,-0.0867687536445904
ACH-000819,-0.12241346244053602
ACH-000820,-0.006699763154344898
ACH-000821,-0.06091127109100709
ACH-000822,-0.1261212387886713
ACH-000823,-0.2007048356509889
ACH-000824,-0.19002560323602574
ACH-000827,-0.10696370033778416
ACH-000829,-0.33034489003950673
ACH-000831,0.0596989435649653
ACH-000832,-0.11058144949387157
ACH-000833,0.04549319498898357
ACH-000834,-0.11406844526178032
ACH-000835,-0.107517800687537
ACH-000836,-0.13894434943859196
ACH-000837,-0.1136914536894001
ACH-000838,-0.07093309737154757
ACH-000839,-0.08348727542150565
ACH-000840,-0.4143070643265456
ACH-000841,-0.10873408123737027
ACH-000843,-0.2525640510557845
