,DUPD1 (338599)
ACH-000272,-0.0027130049552555697
ACH-000274,-0.05075456247890254
ACH-000277,-0.12914441550437067
ACH-000278,-0.053677401349188095
ACH-000279,-0.19134081639660544
ACH-000280,0.0007593320368283201
ACH-000281,-0.15330547562823976
ACH-000288,-0.062282392086465875
ACH-000291,-0.02088177312429066
ACH-000293,-0.12398132180331088
ACH-000294,-0.1297740345337485
ACH-000295,-0.13684402549414326
ACH-000296,-0.15937715369544525
ACH-000302,-0.09684938854661797
ACH-000304,-0.0361256464502051
ACH-000307,-0.09767388137257373
ACH-000308,-0.12260631100274905
ACH-000310,-0.036589513894677135
ACH-000311,-0.15768083581951212
ACH-000312,-0.227789554780504
ACH-000315,-0.14378472150850405
ACH-000316,-0.13528244934684405
ACH-000317,-0.06545780941394573
ACH-000318,-0.1250730411201359
ACH-000319,-0.05671465376352122
ACH-000320,-0.19782513636152085
ACH-000322,-0.0022811322725439995
ACH-000323,-0.05552241286247864
ACH-000324,-0.0755381361515458
ACH-000329,-0.09871344933118273
ACH-000330,-0.284530752323205
ACH-000331,-0.18010358009376407
ACH-000332,-0.12290649644211495
ACH-000334,0.06639031157439389
ACH-000335,-0.2140467995109602
ACH-000336,-0.13025968779921393
ACH-000337,-0.3293932255347023
ACH-000338,-0.31322497541084354
ACH-000339,-0.03349394476786327
ACH-000341,-0.1015399632085079
ACH-000348,0.03342033861768185
ACH-000350,-0.16460390184916612
ACH-000352,-0.0872625764244203
ACH-000356,-0.043739233390711514
ACH-000361,0.0588486195004827
ACH-000362,-0.0518714898368262
ACH-000363,-0.08898381676409678
ACH-000364,-0.02813542749261729
ACH-000365,-0.1457941377393749
ACH-000366,-0.08061986729291877
ACH-000368,-0.08802909211608563
ACH-000374,-0.1826648073699211
ACH-000375,-0.06293999804046846
ACH-000376,-0.1683354566188006
ACH-000381,-0.10756070776070584
ACH-000383,-0.03828832412456247
ACH-000387,-0.12823191327541916
ACH-000389,-0.05426190405401568
ACH-000390,-0.034593422100773666
ACH-000393,-0.14077340493493587
ACH-000395,-0.1409421512879578
ACH-000396,-0.09625061983614414
ACH-000397,-0.11820489840081574
ACH-000401,0.028189280903872037
ACH-000402,-0.16945424916645396
ACH-000403,-0.056941981755695835
ACH-000404,0.04583946500738308
ACH-000406,-0.1038842018241974
ACH-000407,-0.07961469934097873
ACH-000408,-0.23619074400401005
ACH-000410,-0.1519797673192776
ACH-000411,-0.03957791063073631
ACH-000414,-0.007241133492681525
ACH-000415,-0.13441944320516105
ACH-000416,-0.10533081802161938
ACH-000420,-0.1378839720490632
ACH-000421,0.006507798545561127
ACH-000424,-0.06647113228833393
ACH-000425,-0.094626282418687
ACH-000426,-0.16516665145899734
ACH-000427,-0.024071342388146958
ACH-000433,-0.036872967871171516
ACH-000435,-0.03731761221421258
ACH-000436,-0.08382397241051129
ACH-000444,-0.1782779400745137
ACH-000445,-0.1842893106524032
ACH-000448,-0.051655867015037736
ACH-000450,-0.16074558748947262
ACH-000452,-0.1925312354484848
ACH-000454,-0.1799663707649838
ACH-000458,-0.13072266235575422
ACH-000459,0.11881805092082055
ACH-000460,-0.18345802264963268
ACH-000461,0.15101054333613118
ACH-000463,-0.11303056287190105
ACH-000464,-0.24059159405816746
ACH-000466,-0.0864303868961375
ACH-000467,-0.05485542510058314
ACH-000468,-0.05568529429778392
ACH-000469,-0.12196247681427184
ACH-000470,-0.05379985458709198
ACH-000471,-0.02322017057714818
ACH-000472,-0.0575842672334753
ACH-000473,-0.14739338201221336
ACH-000475,-0.004919342289455927
ACH-000476,-0.13084180307856402
ACH-000477,-0.047234353543437836
ACH-000479,-0.03724377643586398
ACH-000480,0.03264641990435778
ACH-000481,-0.07890584582109217
ACH-000483,-0.17889677040223814
ACH-000484,-0.12529220908829158
ACH-000485,-0.015973567185877252
ACH-000486,-0.13726287817649954
ACH-000487,-0.1760621574561971
ACH-000488,-0.044300448195848864
ACH-000490,-0.1379813482318555
ACH-000491,-0.11943663350320355
ACH-000495,-0.04628120842587033
ACH-000496,-0.13530771319246554
ACH-000499,-0.2769182625142351
ACH-000500,-0.25668270840128793
ACH-000502,-0.1313206948052473
ACH-000503,-0.0926536087576597
ACH-000505,-0.06640642971357477
ACH-000507,-0.1060106352289936
ACH-000510,-0.08966314356576872
ACH-000511,-0.09552075757218856
ACH-000512,-0.09366959473134767
ACH-000516,-0.04124376187544333
ACH-000517,-0.01489194716618781
ACH-000518,-0.20224519673904526
ACH-000520,-0.1090744052084338
ACH-000521,-0.003186997700583213
ACH-000522,-0.031327710841886056
ACH-000524,-0.058815573603857085
ACH-000527,-0.06609506712720653
ACH-000528,-0.0991361907237125
ACH-000537,-0.04343586725817368
ACH-000541,-0.05741810011601942
ACH-000542,-0.046543391821722915
ACH-000544,-0.000868043587976873
ACH-000545,-0.04864839135985408
ACH-000547,0.16037302811421145
ACH-000548,-0.12767831741752542
ACH-000549,-0.12988808608380678
ACH-000550,-0.05924396555243575
ACH-000552,-0.08695138218894463
ACH-000556,-0.15480394757336668
ACH-000557,-0.19466446482836425
ACH-000569,-0.04711945041971511
ACH-000570,-0.10870502826451332
ACH-000571,-0.06399585840842532
ACH-000573,-0.0727406534168179
ACH-000576,0.006421294140978379
ACH-000579,-0.1408479031225235
ACH-000580,-0.1333457999521407
ACH-000584,-0.0869979889879648
ACH-000585,-0.07206275523906015
ACH-000588,-0.04846318644654123
ACH-000589,-0.08132584217074107
ACH-000591,-0.2569205563225509
ACH-000593,-0.03203961626239653
ACH-000600,-0.22019217916096734
ACH-000601,-0.015972974896361843
ACH-000605,-0.15947397735621452
ACH-000606,-0.1127811576320898
ACH-000608,0.0529441744612548
ACH-000614,0.10273322192231613
ACH-000616,-0.1801000180142174
ACH-000618,-0.0580218104178484
ACH-000619,0.04986506612578171
ACH-000620,-0.07070096322905639
ACH-000621,-0.0442188934737519
ACH-000622,0.032372363301138594
ACH-000623,-0.08459783633980511
ACH-000624,-0.032415496167599686
ACH-000627,0.09968593589066203
ACH-000630,-0.18720558017711253
ACH-000631,-0.061916131970585375
ACH-000632,-0.0973874253857544
ACH-000633,-0.02048251031586034
ACH-000637,-0.07547253652133816
ACH-000638,-0.16447037417870194
ACH-000646,0.19266288112611846
ACH-000647,-0.1049718665340493
ACH-000648,-0.16111595992096905
ACH-000649,-0.17766705565673618
ACH-000651,-0.27455272654828394
ACH-000652,-0.06638406370385475
ACH-000653,-0.08094074612569024
ACH-000657,-0.11630542923251876
ACH-000658,0.007277872200576738
ACH-000661,-0.09898885823841708
ACH-000662,-0.2555155113545788
ACH-000663,-0.06124399949663885
ACH-000665,-0.1168511398656372
ACH-000671,0.01432615991561403
ACH-000672,-0.3049911325271341
ACH-000673,-0.10234315971968022
ACH-000676,-0.0602494611945032
ACH-000677,-0.11596687376336336
ACH-000681,-0.1352595573262476
ACH-000683,-0.06563261231057903
ACH-000684,0.10232887575235317
ACH-000688,-0.07070916953699392
ACH-000693,-0.0629659891987062
ACH-000694,-0.1186509251241998
ACH-000695,-0.1263852778644351
ACH-000696,-0.027305362140585758
ACH-000697,-0.3081885398228084
ACH-000699,-0.11600602774107145
ACH-000701,0.039346347841100214
ACH-000706,-0.08347744867193957
ACH-000711,-0.12737933049557676
ACH-000713,-0.0770341005591802
ACH-000714,-0.14157956516331094
ACH-000718,-0.06953561581425917
ACH-000720,-0.09561363125428736
ACH-000721,-0.02637943842665164
ACH-000724,-0.14565515803449822
ACH-000725,-0.1578774863138619
ACH-000732,-0.21148902022027974
ACH-000734,-0.004924836615774538
ACH-000735,-0.15498218206880948
ACH-000736,-0.04484395436846986
ACH-000738,-0.2060198347712347
ACH-000746,-0.06902476601690984
ACH-000747,-0.1289424634782992
ACH-000748,-0.10335331619506323
ACH-000753,-0.048005453298045175
ACH-000756,-0.011281971575999104
ACH-000757,-0.10982546329081892
ACH-000758,-0.1561321167956437
ACH-000760,-0.1421942935700561
ACH-000762,0.023275800700259603
ACH-000763,-0.07807313676819952
ACH-000764,-0.2509475051124533
ACH-000765,-0.04270569427484586
ACH-000766,-0.1563773250481156
ACH-000767,-0.16577820076561242
ACH-000768,-0.14430989337086095
ACH-000769,-0.015362855460428797
ACH-000770,0.018917684802019226
ACH-000771,-0.061216808620568226
ACH-000773,0.015184945419312215
ACH-000776,-0.11934917081446572
ACH-000777,-0.08001783768370431
ACH-000778,-0.016616689991140174
ACH-000781,-0.07637772368269168
ACH-000782,-0.10931060110206216
ACH-000783,-0.041779734965689035
ACH-000784,-0.12980611233490735
ACH-000785,-0.2593517685738705
ACH-000787,0.04784634232618636
ACH-000788,-0.0803833392619077
ACH-000791,-0.15890111027297946
ACH-000792,0.025930758926106075
ACH-000794,-0.08858392968406137
ACH-000796,-0.074678841826103
ACH-000798,0.0633471510847211
ACH-000799,-0.10184260921694792
ACH-000800,-0.08497784457606798
ACH-000802,-0.12773431994047327
ACH-000804,-0.15417620574565474
ACH-000805,-0.1772824552488425
ACH-000809,-0.12493166210969832
ACH-000810,0.16163589620877178
ACH-000811,0.0546572412645195
ACH-000817,-0.1036944280260268
ACH-000819,-0.1268295896481616
ACH-000820,-0.07881907485983958
ACH-000821,-0.1841337345585299
ACH-000822,-0.06593746204087847
ACH-000823,-0.10805403276499656
ACH-000824,-0.044593175477472526
ACH-000827,-0.021365464293296152
ACH-000829,-0.09312110423444217
ACH-000831,-0.13110945282961656
ACH-000832,-0.07867826619619997
ACH-000833,-0.10439924666731544
ACH-000834,-0.06763829295095762
ACH-000835,-0.045211048354246455
ACH-000836,-0.09090301703949058
ACH-000837,-0.20747333159624068
ACH-000838,-0.2493888245790858
ACH-000839,-0.1670244713497517
ACH-000840,0.008735486085073829
ACH-000841,-0.021912427494749875
ACH-000843,-0.05005140236444737
ACH-000846,0.048444458624172085
ACH-000847,-0.10712204490312376
ACH-000848,-0.03719672952293231
ACH-000849,-0.06980795207548075
ACH-000851,-0.11542443460327685
ACH-000855,0.042998529053887936
ACH-000856,-0.17691137366645174
ACH-000858,-0.2007169582879053
ACH-000859,0.02192322794289272
ACH-000861,-0.2170567330178637
ACH-000862,-0.06941312405878422
ACH-000865,-0.08302001571425384
ACH-000866,-0.05087303628340056
ACH-000867,-0.14815316670639644
ACH-000869,0.0232555441035237
ACH-000872,-0.08426090897118198
ACH-000873,-0.06108995630596404
ACH-000876,-0.20763541946029054
ACH-000878,-0.06247602905677342
ACH-000880,0.03331448969915846
ACH-000881,-0.011106925685488921
ACH-000882,-0.08445252318420561
ACH-000884,-0.09678678126455666
ACH-000885,-0.09579412667147807
ACH-000887,-0.10552851409000016
ACH-000889,-0.10087849567843993
ACH-000896,-0.12860060330146042
ACH-000898,-0.1054004577768201
ACH-000900,-0.05624810068721635
ACH-000901,-0.07134092878880037
ACH-000905,-0.09350669184897936
ACH-000906,-0.03215089058945763
ACH-000907,-0.02560149060838073
ACH-000910,-0.14995877826220988
ACH-000911,-0.16365299051010299
ACH-000912,-4.5365002176963705e-05
ACH-000913,0.003078994629363166
ACH-000915,-0.05943284701059729
ACH-000916,0.04985138641021443
ACH-000917,0.020170825974270612
ACH-000920,0.2466118921183299
ACH-000921,-0.0646012941769453
ACH-000924,-0.17844366383236382
ACH-000926,-0.08449455018647667
ACH-000928,-0.06674015987838076
ACH-000929,-0.003462008496630873
ACH-000932,-0.20117143372529298
ACH-000935,-0.04105715454086737
ACH-000936,-0.1286912792340179
ACH-000937,-0.2490341646872644
ACH-000938,-0.009164435524133128
ACH-000939,-0.10485465352474624
ACH-000941,-0.03387572737729845
ACH-000943,-0.11565402920395088
ACH-000946,-0.0902567422648253
ACH-000947,-0.10991485238398616
ACH-000948,-0.07972116266268373
ACH-000950,-0.17799670309570165
ACH-000953,-0.06483245240160923
ACH-000954,0.09507183189544807
ACH-000957,-0.059015789817497236
ACH-000958,-0.056185715537152674
ACH-000960,-0.05861076103216871
ACH-000963,-0.04164119249690015
ACH-000968,-0.10729440069121604
ACH-000969,0.03526513737241927
ACH-000972,0.0176973818522374
ACH-000973,-0.11561331676965625
ACH-000974,-0.07876693024081564
ACH-000978,-0.10584436629613868
ACH-000984,-0.07408105205602937
ACH-000986,-0.11290350948458745
ACH-000988,-0.05074105383201561
ACH-000993,-0.10678640247461184
ACH-000994,-0.03909772124091094
ACH-000996,0.017536577174118675
ACH-001001,-0.08356239502123741
ACH-001020,-0.044759858568530826
ACH-001028,-0.06404525492307911
ACH-001031,-0.07631099358732024
ACH-001038,-0.15223415805752255
ACH-001048,-0.14121618239118885
ACH-001050,-0.05475574645107017
ACH-001053,-0.32440914697803463
ACH-001054,-0.049856333316808686
ACH-001061,-0.05496016007537746
ACH-001067,-0.08079544677746328
ACH-001075,-0.06427950092521237
ACH-001096,-0.11652236511541605
ACH-001111,-0.07145143039621328
ACH-001119,0.06489162460406844
ACH-001128,0.00527733465233731
ACH-001134,-0.16608235788145476
ACH-001151,-0.09875250634573084
ACH-001163,-0.10770965427831927
ACH-001164,-0.2354716903052191
ACH-001183,0.042292569094183836
ACH-001192,-0.02537512613212623
ACH-001193,-0.12019852760213405
ACH-001196,-0.11038804500497196
ACH-001197,-0.07021820023362353
ACH-001205,0.09215451599181096
ACH-001211,-0.1368116796754684
ACH-001212,-0.1728578659913014
ACH-001228,0.03817099458308433
ACH-001232,-0.10458101007066364
ACH-001239,-0.09449076625997492
ACH-001270,0.013522392007623705
ACH-001274,-0.045276140180497165
ACH-001275,-0.17343603447122088
ACH-001277,-0.12727926811510687
ACH-001278,-0.01628655113313088
ACH-001280,-0.08320131959438089
ACH-001283,-0.09308092519296077
ACH-001289,-0.052157632121750605
ACH-001300,-0.16729524407281096
ACH-001301,0.07785141786380702
ACH-001302,0.02208309122594448
ACH-001306,-0.07357972370125022
ACH-001318,-0.07018365884450566
ACH-001322,-0.08101547844190779
ACH-001328,-0.0783891423120823
ACH-001332,-0.3314559453376261
ACH-001336,-0.2023034992736708
ACH-001346,-0.028920451258371886
ACH-001353,-0.09806066304711623
ACH-001354,-0.026264534790643997
ACH-001367,-0.12184423930553324
ACH-001368,-0.019635029195072387
ACH-001374,0.10939417457259984
ACH-001377,-0.014349453274468425
ACH-001380,-0.060774572655959785
ACH-001391,-0.17148386187833453
ACH-001408,-0.04991183607008285
ACH-001430,-0.06317762578360894
ACH-001431,-0.11487776172587147
ACH-001450,-0.3490595247569894
ACH-001496,-0.17744550657031885
ACH-001500,0.019399113551663908
ACH-001523,-0.12327183602943502
ACH-001532,-0.0261956151897555
ACH-001550,-0.03730822345939745
ACH-001552,0.043586200444160714
ACH-001554,-0.10558326046553687
ACH-001654,-0.10369674423147532
ACH-001735,-0.16235285539237398
ACH-001736,-0.10626093499253536
ACH-001737,0.01637665328008818
ACH-001740,-0.14377207563948904
ACH-001745,-0.023159297484915083
ACH-001765,-0.04815233362425345
