,ATP5SL (55101)
ACH-000004,0.07482557638477398
ACH-000005,0.06442424910432985
ACH-000007,-0.005927553846775152
ACH-000009,-0.1708420174289111
ACH-000011,0.26420737464352084
ACH-000012,-0.16238288029943626
ACH-000013,-0.08232224193235307
ACH-000014,-0.007810921107436628
ACH-000015,-0.2274090237581269
ACH-000017,0.0953407092530008
ACH-000018,-0.16167023317487728
ACH-000019,-0.0868363833710171
ACH-000021,-0.06025973639772985
ACH-000022,0.08295277138238492
ACH-000025,0.07389159351950969
ACH-000028,-0.17141738555374406
ACH-000030,-0.09452867527365758
ACH-000035,0.11520667848976288
ACH-000036,-0.0903766766812946
ACH-000037,-0.021456598872265212
ACH-000039,-0.18007017355473787
ACH-000040,-0.0035431178952065475
ACH-000041,-0.14224156299982352
ACH-000042,0.05134925510966
ACH-000045,-0.0628760090596222
ACH-000047,-0.09410925759569644
ACH-000052,-0.04479833377506003
ACH-000053,-0.11021746485236714
ACH-000054,-0.011897210384036322
ACH-000055,-0.02068201792966471
ACH-000060,0.038904347790088924
ACH-000067,-0.1138669373895124
ACH-000070,0.03535417793233206
ACH-000075,-0.1852886121644529
ACH-000078,-0.1494320658481087
ACH-000082,0.021622331825024214
ACH-000085,0.09452453872586496
ACH-000086,-0.1486403521859277
ACH-000087,0.04666976614058252
ACH-000092,-0.12179558973486967
ACH-000095,-0.02344521407248355
ACH-000097,0.05161346632963778
ACH-000098,-0.07292443539215412
ACH-000099,-0.03874939864494012
ACH-000108,-0.0919426684685149
ACH-000113,0.04534732386110567
ACH-000116,-0.21798642178898986
ACH-000118,-0.22253741849891087
ACH-000120,-0.011257629524748451
ACH-000123,-0.16068557053055538
ACH-000127,-0.1441886257746406
ACH-000128,0.01068323375411011
ACH-000132,-0.15432437083888076
ACH-000133,0.013217874952342995
ACH-000137,-0.34252595558052834
ACH-000138,0.030453905070693305
ACH-000142,-0.1489138048594707
ACH-000143,-0.01337958179027439
ACH-000146,-0.10907217097348072
ACH-000148,-0.12226867623742273
ACH-000150,-0.06042076756679364
ACH-000152,-0.1417239928690886
ACH-000153,0.057185296221516024
ACH-000159,-0.004710358381870034
ACH-000160,-0.11853484563068893
ACH-000163,-0.13277459036737346
ACH-000167,-0.20048024630204375
ACH-000168,0.03195053101604168
ACH-000169,-0.011616810302594871
ACH-000178,-0.08552910720089653
ACH-000183,-0.02859924951745445
ACH-000188,0.022738761774643356
ACH-000189,0.06626095636982446
ACH-000190,-0.13214116588391636
ACH-000198,-0.13097825595893545
ACH-000203,0.479700664882432
ACH-000204,-0.16900143172839027
ACH-000206,0.11653523365778246
ACH-000207,-0.2544398854783065
ACH-000208,-0.3580035951702724
ACH-000210,0.08881791921312822
ACH-000211,0.04231489053626555
ACH-000215,-0.02719597420929985
ACH-000221,-0.05086332197685379
ACH-000222,0.1547808967315443
ACH-000223,-0.002834068258937307
ACH-000226,-0.3234315630696009
ACH-000227,-0.0138963569867183
ACH-000228,-0.1382913935599685
ACH-000231,0.0407508656549762
ACH-000232,-0.011247618355907582
ACH-000233,0.07800837526767132
ACH-000234,-0.04362951299690914
ACH-000235,0.014901222146810047
ACH-000237,-0.028359028498589626
ACH-000238,0.0782458654698757
ACH-000242,0.0006728808658405768
ACH-000243,0.14248862360000633
ACH-000244,-0.03670891688964066
ACH-000246,-0.04558768664555153
ACH-000248,-0.09329823142622716
ACH-000250,0.01897321036224393
ACH-000251,0.008179274841357703
ACH-000252,0.08391589988712167
ACH-000253,-0.035658175789729685
ACH-000255,-0.00401513062049694
