,OR6C76 (390326)
ACH-000004,0.17686009675948625
ACH-000005,-0.4942469053089378
ACH-000007,-0.07152881558467257
ACH-000009,-0.13610129660808534
ACH-000011,0.036568200679827564
ACH-000012,-0.1085903595949911
ACH-000013,-0.07666336192344629
ACH-000014,-0.02651132884577758
ACH-000015,-0.13138583148017094
ACH-000017,-0.12354188269790364
ACH-000018,0.10762116927112933
ACH-000019,0.05150433978807025
ACH-000021,0.054993987027572064
ACH-000022,0.02345770673107877
ACH-000025,-0.1122933366910198
ACH-000028,-0.1629669455072675
ACH-000030,0.07275482122540261
ACH-000035,-0.039947500522384084
ACH-000036,0.0015932202719400575
ACH-000037,-0.10671712909414988
ACH-000039,0.02398964272713283
ACH-000040,-0.055149533663150514
ACH-000041,-0.05047326105028433
ACH-000042,0.007266989694472769
ACH-000045,-0.038454639578369684
ACH-000047,-0.016240595419268453
ACH-000052,-0.10536965224673996
ACH-000053,-0.1103635228747474
ACH-000054,-0.051203689859928334
ACH-000055,-0.0983435689649147
ACH-000060,0.0990463828976511
ACH-000067,0.047315986709164315
ACH-000070,-0.043107634259228894
ACH-000075,-0.07083054419248629
ACH-000078,0.048824194066737325
ACH-000082,-0.06738527918509221
ACH-000085,-0.060005795953262935
ACH-000086,-0.10061940086532213
ACH-000087,-0.1280509224635151
ACH-000092,0.016900910657254346
ACH-000095,0.04258203654242724
ACH-000097,-0.03629568266568763
ACH-000098,0.16547073511496466
ACH-000099,0.06850901671601897
ACH-000108,0.12988967643245047
ACH-000113,-0.001437837022813768
ACH-000116,0.014007138593156837
ACH-000118,0.036204156018190665
ACH-000120,0.19308211626578906
ACH-000123,-0.17820972842357702
ACH-000127,0.07555845867927881
ACH-000128,-0.02262721178988171
ACH-000132,0.057491699400259375
ACH-000133,-0.051358873027892035
ACH-000137,-0.07828978281554003
ACH-000138,0.05084023976049972
ACH-000142,-0.05703791710123428
ACH-000143,-0.033761178525661704
ACH-000146,-0.10417280116353517
ACH-000148,-0.05569945635320711
ACH-000150,-0.16748480409427402
ACH-000152,-0.05657813932231742
ACH-000153,-0.1163691583003135
ACH-000159,-0.04595837507008247
ACH-000160,-0.0743017318436717
ACH-000163,0.02719198736274701
ACH-000167,-0.23711662530516506
ACH-000168,0.05858963427191585
ACH-000169,-0.07720353686569617
ACH-000178,0.030598621036471724
ACH-000183,0.022392172733550327
ACH-000188,0.04872147283024538
ACH-000189,-0.3005393753123
ACH-000190,-0.028524654307217626
ACH-000198,-0.015837856917053653
ACH-000203,0.10971663151505516
ACH-000204,-0.1082709987834023
ACH-000206,-0.016628152588204662
ACH-000207,0.024593243734682742
ACH-000208,0.038039783115881305
ACH-000210,-0.01744819073382443
ACH-000211,0.04939480990006965
ACH-000215,-0.046071169902830986
ACH-000221,-0.0006067276993076133
ACH-000222,0.17680092430044975
ACH-000223,-0.12316842914502912
ACH-000226,0.009781780029190864
ACH-000227,-0.07049757067026388
ACH-000228,-0.21294203829364666
ACH-000231,0.05615078361030261
ACH-000232,0.025086637448458
ACH-000233,-0.07350089853468167
ACH-000234,0.07939470938992099
ACH-000235,-0.05101329761880657
ACH-000237,-0.06574661035486233
ACH-000238,0.01781427496712401
ACH-000242,0.19618833558103185
ACH-000243,-0.034472966076024736
ACH-000244,-0.1982351976698875
ACH-000246,-0.09774495456269293
ACH-000248,0.00013314467159026246
ACH-000250,0.0932639818291655
ACH-000251,-0.2823574003515084
ACH-000252,-0.08456047968541311
ACH-000253,0.041406350409624634
ACH-000255,0.03367180011990773
ACH-000256,-0.17164105248465492
ACH-000257,-0.00282735703830935
ACH-000258,-0.06639902050357295
ACH-000259,-0.07541026878943853
ACH-000260,-0.044976753053175535
ACH-000261,0.016725418837479092
ACH-000262,-0.01735489405345221
ACH-000263,-0.13164111272369608
ACH-000264,-0.1770745244311112
ACH-000265,0.054596955329980185
ACH-000266,-0.026788444850774
ACH-000272,0.12109597586277568
ACH-000274,-0.012193599498378936
ACH-000277,0.12323854712332595
ACH-000278,-0.08331643628192015
ACH-000279,-0.018300842652336825
ACH-000280,-0.07975495456927441
ACH-000281,-0.10078434180234784
ACH-000288,-0.04436877898933995
ACH-000291,-0.07493715564802869
ACH-000293,0.05390727044589108
ACH-000294,-0.02256768479451283
ACH-000295,0.02244902386698316
ACH-000296,-0.0190077551406222
ACH-000302,-0.005264921945088058
ACH-000304,-0.18549895753395684
ACH-000307,-0.04995892113301308
