,RPS15A (6210)
ACH-000248,-1.2540650034784089
ACH-000250,-1.1240119459362845
ACH-000251,-0.8450856948224141
ACH-000252,-1.0904591738531906
ACH-000253,-1.123139849798324
ACH-000255,-1.1628906144261903
ACH-000256,-1.2879642900836208
ACH-000257,-1.318997570516966
ACH-000258,-1.6424538933945738
ACH-000259,-1.171507557719756
ACH-000260,-1.1914826916343366
ACH-000261,-1.1804957364998878
ACH-000262,-1.08913898580449
ACH-000263,-1.3056329160650648
ACH-000264,-1.2862360209352062
ACH-000265,-1.2099310215098908
ACH-000266,-1.115020643187711
ACH-000272,-1.1339697121749928
ACH-000274,-1.2045930377307057
ACH-000277,-1.2562986922368689
ACH-000278,-1.2437722809127971
ACH-000279,-0.98860457689368
ACH-000280,-1.4964688057674709
ACH-000281,-1.214429473156548
ACH-000288,-1.3322152379868961
ACH-000291,-1.1484702836580334
ACH-000293,-1.0678852046315743
ACH-000294,-0.6695181765558121
ACH-000295,-1.0771977962603208
ACH-000296,-1.280383639593112
ACH-000302,-0.9166242911214402
ACH-000304,-1.2524750466702312
ACH-000307,-1.2404004793242458
ACH-000308,-0.8198165342004615
ACH-000310,-1.207184755240261
ACH-000311,-1.452382631951619
ACH-000312,-1.1963172528383006
ACH-000315,-0.8367012422928639
ACH-000316,-1.2906986938445957
ACH-000317,-1.2802608168160792
ACH-000318,-1.2008572201957122
ACH-000319,-1.27125622723662
ACH-000320,-1.2821767411954743
ACH-000322,-1.5401990570522246
ACH-000323,-0.9438665490038164
ACH-000324,-1.0662835686302785
ACH-000329,-1.2809089327982872
ACH-000330,-1.2844009100996068
ACH-000331,-1.1464639985304288
ACH-000332,-1.1693745613505135
ACH-000334,-0.5795505479015237
ACH-000335,-1.5054995070688175
ACH-000336,-0.9618848214033038
ACH-000337,-0.8205336916032522
ACH-000338,-0.5666459513405598
ACH-000339,-1.1880207436225894
ACH-000341,-1.1146311852807953
ACH-000348,-1.1939512527540759
ACH-000350,-1.1369697343051737
ACH-000352,-1.2501424890933621
ACH-000356,-1.1895177653745337
ACH-000361,-1.2248032129331432
ACH-000362,-1.3228749784471037
ACH-000363,-1.2572081822118435
ACH-000364,-1.3982443429448612
ACH-000365,-1.1393251954645984
ACH-000366,-1.146666335659221
ACH-000368,-1.429517225367562
ACH-000374,-1.016484135883598
ACH-000375,-1.252189968485383
ACH-000376,-1.1489574426384328
ACH-000381,-1.117143882316217
ACH-000383,-1.1030966857900788
ACH-000387,-1.0244476118085977
ACH-000389,-1.4156637735556452
ACH-000390,-1.3265226650262192
ACH-000393,-1.1702382411223529
ACH-000395,-1.2980185229253292
ACH-000396,-1.143757013878583
ACH-000397,-1.0798875475666514
ACH-000401,-1.2252046347201682
ACH-000402,-1.4065052769924844
ACH-000403,-1.164172354946276
ACH-000404,-1.346515117621896
ACH-000406,-0.8901399383503096
ACH-000407,-1.2712142379413949
ACH-000408,-1.0919492784194658
ACH-000410,-1.0938931372552598
ACH-000411,-1.2342208605420484
ACH-000414,-1.3885233640564394
ACH-000415,-0.8994042408253985
ACH-000416,-1.1092052872157656
ACH-000420,-0.9866931078351844
ACH-000421,-1.0629284904651195
ACH-000424,-1.1054869129098668
ACH-000425,-1.3128265688684233
ACH-000426,-1.5146886777863402
ACH-000427,-0.9658321324437452
ACH-000433,-1.3719582860739827
ACH-000435,-1.0028955436361453
ACH-000436,-1.3960320424637225
ACH-000444,-1.2763104946771866
ACH-000445,-1.2476586903497342
ACH-000448,-1.2595699159357865
ACH-000450,-1.30909520897941
ACH-000452,-1.3113127154280475
ACH-000454,-0.9626912380112468
ACH-000458,-1.249376774865066
ACH-000459,-1.1080068154452527
ACH-000460,-1.3210742780831721
ACH-000461,-1.0249970021046697
ACH-000463,-1.1129398003362407
ACH-000464,-1.2364423544691967
ACH-000466,-0.9340929237411952
ACH-000467,-1.030844015975001
ACH-000468,-1.237346573586012
ACH-000469,-1.2703558354679736
ACH-000470,-1.0394070415067511
ACH-000471,-1.1367938355906722
ACH-000472,-1.0553272973306844
ACH-000473,-1.1026398682144605
ACH-000475,-1.1632784498810855
ACH-000476,-1.1881371642827483
ACH-000477,-1.5471452180822365
ACH-000479,-1.375979539529984
ACH-000480,-1.3236244488977316
ACH-000481,-1.2753004324920232
ACH-000483,-1.223785620092779
ACH-000484,-0.924808443868948
ACH-000485,-1.2463300157069512
ACH-000486,-1.1187916823133195
ACH-000487,-1.245993660850656
ACH-000488,-1.1284423776644752
ACH-000490,-1.2821675796151888
ACH-000491,-1.0951708128107138
ACH-000495,-1.069866007383984
ACH-000496,-1.1829150184575423
ACH-000499,-1.1868092598246316
ACH-000500,-1.1317074509045577
ACH-000502,-1.1778240372766025
ACH-000503,-1.0562483385965329
ACH-000505,-1.1488334115517145
ACH-000507,-1.0974535179976996
ACH-000510,-1.1077385523350058
ACH-000511,-1.066456996244435
ACH-000512,-1.2603394556876752
ACH-000516,-1.1713638122810917
ACH-000517,-1.3033634666495737
ACH-000518,-0.7924329314811286
ACH-000520,-1.291484859468203
ACH-000521,-1.2368217999155324
ACH-000522,-1.1918150834705985
ACH-000524,-1.106558901814652
ACH-000527,-1.2294051321091344
ACH-000528,-1.1630988684144257
ACH-000537,-1.2979140740605013
ACH-000541,-1.1316503949190178
ACH-000542,-1.148340740668117
ACH-000544,-1.2326888733601598
ACH-000545,-1.3957518883763274
ACH-000547,-0.842846781068756
ACH-000548,-0.9206408176193625
ACH-000549,-1.1139878898494922
ACH-000550,-1.18801298641882
ACH-000552,-1.0439157597944255
ACH-000556,-1.266596911384356
ACH-000557,-1.2375589586594489
ACH-000569,-1.207269107742329
ACH-000570,-1.405234427671077
ACH-000571,-1.2137938924446523
ACH-000573,-1.3036341941951592
ACH-000576,-1.13560991642563
ACH-000579,-1.3545315283152857
ACH-000580,-1.2007662396107974
ACH-000584,-1.2884523379596882
ACH-000585,-1.285414717955245
ACH-000588,-1.2767958579407903
ACH-000589,-1.1462084307446132
ACH-000591,-1.2240365031183085
ACH-000593,-1.063113832664116
ACH-000600,-1.2958184513100912
ACH-000601,-1.2041643320249644
ACH-000605,-1.0100076622143943
ACH-000606,-1.1198564933671402
ACH-000608,-1.2855114304542317
ACH-000614,-1.3907223972342937
ACH-000616,-1.0682758800243035
ACH-000618,-1.2203363373978895
ACH-000619,-1.0526105671399486
ACH-000620,-0.9193861395672532
ACH-000621,-1.1215342566218467
ACH-000622,-1.5059791208755342
ACH-000623,-1.4371064873391182
ACH-000624,-1.0371159167925406
ACH-000627,-1.1330936109163159
ACH-000630,-1.0200665634278807
ACH-000631,-1.5420477387668885
ACH-000632,-1.2017846887639747
ACH-000633,-1.0085526839483558
ACH-000637,-1.0952100972684602
ACH-000638,-1.1926516913351153
ACH-000646,-1.2902587100660912
ACH-000647,-1.1285628199210531
ACH-000648,-1.6368942330165857
ACH-000649,-1.117839792364525
ACH-000651,-1.0032963335835432
ACH-000652,-1.0906631210666058
ACH-000653,-1.302954009911988
ACH-000657,-1.2835914331156844
ACH-000658,-1.1724702954598452
ACH-000661,-1.3916874445814031
ACH-000662,-1.4882200572195805
ACH-000663,-0.9151686265767328
ACH-000665,-1.2513672794653763
ACH-000671,-1.260082052855505
ACH-000672,-1.6384769338208178
ACH-000673,-1.195458792517971
ACH-000676,-1.2688898733963772
ACH-000677,-1.025896493348052
ACH-000681,-1.2732577295256642
ACH-000683,-1.1440294260386632
ACH-000684,-1.4188508083345848
ACH-000688,-1.3282530334709568
ACH-000693,-1.1190289301558969
ACH-000694,-1.0032507731061493
ACH-000695,-1.0300487557195008
ACH-000696,-1.1809379677497354
ACH-000697,-1.3264101062371
ACH-000699,-1.1585310365121233
ACH-000701,-0.9408609769974312
ACH-000706,-1.2482564521890618
ACH-000711,-1.2500273435624285
ACH-000713,-1.3923212470450137
ACH-000714,-1.2262410566628852
ACH-000718,-1.3859155189264556
ACH-000720,-1.1598706130420628
ACH-000721,-1.1384160734289643
ACH-000724,-1.4126831433810418
ACH-000725,-0.9272236800695596
ACH-000732,-1.1368583765131541
ACH-000734,-1.1831791761329256
ACH-000735,-1.1303060850792512
ACH-000736,-1.2520559421847992
ACH-000738,-1.074078925694728
ACH-000746,-1.1075390628079744
ACH-000747,-1.3050123671086078
ACH-000748,-1.0516832971123655
ACH-000753,-1.2848706598999704
ACH-000756,-1.2673915258366568
ACH-000757,-1.2164222376064757
ACH-000758,-1.0239372758342953
ACH-000760,-1.2017233150541744
ACH-000762,-1.4376867010570924
ACH-000763,-1.475118121777595
ACH-000764,-1.2595099850462632
ACH-000765,-1.2406354733712703
ACH-000766,-1.37640261160853
ACH-000767,-0.8856989381237494
ACH-000768,-1.3337170114916976
ACH-000769,-1.2532822550285585
ACH-000770,-0.9960588768574918
ACH-000771,-0.9994713551008612
ACH-000773,-1.234654374948241
ACH-000776,-1.5034219143446577
ACH-000777,-1.1409879022314495
ACH-000778,-0.9404368950554042
ACH-000781,-1.250152107505609
ACH-000782,-1.3126737056196114
ACH-000783,-1.0207938306173638
ACH-000784,-1.1362668366718345
ACH-000785,-1.1750878899609738
ACH-000787,-1.114919003502984
ACH-000788,-1.2678466980278544
ACH-000791,-1.0593813064235993
ACH-000792,-1.2519127200028386
ACH-000794,-0.9901813185165782
ACH-000796,-1.0628728638827585
ACH-000798,-1.130595412585084
ACH-000799,-1.2167386325072729
ACH-000800,-1.0123404078307503
ACH-000802,-1.1533549292701666
ACH-000804,-1.3122528046172397
ACH-000805,-1.0293528193861692
ACH-000809,-1.1255871542367881
ACH-000810,-1.3599114444683265
ACH-000811,-1.2060834280734551
ACH-000817,-1.4141400747633068
ACH-000819,-1.2910681263465615
ACH-000820,-1.1084301979950253
ACH-000821,-1.3783853264258248
ACH-000822,-1.1173427203762685
ACH-000823,-1.0726719963201887
ACH-000824,-1.1780989168585505
ACH-000827,-1.2875274853412022
ACH-000829,-1.3027476777448286
ACH-000831,-1.1806441951008315
ACH-000832,-1.0718031366503444
ACH-000833,-1.1288329762911755
ACH-000834,-1.032589331722931
ACH-000835,-1.1897330263539023
ACH-000836,-1.0740597548101418
ACH-000837,-1.061856393101865
ACH-000838,-1.564743212700789
ACH-000839,-1.0859371665081443
ACH-000840,-1.1747380321419238
ACH-000841,-1.2004688666930052
ACH-000843,-1.0660391506702147
ACH-000846,-1.1237039451027468
ACH-000847,-1.0901417099915287
ACH-000848,-1.2188510487591844
ACH-000849,-1.1189687783126692
ACH-000851,-1.1679955716160453
ACH-000855,-1.0916093720219675
ACH-000856,-1.2419234010977345
ACH-000858,-1.158277734634918
ACH-000859,-1.2345121119731584
ACH-000861,-1.0915156450252037
ACH-000862,-0.8860761149071962
ACH-000865,-1.3947962046561813
ACH-000866,-1.3478807754969775
ACH-000867,-1.2187750052559003
ACH-000869,-1.1878945219510575
ACH-000872,-1.181172932407217
ACH-000873,-0.8932993420542387
ACH-000876,-0.8679052880012923
ACH-000878,-1.2660836207616726
ACH-000880,-1.219654178251781
ACH-000881,-1.2177359006982649
ACH-000882,-1.1442945049807889
ACH-000884,-1.1507746774226315
ACH-000885,-1.2092155928325896
ACH-000887,-1.0473498101560716
ACH-000889,-1.4187813756547285
ACH-000896,-1.2530690965717126
ACH-000898,-1.1060575476329706
ACH-000900,-1.2218113102565231
ACH-000901,-1.2551135629416117
ACH-000905,-1.220930423712511
ACH-000906,-1.0721287550679799
ACH-000907,-1.4645431713969723
ACH-000910,-1.145300861543592
ACH-000911,-1.0729280540302737
ACH-000912,-1.3022240304911197
ACH-000913,-1.0435960892090683
ACH-000915,-1.163322462679009
ACH-000916,-0.8577113036052042
ACH-000917,-1.299079158242939
ACH-000920,-1.2788852473818486
ACH-000921,-1.2179104798022669
ACH-000924,-1.1325212154076147
ACH-000926,-1.0569490188922128
ACH-000928,-0.8404071445405348
ACH-000929,-1.1557465765304984
ACH-000932,-1.1579629429431098
ACH-000935,-1.145044276478792
ACH-000936,-1.3318877183940043
ACH-000937,-1.3040107942823342
ACH-000938,-1.2513302771868469
ACH-000939,-1.0484281806539235
ACH-000941,-1.2046659763767027
ACH-000943,-1.2488503203333932
ACH-000946,-1.2313946513678535
ACH-000947,-1.3202691482858795
ACH-000948,-1.3265607340202012
ACH-000950,-1.0216780294322958
ACH-000953,-1.2751948926007908
ACH-000954,-1.2248349823336238
ACH-000957,-1.4353587066857163
ACH-000958,-1.1911243084995269
ACH-000960,-1.2021700697424798
ACH-000963,-0.8233168658000452
ACH-000968,-1.2825920830156785
ACH-000969,-1.126151110345858
ACH-000972,-1.3671437901438837
ACH-000973,-1.1006476367986322
ACH-000974,-1.2317714918496074
ACH-000978,-1.0392472011033365
ACH-000984,-1.0832930352542671
ACH-000986,-1.2276521246368302
ACH-000988,-1.1416872499488449
ACH-000993,-1.6159092681194414
ACH-000994,-1.1084815493930458
ACH-000996,-1.0835915994546528
ACH-001001,-1.1275351366423516
ACH-001020,-1.2902914638071803
ACH-001028,-1.1607373196793531
ACH-001031,-1.4291053264380984
ACH-001038,-1.2145455734309911
ACH-001048,-1.2215311624133554
ACH-001050,-1.4191784578159392
ACH-001053,-1.1917189351519366
ACH-001054,-1.24069801465607
ACH-001061,-1.2150233385659532
ACH-001067,-1.2948282825327515
ACH-001075,-1.1961071288481522
ACH-001096,-1.0396476007222588
ACH-001111,-1.1707640040289626
ACH-001119,-1.3418719946398665
ACH-001128,-1.5439303085313898
ACH-001134,-1.2199303568960078
ACH-001151,-0.9307371158310264
ACH-001163,-0.9853114624299636
ACH-001164,-1.53279637321606
ACH-001183,-1.4212106957222042
ACH-001192,-1.137478551065003
ACH-001193,-1.2608281524093927
ACH-001196,-1.0917019348257058
ACH-001197,-1.4529011938304868
ACH-001205,-1.2884147655390732
ACH-001211,-1.0960179155682157
ACH-001212,-1.1842794341524026
ACH-001228,-1.2977714656568295
ACH-001232,-1.1717584602857538
ACH-001239,-1.088371823890126
ACH-001270,-1.2629796970539535
ACH-001274,-1.3584600063320011
ACH-001275,-1.201259429180928
ACH-001277,-0.9717772828571258
ACH-001278,-1.1023764407674268
ACH-001280,-0.8773166378842331
ACH-001283,-1.0429985775135129
ACH-001289,-1.1166428488803621
ACH-001300,-1.3893559443440555
ACH-001301,-1.1682083755750228
ACH-001302,-1.4581152319635982
ACH-001306,-1.3268682163093477
ACH-001318,-1.3086505825643218
ACH-001322,-1.1440961790943278
ACH-001328,-1.1309401379238149
ACH-001332,-0.9908599368898172
ACH-001336,-1.2030565884382385
ACH-001346,-0.9670865402445564
ACH-001353,-1.1157262732532178
ACH-001354,-1.7942965815342518
ACH-001367,-1.0579280990194122
ACH-001368,-1.1773433007879759
ACH-001374,-1.1449414169694077
ACH-001377,-1.1914832634986825
ACH-001380,-1.043656279952285
ACH-001391,-1.1806608860895935
ACH-001408,-0.9150943450188164
ACH-001430,-1.1981802289828156
ACH-001431,-1.1751591803911654
ACH-001450,-1.1746617617086703
ACH-001496,-1.1611025134004227
ACH-001500,-1.220878895166685
ACH-001523,-1.0312775670282237
ACH-001532,-1.1581399422761571
ACH-001550,-1.0027812301595267
ACH-001552,-1.3796140251908648
ACH-001554,-1.1920445526060102
ACH-001654,-1.1873102006675225
ACH-001735,-1.0300492028896835
ACH-001736,-1.2669633363608304
ACH-001737,-1.500478619706828
ACH-001740,-1.1746388377618855
ACH-001745,-1.0813653158245673
ACH-001765,-1.0074181115304572
