,MPP5 (64398)
ACH-000004,0.15205023752245678
ACH-000005,0.05255205300553725
ACH-000007,0.25266709164117857
ACH-000009,0.1270702486690089
ACH-000011,0.08934729248205929
ACH-000012,0.21194221897743254
ACH-000013,-0.12997717616356905
ACH-000014,0.003934198045235229
ACH-000015,0.14678159891793324
ACH-000017,0.051124467035560665
ACH-000018,0.03159538472631322
ACH-000019,0.0389868220831773
ACH-000021,0.034809251312396726
ACH-000022,0.07412564713401774
ACH-000025,0.1898312900896768
ACH-000028,0.03244783012671838
ACH-000030,-0.03670654952194879
ACH-000035,0.1355387076795065
ACH-000036,0.07887856269139742
ACH-000037,-0.0977625569210493
ACH-000039,0.024592901609940543
ACH-000040,-0.03481241936999248
ACH-000041,0.0059316404445813285
ACH-000042,0.13101745779842694
ACH-000045,0.011056347710126964
ACH-000047,-0.10657422025830778
ACH-000052,0.07026618164992944
ACH-000053,0.023560207419372512
ACH-000054,0.04387268835257351
ACH-000055,0.09141603295895147
ACH-000060,-0.2579459668975012
ACH-000067,0.15776884971198032
ACH-000070,0.002353564668860004
ACH-000075,0.051168390432611205
ACH-000078,0.09010569907735433
ACH-000082,0.12802706597021254
ACH-000085,0.17609219503116932
ACH-000086,0.12027109756372685
ACH-000087,0.17660327618488045
ACH-000092,-0.013702684965549806
ACH-000095,-0.008068332308164144
ACH-000097,-0.005653850594554819
ACH-000098,0.3055336221170351
ACH-000099,0.0508318148609537
ACH-000108,-0.055018131913717086
ACH-000113,0.13253667684641895
ACH-000116,-0.09537442714257943
ACH-000118,-0.08312327939235019
ACH-000120,0.056813995057939035
ACH-000123,0.09878804638676754
ACH-000127,0.0741998081020072
ACH-000128,0.04127888759594787
ACH-000132,-0.032257001408928336
ACH-000133,0.051660339371292566
ACH-000137,0.13043677390182445
ACH-000138,0.16702289881230434
ACH-000142,-0.02402581503914117
ACH-000143,0.0021675432632314168
ACH-000146,0.011674388478901782
ACH-000148,0.06240597393023437
ACH-000150,0.2566588885322667
ACH-000152,0.1810828775491103
ACH-000153,0.017711348869353747
ACH-000159,0.032895901817660285
ACH-000160,-0.05021942700265532
ACH-000163,0.14887667805505578
ACH-000167,-0.033098319244427
ACH-000168,-0.05521562438595617
ACH-000169,0.19250292503193872
ACH-000178,0.07302361643647999
ACH-000183,-0.02499505900854064
ACH-000188,0.06496510873721092
ACH-000189,0.035878891957479765
ACH-000190,0.17498563455697685
ACH-000198,0.12231334476201365
ACH-000203,0.10832884364363167
ACH-000204,-0.15272144055086445
ACH-000206,0.06816080961854289
ACH-000207,0.05383744930971342
ACH-000208,-0.06762240677801715
ACH-000210,-0.07430162757543388
ACH-000211,-0.024200810679679826
ACH-000215,-0.0054518367145366285
ACH-000221,0.23378951658001715
ACH-000222,0.07491559950791041
ACH-000223,0.1046559830866196
ACH-000226,-0.10579358161234594
ACH-000227,0.0718753470901173
ACH-000228,0.10308204479744848
ACH-000231,0.0050527999378343355
ACH-000232,0.020373430531662986
ACH-000233,0.11714462121360468
ACH-000234,0.01643257721217671
ACH-000235,0.06213817113703265
ACH-000237,0.1557878053781724
ACH-000238,-0.011006289911282306
ACH-000242,-0.21680746834493134
ACH-000243,-0.020488881469596137
ACH-000244,0.11084021277517983
ACH-000246,-0.03928745238931364
ACH-000248,0.1403918783309844
ACH-000250,-0.027131286160884026
ACH-000251,0.07234451692841871
ACH-000252,-0.00990394584581458
ACH-000253,0.0200410297074557
ACH-000255,0.0016050510843969071
ACH-000256,-0.060004259912464226
ACH-000257,-0.0007816292427084147
ACH-000258,0.16931453407150104
ACH-000259,0.03807323220231622
ACH-000260,0.10758991610765074
ACH-000261,0.04273348187031361
ACH-000262,-0.02287012861871488
ACH-000263,-0.028747841761661907
ACH-000264,0.06555675391720292
ACH-000265,0.06739934212139763
ACH-000266,0.2918855410824354
ACH-000272,-0.2970292077862622
ACH-000274,-0.02695894885072145
ACH-000277,0.08668792020220277
ACH-000278,0.1550478821176404
ACH-000279,-0.057946497622873225
ACH-000280,0.06325411570621002
ACH-000281,-0.043362143516179966
ACH-000288,0.05745875985363455
ACH-000291,0.18237720878790808
ACH-000293,0.062302505827331066
ACH-000294,0.005877794831088502
ACH-000295,0.22064292342406044
ACH-000296,0.07300024665109467
ACH-000302,0.11310226620120682
ACH-000304,-0.019562184253829787
ACH-000307,0.18058722083791276
ACH-000308,0.047309888563410465
ACH-000310,0.021108921653647927
ACH-000311,-0.04544387700333822
ACH-000312,0.06556815264752272
ACH-000315,0.14997963551871885
ACH-000316,0.021182055954433083
ACH-000317,-0.08712207743001353
ACH-000318,0.03508376507553692
ACH-000319,0.1916300090809185
ACH-000320,0.16209634570545067
ACH-000322,0.2277693291069048
ACH-000323,0.02824392768854479
ACH-000324,-0.056611552615936665
ACH-000329,0.011593716327595873
ACH-000330,0.13433308807766292
ACH-000331,-0.3228138670528989
ACH-000332,0.14264467161522398
ACH-000334,0.07419953519959173
ACH-000335,0.017593432037924333
ACH-000336,0.3913803325710351
ACH-000337,-0.0075221757447975655
ACH-000338,0.3351767874385496
ACH-000339,-0.10094851904675224
ACH-000341,0.1328018915900681
ACH-000348,0.14268656259735726
ACH-000350,0.024388316293098226
ACH-000352,0.14060199467834458
ACH-000356,0.10592253596865628
ACH-000361,-0.06599173517769569
ACH-000362,0.03046549521390315
ACH-000363,0.04548009483152967
ACH-000364,0.12386518432680448
ACH-000365,0.036511848535156016
ACH-000366,0.025568976259379008
ACH-000368,-0.07899160414905176
ACH-000374,-0.006821615282758928
ACH-000375,-0.09890245242936127
ACH-000376,0.004877953347310059
ACH-000381,-0.08282153091076007
ACH-000383,0.1003313453715204
ACH-000387,0.03705122076711672
ACH-000389,0.12175159795746833
ACH-000390,-0.02595688559227401
ACH-000393,-0.03297554717258615
ACH-000395,0.18480315907289446
ACH-000396,0.22026030309259165
ACH-000397,0.09486302706184094
ACH-000401,-0.045179853838525685
ACH-000402,-0.2399184483411378
ACH-000403,-0.14985075001025627
ACH-000404,0.09911064844711526
ACH-000406,0.012733067598734656
ACH-000407,-0.018354971448684483
ACH-000408,0.1003363990183522
ACH-000410,0.030977924264675227
ACH-000411,-0.2424440925655123
ACH-000414,0.06231156696691882
ACH-000415,0.10515987972820033
ACH-000416,-0.09238781329302298
ACH-000420,0.05590045105783525
ACH-000421,0.08100483647805455
ACH-000424,-0.08109916420417791
ACH-000425,0.18641150618313626
ACH-000426,0.07517317014880681
ACH-000427,-0.1963404328326551
ACH-000433,0.03326774754717846
ACH-000435,0.2957091821673196
ACH-000436,0.0015512168745486553
ACH-000444,0.0915594574607538
ACH-000445,-0.08461905015436466
ACH-000448,0.1219036077394241
ACH-000450,-0.020983046934276904
ACH-000452,0.11471461792875474
ACH-000454,0.035684209004837764
ACH-000458,0.20767235589869512
ACH-000459,0.12470468498949405
ACH-000460,-0.17283475566127907
ACH-000461,0.15127825676181814
ACH-000463,0.00811587983228238
ACH-000464,-0.0037361314060215603
ACH-000466,0.07546554577107689
ACH-000467,-0.11697044653162025
ACH-000468,0.04240729808036792
ACH-000469,0.19535065911228253
ACH-000470,0.007805424476505377
ACH-000471,-0.13076555473116294
ACH-000472,0.01917595594014074
ACH-000473,-0.1267364688760083
ACH-000475,0.14914651872668724
ACH-000476,0.014462196433088097
ACH-000477,-0.08685081440239771
ACH-000479,0.3514935886405413
ACH-000480,0.12039948280085112
ACH-000481,-0.06393657566482311
ACH-000483,0.010182797743087148
ACH-000484,-0.10629601863239528
ACH-000485,-0.015351023012494837
ACH-000486,0.1486900296381693
ACH-000487,0.13655534191934435
ACH-000488,0.03871445805792155
ACH-000490,0.09876150137040754
ACH-000491,5.169805527976673e-05
ACH-000495,-0.1812261222395901
ACH-000496,-0.0319371428419043
ACH-000499,0.17361237614696934
ACH-000500,-0.07786635281878299
ACH-000502,0.10567297373637216
ACH-000503,0.016129358446318867
ACH-000505,-0.011764461749099276
ACH-000507,0.2556122010611204
ACH-000510,0.006055651245124946
ACH-000511,0.1972736174045648
ACH-000512,0.06736607006926983
ACH-000516,0.005289819615371797
ACH-000517,0.03695975864295466
ACH-000518,0.2335382633656524
ACH-000520,0.018065948310640918
ACH-000521,-0.007762959345682973
ACH-000522,0.15681485746910453
ACH-000524,-0.06917964450615025
ACH-000527,-0.09140690696919636
ACH-000528,-0.20010862831628792
ACH-000537,-0.1796469789678312
ACH-000541,0.11765516784352988
ACH-000542,0.09318633411103293
ACH-000544,-0.017528912025708818
ACH-000545,0.05728565652537122
ACH-000547,0.027077484068704482
ACH-000548,0.11180857973548876
ACH-000549,0.01985468827733137
ACH-000550,-0.053265159596769834
ACH-000552,-0.08039828071501065
ACH-000556,0.004210598022458589
ACH-000557,0.035316468659402495
ACH-000569,-0.01293972949917767
ACH-000570,-0.08708006743200225
ACH-000571,-0.02098046776370523
ACH-000573,0.06038718479715095
ACH-000576,-0.008342232469489766
ACH-000579,-0.0934813789347507
