,SCGB1D4 (404552)
ACH-000004,0.08643911139925801
ACH-000005,0.1224417291322932
ACH-000007,0.056694414364784576
ACH-000009,0.18010288128188648
ACH-000011,0.09688559684419328
ACH-000012,0.013272156134239536
ACH-000013,0.05657801813640584
ACH-000014,0.2953871943470953
ACH-000015,0.1596096489641051
ACH-000017,0.08818442727676491
ACH-000018,0.02029054436339563
ACH-000019,-0.09085661621744573
ACH-000021,-0.03908300524745188
ACH-000022,0.08659476917024997
ACH-000025,0.023390874086952472
ACH-000028,0.038931121567307575
ACH-000030,0.04810253475467997
ACH-000035,0.18501142700382794
ACH-000036,0.050060783863114564
ACH-000037,0.027920189838264147
ACH-000039,0.3333360457712273
ACH-000040,0.052694662579553325
ACH-000041,0.03742350650211966
ACH-000042,0.028166052202164213
ACH-000045,0.11527622290558172
ACH-000047,0.034900463052541415
ACH-000052,0.15816205452978496
ACH-000053,0.0059648868420536325
ACH-000054,0.15674368546976605
ACH-000055,0.12907205328925964
ACH-000060,0.10909608714148776
ACH-000067,0.21536199373163253
ACH-000070,-0.005134990879749645
ACH-000075,0.10844776149250912
ACH-000078,-0.06271699220690646
ACH-000082,0.03740755352214797
ACH-000085,0.27154022544511663
ACH-000086,0.05080179777660545
ACH-000087,-0.12054403716061715
ACH-000092,0.08252826477712451
ACH-000095,0.1580315324770526
ACH-000097,0.04254724523571112
ACH-000098,0.12412390212189385
ACH-000099,0.08901129973489098
ACH-000108,0.07055095618240484
ACH-000113,0.08635910859617464
ACH-000116,0.059972746535254425
ACH-000118,-0.04566503223873928
ACH-000120,0.01393734824360182
ACH-000123,0.06887712605781357
ACH-000127,0.11695026153108087
ACH-000128,0.12070704646791278
ACH-000132,0.059647882231734416
ACH-000133,0.07334266926561922
ACH-000137,-0.034154988860222
ACH-000138,0.00824945902356752
ACH-000142,0.01908213374972829
ACH-000143,-0.008657617143027782
ACH-000146,0.03683793323234464
ACH-000148,0.10336833389856244
ACH-000150,-0.018131211145316902
ACH-000152,0.12844140318441252
ACH-000153,0.06788660367313941
ACH-000159,0.12619920817463004
ACH-000160,0.05895305510039496
ACH-000163,0.01037997234460473
ACH-000167,0.08098545745557223
ACH-000168,0.06657520314706804
ACH-000169,0.10837655364890557
ACH-000178,-0.05888657598015419
ACH-000183,-0.008398482772368621
ACH-000188,-0.04431412607862754
ACH-000189,-0.016700532759932808
ACH-000190,0.07498933076328265
ACH-000198,0.002377290957658725
ACH-000203,0.1736526122400243
ACH-000204,-0.001725365871087865
ACH-000206,0.05520838618505232
ACH-000207,0.07422931106429079
ACH-000208,0.22891603341780545
ACH-000210,0.22233037097731487
ACH-000211,0.07880078988009227
ACH-000215,0.13025481338998962
ACH-000221,0.07357813037837813
ACH-000222,-0.11419417638626493
ACH-000223,0.027891049321927062
ACH-000226,0.10624939955005228
ACH-000227,0.27660117052442657
ACH-000228,0.04433504442588397
ACH-000231,0.06171451556134872
ACH-000232,0.10117726610686463
ACH-000233,0.07987479744055281
ACH-000234,0.17498366400278426
ACH-000235,0.05865381874414636
ACH-000237,-0.016443120082992403
ACH-000238,0.02710340750155933
ACH-000242,0.2145853579416702
ACH-000243,0.03760095229089815
ACH-000244,-0.07652180884677999
ACH-000246,0.08822384583225716
ACH-000248,0.1512703430285912
ACH-000250,0.10943410795519036
ACH-000251,0.15009959605840786
ACH-000252,-0.02756218792569136
ACH-000253,0.08647366635897406
ACH-000255,0.09477991620218744
ACH-000256,-0.08993016467027079
ACH-000257,0.07429790159262231
ACH-000258,0.1537935858371821
ACH-000259,0.04031352760621718
ACH-000260,0.03699369185688738
ACH-000261,0.11114692104755992
ACH-000262,0.02380899157691261
ACH-000263,-0.0868529782475493
ACH-000264,0.07664985031943622
ACH-000265,0.13598794845771406
ACH-000266,-0.011118858960504302
ACH-000272,0.1568596978667871
ACH-000274,0.1002847208624021
ACH-000277,0.1507379123557266
ACH-000278,0.11081390112691004
ACH-000279,0.1378345791686041
ACH-000280,0.1090069169986426
ACH-000281,0.18041023936704292
ACH-000288,0.06553389158339533
ACH-000291,0.07561494456076423
ACH-000293,-0.019449054335507438
ACH-000294,0.0798691654573327
ACH-000295,0.2621753784477041
ACH-000296,0.0764841788751931
ACH-000302,0.11139232456121627
ACH-000304,0.2689033842533095
ACH-000307,0.09275419311837167
ACH-000308,-0.01370744066721971
ACH-000310,0.026061575436209943
ACH-000311,0.0882553416718036
ACH-000312,0.13193555676552446
ACH-000315,-0.0054435331971541155
ACH-000316,0.17516670316966554
ACH-000317,0.04010698329203456
ACH-000318,-0.06526190091895613
ACH-000319,0.0293382292574136
ACH-000320,-0.03823375431779146
ACH-000322,0.032315723850263066
ACH-000323,0.13647697869170722
ACH-000324,0.08621274227377597
ACH-000329,0.19921453859159075
ACH-000330,-0.0003070390899421927
ACH-000331,-0.016295998448167433
ACH-000332,0.11635116842928457
ACH-000334,0.0589305659671687
ACH-000335,0.053496084366243805
ACH-000336,0.19663882275048133
ACH-000337,-0.19671452077810314
ACH-000338,0.003023770603117572
ACH-000339,0.0766341447680401
ACH-000341,0.09497386580886426
ACH-000348,0.08450230309583717
ACH-000350,0.08883272033022006
ACH-000352,0.047820059789565744
ACH-000356,0.1313106395537273
ACH-000361,0.14925066044788549
ACH-000362,0.09075305556648736
ACH-000363,0.06653830141253918
ACH-000364,0.0011026923946867173
ACH-000365,0.10026008369778153
ACH-000366,-0.024176790033854742
ACH-000368,-0.03164596736971243
ACH-000374,-0.06319135485934697
ACH-000375,0.16593130033079662
ACH-000376,0.10031308132115294
ACH-000381,0.022773576259609157
ACH-000383,0.09922820060703384
ACH-000387,0.11716215110255924
ACH-000389,0.1503216398439512
ACH-000390,0.13230141355635894
ACH-000393,0.12565010277259342
ACH-000395,0.04791587602333906
ACH-000396,-0.0018932908363678085
ACH-000397,0.08309664495257628
ACH-000401,0.0023755001047663393
ACH-000402,-0.01159754809212546
ACH-000403,0.12272639667224035
ACH-000404,0.1925309482515886
ACH-000406,0.08245132940690122
ACH-000407,0.08457356306863434
ACH-000408,0.01873835587360554
ACH-000410,0.11398086944865367
ACH-000411,-0.0741810846669864
ACH-000414,0.1412252013372194
ACH-000415,-0.0065548821834816974
ACH-000416,0.13765587579665578
ACH-000420,-0.06957993279430474
ACH-000421,0.011968541034398691
ACH-000424,-0.07333783255042342
ACH-000425,0.08066656084073395
ACH-000426,0.07796269217614814
ACH-000427,0.08943583251542749
ACH-000433,-0.01846022584181764
ACH-000435,0.21114335500529932
ACH-000436,0.0791625844469786
ACH-000444,0.1610844675949659
ACH-000445,-0.028640012554143945
ACH-000448,0.12330718370818372
ACH-000450,0.12185214719222852
ACH-000452,0.02889743663129937
ACH-000454,0.09075260283143108
ACH-000458,-0.08845255839360587
ACH-000459,0.0631422414231183
ACH-000460,0.12746986751993775
ACH-000461,-0.18989718843822614
ACH-000463,0.06955118879513195
ACH-000464,0.19489390998346687
ACH-000466,0.05651993331178853
ACH-000467,0.016528139335547108
ACH-000468,0.029961788626565764
ACH-000469,0.03682773739007681
ACH-000470,0.22319462301424034
ACH-000471,0.11406701338708232
ACH-000472,0.15977401734491214
ACH-000473,0.10956012191479142
ACH-000475,0.07338149932299859
ACH-000476,-0.008212822245879424
ACH-000477,0.06326005394395477
ACH-000479,0.10516149253679198
ACH-000480,0.13709408462443898
ACH-000481,0.11563556352347355
ACH-000483,-0.08210257990990788
ACH-000484,0.08865059814810602
ACH-000485,-0.041843451177510135
ACH-000486,0.029984263952420088
ACH-000487,-0.01732425427330105
ACH-000488,0.04743230291023612
ACH-000490,0.08684617941892647
ACH-000491,0.16005632236811934
ACH-000495,0.00707616403214984
ACH-000496,0.07004172177871484
ACH-000499,-0.1571404694078935
ACH-000500,-0.20264364383533495
ACH-000502,0.10630753443430127
ACH-000503,0.06763338299924743
ACH-000505,0.12036389486175575
ACH-000507,0.08221845049716922
ACH-000510,0.049618885897954136
ACH-000511,0.010084948712455705
ACH-000512,0.06823741994685217
ACH-000516,0.15337738200378448
ACH-000517,0.10701130693310304
ACH-000518,0.13726130109860435
ACH-000520,0.009236096720393628
ACH-000521,0.1616038597884018
ACH-000522,0.10709623150164232
