,CACNB3 (784)
ACH-000250,-0.4737371441987359
ACH-000251,-0.5565992668550894
ACH-000252,-0.3817800241572888
ACH-000253,-0.5911931189326739
ACH-000255,-0.4267706491467584
ACH-000256,-0.5735325782517563
ACH-000257,-0.40482786556719536
ACH-000258,-0.6163212243082112
ACH-000259,-0.492766062410265
ACH-000260,-0.4645021639695389
ACH-000261,-0.5474605228917863
ACH-000262,-0.4712698013618477
ACH-000263,-0.5691556707613263
ACH-000264,-0.5825896414901348
ACH-000265,-0.5089728552582947
ACH-000266,-0.5358195261355195
ACH-000272,-0.3199453907582633
ACH-000274,-0.5986711899189073
ACH-000277,-0.3743471910862599
ACH-000278,-0.5522727891926454
ACH-000279,-0.4149342417207723
ACH-000280,-0.4623031980307304
ACH-000281,-0.6364907819802347
ACH-000288,-0.4628547432090944
ACH-000291,-0.3202771164421914
ACH-000293,-0.3895160272261368
ACH-000294,-0.40484928079283533
ACH-000295,-0.4635308903556988
ACH-000296,-0.5168274674905651
ACH-000302,-0.5043834284398061
ACH-000304,-0.3812079639257253
ACH-000307,-0.3240499764596858
ACH-000308,-0.509442290286578
ACH-000310,-0.4429134399076745
ACH-000311,-0.5817651207754998
ACH-000312,-0.5299993181559969
ACH-000315,-0.7852365236567898
ACH-000316,-0.6052426036433305
ACH-000317,-0.3140918076618406
ACH-000318,-0.6508603066077784
ACH-000319,-0.4949173645354112
ACH-000320,-0.5039688682478861
ACH-000322,-0.6651445403756235
ACH-000323,-0.3523287197388561
ACH-000324,-0.539169728890867
ACH-000329,-0.6140043487644228
ACH-000330,-0.42354339059161894
ACH-000331,-0.5992327170553804
ACH-000332,-0.5930237503378442
ACH-000334,-0.7312712144973851
ACH-000335,-0.5161916908384746
ACH-000336,-0.18779023339164927
ACH-000337,-0.6677563442245626
ACH-000338,-0.19959775762791
ACH-000339,-0.6049902097278914
ACH-000341,-0.5565818203093462
ACH-000348,-0.4615323263847449
ACH-000350,-0.4399866090806788
ACH-000352,-0.3781082489950821
ACH-000356,-0.4829717404459361
ACH-000361,-0.11547105815941475
ACH-000362,-0.4102638220900959
ACH-000363,-0.5320101169212713
ACH-000364,-0.6276388816406465
ACH-000365,-0.6561255651845653
ACH-000366,-0.4261277715269841
ACH-000368,-0.5594949773002073
ACH-000374,-0.4927956315559352
ACH-000375,-0.5606748073243989
ACH-000376,-0.5261477160397207
ACH-000381,-0.4646967663237492
ACH-000383,-0.5027591828371003
ACH-000387,-0.6638649670922004
ACH-000389,-0.4756070140135248
ACH-000390,-0.4099230814884856
ACH-000393,-0.37863704343213495
ACH-000395,-0.4465000378772713
ACH-000396,-0.2979017351974349
ACH-000397,-0.4652293846417525
ACH-000401,-0.4340106048848288
ACH-000402,-0.8638153527333833
ACH-000403,-0.6297251892568049
ACH-000404,-0.43009187255888587
ACH-000406,-0.3940884516964269
ACH-000407,-0.686159815771572
ACH-000408,-0.5872321280030596
ACH-000410,-0.3894579258658497
ACH-000411,-0.4514362582064103
ACH-000414,-0.5647937950376676
ACH-000415,-0.4690945367144585
ACH-000416,-0.44885530036143423
ACH-000420,-0.4798531639642117
ACH-000421,-0.5323947634784824
ACH-000424,-0.7073596732001979
ACH-000425,-0.28998244473464224
ACH-000426,-0.3744333881947334
ACH-000427,-0.6013543124852369
ACH-000433,-0.7295971683921831
ACH-000435,-0.2977128106190202
ACH-000436,-0.33028058630254553
ACH-000444,-0.5263903341904266
ACH-000445,-0.4845899976842321
ACH-000448,-0.464475787246301
ACH-000450,-0.3226988740710037
ACH-000452,-0.5475084479477424
ACH-000454,-0.6160289147543019
ACH-000458,-0.5718855956087552
ACH-000459,-0.3633210608401633
ACH-000460,-0.4725142722387445
ACH-000461,-0.5926453184830947
ACH-000463,-0.4663143363084533
ACH-000464,-0.6147513922921085
ACH-000466,-0.532123385804342
ACH-000467,-0.5232295815772812
ACH-000468,-0.4082708018561039
ACH-000469,-0.4752297278342344
ACH-000470,-0.5791156756210516
ACH-000471,-0.5622268048984574
ACH-000472,-0.4780823856393674
ACH-000473,-0.2993213981663452
ACH-000475,-0.5061741911955938
ACH-000476,-0.4376774618027519
ACH-000477,-0.2723034844543626
ACH-000479,-0.5339848505121211
ACH-000480,-0.44923828758618817
ACH-000481,-0.5682520283925134
ACH-000483,-0.4377346041255102
ACH-000484,-0.3997959638940157
ACH-000485,-0.6275344406912411
ACH-000486,-0.7075245469068187
ACH-000487,-0.4822806266475119
ACH-000488,-0.3388715896152278
ACH-000490,-0.6065450344552443
ACH-000491,-0.4290563713896837
ACH-000495,-0.3267275568728075
ACH-000496,-0.5016303564246013
ACH-000499,-0.4192211154268631
ACH-000500,-0.4135544651731897
ACH-000502,-0.5623118677981933
ACH-000503,-0.35277719243638644
ACH-000505,-0.5037958148840894
ACH-000507,-0.4746001935543204
ACH-000510,-0.4232095654181824
ACH-000511,-0.3610652624204379
ACH-000512,-0.32738182078338346
ACH-000516,-0.5218700059076826
ACH-000517,-0.4926177706204122
ACH-000518,-0.5164869759546398
ACH-000520,-0.5725431828796851
ACH-000521,-0.4291621669377008
ACH-000522,-0.3319965362382934
ACH-000524,-0.4116770971082157
ACH-000527,-0.3907758605116442
ACH-000528,-0.3875391731920868
ACH-000537,-0.3736677563608605
ACH-000541,-0.4752578635262756
ACH-000542,-0.4973618376871751
ACH-000544,-0.4893450850041236
ACH-000545,-0.4371495993448337
ACH-000547,-0.5109383427230607
ACH-000548,-0.6440530001115081
ACH-000549,-0.32785705985262
ACH-000550,-0.5686111897304408
ACH-000552,-0.27696440430489044
ACH-000556,-0.5355057299236736
ACH-000557,-0.5136967424572472
ACH-000569,-0.3328296138523079
ACH-000570,-0.4399399326699879
ACH-000571,-0.4547696906888815
ACH-000573,-0.4357793019985479
ACH-000576,-0.5549196153848054
ACH-000579,-0.32194238191408275
ACH-000580,-0.535843593205029
ACH-000584,-0.4504258516713182
ACH-000585,-0.4925950486043026
ACH-000588,-0.4643206180570412
ACH-000589,-0.4866805615630092
ACH-000591,-0.44351267572460296
ACH-000593,-0.4824564181826597
ACH-000600,-0.3596631244755091
ACH-000601,-0.4574847696025532
ACH-000605,-0.5297692251235406
ACH-000606,-0.34109838402476217
ACH-000608,-0.7146088353970089
ACH-000614,-0.5534774469313741
ACH-000616,-0.4824820080404271
ACH-000618,-0.6274746758670711
ACH-000619,-0.2917799065140904
ACH-000620,-0.4029671471691443
ACH-000621,-0.4171818613090065
ACH-000622,-0.4283689647893701
ACH-000623,-0.4242906655423324
ACH-000624,-0.4166531980316381
ACH-000627,-0.35956859758710696
ACH-000630,-0.4135942130581404
ACH-000631,-0.6026103421573558
ACH-000632,-0.430894508217244
ACH-000633,-0.5518119797447723
ACH-000637,-0.43296113896289135
ACH-000638,-0.5864837936771192
ACH-000646,-0.11244091898359257
ACH-000647,-0.6105046045443039
ACH-000648,-0.29265192542894986
ACH-000649,-0.5309441716496659
ACH-000651,-0.6416396985168641
ACH-000652,-0.4163871977221995
ACH-000653,-0.4151158266077012
ACH-000657,-0.5027761191852377
ACH-000658,-0.4707370944610007
ACH-000661,-0.4779187346745874
ACH-000662,-0.5481699259294283
ACH-000663,-0.3631791531616064
ACH-000665,-0.5894888539099338
ACH-000671,-0.4580132168082486
ACH-000672,-0.457940530014615
ACH-000673,-0.5323710874114437
ACH-000676,-0.5752493138087613
ACH-000677,-0.6120983307443121
ACH-000681,-0.5828454045671346
ACH-000683,-0.344279968685626
ACH-000684,-0.4445533809013094
ACH-000688,-0.7286397523883856
ACH-000693,-0.30550098188857994
ACH-000694,-0.4206541848186559
ACH-000695,-0.3903108379187212
ACH-000696,-0.540352800164232
ACH-000697,-0.2814950437544625
ACH-000699,-0.4300078704168927
ACH-000701,-0.6194726339811609
ACH-000706,-0.4557105310900996
ACH-000711,-0.548938141260254
ACH-000713,-0.3142549847329675
ACH-000714,-0.5165100666842847
ACH-000718,-0.5112363917628359
ACH-000720,-0.370078555027454
ACH-000721,-0.4188947798940064
ACH-000724,-0.28763244255571924
ACH-000725,-0.3645800417308421
ACH-000732,-0.5341369577655757
ACH-000734,-0.5627909040053976
ACH-000735,-0.4941020780426466
ACH-000736,-0.4747746391962793
ACH-000738,-0.5297585195899269
ACH-000746,-0.22219439985425252
ACH-000747,-0.5646763931803174
ACH-000748,-0.6531175975558753
ACH-000753,-0.49840638878522
ACH-000756,-0.6020790297331792
ACH-000757,-0.4120520912293852
ACH-000758,-0.5247234197936985
ACH-000760,-0.4913712661326958
ACH-000762,-0.531361497097323
ACH-000763,-0.5449413981597484
ACH-000764,-0.6326877969431526
ACH-000765,-0.7721879784164903
ACH-000766,-0.5368198828635877
ACH-000767,-0.3689466591803153
ACH-000768,-0.6375260757671378
ACH-000769,-0.38022959000843065
ACH-000770,-0.354476529566276
ACH-000771,-0.5909625872096744
ACH-000773,-0.6083086018294708
ACH-000776,-0.17638492776577372
ACH-000777,-0.4134645619147313
ACH-000778,-0.3962007927323389
ACH-000781,-0.3232004514061295
ACH-000782,-0.4892047222177328
ACH-000783,-0.5224968136345896
ACH-000784,-0.4768123905984302
ACH-000785,-0.4902780070200128
ACH-000787,-0.3795122552849493
ACH-000788,-0.4115081500834829
ACH-000791,-0.5091455374579723
ACH-000792,-0.6320150311363907
ACH-000794,-0.3757330213591907
ACH-000796,-0.5740765200906888
ACH-000798,-0.8337512442161592
ACH-000799,-0.4523824432138729
ACH-000800,-0.4846659224458292
ACH-000802,-0.4216142500125926
ACH-000804,-0.4471822450984873
ACH-000805,-0.623221553575687
ACH-000809,-0.4350445464650624
ACH-000810,-0.4529050988155702
ACH-000811,-0.3819362311305721
ACH-000817,-0.234590468891781
ACH-000819,-0.3217874779168556
ACH-000820,-0.08579631593826967
ACH-000821,-0.3945353663873142
ACH-000822,-0.4753935910128296
ACH-000823,-0.5463451292995056
ACH-000824,-0.4457579877071143
ACH-000827,-0.569953974096469
ACH-000829,-0.5925462312981651
ACH-000831,-0.5131097683580101
ACH-000832,-0.4325146154637591
ACH-000833,-0.7046232321297156
ACH-000834,-0.5783955013015991
ACH-000835,-0.3848871052093025
ACH-000836,-0.3370508042321975
ACH-000837,-0.5047379626248081
ACH-000838,-0.3619252479558378
ACH-000839,-0.6004306294774999
ACH-000840,-0.2414893739588137
ACH-000841,-0.6378259072305094
ACH-000843,-0.4070792639319923
ACH-000846,-0.3860703137509718
ACH-000847,-0.41242006150223054
ACH-000848,-0.5211298891342776
ACH-000849,-0.4152380254518798
ACH-000851,-0.4499859979560489
ACH-000855,-0.6240736957580143
ACH-000856,-0.452467849082929
ACH-000858,-0.4730650582888198
ACH-000859,-0.6584083924705018
ACH-000861,-0.43152581801119294
ACH-000862,-0.3712523678387015
ACH-000865,-0.5119146967986149
ACH-000866,-0.5321254776321762
ACH-000867,-0.4853042646231953
ACH-000869,-0.43648497187311897
ACH-000872,-0.3289503327712943
ACH-000873,-0.37490088855577497
ACH-000876,-0.4584285308356506
ACH-000878,-0.4362827491600859
ACH-000880,-0.6466531812639508
ACH-000881,-0.348937463149862
ACH-000882,-0.35996058781419704
ACH-000884,-0.4205855914032369
ACH-000885,-0.3490311243269937
ACH-000887,-0.4922067523538933
ACH-000889,-0.4581850353958359
ACH-000896,-0.4975244265801447
ACH-000898,-0.45031625991314944
ACH-000900,-0.8084081815906322
ACH-000901,-0.6206447391117385
ACH-000905,-0.3705591209645791
ACH-000906,-0.6343768492942647
ACH-000907,-0.5506070911259054
ACH-000910,-0.5385031623278688
ACH-000911,-0.5995889583315084
ACH-000912,-0.4315073960168873
ACH-000913,-0.3058624913482978
ACH-000915,-0.3924515890726584
ACH-000916,-0.5251166201140633
ACH-000917,-0.34682648265748
ACH-000920,-0.516043226011298
ACH-000921,-0.4453525559106531
ACH-000924,-0.3917846271279021
ACH-000926,-0.4723102108589301
ACH-000928,-0.4622175963847906
ACH-000929,-0.5255507128753847
ACH-000932,-0.20831137223473656
ACH-000935,-0.4855539918590495
ACH-000936,-0.4025594025994078
ACH-000937,-0.5935177039769487
ACH-000938,-0.3573166444172253
ACH-000939,-0.3543023925679257
ACH-000941,-0.3545641153026963
ACH-000943,-0.3615948486007521
ACH-000946,-0.4272828105604032
ACH-000947,-0.3802095348125536
ACH-000948,-0.5615079769308939
ACH-000950,-0.4645982465052046
ACH-000953,-0.5487996395642829
ACH-000954,-0.167659761734884
ACH-000957,-0.34374503993295696
ACH-000958,-0.5989211590698071
ACH-000960,-0.4594185269319692
ACH-000963,-0.3393705652144233
ACH-000968,-0.3757145987094649
ACH-000969,-0.6235774012637454
ACH-000972,-0.3192416139532289
ACH-000973,-0.558635499399756
ACH-000974,-0.3966584289823979
ACH-000978,-0.2865634585062045
ACH-000984,-0.4872289296617574
ACH-000986,-0.3734009624134466
ACH-000988,-0.5686571878087683
ACH-000993,-0.3731388923686397
ACH-000994,-0.4200873070262205
ACH-000996,-0.29947674643004235
ACH-001001,-0.4363646067287156
ACH-001020,-0.4474485320210678
ACH-001028,-0.6404906319917546
ACH-001031,-0.4179766868865464
ACH-001038,-0.4959221025353546
ACH-001048,-0.4438638293995973
ACH-001050,-0.4188417370240179
ACH-001053,-0.40457908465557385
ACH-001054,-0.3729170632662381
ACH-001061,-0.5338954318765013
ACH-001067,-0.3797442476710761
ACH-001075,-0.4667992616511382
ACH-001096,-0.5726980636927397
ACH-001111,-0.35605659643794724
ACH-001119,-0.5653393302423683
ACH-001128,-0.5433791693230782
ACH-001134,-0.4553743670540272
ACH-001151,-0.5541542086795637
ACH-001163,-0.5000502057133073
ACH-001164,-0.6299342449679122
ACH-001183,-0.4519330923010653
ACH-001192,-0.5080589229346484
ACH-001193,-1.1632566709943697
ACH-001196,-0.560683419442236
ACH-001197,-0.2839392812291284
ACH-001205,-0.34719665491162305
ACH-001211,-0.4687173931109764
ACH-001212,-0.3281097679694263
ACH-001228,-0.4854911825322916
ACH-001232,-0.5930724995419733
ACH-001239,-0.4143616584423348
ACH-001270,-0.21277810440814096
ACH-001274,-0.5047080835876715
ACH-001275,-0.4355632908639629
ACH-001277,-0.7824636388252114
ACH-001278,-0.3730635279070105
ACH-001280,-0.5566456105096522
ACH-001283,-0.4898848486275705
ACH-001289,-0.40148829463067054
ACH-001300,-0.5748244030890212
ACH-001301,-0.3699221552784471
ACH-001302,-0.4106728565724632
ACH-001306,-0.3868733338945327
ACH-001318,-0.4562751931983404
ACH-001322,-0.2057012600990996
ACH-001328,-0.3978908359993962
ACH-001332,-0.7720929540364153
ACH-001336,-0.429739543189776
ACH-001346,-0.5801832109863088
ACH-001353,-0.3878474591627452
ACH-001354,-0.5059046489775659
ACH-001367,-0.4061279196161126
ACH-001368,-0.5089320412262932
ACH-001374,-0.4694794690989905
ACH-001377,-0.5648618039792686
ACH-001380,-0.4201765048730878
ACH-001391,-0.4985103855695036
ACH-001408,-0.5096092773660229
ACH-001430,-0.8702154338946271
ACH-001431,-0.3387239283236855
ACH-001450,-0.5902141580224197
ACH-001496,-0.3192571336334311
ACH-001500,-0.7153289540648172
ACH-001523,-0.5208791677700141
ACH-001532,-0.4400634772940541
ACH-001550,-0.44957529906110105
ACH-001552,-0.33059084892394
ACH-001554,-0.4962931358055917
ACH-001654,-0.4842314012470518
ACH-001735,-0.4879953240506399
ACH-001736,-0.5462064352091234
ACH-001737,-0.918486520309506
ACH-001740,-0.5263145748834309
ACH-001745,-0.5381971051348329
ACH-001765,-0.6663033470910273
