,SREK1IP1 (285672)
ACH-000004,-0.14202055831386806
ACH-000005,-0.021131739580181608
ACH-000007,0.03676953203550362
ACH-000009,-0.12313791348286016
ACH-000011,0.09834069576897084
ACH-000012,-0.04406388815058367
ACH-000013,-0.11050517108791426
ACH-000014,-0.11156332662257228
ACH-000015,-0.19527708242707653
ACH-000017,-0.14199116395737105
ACH-000018,-0.07043402314403623
ACH-000019,-0.08976659313158297
ACH-000021,-0.10881594899843706
ACH-000022,-0.1807039780252847
ACH-000025,-0.14944578038226558
ACH-000028,-0.052637501490469266
ACH-000030,-0.10978724723411554
ACH-000035,-0.2661125114927853
ACH-000036,-0.09528348917486093
ACH-000037,-0.06118618381912067
ACH-000039,-0.1567416491738486
ACH-000040,-0.058951903971131724
ACH-000041,-0.056007700047360234
ACH-000042,-0.13955149690138074
ACH-000045,-0.10656539646528768
ACH-000047,-0.044513818560464255
ACH-000052,-0.02053107394300211
ACH-000053,-0.06434541040030821
ACH-000054,-0.02234325731011957
ACH-000055,0.12043588836942007
ACH-000060,-0.1521632122403899
ACH-000067,-0.08086589967980844
ACH-000070,-0.043530996657941586
ACH-000075,-0.18977636702349784
ACH-000078,-0.04475955253106784
ACH-000082,-0.08978179859910836
ACH-000085,-0.18169910836636916
ACH-000086,-0.10977974481318607
ACH-000087,0.017835840691805698
ACH-000092,-0.12122251671256873
ACH-000095,-0.1688633083884631
ACH-000097,-0.09767040862073116
ACH-000098,-0.2388981341603142
ACH-000099,-0.12174688345960975
ACH-000108,-0.10607807597945614
ACH-000113,-0.21960671464889867
ACH-000116,-0.1823062259679088
ACH-000118,-0.01636739403463497
ACH-000120,-0.05311936690938418
ACH-000123,-0.14818415461741424
ACH-000127,-0.21536723304017974
ACH-000128,-0.0779079832936094
ACH-000132,-0.11463312424411455
ACH-000133,-0.048788044636753465
ACH-000137,-0.19582142118639392
ACH-000138,-0.0324958112430122
ACH-000142,-0.06997848328858311
ACH-000143,0.1108007535737374
ACH-000146,-0.11929564935075927
ACH-000148,-0.11709077834460342
ACH-000150,-0.22094173435436607
ACH-000152,-0.0652466488418691
ACH-000153,-0.13715545320801026
ACH-000159,-0.09939904235453274
ACH-000160,-0.2012416487275963
ACH-000163,0.0188759031755727
ACH-000167,-0.3755473512019377
ACH-000168,-0.32999411502976506
ACH-000169,-0.21523673007644287
ACH-000178,-0.18290834946537746
ACH-000183,0.045847952891244936
ACH-000188,-0.16520958847957842
ACH-000189,-0.04401082715645696
ACH-000190,-0.25987553964759136
ACH-000198,-0.2226624270211388
ACH-000203,0.05194708527273177
ACH-000204,-0.12449331503598585
ACH-000206,0.2166995660221269
ACH-000207,-0.06338606644296886
ACH-000208,-0.26256688164353004
ACH-000210,-0.12230789603174025
ACH-000211,-0.14763153637391166
ACH-000215,-0.18338212086906744
ACH-000221,-0.10199393700720832
ACH-000222,-0.057960323811882826
ACH-000223,-0.1039038370926874
ACH-000226,-0.13761716217788034
ACH-000227,-0.19686954057387795
ACH-000228,-0.2562581641944311
ACH-000231,-0.10236463052069772
ACH-000232,-0.07802422212786835
ACH-000233,-0.1598773981999495
ACH-000234,-0.1607438097707767
ACH-000235,-0.08562608500946177
ACH-000237,-0.19537989691586194
ACH-000238,-0.1002615252929577
ACH-000242,0.11233471680202532
ACH-000243,-0.07487302397017097
ACH-000244,-0.045297007087961236
ACH-000246,-0.09950539450719384
ACH-000248,-0.08192997430105563
ACH-000250,-0.126002905798605
ACH-000251,-0.21529848495616125
ACH-000252,-0.03601628879978378
ACH-000253,-0.1266926308779477
ACH-000255,-0.14965920659930193
ACH-000256,-0.16677410055300948
ACH-000257,0.003068403466315008
ACH-000258,0.13354235987838647
ACH-000259,-0.09478341629853627
ACH-000260,-0.17518837924408726
ACH-000261,-0.20193240334959575
ACH-000262,-0.09447518188699268
ACH-000263,-0.19089028560003168
ACH-000264,-0.17776667337231403
ACH-000265,-0.07584815605385395
ACH-000266,-0.09395628772690807
ACH-000272,-0.15255773627407007
ACH-000274,-0.1217592591124863
ACH-000277,-0.025413153249712512
ACH-000278,-0.10533268039575044
ACH-000279,-0.1391677258685306
ACH-000280,-0.08428084370740656
ACH-000281,-0.059633808569847686
ACH-000288,-0.12866277076258506
ACH-000291,-0.1811024858606881
ACH-000293,-0.17395025183179375
ACH-000294,-0.06745570476309691
ACH-000295,-0.1558550723403964
ACH-000296,-0.1401849758632966
ACH-000302,-0.2266888789359506
ACH-000304,-0.2463086619809832
ACH-000307,-0.11112297353473914
ACH-000308,-0.09871940388249563
ACH-000310,-0.2558431446211913
ACH-000311,-0.0465619161431249
ACH-000312,-0.036162825673460124
ACH-000315,0.03245685323162338
ACH-000316,0.02037497698958026
ACH-000317,-0.1297469595990813
ACH-000318,-0.14533877902369285
ACH-000319,-0.20635015190105607
ACH-000320,-0.12360820514062225
ACH-000322,-0.1116035775599082
ACH-000323,-0.1381141253767729
ACH-000324,-0.09835263100527196
ACH-000329,-0.2064474656911812
ACH-000330,-0.09003525419807297
ACH-000331,-0.06929134554583838
ACH-000332,-0.14256708092997067
ACH-000334,-0.1327119436215309
ACH-000335,0.039527889967531184
ACH-000336,-0.36024550834224817
ACH-000337,-0.1157558183837621
ACH-000338,-0.6116446507407841
ACH-000339,-0.10622454113560442
ACH-000341,-0.2365124846580057
ACH-000348,-0.16548273139620204
ACH-000350,-0.13367779947204542
ACH-000352,-0.07653607295400712
ACH-000356,-0.16327140953277938
ACH-000361,-0.054160486861597766
ACH-000362,-0.14189610483937726
ACH-000363,-0.06263072932981667
ACH-000364,-0.17987715117294328
ACH-000365,-0.05836579302375495
ACH-000366,-0.05482740208286825
ACH-000368,-0.12117101730500493
ACH-000374,-0.19696300871932376
ACH-000375,-0.13917528420825062
ACH-000376,-0.04335496283144072
ACH-000381,0.08589995123864855
ACH-000383,-0.11704275341824286
ACH-000387,-0.0355550368813478
ACH-000389,-0.035726443708645084
ACH-000390,-0.08585027261380894
ACH-000393,-0.1253432767116352
ACH-000395,0.006899924270172504
ACH-000396,-0.1746229440789491
ACH-000397,-0.13696509159761264
ACH-000401,-0.17986364325958987
ACH-000402,-0.09172684416078856
ACH-000403,-0.06686888746463651
ACH-000404,0.0815651685846991
ACH-000406,-0.12522641753949967
ACH-000407,-0.07913312759020923
ACH-000408,-0.3098572546385866
ACH-000410,-0.15812765227154918
ACH-000411,0.04176953599981897
ACH-000414,-0.09647353926244763
ACH-000415,-0.14808187759701485
ACH-000416,-0.2353243946840053
ACH-000420,-0.18970811225198206
ACH-000421,-0.04551880770922185
ACH-000424,-0.10051771461852207
ACH-000425,-0.15299337152355594
ACH-000426,0.07021043782028147
ACH-000427,-0.028448300873138762
ACH-000433,-0.006703555436617901
ACH-000435,-0.08194318393910625
ACH-000436,-0.01681898733289133
ACH-000444,-0.0885980345051837
ACH-000445,-0.09805563394879184
ACH-000448,-0.13600411825890296
ACH-000450,0.060103485159091224
ACH-000452,-0.17578275243690536
ACH-000454,-0.06353499917268925
ACH-000458,-0.12609524852592202
ACH-000459,0.08905800227383581
ACH-000460,0.038280925114613305
ACH-000461,-0.1619947060534246
ACH-000463,-0.2720585945233698
ACH-000464,-0.08100213242461059
ACH-000466,-0.20232767233627105
ACH-000467,-0.011747950431911442
ACH-000468,-0.03640149089123365
ACH-000469,-0.08820815371889401
ACH-000470,-0.07324598269523297
ACH-000471,-0.0962402147216122
ACH-000472,-0.09813394735042093
ACH-000473,-0.07314766034030967
ACH-000475,-0.16113658294870234
ACH-000476,-0.17854877382374434
ACH-000477,-0.14072126231407095
ACH-000479,-0.2508128494845725
ACH-000480,-0.2051097224273508
ACH-000481,-0.06758985259877595
ACH-000483,-0.007486930523351889
ACH-000484,-0.09509421677153178
ACH-000485,0.0726527078944716
ACH-000486,-0.13759333601234267
ACH-000487,-0.06591877922726351
ACH-000488,-0.12603817628846467
ACH-000490,-0.18210919094668773
ACH-000491,-0.028438203919821256
ACH-000495,0.07249942315736099
ACH-000496,0.0013986482626744607
ACH-000499,0.1395332456513423
ACH-000500,-0.3200644193301109
ACH-000502,-0.15264752096100426
ACH-000503,-0.16224346120936825
ACH-000505,-0.1473559011822555
ACH-000507,-0.3292088845663865
ACH-000510,-0.12160778615848357
ACH-000511,-0.2268950679400871
ACH-000512,-0.20537595639191936
ACH-000516,-0.09213894748408737
ACH-000517,-0.14447246188202928
ACH-000518,-0.2211106524494228
ACH-000520,-0.16813773642159593
ACH-000521,-0.061336220682251835
ACH-000522,-0.07324771490337867
ACH-000524,-0.025331095141165227
ACH-000527,-0.09967143683178928
ACH-000528,-0.07374682735112513
ACH-000537,-0.016305262641335805
ACH-000541,0.06692900124315443
ACH-000542,-0.09608628644976944
ACH-000544,-0.20064407774067766
ACH-000545,-0.168139885305207
ACH-000547,-0.15201907686030888
ACH-000548,-0.13509013172975712
ACH-000549,-0.11904823500488965
ACH-000550,-0.1185399828959076
ACH-000552,-0.00786781624960829
ACH-000556,-0.003535287028279965
ACH-000557,-0.05444410978413181
ACH-000569,-0.15495611405969015
ACH-000570,-0.15807775581668362
ACH-000571,-0.04319675339488977
ACH-000573,-0.16222504835701448
ACH-000576,-0.1783197929279559
ACH-000579,-0.012483322209767252
ACH-000580,-0.2414956934718429
ACH-000584,-0.0558641393591209
ACH-000585,-0.10520835527786923
ACH-000588,-0.09688357766965112
ACH-000589,-0.0894717776867745
ACH-000591,-0.07288981827444335
ACH-000593,-0.10836322789721757
ACH-000600,-0.0985535868594584
ACH-000601,-0.09137143542579397
ACH-000605,-0.20943863146599376
ACH-000606,-0.13156926188829604
ACH-000608,-0.07106737523661609
ACH-000614,-0.21864577595042828
ACH-000616,-0.07459046485545191
ACH-000618,-0.20173565386957112
ACH-000619,-0.25803501293176584
ACH-000620,-0.16940766406150698
ACH-000621,-0.09613184615132704
ACH-000622,-0.23532120513474955
ACH-000623,-0.03938190010977218
ACH-000624,-0.13251426354651494
ACH-000627,-0.13352097230948387
ACH-000630,-0.2320233757549608
ACH-000631,-0.22042347536510315
ACH-000632,-0.12884916035549993
ACH-000633,-0.07547482158735172
ACH-000637,-0.1867872302481629
ACH-000638,-0.0913167607643356
ACH-000646,-0.11627290248803368
ACH-000647,-0.07026079560963128
ACH-000648,-0.1859802509207232
ACH-000649,-0.1440908007906191
ACH-000651,-0.07713036818190311
ACH-000652,-0.1577539404903026
ACH-000653,-0.06029270222636043
ACH-000657,-0.10193712853636258
ACH-000658,-0.15914079646018747
ACH-000661,-0.01250415093245888
ACH-000662,0.09462485207371912
ACH-000663,-0.04830035018488791
ACH-000665,-0.1982155641138288
ACH-000671,-0.040683985352120124
ACH-000672,-0.1296253648243518
ACH-000673,-0.1980950301557242
ACH-000676,-0.10853481520547473
ACH-000677,-0.026939594853235632
ACH-000681,-0.02232549710344577
ACH-000683,-0.16795300713204986
ACH-000684,-0.07050052616419554
ACH-000688,-0.3714367830966072
ACH-000693,-0.1945989690379364
ACH-000694,-0.15498053714484467
ACH-000695,-0.3081827018204157
ACH-000696,-0.06635712107528084
ACH-000697,-0.00197853474446111
ACH-000699,-0.20972293749430626
ACH-000701,-0.06963196111518505
ACH-000706,-0.052216024800437966
ACH-000711,-0.13120511339708008
ACH-000713,-0.1470238602849302
ACH-000714,-0.22334210945483016
ACH-000718,-0.19865328196084106
ACH-000720,-0.10139150767841126
ACH-000721,-0.08775864541932014
ACH-000724,-0.2863134942427541
ACH-000725,-0.1218123757080971
ACH-000732,-0.11041486890357112
ACH-000734,-0.05078279961861282
ACH-000735,-0.16239944901375794
ACH-000736,-0.20783597039172835
ACH-000738,-0.05541430052304702
ACH-000746,-0.10537459785015103
ACH-000747,-0.11785873439005612
ACH-000748,-0.00533766522987059
ACH-000753,-0.05474794983373536
ACH-000756,-0.12631385856037705
ACH-000757,-0.1463878703230475
ACH-000758,-0.12557924714455812
ACH-000760,-0.1465309098959828
ACH-000762,-0.18435878298443864
ACH-000763,-0.15244360866578555
ACH-000764,-0.3013961638499751
ACH-000765,-0.03669332252186761
ACH-000766,-0.10628882201993146
ACH-000767,-0.11992968393720288
ACH-000768,-0.3240050046635539
ACH-000769,-0.17887876868345834
ACH-000770,-0.13358979832216802
ACH-000771,-0.2064800130737544
ACH-000773,-0.16790380201702382
ACH-000776,-0.05324599754265493
ACH-000777,-0.07720173682176815
ACH-000778,-0.2264264649892033
ACH-000781,-0.17619054813731236
ACH-000782,-0.14499736061202007
ACH-000783,-0.1340505777600223
ACH-000784,-0.08786976973324041
ACH-000785,-0.0955680070560762
ACH-000787,-0.10501531818167698
ACH-000788,-0.19706813631281825
ACH-000791,-0.12302396873414055
ACH-000792,-0.13833024479318007
ACH-000794,-0.14666422722922254
ACH-000796,-0.1020846981889789
ACH-000798,-0.03422626506384612
ACH-000799,-0.11306500502256005
