,RCSD1 (92241)
ACH-000288,-0.1941941400420629
ACH-000291,-0.11785761849328875
ACH-000293,-0.06321201167778791
ACH-000294,-0.06923186091576987
ACH-000295,-0.24462171189198156
ACH-000296,-0.14391380238895116
ACH-000302,-0.1352910202229384
ACH-000304,-0.12548407727034047
ACH-000307,-0.05763884736377981
ACH-000308,-0.10561927283922312
ACH-000310,-0.2778813137578335
ACH-000311,-0.15064597676375
ACH-000312,-0.09635460788094134
ACH-000315,-0.17464735253608274
ACH-000316,-0.15803323217574966
ACH-000317,-0.0024100786663698963
ACH-000318,-0.23489378461830696
ACH-000319,-0.08053052150428666
ACH-000320,-0.09266433354158143
ACH-000322,-0.10988285554531384
ACH-000323,-0.2069702711175434
ACH-000324,-0.11554462518873587
ACH-000329,-0.16944154812067586
ACH-000330,-0.18934306376916205
ACH-000331,-0.12284796601298688
ACH-000332,-0.08121125721740469
ACH-000334,-0.2206347092070626
ACH-000335,-0.0373657786931978
ACH-000336,0.11666362316346075
ACH-000337,-0.3094680470901228
ACH-000338,0.4034405245507499
ACH-000339,-0.05847009742433321
ACH-000341,-0.07288716144202564
ACH-000348,-0.10413427658282362
ACH-000350,-0.12884140084019882
ACH-000352,-0.006173415555841451
ACH-000356,-0.06374702050332941
ACH-000361,-0.02751017874858784
ACH-000362,0.12011706071312316
ACH-000363,-0.1816830281694254
ACH-000364,-0.054408797351437305
ACH-000365,-0.1306507970714276
ACH-000366,-0.07994909871550299
ACH-000368,0.1112794727666661
ACH-000374,0.04030236809056453
ACH-000375,-0.1886872619229715
ACH-000376,-0.10820856851474876
ACH-000381,-0.2773405930933747
ACH-000383,-0.16422334144119766
ACH-000387,-0.1554667288892922
ACH-000389,-0.12382972004296823
ACH-000390,-0.2383692344628689
ACH-000393,-0.1098722751381076
ACH-000395,-0.08022605805712597
ACH-000396,-0.20913077786436446
ACH-000397,-0.10590419943364934
ACH-000401,-0.24715857805773225
ACH-000402,-0.10729127815325816
ACH-000403,-0.1031059394359557
ACH-000404,-0.15040944915899818
ACH-000406,-0.121986265057813
ACH-000407,-0.1923333571655226
ACH-000408,0.0298894516072858
ACH-000410,-0.24400495923031698
ACH-000411,-0.13404737354152932
ACH-000414,-0.097615749676932
ACH-000415,-0.12229281265847353
ACH-000416,-0.14797466294508102
ACH-000420,-0.15639751975512978
ACH-000421,-0.10530927203481986
ACH-000424,-0.20079417505287786
ACH-000425,-0.07641140230729286
ACH-000426,-0.21660304911203768
ACH-000427,-0.011800683782007841
ACH-000433,-0.07698410600143965
ACH-000435,-0.4353851787082146
ACH-000436,-0.011125923813811405
ACH-000444,-0.03525339807834698
ACH-000445,-0.04792445962691876
ACH-000448,-0.1846013217516634
ACH-000450,-0.10339966113491156
ACH-000452,-0.14261226567404578
ACH-000454,-0.10950845014586577
ACH-000458,-0.03960195558250422
ACH-000459,-0.13985273516735386
ACH-000460,0.005194348255992068
ACH-000461,0.01864223806346367
ACH-000463,-0.03711004316117463
ACH-000464,0.09205108357543416
ACH-000466,-0.20861778593077604
ACH-000467,-0.24700209407268714
ACH-000468,-0.17628394260075494
ACH-000469,-0.08593648910465447
ACH-000470,0.048101293577362335
ACH-000471,-0.08376756493054542
ACH-000472,-0.0598078113071092
ACH-000473,-0.07712056203177155
ACH-000475,-0.0007482787100975375
ACH-000476,-0.05407616616417371
ACH-000477,-0.14417295891185564
ACH-000479,-0.1267850798167381
ACH-000480,-0.24268325846076974
ACH-000481,-0.14227211601129908
ACH-000483,-0.11375260921380108
ACH-000484,-0.20678863852605486
ACH-000485,-0.08249721038776958
ACH-000486,-0.20280643921288186
ACH-000487,-0.07328941571025659
ACH-000488,-0.0840054240802125
ACH-000490,-0.0883498676705574
ACH-000491,-0.185993525259506
ACH-000495,-0.07221959112390877
ACH-000496,0.006385324398198397
ACH-000499,-0.14948236864376496
ACH-000500,0.14563845480779766
ACH-000502,-0.09749419131182058
ACH-000503,-0.06235626374424093
ACH-000505,-0.0984740494295956
ACH-000507,-0.20849032197844367
ACH-000510,-0.18281875831800853
ACH-000511,-0.16511349154514907
ACH-000512,-0.08560444313511686
ACH-000516,-0.19251680676716912
ACH-000517,-0.07244285070466948
ACH-000518,0.05591985745549344
ACH-000520,-0.21303512329783367
ACH-000521,0.04061912515857972
ACH-000522,-0.21223500860602
ACH-000524,-0.07445968446310232
ACH-000527,-0.03539923599248695
ACH-000528,-0.10692451820618994
ACH-000537,-0.037602752144611284
ACH-000541,-0.03332063176141473
ACH-000542,-0.10747775766531716
ACH-000544,-0.214995028776228
ACH-000545,-0.11017560685622213
ACH-000547,0.08765146010574094
ACH-000548,-0.13767353438537072
ACH-000549,-0.13545071158739272
ACH-000550,-0.047290026375557015
ACH-000552,-0.007157874514490177
ACH-000556,-0.17266022866308886
ACH-000557,-0.18977183583000445
ACH-000569,-0.033572431865731216
ACH-000570,-0.0401843943190422
ACH-000571,-0.12982709619384536
ACH-000573,-0.02096771465635267
ACH-000576,-0.1820237375874232
ACH-000579,0.1481610996050275
ACH-000580,0.06438675022567683
ACH-000584,-0.2201324672579773
ACH-000585,-0.07266942151052655
ACH-000588,-0.14790917609709545
ACH-000589,-0.08728968934955751
ACH-000591,0.0834441374773435
ACH-000593,-0.11755226199883995
ACH-000600,-0.20964525565459446
ACH-000601,-0.16285863898504235
ACH-000605,-0.014901399513987132
ACH-000606,-0.2671678936725472
ACH-000608,-0.1104286823825354
ACH-000614,-0.17014409460681318
ACH-000616,-0.061630994519919866
ACH-000618,-0.17726348505304676
ACH-000619,-0.1379423995918408
ACH-000620,-0.05593692448977156
ACH-000621,-0.043192809704374335
ACH-000622,-0.049034431185331885
ACH-000623,-0.028327000462568367
ACH-000624,-0.052054267860794715
ACH-000627,-0.019470778863780853
ACH-000630,-0.08439403935711164
ACH-000631,0.18126539384973167
ACH-000632,-0.07635063551017007
ACH-000633,-0.13977675423898958
ACH-000637,-0.027067430723448232
ACH-000638,-0.10356003831337776
ACH-000646,0.022705161581247208
ACH-000647,-0.15527452411503254
ACH-000648,-0.2687699534322279
ACH-000649,-0.1321887957656455
ACH-000651,-0.10502928238118876
ACH-000652,0.21633379912867196
ACH-000653,-0.18628828654622395
ACH-000657,0.017954795415727146
ACH-000658,-0.22587543657426126
ACH-000661,-0.12399746976262625
ACH-000662,-0.2333674653141723
ACH-000663,0.02232505186913587
ACH-000665,0.012550675968342523
ACH-000671,-0.13442812112265173
ACH-000672,-0.2634081992709552
ACH-000673,-0.1508426280332915
ACH-000676,-0.13935316222713434
ACH-000677,-0.08501160995251916
ACH-000681,-0.09642966772784836
ACH-000683,-0.3656955481366159
ACH-000684,-0.09591749160130987
ACH-000688,-0.09613861159633487
ACH-000693,-0.25473054607676354
ACH-000694,-0.07451922612399528
ACH-000695,-0.08571253378642382
ACH-000696,-0.09932433887040093
ACH-000697,-0.0911558203316815
ACH-000699,-0.02386733753014422
ACH-000701,-0.21694515940505965
ACH-000706,-0.21239429484020766
ACH-000711,0.03986592833739377
ACH-000713,-0.18133265828543574
ACH-000714,-0.21257664272245644
ACH-000718,-0.04730628894731385
ACH-000720,0.03661065226986416
ACH-000721,-0.033672616020826295
ACH-000724,-0.10290604213681427
ACH-000725,-0.197785390206154
ACH-000732,-0.1064065071287862
ACH-000734,-0.23541641288075166
ACH-000735,-0.21154067031931592
ACH-000736,-0.09875063866718936
ACH-000738,-0.0906669761667147
ACH-000746,-0.140906644575472
ACH-000747,-0.15088417258331774
ACH-000748,-0.1714132300956288
ACH-000753,-0.15914811445421784
ACH-000756,-0.13513576351811896
ACH-000757,-0.06564403798727687
ACH-000758,0.004782381777438124
ACH-000760,-0.17557823211499424
ACH-000762,-0.25130394246646925
ACH-000763,0.012252232871425323
ACH-000764,-0.26152573300714793
ACH-000765,-0.08204409651551547
ACH-000766,-0.012028027712241386
ACH-000767,-0.3774819630388832
ACH-000768,0.09155522620530654
ACH-000769,-0.20396638178092225
ACH-000770,-0.036877542739600484
ACH-000771,-0.05018451643307373
ACH-000773,-0.07032154686133182
ACH-000776,-0.20199702821160512
ACH-000777,-0.06208513761473326
ACH-000778,-0.007203976936349626
ACH-000781,-0.0860262801809044
ACH-000782,-0.030649238116031024
ACH-000783,-0.11532714344101035
ACH-000784,-0.15955700890539498
ACH-000785,-0.2124857927164648
ACH-000787,-0.18294209309751872
ACH-000788,-0.13546763099723685
ACH-000791,-0.1970824768776062
ACH-000792,-0.09409809264061693
ACH-000794,-0.10720174067071744
ACH-000796,-0.034462430716952284
ACH-000798,-0.013392520073360637
ACH-000799,-0.09091266579524196
ACH-000800,-0.2398347198795045
ACH-000802,-0.2745426080457197
ACH-000804,-0.1274756367096848
ACH-000805,-0.11296658340603573
ACH-000809,-0.1392349065840041
ACH-000810,-0.032465353173847175
ACH-000811,-0.05236694151527705
ACH-000817,-0.2126570796099318
ACH-000819,-0.2184110949658417
ACH-000820,-0.18243949567565515
ACH-000821,0.10564305996930512
ACH-000822,-0.1704751527464506
ACH-000823,-0.19211251426406187
ACH-000824,-0.07897885499238624
ACH-000827,-0.06815063971062893
ACH-000829,-0.1920340871367933
ACH-000831,0.02913018770945857
ACH-000832,-0.2378090530558489
ACH-000833,-0.157136908361881
ACH-000834,-0.19672682571553898
ACH-000835,-0.05430048604782277
ACH-000836,0.02402457017292919
ACH-000837,-0.09853996678849096
ACH-000838,-0.19580078085357394
ACH-000839,-0.010826511232559463
ACH-000840,-0.10876989564135567
ACH-000841,-0.17155454993672187
ACH-000843,-0.08494699917889997
ACH-000846,-0.02594561253403245
ACH-000847,-0.21820146649831
ACH-000848,-0.2021499986862013
ACH-000849,-0.031755727918623286
ACH-000851,-0.0209858655594366
ACH-000855,-0.20693641619114705
ACH-000856,-0.2304092755049914
ACH-000858,-0.2357064085032853
ACH-000859,-0.291517882859586
ACH-000861,-0.11638060336632068
ACH-000862,-0.0488870622850094
ACH-000865,-0.1286516735209796
ACH-000866,-0.13050466205598002
ACH-000867,-0.10330073218836333
ACH-000869,-0.23480832012668354
ACH-000872,-0.03368994474783362
ACH-000873,-0.16635273420250107
ACH-000876,0.06347071875485816
ACH-000878,-0.12632643306589392
ACH-000880,0.006187581688437317
ACH-000881,0.04631184872408313
ACH-000882,-0.04021810670829555
ACH-000884,-0.2419806816010973
ACH-000885,-0.07938539093140692
ACH-000887,-0.09717115257972164
ACH-000889,-0.19579974556013088
ACH-000896,-0.10779049914553968
ACH-000898,-0.1486952439109875
ACH-000900,-0.07423608867699245
ACH-000901,-0.049239747156414035
ACH-000905,-0.1479746563021712
ACH-000906,-0.06512562433703632
ACH-000907,-0.18458002288685726
ACH-000910,-0.12067293454685607
ACH-000911,-0.0009949399177547511
ACH-000912,-0.24148913128645974
ACH-000913,-0.07880761824476086
ACH-000915,-0.1865310093265152
ACH-000916,-0.2921488481549598
ACH-000917,0.05669825433807641
ACH-000920,-0.1547282854273178
ACH-000921,-0.06465716010729645
ACH-000924,-0.19420635705960834
ACH-000926,-0.16939332537837334
ACH-000928,-0.21350354975118999
ACH-000929,-0.06631519317134434
ACH-000932,-0.08486028556685997
ACH-000935,0.0692611694329531
ACH-000936,-0.21341485069265514
ACH-000937,-0.05942969888706025
ACH-000938,0.04749578399824751
ACH-000939,-0.2396428702866932
ACH-000941,-0.13547267789104658
ACH-000943,-0.1349377581146545
ACH-000946,0.0034395468539384017
ACH-000947,-0.2128499275297186
ACH-000948,-0.15980761590686898
ACH-000950,-0.07658110278060032
ACH-000953,-0.1709293616329099
ACH-000954,-0.2817079399976924
ACH-000957,0.018455378386389318
ACH-000958,-0.01982936465480397
ACH-000960,-0.06636979601801306
ACH-000963,-0.14782897678002474
ACH-000968,-0.21005136040181288
ACH-000969,-0.17287881040341951
ACH-000972,0.08694265819635544
ACH-000973,-0.19888440371848334
ACH-000974,0.011363469206511823
ACH-000978,0.12006585534116555
ACH-000984,-0.17847603039691493
ACH-000986,-0.20274003441133653
ACH-000988,-0.10061296250621432
ACH-000993,-0.2219826907547338
ACH-000994,0.026847097450665013
ACH-000996,-0.13869300258504433
ACH-001001,-0.12947734831861682
ACH-001020,-0.03527871276448677
ACH-001028,-0.05767469654402604
ACH-001031,-0.0735759865010708
ACH-001038,-0.12336432155098101
ACH-001048,-0.015261665695535897
ACH-001050,-0.12606036552714062
ACH-001053,-0.31024139933881983
ACH-001054,-0.024281208496637032
ACH-001061,-0.100142698324889
ACH-001067,-0.02232985690462876
ACH-001075,-0.14122202686565227
ACH-001096,-0.2430813535496773
ACH-001111,-0.01904314689278422
ACH-001119,0.015054634671244037
ACH-001128,-0.05601470619679263
ACH-001134,-0.1239357189970525
ACH-001151,-0.12507793890513993
ACH-001163,-0.2295778778682832
ACH-001164,-0.0998586817136019
ACH-001183,-0.13907948832701014
ACH-001192,-0.11736427455048044
ACH-001193,-0.035064061746499064
ACH-001196,-0.05509269172003604
ACH-001197,-0.13122809565370622
ACH-001205,0.10193629670160356
ACH-001211,-0.10585326961504572
ACH-001212,-0.05532309636308079
ACH-001228,-0.22202153134531247
ACH-001232,-0.21011906101273828
ACH-001239,-0.06901841593946849
ACH-001270,-0.19213372457906144
ACH-001274,-0.17504760983602047
ACH-001275,-0.12307219084636288
ACH-001277,-0.030978416006359283
ACH-001278,-0.061634014078036974
ACH-001280,-0.18282646790424228
ACH-001283,-0.0730428447953183
ACH-001289,0.01791554459420916
ACH-001300,-0.09401108064918437
ACH-001301,-0.02879801895192317
ACH-001302,-0.30444781763233203
ACH-001306,-0.2634593162612599
ACH-001318,-0.17006956806344575
ACH-001322,0.005583027209717004
ACH-001328,-0.1412654618996671
ACH-001332,-0.04402790383282626
ACH-001336,-0.1739737168417731
ACH-001346,-0.13704325524547148
ACH-001353,0.01485925494126979
ACH-001354,-0.29375406012302197
ACH-001367,-0.20903442742510786
ACH-001368,-0.23125825081729454
ACH-001374,-0.017706486811300316
ACH-001377,-0.13966380076273385
ACH-001380,-0.1413726012553995
ACH-001391,-0.13412235415762616
ACH-001408,-0.08005263641899561
ACH-001430,-0.16421105154285295
ACH-001431,-0.17224450544341144
ACH-001450,-0.2524779576171392
ACH-001496,-0.06713251823262735
ACH-001500,-0.2205755363703894
ACH-001523,-0.16473579296954033
ACH-001532,-0.09566001541708316
ACH-001550,-0.1389393506436188
ACH-001552,-0.07697269400042013
ACH-001554,-0.08695263370676684
ACH-001654,-0.0448056582010208
ACH-001735,-0.060309786869153365
ACH-001736,-0.191532041231938
ACH-001737,-0.1575460291058725
ACH-001740,-0.18778468559654288
ACH-001745,0.0041994277247935675
ACH-001765,-0.10784576030690572
