,CPED1 (79974)
ACH-000004,0.04056594074923159
ACH-000005,-0.21744917038852066
ACH-000007,-0.0771385087885036
ACH-000009,0.057200959190096726
ACH-000011,-0.005613411677636986
ACH-000012,0.0992085260779959
ACH-000013,0.09170422779670176
ACH-000014,-0.10841432287428188
ACH-000015,0.1403111013966588
ACH-000017,0.06425992310645019
ACH-000018,0.08291341123521212
ACH-000019,0.19152716612181345
ACH-000021,-0.10681851535835547
ACH-000022,0.06316066215638566
ACH-000025,0.0556941350584805
ACH-000028,0.15048930539034416
ACH-000030,0.053193719097303215
ACH-000035,-0.07699889768337034
ACH-000036,0.04956046058345467
ACH-000037,-0.018450278192202442
ACH-000039,-0.08394844220256834
ACH-000040,0.04169171784364965
ACH-000041,-0.09647845322403403
ACH-000042,0.047870007778961166
ACH-000045,0.11891607187872355
ACH-000047,0.12941648154393828
ACH-000052,-0.1239913430773678
ACH-000053,0.08948509850802387
ACH-000054,-0.039432484279939936
ACH-000055,-0.0025651495419636663
ACH-000060,-0.08206935599930569
ACH-000067,-0.02887623159865857
ACH-000070,-0.0688735192751777
ACH-000075,-0.012951913023084974
ACH-000078,0.16782083941406364
ACH-000082,0.0662720115943577
ACH-000085,-0.01953117974040389
ACH-000086,0.12343520102578814
ACH-000087,0.031644540022873535
ACH-000092,0.07773335147528633
ACH-000095,-0.0247694932130531
ACH-000097,0.04991312585449915
ACH-000098,0.056901646225071274
ACH-000099,-0.014771740939498457
ACH-000108,0.03901019703349018
ACH-000113,-0.00473340406516346
ACH-000116,-0.020955697033307574
ACH-000118,0.09381424702440193
ACH-000120,-0.05111053951273931
ACH-000123,0.027633802304143064
ACH-000127,0.08161209046413198
ACH-000128,0.04706701836197967
ACH-000132,-0.00020717448185398032
ACH-000133,0.08108555982820748
ACH-000137,-0.019906352563658174
ACH-000138,0.09216799640837103
ACH-000142,0.06551815509564161
ACH-000143,0.039901778491689986
ACH-000146,0.014815544786294663
ACH-000148,0.04553920240558538
ACH-000150,0.21351626863786724
ACH-000152,0.0100547572770615
ACH-000153,0.13386370220840085
ACH-000159,-0.006374801695928423
ACH-000160,0.11803469931412787
ACH-000163,0.03821294538239612
ACH-000167,-0.34359185822605104
ACH-000168,0.14681180093965898
ACH-000169,0.03580330192934945
ACH-000178,0.05163406654586521
ACH-000183,0.13667614636924488
ACH-000188,0.01976875286603933
ACH-000189,-0.015720316023046767
ACH-000190,0.014943022327583762
ACH-000198,0.058035502256877425
ACH-000203,-0.08770822074804656
ACH-000204,-0.15371238847474702
ACH-000206,0.0305628572198736
ACH-000207,0.1509323774623914
ACH-000208,0.0981080720309399
ACH-000210,-0.008155498458308569
ACH-000211,-0.0013974197187835088
ACH-000215,0.02037578474050972
ACH-000221,0.03473084691181393
ACH-000222,0.08550845278330604
ACH-000223,0.16390040349045187
ACH-000226,-0.0037640699845340408
ACH-000227,0.12677030000455322
ACH-000228,0.13447373326640893
ACH-000231,-0.003756860626593535
ACH-000232,-0.03348752967384792
ACH-000233,0.08790754473028388
ACH-000234,0.06468658478726746
ACH-000235,0.06290314458073977
ACH-000237,-0.07222942855429018
ACH-000238,0.07070416062117993
ACH-000242,-0.19949309457498896
ACH-000243,0.061477030665280874
ACH-000244,-0.11122487110921188
ACH-000246,0.06232755616018981
ACH-000248,0.08282843062478155
ACH-000250,-0.05946822989696664
ACH-000251,0.039823427640492716
ACH-000252,-0.059259664433369774
ACH-000253,0.09421151402649107
ACH-000255,0.13378381162875352
ACH-000256,-0.0026097155458260327
ACH-000257,0.13488830231715745
ACH-000258,-0.014916132726647791
ACH-000259,0.07681916932621312
ACH-000260,0.03486657237726619
ACH-000261,0.05278528402964802
ACH-000262,-0.10632205111940808
ACH-000263,0.032908054115731306
ACH-000264,0.046288595372631934
ACH-000265,0.20289691855628034
ACH-000266,0.040987547194423816
ACH-000272,0.03992828684335794
ACH-000274,0.010588899095326593
ACH-000277,-0.0461377194876406
ACH-000278,0.015937513573177745
ACH-000279,0.07358506569821499
ACH-000280,0.13914252504312108
ACH-000281,-0.014281857946126726
ACH-000288,0.08589003534054061
ACH-000291,0.05419718848555294
ACH-000293,-0.10931635956754968
ACH-000294,0.17785501636709505
ACH-000295,0.2225489396786408
ACH-000296,0.06220895899482945
ACH-000302,-0.0004276685661739302
ACH-000304,-0.13976913626895104
ACH-000307,-0.022824748926648708
ACH-000308,0.07157500614685941
ACH-000310,-0.01844242682877056
ACH-000311,0.07941909558548621
ACH-000312,0.06478059798279644
ACH-000315,0.026428265481549383
ACH-000316,0.08865331306538396
ACH-000317,-0.20121210042009416
ACH-000318,0.05726601887597393
ACH-000319,0.0031118368637029965
ACH-000320,0.09461083945827073
ACH-000322,-0.018178720822371836
ACH-000323,0.17549401699581713
ACH-000324,0.03630030211139209
ACH-000329,0.09268823854781208
ACH-000330,0.05934402396394926
ACH-000331,0.1492008319882039
ACH-000332,-0.04354499518570625
ACH-000334,0.2406913428433327
ACH-000335,-0.0899301752718076
ACH-000336,-0.15507939590834371
ACH-000337,0.20748125910209195
ACH-000338,0.5113814678906071
ACH-000339,0.06282171977467949
ACH-000341,0.12380880615995432
ACH-000348,-0.08051330445961065
ACH-000350,-0.028873378711444176
ACH-000352,0.05054776478504601
ACH-000356,-0.353530012100098
ACH-000361,-0.06778821186353952
ACH-000362,0.019096949609618788
ACH-000363,0.056974335764054376
ACH-000364,0.023720340475444343
ACH-000365,0.02484627598034029
ACH-000366,0.058613868280542665
ACH-000368,0.05006918153906929
ACH-000374,0.07910898379532151
ACH-000375,0.048860853345175384
ACH-000376,0.009999561826780188
ACH-000381,0.12030582815682615
ACH-000383,0.04148933584439162
ACH-000387,-0.03229592414648181
ACH-000389,0.16151128484220947
ACH-000390,0.05921126330095704
ACH-000393,0.061849330478056914
ACH-000395,0.19733163551343336
ACH-000396,0.4531053878112632
ACH-000397,0.0411283649017274
ACH-000401,-0.005173361668534935
ACH-000402,-0.08024952757658851
ACH-000403,0.0328674047998071
ACH-000404,0.10917283548402468
ACH-000406,0.06522394788930327
ACH-000407,0.16939249008443175
ACH-000408,0.1853396869547736
ACH-000410,0.0939374678651584
ACH-000411,-0.030074227128639337
ACH-000414,0.14554018874778862
ACH-000415,0.07173663153440545
ACH-000416,0.1215392476002901
ACH-000420,0.0030567911677001802
ACH-000421,-0.0647711788875274
ACH-000424,0.08762764667689955
ACH-000425,0.0026718135204572674
ACH-000426,0.08579794450087112
