,BTBD11 (121551)
ACH-000004,-0.16086463307576213
ACH-000005,-0.10637517499164112
ACH-000007,-0.005169659352822167
ACH-000009,-0.022799260612319426
ACH-000011,-0.15395072381300384
ACH-000012,-0.028512802867707
ACH-000013,-0.092047261543017
ACH-000014,-0.16241765576979
ACH-000015,-0.15772394889641833
ACH-000017,-0.17267749786307618
ACH-000018,0.016021420649212713
ACH-000019,-0.021936305121651328
ACH-000021,-0.19672725889165213
ACH-000022,-0.08651860883144541
ACH-000025,-0.2232277270293239
ACH-000028,-0.11122715280132853
ACH-000030,-0.006304612340524786
ACH-000035,-0.014885011470284763
ACH-000036,-0.14570780453999732
ACH-000037,-0.06102556291452186
ACH-000039,-0.0799014927856494
ACH-000040,-0.10289750991448796
ACH-000041,-0.14791507390650638
ACH-000042,-0.17656385608352718
ACH-000045,-0.13585314714034485
ACH-000047,-0.18119634681291816
ACH-000052,-0.1880544727657916
ACH-000053,-0.12597993028225069
ACH-000054,-0.14192765537773694
ACH-000055,-0.17204798222691714
ACH-000060,-0.10615840917447872
ACH-000067,-0.08840360540880067
ACH-000070,-0.336981815031901
ACH-000075,-0.18993292680439028
ACH-000078,-0.2700834073330303
ACH-000082,-0.03497101064428587
ACH-000085,-0.1688145892620151
ACH-000086,-0.19424391815203068
ACH-000087,-0.24145159988333026
ACH-000092,-0.15416652813066573
ACH-000095,-0.13532652180272015
ACH-000097,-0.1451513798151846
ACH-000098,-0.04090534226191958
ACH-000099,-0.17289329013385613
ACH-000108,-0.1842148509469974
ACH-000113,0.02442821665293053
ACH-000116,-0.13780101741757222
ACH-000118,-0.06868223454025364
ACH-000120,-0.045198808960872264
ACH-000123,0.012480050802986906
ACH-000127,-0.08032296632927044
ACH-000128,-0.2787155568770637
ACH-000132,-0.08756227164047714
ACH-000133,-0.04455452160156759
ACH-000137,-0.21930558468960307
ACH-000138,-0.005768343445757919
ACH-000142,-0.1300441133650805
ACH-000143,-0.3551468594772932
ACH-000146,-0.15582462959387894
ACH-000148,-0.0961324007698184
ACH-000150,-0.00250049159922976
ACH-000152,-0.3268874937472896
ACH-000153,-0.14481339316507288
ACH-000159,-0.1415027124385118
ACH-000160,-0.187952569007576
ACH-000163,-0.059473859720741
ACH-000167,0.045845873351901455
ACH-000168,-0.1862955515357235
ACH-000169,-0.1538321863272511
ACH-000178,-0.19214872746785228
ACH-000183,-0.23257874261733946
ACH-000188,-0.06450105368307688
ACH-000189,-0.17603810827471525
ACH-000190,-0.3507727695900237
ACH-000198,-0.033213776480157664
ACH-000203,-0.3977597541605682
ACH-000204,-0.21278982150190828
ACH-000206,-0.0791518305496128
ACH-000207,-0.10747568821390023
ACH-000208,-0.2599738398899216
ACH-000210,0.16338425404828955
ACH-000211,-0.09010046414106747
