,CAPSL (133690)
ACH-000004,0.20495350587757827
ACH-000005,0.07733948630494596
ACH-000007,0.32707431990736663
ACH-000009,0.10574751881796786
ACH-000011,0.027800666300027338
ACH-000012,0.15528213120389342
ACH-000013,0.09435144657664923
ACH-000014,0.18778269965842287
ACH-000015,0.08561994441109125
ACH-000017,0.005211453229662401
ACH-000018,-0.07038324221517375
ACH-000019,0.20186715693369614
ACH-000021,0.16020829696403902
ACH-000022,0.08834996385609731
ACH-000025,0.167577411035415
ACH-000028,0.19329956622493955
ACH-000030,0.14181699506704135
ACH-000035,-0.022077537186767124
ACH-000036,-0.005055826112926288
ACH-000037,0.07165764652563399
ACH-000039,0.1806520098723706
ACH-000040,0.08937259122583792
ACH-000041,0.02309610782958053
ACH-000042,0.07319137734206929
ACH-000045,0.07545226539493023
ACH-000047,0.17214084107338296
ACH-000052,0.1843493930911857
ACH-000053,0.10007015883973913
ACH-000054,0.07421538803569211
ACH-000055,0.15651056785203632
ACH-000060,-0.02148511392300043
ACH-000067,0.2086547618048712
ACH-000070,0.024351401669680854
ACH-000075,0.1642198332214055
ACH-000078,0.11402419948840685
ACH-000082,0.07037801801972701
ACH-000085,-0.0006952165213803058
ACH-000086,0.12407925908384693
ACH-000087,0.175007431622194
ACH-000092,0.025493887239905654
ACH-000095,0.10492757191191204
ACH-000097,0.08978731981821335
ACH-000098,0.03199125984447157
ACH-000099,0.06266127315856929
ACH-000108,0.11601150694100927
ACH-000113,0.04714487683045699
ACH-000116,-0.025868570285398854
ACH-000118,0.0888329116911537
ACH-000120,0.09023247165367476
ACH-000123,0.03419374139463372
ACH-000127,0.08955800995058201
ACH-000128,0.10506515529267058
ACH-000132,-0.038974813600080566
ACH-000133,0.12071494443489525
ACH-000137,0.021005673206660927
ACH-000138,0.1662534450078673
ACH-000142,0.26110370256411
ACH-000143,0.1186192488662234
ACH-000146,0.0991045241943469
ACH-000148,0.09380231608876577
ACH-000150,-0.08128926112166603
ACH-000152,0.2352853263509488
ACH-000153,0.15004383364341578
ACH-000159,-0.010289454386349556
ACH-000160,0.13642393067245545
ACH-000163,0.1012575262138781
ACH-000167,-0.06809333571761884
ACH-000168,0.021437475712487764
ACH-000169,0.15717831186101422
ACH-000178,0.08285147406846424
ACH-000183,0.03836664438534992
ACH-000188,0.06417531835523319
ACH-000189,0.20572386646721835
ACH-000190,0.06361157369583162
ACH-000198,0.09975528487236546
ACH-000203,0.03678742694125381
ACH-000204,-0.0921508305580511
ACH-000206,0.14675638965822635
ACH-000207,-0.08133055690411083
ACH-000208,0.08381266297583598
ACH-000210,0.17472296624222064
ACH-000211,0.1351731900089082
ACH-000215,0.06624369672822017
ACH-000221,0.08159273478999332
ACH-000222,0.04145982183342428
ACH-000223,0.032960631481874794
ACH-000226,0.18905186584288514
ACH-000227,0.1074945966187506
ACH-000228,0.1146929246330654
ACH-000231,0.04870932814983843
ACH-000232,0.0802635608687936
ACH-000233,0.13615136764110994
ACH-000234,0.10830361374020332
ACH-000235,0.10163850940648478
ACH-000237,0.05238770151716037
ACH-000238,0.22973986702361546
ACH-000242,0.16950034415290632
ACH-000243,0.12387460442230233
ACH-000244,-0.10008907498733326
ACH-000246,0.08057569992479109
ACH-000248,0.1772560566579209
ACH-000250,0.05828336210054566
ACH-000251,0.03256930095673196
ACH-000252,0.280954143631104
ACH-000253,0.06897653875608115
ACH-000255,0.06603736613830798
ACH-000256,0.053648445174383615
ACH-000257,-0.2654835267353546
ACH-000258,0.07203592459298422
ACH-000259,0.08411828820120748
ACH-000260,0.013154978343727955
ACH-000261,0.0955177034600887
ACH-000262,-0.042527769466249685
ACH-000263,0.0225298411865874
ACH-000264,0.011203535451755064
ACH-000265,0.07185504690308762
ACH-000266,0.04926858824205824
ACH-000272,0.14051469857998133
ACH-000274,0.09006841731945786
ACH-000277,0.04493448163295512
ACH-000278,0.058058791171104025
ACH-000279,0.016579863189128536
ACH-000280,0.09326374856285573
ACH-000281,0.11191977934251504
ACH-000288,0.06485194739298726
ACH-000291,0.10278060280989963
ACH-000293,0.1114281967001495
ACH-000294,0.06884431516124777
ACH-000295,-0.12763476681808833
ACH-000296,0.05755648631661212
ACH-000302,0.07138008560336266
ACH-000304,0.06459126953756092
ACH-000307,0.18429470898426972
ACH-000308,0.07814154649839705
ACH-000310,0.08199967853843856
ACH-000311,0.23160454516714596
ACH-000312,0.07160268650636539
ACH-000315,0.2317338113387741
ACH-000316,-0.040230306035473486
ACH-000317,0.11082133893585124
ACH-000318,0.12412021859997124
ACH-000319,0.10955411362748026
ACH-000320,-0.06857665408274669
ACH-000322,0.1208444468321324
ACH-000323,0.16814253802135484
ACH-000324,0.1322513554647818
ACH-000329,0.06755907379995005
ACH-000330,0.025602526213937032
ACH-000331,0.11391020997912132
ACH-000332,0.00403493721785314
ACH-000334,-0.11186967050205562
ACH-000335,0.10433874845440937
ACH-000336,-0.141519270287457
ACH-000337,0.06070020031454666
ACH-000338,0.11027997192685757
ACH-000339,0.16791830467386826
ACH-000341,0.09355842200220556
ACH-000348,0.0434624136725442
ACH-000350,0.046018899989519066
ACH-000352,0.1489166976799215
ACH-000356,0.1645419922399636
ACH-000361,0.06678943985314667
ACH-000362,0.05017741324921034
ACH-000363,0.0953046730499206
ACH-000364,0.061149388339695375
ACH-000365,0.041321677805780825
ACH-000366,0.1642957157402472
ACH-000368,0.04359177782347567
ACH-000374,0.08866861228964748
ACH-000375,-0.17938723217075303
ACH-000376,0.15001796110345586
ACH-000381,-0.06390339944198438
ACH-000383,0.0529624209358557
ACH-000387,0.07534109513747228
ACH-000389,0.09174026990857344
ACH-000390,0.038746312583475766
ACH-000393,0.0616206611017463
ACH-000395,0.17176101196944624
ACH-000396,-0.01020172711800998
ACH-000397,0.004422204157553825
ACH-000401,0.05598359520589715
ACH-000402,0.2266374575443662
ACH-000403,0.16364880571419413
ACH-000404,-0.06112169510412065
ACH-000406,0.05045394481165073
ACH-000407,0.13590460649435054
ACH-000408,0.1111580944825897
ACH-000410,-0.023838061386389445
ACH-000411,0.07883046025821275
ACH-000414,0.00327141836249194
ACH-000415,0.1332756473039307
ACH-000416,0.03696888126639972
ACH-000420,0.12325653770876475
ACH-000421,0.1913468635219463
ACH-000424,0.024361844758737008
ACH-000425,0.07577621396749461
ACH-000426,0.04891208730006926
ACH-000427,0.0779159685480043
ACH-000433,0.04115446675572508
ACH-000435,0.013970835327788143
ACH-000436,0.12410890535567776
ACH-000444,0.12077146106825525
ACH-000445,0.20458415539174224
ACH-000448,0.109751346465479
ACH-000450,0.032076862104895465
ACH-000452,0.14271215275729104
ACH-000454,0.1164048316106282
ACH-000458,0.14827034972700887
ACH-000459,0.17371524856205486
ACH-000460,0.01521626232140163
ACH-000461,0.11912987717322665
