,BSX (390259)
ACH-000004,0.098965076616086
ACH-000005,0.08554523762422854
ACH-000007,-0.20412881586583773
ACH-000009,-0.0723651711687251
ACH-000011,0.10491658704587263
ACH-000012,0.06765839373625321
ACH-000013,0.042506825908506914
ACH-000014,0.1371914884741768
ACH-000015,0.07413193361121725
ACH-000017,0.1388425368092269
ACH-000018,-0.1714429513961825
ACH-000019,0.17987251511890093
ACH-000021,0.10286144329689732
ACH-000022,0.0122669929349896
ACH-000025,0.2412343101962128
ACH-000028,0.22531786085110825
ACH-000030,0.11487327605495727
ACH-000035,0.08708264312004182
ACH-000036,0.06429177345829533
ACH-000037,0.05862515338878661
ACH-000039,-0.04645810969887223
ACH-000040,0.09141018083105916
ACH-000041,-0.15323954854090785
ACH-000042,0.12079490867172304
ACH-000045,-0.11546036567220493
ACH-000047,0.2288816588931569
ACH-000052,-0.02945000434464272
ACH-000053,-0.0289037104908094
ACH-000054,0.0420651569091442
ACH-000055,0.039600019260811706
ACH-000060,0.05280987016255042
ACH-000067,0.08094222561644092
ACH-000070,0.09121918413321828
ACH-000075,0.2129308038701109
ACH-000078,0.029145676553919888
ACH-000082,0.08079573737262681
ACH-000085,0.08910171172645813
ACH-000086,0.10657837940782942
ACH-000087,-0.07088009968029453
ACH-000092,0.1567491381142679
ACH-000095,0.05399083602479179
ACH-000097,0.06474842151969765
ACH-000098,0.09477737543258223
ACH-000099,0.013288277707630834
ACH-000108,0.0981019788394996
ACH-000113,0.015191967568561818
ACH-000116,0.03510666259455573
ACH-000118,0.07932847904260677
ACH-000120,0.15278025673447815
ACH-000123,-0.02838832097643408
ACH-000127,-0.007467799090344894
ACH-000128,0.044523996944362286
ACH-000132,0.04624135083281977
ACH-000133,-0.050403905770974144
ACH-000137,0.07839834389699529
ACH-000138,0.015562139593062237
ACH-000142,0.10307724254979206
ACH-000143,0.2400446138043277
ACH-000146,-0.033719737931848084
ACH-000148,0.07080817931930695
ACH-000150,0.010749306948786608
ACH-000152,-0.06797065695363541
ACH-000153,0.13378510457579254
ACH-000159,0.12756864351082647
ACH-000160,0.0732481048289264
ACH-000163,-0.011556522441009538
ACH-000167,0.035801597546087666
ACH-000168,0.1407031292104927
ACH-000169,-0.011124727662691816
ACH-000178,0.036204243403157636
ACH-000183,0.0326316156251655
ACH-000188,-0.02196450216094048
ACH-000189,0.09539806209084332
ACH-000190,0.09273118708778193
ACH-000198,-0.0523587945101706
ACH-000203,-0.4466081819782676
ACH-000204,0.012904324420078602
ACH-000206,0.19230958699860373
ACH-000207,0.12195356017799695
ACH-000208,-0.214964725016962
ACH-000210,-0.11933006443440862
ACH-000211,0.16512611381399842
ACH-000215,0.09896518554716874
ACH-000221,0.23119992004447434
ACH-000222,0.07524485780995016
ACH-000223,0.10916860760893644
ACH-000226,0.1191338164466148
ACH-000227,-0.10836967139116058
ACH-000228,0.07489113224763108
ACH-000231,0.08239408328691494
ACH-000232,0.07727063950232001
ACH-000233,0.07932669598899042
ACH-000234,0.15130738497485974
ACH-000235,-0.008598580379725697
ACH-000237,0.06537543641684293
ACH-000238,0.008761350045499662
ACH-000242,0.12847846391358272
ACH-000243,0.08811006488602285
ACH-000244,0.09463029768073936
ACH-000246,-0.09435336019508296
ACH-000248,-0.0938557098063661
ACH-000250,0.10451520159748326
ACH-000251,0.06018213528262978
ACH-000252,0.12323216459596012
ACH-000253,0.14090692713759673
ACH-000255,0.08051947740961538
ACH-000256,-0.054859668410594614
ACH-000257,0.00023839560075687686
ACH-000258,0.026153175673260167
ACH-000259,-0.012759236939055028
ACH-000260,-0.0028361340432563713
ACH-000261,0.023355758724213985
ACH-000262,0.06148958631668861
ACH-000263,0.1372579182304482
ACH-000264,0.11328689328235265
