,GJA3 (2700)
ACH-000004,-0.6053875588681961
ACH-000005,-0.2247869345298396
ACH-000007,-0.7769374078381399
ACH-000009,-0.4137281577651216
ACH-000011,-0.629491353011428
ACH-000012,-0.7280216437750111
ACH-000013,-0.7668467422913304
ACH-000014,-0.7239194813922797
ACH-000015,-0.586478729493253
ACH-000017,-0.7238028639841149
ACH-000018,-0.576116070414606
ACH-000019,-0.5409692995032082
ACH-000021,-0.7298136980369397
ACH-000022,-0.5631244768623063
ACH-000025,-0.4821066684840658
ACH-000028,-0.6524322038725885
ACH-000030,-0.6468688895531733
ACH-000035,-0.8096353866563081
ACH-000036,-0.6743156839198036
ACH-000037,-0.7341584815567329
ACH-000039,-0.3483192923894607
ACH-000040,-0.595271249940604
ACH-000041,-0.6052711989775275
ACH-000042,-0.6862848430698527
ACH-000045,-0.536831016400891
ACH-000047,-0.5021347713604993
ACH-000052,-0.5898304135602586
ACH-000053,-0.5910040535970641
ACH-000054,-0.5162664414149598
ACH-000055,-0.5983698048087114
ACH-000060,-0.5732905653663841
ACH-000067,-0.6443208260056055
ACH-000070,-0.6598838723574075
ACH-000075,-0.5984334267212703
ACH-000078,-0.7766559258577844
ACH-000082,-0.4660639996526816
ACH-000085,-0.5652653379516198
ACH-000086,-0.5271895680783817
ACH-000087,-0.1598104501034684
ACH-000092,-0.6223372114441627
ACH-000095,-0.5898119170936551
ACH-000097,-0.6466772608309931
ACH-000098,-0.6349374104612813
ACH-000099,-0.5654063221338684
ACH-000108,-0.5925439959763302
ACH-000113,-0.5152463127786616
ACH-000116,-0.725536575639967
ACH-000118,-0.5287776861152016
ACH-000120,-0.605517940046172
ACH-000123,-0.505720764093524
ACH-000127,-0.6413686194487564
ACH-000128,-0.6611519990810237
ACH-000132,-0.5444242185439789
ACH-000133,-0.3350101107782601
ACH-000137,-0.5132923862029742
ACH-000138,-0.6344420680957651
ACH-000142,-0.5005055694671252
ACH-000143,-0.4492966922308879
ACH-000146,-0.6050332986130845
ACH-000148,-0.7561683710584542
ACH-000150,-0.6615996787904683
ACH-000152,-0.535217250887298
ACH-000153,-0.7034148864954393
ACH-000159,-0.7172984177807222
ACH-000160,-0.5678626564622854
ACH-000163,-0.6233826256863712
ACH-000167,-1.0074994178081238
ACH-000168,-0.6715352503645613
ACH-000169,-0.5113722806354515
ACH-000178,-0.5678404361231515
ACH-000183,-0.4624024460497873
ACH-000188,-0.4609202031150855
ACH-000189,-0.5116522912353481
ACH-000190,-0.3446860250233747
ACH-000198,-0.6207957621741861
ACH-000203,-0.8894366992783537
ACH-000204,-0.5659116722918724
ACH-000206,-0.7570724070924658
ACH-000207,-0.5491602146890179
ACH-000208,-0.28160621877871633
ACH-000210,-0.8592848824341183
ACH-000211,-0.5367730282480699
ACH-000215,-0.7053925421241986
ACH-000221,-0.8191770649051199
ACH-000222,-0.5209046619836941
ACH-000223,-0.4928500834516968
ACH-000226,-0.4556283336827894
ACH-000227,-0.7643509034471663
ACH-000228,-0.7552041444897309
ACH-000231,-0.5501071255040729
ACH-000232,-0.5399148755154656
ACH-000233,-0.692723020468777
ACH-000234,-0.6521458621849711
ACH-000235,-0.4739539050330952
ACH-000237,-0.6464754151442926
ACH-000238,-0.6726797865450682
ACH-000242,-0.7172745854658673
ACH-000243,-0.6569672778815505
ACH-000244,-0.4074866126236809
ACH-000246,-0.5521396713692809
ACH-000248,-0.676172817438862
ACH-000250,-0.6866858087530737
ACH-000251,-0.7068746033248269
ACH-000252,-0.4465852188423559
ACH-000253,-0.7472153949502623
ACH-000255,-0.5415622451134053
ACH-000256,-0.6426550504571599
ACH-000257,-0.6950087487032546
ACH-000258,-0.640064066281554
ACH-000259,-0.5894555813757543
ACH-000260,-0.5275977665150375
ACH-000261,-0.5729838653102165
ACH-000262,-0.4123905539489948
ACH-000263,-0.7619258126733339
ACH-000264,-0.6562588792937787
ACH-000265,-0.5955130749800189
ACH-000266,-0.6282988892476953
ACH-000272,-0.3978297740187134
ACH-000274,-0.6802889363560305
ACH-000277,-0.7006920014326865
ACH-000278,-0.6392024961460324
ACH-000279,-0.8270140348759893
ACH-000280,-0.7723687508296069
ACH-000281,-0.509797704311718
ACH-000288,-0.6035924493258338
ACH-000291,-0.4719350716603835
ACH-000293,-0.7046207926428802
ACH-000294,-0.5917469221012533
ACH-000295,-0.7275176317723423
ACH-000296,-0.23959652870123005
ACH-000302,-0.6543792416228512
ACH-000304,-0.9764218310732764
ACH-000307,-0.5114031071948834
ACH-000308,-0.4797377324625605
ACH-000310,-0.6917088404635514
ACH-000311,-0.6456641693518442
ACH-000312,-0.7561436053801042
ACH-000315,-0.7519013908039112
ACH-000316,-0.4017089110272515
ACH-000317,-0.525927116716896
ACH-000318,-0.6217683166599696
ACH-000319,-0.5685991013251165
ACH-000320,-0.510916587557759
ACH-000322,-0.5941988103793131
ACH-000323,-0.7122782812430495
ACH-000324,-0.6298163650761763
ACH-000329,-0.4954913825876151
ACH-000330,-0.4931721388250281
ACH-000331,-0.6148735752924206
ACH-000332,-0.6128967578368179
ACH-000334,-0.7864115026563578
ACH-000335,-0.4759601704945885
ACH-000336,-0.8821544280071112
ACH-000337,-0.413320450657636
ACH-000338,0.11535206320389485
ACH-000339,-0.598006832423436
ACH-000341,-0.7759787088338879
ACH-000348,-0.5072087356678826
ACH-000350,-0.5986079929386346
ACH-000352,-0.7526294054666259
ACH-000356,-0.7466901873902075
ACH-000361,-0.6201284710275835
ACH-000362,-0.6427253365879344
ACH-000363,-0.7372755515646731
ACH-000364,-0.5864079100868522
ACH-000365,-0.6192683911814657
ACH-000366,-0.6837128270844028
ACH-000368,-0.6108744917643085
ACH-000374,-0.44124902701262897
ACH-000375,-0.7424643415655849
ACH-000376,-0.476234222733245
ACH-000381,-0.5410704057417292
ACH-000383,-0.6140099550721618
ACH-000387,-0.4912155315751343
ACH-000389,-0.4844445697898899
ACH-000390,-0.6922429194076251
ACH-000393,-0.5839335219443242
ACH-000395,-0.600669258185286
ACH-000396,-0.5570113265557192
ACH-000397,-0.6686684420823025
ACH-000401,-0.9692057209856729
ACH-000402,-0.09080726715725022
ACH-000403,-0.6673536657097071
ACH-000404,-0.3335945108716467
ACH-000406,-0.5300414861608336
ACH-000407,-0.6823883143336466
ACH-000408,-0.6788963543800584
ACH-000410,-0.5768106480938886
ACH-000411,-0.57485640263648
ACH-000414,-1.1453555020007191
ACH-000415,-0.7753213593656448
ACH-000416,-0.5839111776030966
ACH-000420,-0.5898591665687434
ACH-000421,-0.4434109594703601
ACH-000424,-0.6436452236315942
ACH-000425,-0.6696105629337326
ACH-000426,-0.6493799478262622
ACH-000427,-0.8496439103977551
ACH-000433,-0.4128531673107184
ACH-000435,-0.5612131542615032
ACH-000436,-0.6426222193133929
ACH-000444,-0.5691838342017966
ACH-000445,-0.5967096197303632
ACH-000448,-0.5197463525815783
ACH-000450,-0.6839324377597537
ACH-000452,-0.6693957005954908
ACH-000454,-0.5130711546789333
ACH-000458,-0.5660582488382474
ACH-000459,-0.4959679132822969
ACH-000460,-0.5815751687736669
ACH-000461,-0.5352254506286129
ACH-000463,-0.6199040680976241
ACH-000464,-0.49667138568723707
ACH-000466,-0.6944679442410278
ACH-000467,-0.5399130722000015
ACH-000468,-0.6708285360371533
ACH-000469,-0.6613360822022293
ACH-000470,-0.595199510651918
ACH-000471,-0.6443837583564686
ACH-000472,-0.6583045461373798
ACH-000473,-0.6087226017763705
ACH-000475,-0.594567507081808
ACH-000476,-0.7000663122725173
ACH-000477,-0.7185581154104375
ACH-000479,-0.6655996426634724
ACH-000480,-0.6950110463328091
ACH-000481,-0.6093942780082148
ACH-000483,-0.4910050436729033
ACH-000484,-0.4739459947719029
ACH-000485,-0.4792395265239522
ACH-000486,-0.6433810074776628
ACH-000487,-0.5473268801235027
ACH-000488,-0.6275765612117573
ACH-000490,-0.5189368032952765
ACH-000491,-0.4873296837408394
ACH-000495,-0.5481916597511819
ACH-000496,-0.4578693354127894
ACH-000499,-0.6001386140064401
ACH-000500,-0.5665980536320376
ACH-000502,-0.6319603480472602
ACH-000503,-0.6316991629501308
ACH-000505,-0.5877062384444275
ACH-000507,-0.6105691800739235
ACH-000510,-0.4097280717952291
ACH-000511,-0.6168875874878365
ACH-000512,-0.6722584718507749
ACH-000516,-0.7169844584383109
ACH-000517,-0.5988613464955999
ACH-000518,-0.513015361519135
ACH-000520,-0.4595375174037431
ACH-000521,-0.7391109350507067
ACH-000522,-0.6914728644201161
ACH-000524,-0.7512944363377596
ACH-000527,-0.5577432279867137
ACH-000528,-0.5724835331658646
ACH-000537,-0.5253193915841416
ACH-000541,-0.5901751240834511
ACH-000542,-0.5999876715533923
ACH-000544,-0.42742846237863097
ACH-000545,-0.7623332326102428
ACH-000547,-0.7552462446335275
ACH-000548,-0.7900117454669563
ACH-000549,-0.7071453112227665
ACH-000550,-0.4062107102305266
ACH-000552,-0.5717660536495034
ACH-000556,-0.723053462071109
ACH-000557,-0.8728621684216057
ACH-000569,-0.5602360499399491
ACH-000570,-0.733781023321884
ACH-000571,-0.6368190590270639
ACH-000573,-0.555163756849134
