,RAPGEF1 (2889)
ACH-000004,-0.3371904278050753
ACH-000005,-0.4316411300770991
ACH-000007,-0.18864985069037074
ACH-000009,-0.2466639510537416
ACH-000011,-0.34709795818078626
ACH-000012,-0.3115411074485229
ACH-000013,-0.29392065336979034
ACH-000014,-0.3393974299448924
ACH-000015,-0.4023938355541576
ACH-000017,-0.23128738984306546
ACH-000018,-0.25369204384352634
ACH-000019,-0.15852652300425188
ACH-000021,-0.2792382632435237
ACH-000022,-0.25171945561913306
ACH-000025,-0.34418941092201755
ACH-000028,-0.017651985296890597
ACH-000030,-0.3440310357483675
ACH-000035,-0.16653727894535048
ACH-000036,-0.16165320270903294
ACH-000037,-0.015441222552522959
ACH-000039,-0.08228083017682138
ACH-000040,-0.20243491395537136
ACH-000041,-0.0693428406315496
ACH-000042,-0.2437015620989662
ACH-000045,-0.08436423776716674
ACH-000047,-0.1774709715513733
ACH-000052,-0.1178770487175474
ACH-000053,0.0034727267871350683
ACH-000054,-0.2950950417173421
ACH-000055,-0.1546125526951953
ACH-000060,-0.3951105732391241
ACH-000067,-0.26891626245239497
ACH-000070,-0.034370075095046644
ACH-000075,-0.15698983801633706
ACH-000078,-0.1585007048121797
ACH-000082,-0.29087013251793103
ACH-000085,-0.5495710216165243
ACH-000086,-0.04350051173517247
ACH-000087,-0.11972744237211384
ACH-000092,-0.12467775999582495
ACH-000095,0.02542483636346056
ACH-000097,-0.14182408806338467
ACH-000098,-0.2972019104085616
ACH-000099,-0.22083587690996975
ACH-000108,-0.20281239528004674
ACH-000113,-0.05385371648938516
ACH-000116,-0.15052719072655749
ACH-000118,-0.3398440060634361
ACH-000120,-0.3553130403692703
ACH-000123,-0.008849735728691063
ACH-000127,-0.057687384183252574
ACH-000128,-0.29925803348469165
ACH-000132,-0.29320134404301673
ACH-000133,-0.2907120865930189
ACH-000137,-0.22888718811942135
ACH-000138,-0.23739748397819035
ACH-000142,-0.30083948029520524
ACH-000143,-0.16935275125315166
ACH-000146,-0.05875957525066289
ACH-000148,-0.07846256227980572
ACH-000150,-0.271051923319708
ACH-000152,-0.1349571050000085
ACH-000153,-0.062164473369162185
ACH-000159,-0.18279695477542207
ACH-000160,-0.2945837957672895
ACH-000163,0.15323368117892022
ACH-000167,-0.2723945409441728
ACH-000168,0.02297200820087351
ACH-000169,-0.14755876334399276
ACH-000178,-0.2549093355594478
ACH-000183,-0.0673292931139759
ACH-000188,-0.1823019466698763
ACH-000189,-0.3597146602292852
ACH-000190,-0.2129212855623624
ACH-000198,-0.06697532331516788
ACH-000203,-0.6315829938030547
ACH-000204,-0.1660405220909425
ACH-000206,-0.16018781745487312
ACH-000207,-0.16833203123332513
ACH-000208,0.19748512075702845
ACH-000210,-0.08362977863934394
ACH-000211,-0.14739944137975505
ACH-000215,-0.16898782031678067
ACH-000221,-0.100665549652761
ACH-000222,-0.02448887526906768
ACH-000223,-0.1294380814965682
ACH-000226,0.04885808439586874
ACH-000227,0.0242365042497487
ACH-000228,-0.2972399411304405
ACH-000231,-0.05112391792276599
ACH-000232,-0.24950573275021504
ACH-000233,0.0465849901655196
ACH-000234,-0.29097597423448524
ACH-000235,-0.15513699855770688
ACH-000237,-0.2071431439926957
ACH-000238,-0.0993912877513935
ACH-000242,-0.012261428279764642
ACH-000243,-0.2590280203022607
ACH-000244,-0.08115774684530136
ACH-000246,-0.2279286439761121
ACH-000248,-0.2422383781380214
ACH-000250,-0.1824195755990079
ACH-000251,-0.08351783498174957
ACH-000252,-0.29905601400608683
ACH-000253,-0.05513840256143751
ACH-000255,-0.29835465074788736
ACH-000256,-0.02319304077600164
ACH-000257,-0.008067329073956941
ACH-000258,-0.06609087986218452
ACH-000259,-0.17353024078458368
ACH-000260,-0.2682052127251184
ACH-000261,-0.1500041637501815
ACH-000262,-0.2904465490646935
ACH-000263,-0.6642380329278476
ACH-000264,-0.01691785653159633
ACH-000265,-0.15417948836261702
ACH-000266,-0.3400885398565741
ACH-000272,-0.1966797941453686
ACH-000274,-0.26701204350292906
ACH-000277,-0.15415060225320534
ACH-000278,-0.21550922116603255
ACH-000279,-0.0978119685360802
ACH-000280,-0.4413385313410403
ACH-000281,-0.3964338906061517
ACH-000288,-0.2792118465756243
ACH-000291,-0.21924246211868811
ACH-000293,-0.186730896021873
ACH-000294,-0.024632954642735117
ACH-000295,-0.17227514929897328
ACH-000296,-0.3645999947182819
ACH-000302,-0.2559461883522058
ACH-000304,-0.32581610985623505
ACH-000307,-0.2708932633624839
ACH-000308,-0.2597724086978029
ACH-000310,-0.2285710284219512
ACH-000311,-0.22717180926755784
ACH-000312,-0.3450942557962321
ACH-000315,0.11311140087487978
ACH-000316,-0.042233781438639637
ACH-000317,-0.1393377198631618
ACH-000318,-0.1995901891235793
ACH-000319,-0.1727692373535195
ACH-000320,-0.04105596216339657
ACH-000322,-0.05715471343863701
ACH-000323,-0.011365061223593629
ACH-000324,-0.2364187228203263
ACH-000329,-0.2321733994943362
ACH-000330,-0.07030958398492712
ACH-000331,-0.19030323966213686
ACH-000332,-0.3525653754380685
ACH-000334,-0.0666317396466799
ACH-000335,-0.13644303206188999
ACH-000336,-0.33996935351995405
ACH-000337,-0.1898807109570935
ACH-000338,-0.1638105038410338
ACH-000339,-0.2144199806768512
ACH-000341,-0.002185537828761476
ACH-000348,-0.14373569226858268
ACH-000350,-0.14711464191122986
ACH-000352,-0.12840776389774178
ACH-000356,-0.18919774304240766
ACH-000361,-0.1910859649676316
ACH-000362,-0.13923290937396787
ACH-000363,0.07269938160803023
ACH-000364,-0.43688448704803096
ACH-000365,-0.18234928940973305
ACH-000366,-0.17796238353388227
ACH-000368,0.0050180836377236955
ACH-000374,-0.14715152299360607
ACH-000375,-0.17527614917149414
ACH-000376,-0.1226790427294401
ACH-000381,-0.04755723827387171
ACH-000383,-0.15918916144501025
ACH-000387,-0.1072412164977054
ACH-000389,-0.10069682341221567
ACH-000390,-0.2191607331395861
ACH-000393,-0.18490450884126994
ACH-000395,-0.4054808501005511
ACH-000396,-0.3559764701720141
ACH-000397,-0.15723640955318913
ACH-000401,-0.3448732163979077
ACH-000402,0.09132392814683613
ACH-000403,-0.2208669947027396
ACH-000404,-0.3391282407757324
ACH-000406,-0.07829211292161548
ACH-000407,-0.4794387267153601
ACH-000408,-0.3456846152892912
ACH-000410,-0.03265475163428805
ACH-000411,-0.09036417894679122
ACH-000414,-0.15018455339665174
ACH-000415,-0.11620468530073474
ACH-000416,-0.24394856302605206
ACH-000420,-0.5174548397711792
ACH-000421,-0.14904185850873933
ACH-000424,-0.13354246135014874
ACH-000425,-0.4004455231848432
ACH-000426,-0.026556734581824143
ACH-000427,-0.09720435670589747
ACH-000433,-0.17462032022359866
ACH-000435,-0.14582216905895265
ACH-000436,0.08682338731527837
ACH-000444,-0.26834796061614025
ACH-000445,-0.384172492887716
ACH-000448,-0.033496042090260664
ACH-000450,-0.14970032918954435
ACH-000452,-0.3012292264097696
ACH-000454,-0.4584790089047642
ACH-000458,-0.2599129978303481
ACH-000459,-0.4072406290748501
ACH-000460,-0.2278987380966002
ACH-000461,-0.18580163071889852
ACH-000463,-0.20934781672978672
ACH-000464,0.08163461638505888
ACH-000466,-0.2681869110911592
ACH-000467,-0.1796700205616216
ACH-000468,-0.28230023700877505
ACH-000469,-0.47746733295183896
ACH-000470,-0.20994506903257126
ACH-000471,-0.3203501344331594
ACH-000472,-0.1183494213850872
ACH-000473,-0.062867948385113
ACH-000475,-0.2465858904906209
ACH-000476,-0.1657300891011046
ACH-000477,-0.2527807138106612
ACH-000479,-0.4962478359202802
ACH-000480,-0.1910965318906091
ACH-000481,-0.06642101148802347
ACH-000483,-0.3394019165409727
ACH-000484,0.18803049558999704
ACH-000485,-0.08718774916519681
ACH-000486,-0.13796687734136867
ACH-000487,-0.17332633853240595
ACH-000488,-0.3928817129342269
ACH-000490,-0.2521577184692512
ACH-000491,0.04362309670577511
ACH-000495,-0.2467864660542747
ACH-000496,-0.1545164345334489
ACH-000499,-0.10107594763793096
ACH-000500,0.05097319006919696
ACH-000502,-0.3719005906767963
ACH-000503,-0.23306652269307515
ACH-000505,-0.15348255525056087
ACH-000507,-0.24231477763039005
ACH-000510,-0.11764690743694492
ACH-000511,-0.2642521589741033
ACH-000512,-0.046044068617629864
ACH-000516,-0.17725086846723154
ACH-000517,-0.27884071375141306
ACH-000518,-0.3996083616357012
ACH-000520,-0.2375955440040136
ACH-000521,-0.4593643732743644
ACH-000522,-0.2183533921658096
ACH-000524,-0.18942190836018674
ACH-000527,-0.1578789297707942
ACH-000528,-0.17044866160747826
ACH-000537,-0.4730306513536751
ACH-000541,-0.16792857086851115
ACH-000542,-0.18362842257053874
ACH-000544,-0.29219903741907
ACH-000545,-0.3130747646864122
ACH-000547,-0.4151436033148129
ACH-000548,-0.34667165909095043
ACH-000549,-0.2663085166265668
ACH-000550,-0.3772216466630624
ACH-000552,-0.1682874787691044
ACH-000556,-0.2130352297508094
ACH-000557,0.10554386671893863
ACH-000569,-0.1835601433863154
ACH-000570,-0.3576108822404941
ACH-000571,-0.16749734531393698
ACH-000573,-0.08386525801857629
ACH-000576,-0.1758149891191227
ACH-000579,-0.11746145245995065
ACH-000580,0.10377766002288966
ACH-000584,-0.3707727900994208
ACH-000585,-0.327841982264268
ACH-000588,0.027282259214809212
ACH-000589,-0.12279758479908548
ACH-000591,0.0070069201985775926
ACH-000593,-0.3044739002221268
ACH-000600,-0.21506663705447665
ACH-000601,-0.20624162851272326
ACH-000605,-0.08392484892435541
ACH-000606,-0.12892014948057212
ACH-000608,-0.07416860821752941
ACH-000614,-0.2425284578276052
ACH-000616,-0.35155578191238673
ACH-000618,-0.21618739249635566
ACH-000619,-0.3464353252936159
ACH-000620,-0.2072964664021756
ACH-000621,-0.2362189687519851
ACH-000622,-0.28704855203707946
ACH-000623,-0.04377729893672517
ACH-000624,0.005890578643784194
ACH-000627,-0.17115166356234496
ACH-000630,-0.3001803497894281
ACH-000631,0.08711473994284921
ACH-000632,-0.19913290423992014
ACH-000633,-0.09792359301511498
ACH-000637,-0.2740590287430095
ACH-000638,-0.12663303838636347
ACH-000646,-0.3326791639766103
ACH-000647,0.0013518736886007766
ACH-000648,-0.30071655584792983
ACH-000649,-0.2462997266381497
ACH-000651,-0.23907642160322884
ACH-000652,-0.3397701086250974
ACH-000653,-0.16243376472753301
ACH-000657,-0.22572296952740686
ACH-000658,-0.22102887001713545
ACH-000661,-0.08019511368177824
ACH-000662,-0.3669717929067909
ACH-000663,-0.2984504615117225
ACH-000665,-0.20946727344402985
ACH-000671,-0.3016098069891239
ACH-000672,-0.3288460256726546
ACH-000673,-0.16272761871538785
ACH-000676,-0.09992167068293474
ACH-000677,-0.339373159163236
ACH-000681,-0.4164288618330267
ACH-000683,-0.0687680894737425
ACH-000684,-0.20633427307485186
ACH-000688,-0.3814208601598277
ACH-000693,-0.12176540715259684
ACH-000694,-0.280960544491963
