,IGFL1 (374918)
ACH-000004,0.3822331266478873
ACH-000005,0.4026229102462885
ACH-000007,0.3423436969803461
ACH-000009,0.3818524552031546
ACH-000011,0.4546008737104748
ACH-000012,0.2874093906761004
ACH-000013,0.33363205917543703
ACH-000014,0.3736568290511236
ACH-000015,0.2508080182348235
ACH-000017,0.4438363544287409
ACH-000018,0.39050655094604736
ACH-000019,0.4892011520922779
ACH-000021,0.3323888466322593
ACH-000022,0.382065398311882
ACH-000025,0.524035812002112
ACH-000028,0.3983647089549637
ACH-000030,0.4476165755556077
ACH-000035,0.4302362714071811
ACH-000036,0.5400861210637492
ACH-000037,0.4189266839434186
ACH-000039,0.4787830007830752
ACH-000040,0.5646987828919462
ACH-000041,0.4706507583188954
ACH-000042,0.4136807616080064
ACH-000045,0.36887559972426026
ACH-000047,0.30856932539703275
ACH-000052,0.4252543904368706
ACH-000053,0.17464084191138546
ACH-000054,0.4007454714786816
ACH-000055,0.3554336156907025
ACH-000060,0.5757429109424128
ACH-000067,0.33353101956159553
ACH-000070,0.4712376679120969
ACH-000075,0.2460074737359961
ACH-000078,0.31115125061160953
ACH-000082,0.5238402439985765
ACH-000085,0.5175502177542766
ACH-000086,0.3963165227338537
ACH-000087,0.35812858192211844
ACH-000092,0.3825206575620303
ACH-000095,0.3631078080756858
ACH-000097,0.3759719728474494
ACH-000098,0.32558294603182714
ACH-000099,0.2893347653239495
ACH-000108,0.2874681177346023
ACH-000113,0.33731505916921256
ACH-000116,0.4804783765611124
ACH-000118,0.3688478394650248
ACH-000120,0.11871712603735872
ACH-000123,0.4969229443559456
ACH-000127,0.41937111699673424
ACH-000128,0.4320454813759452
ACH-000132,0.41995697891096334
ACH-000133,0.34854472337155445
ACH-000137,0.2678148026168405
ACH-000138,0.2566309310862667
ACH-000142,0.3478100063425544
ACH-000143,0.3277254387514724
ACH-000146,0.4166590919596305
ACH-000148,0.4431602364474706
ACH-000150,0.21125621479910955
ACH-000152,0.3915144080263755
ACH-000153,0.15147494285099564
ACH-000159,0.3317344107545328
ACH-000160,0.4509157957142584
ACH-000163,0.31370449862948563
ACH-000167,0.5700371744837948
ACH-000168,0.3334514101033805
ACH-000169,0.4487637368065635
ACH-000178,0.38099672497010506
ACH-000183,0.34340792145797994
ACH-000188,0.4720289011329911
ACH-000189,0.32939851914970125
ACH-000190,0.26782834626142604
ACH-000198,0.3565893671830168
ACH-000203,0.12546205655535864
ACH-000204,0.34215402712105275
ACH-000206,0.5105902860943416
ACH-000207,0.5160604356926485
ACH-000208,0.4470614803406061
ACH-000210,0.5685725583629173
ACH-000211,0.3950472832837196
ACH-000215,0.462627683969705
ACH-000221,0.19640806230334215
ACH-000222,0.4317377478041848
ACH-000223,0.37389027739424296
ACH-000226,0.3429857095203115
ACH-000227,0.7273753086653315
ACH-000228,0.3892899630747636
ACH-000231,0.4852464989105635
ACH-000232,0.5080935007284185
ACH-000233,0.3457380670059805
ACH-000234,0.5583542750944556
ACH-000235,0.3993056897749404
ACH-000237,0.3383120358301263
ACH-000238,0.413344217130178
ACH-000242,0.2242507550424724
ACH-000243,0.37212179259196176
ACH-000244,0.39405477696956825
ACH-000246,0.28417417369189085
ACH-000248,0.4830389325125678
ACH-000250,0.32981298299499723
ACH-000251,0.5460349488107865
ACH-000252,0.26203799407305306
ACH-000253,0.4282762117288495
ACH-000255,0.27606930627730136
