,FBXO36 (130888)
ACH-000004,-0.14445907514024467
ACH-000005,-0.13780643888802682
ACH-000007,-0.06096523161940814
ACH-000009,-0.20745673687673985
ACH-000011,-0.24440198349547465
ACH-000012,-0.20916846294228653
ACH-000013,-0.17180772042759468
ACH-000014,-0.13218355395494033
ACH-000015,-0.11968048135290585
ACH-000017,-0.1347580426417419
ACH-000018,-0.3667317824593357
ACH-000019,-0.16582385598358473
ACH-000021,-0.2401495047371832
ACH-000022,-0.17021275643862413
ACH-000025,-0.21107526823581652
ACH-000028,-0.2701818401917691
ACH-000030,-0.16188646704624027
ACH-000035,-0.0187478530767346
ACH-000036,-0.3474548450376317
ACH-000037,-0.39467179942896347
ACH-000039,-0.4019453516367524
ACH-000040,-0.16943955278318698
ACH-000041,-0.16859370293700285
ACH-000042,-0.2629062071207042
ACH-000045,-0.0866402705420299
ACH-000047,-0.2706785693884315
ACH-000052,-0.20313448632102651
ACH-000053,-0.1986165333462714
ACH-000054,-0.2400118720096196
ACH-000055,-0.34076631241739697
ACH-000060,-0.09183189399669443
ACH-000067,-0.3329202100155142
ACH-000070,-0.21760208494896394
ACH-000075,-0.2090919017148448
ACH-000078,-0.16317525491732562
ACH-000082,-0.18575623635414926
ACH-000085,-0.1684045935231704
ACH-000086,-0.21643834545926985
ACH-000087,-0.21231697862414536
ACH-000092,-0.3755330598666673
ACH-000095,-0.1765552473269357
ACH-000097,-0.1780199453215269
ACH-000098,-0.2321599305146435
ACH-000099,-0.1394034985405221
ACH-000108,-0.2279429548171349
ACH-000113,-0.2487888978640451
ACH-000116,-0.11343528318727165
ACH-000118,-0.1823928985922194
ACH-000120,-0.1900122120586525
ACH-000123,-0.11113689426679894
ACH-000127,-0.27078684867237274
ACH-000128,-0.13781421108632938
ACH-000132,-0.26763773102171784
ACH-000133,-0.3206250944852341
ACH-000137,-0.1807418123262549
ACH-000138,-0.255006234853979
ACH-000142,-0.05574410096163639
ACH-000143,-0.10133303016193401
ACH-000146,-0.24053200112057066
ACH-000148,-0.14138177595909202
ACH-000150,-0.2958267138086565
ACH-000152,-0.14203802963018686
ACH-000153,-0.2762116091435927
ACH-000159,-0.2018946828991988
ACH-000160,-0.07744425454583931
ACH-000163,-0.3253787682582067
ACH-000167,-0.4621672323856188
ACH-000168,-0.08924264012644471
