,CC2D1B (200014)
ACH-000557,-0.08050642064521593
ACH-000569,0.01919922537054429
ACH-000570,-0.031150857992061763
ACH-000571,-0.1488917732668677
ACH-000573,-0.15102856717912014
ACH-000576,-0.08198246201959779
ACH-000579,-0.3235928601474543
ACH-000580,-0.014682276973014718
ACH-000584,-0.11490605208125974
ACH-000585,-0.2797821224289677
ACH-000588,-0.0986431588484788
ACH-000589,-0.11847951858910433
ACH-000591,-0.16687184104615393
ACH-000593,-0.12394233710176605
ACH-000600,-0.12715566678116808
ACH-000601,-0.007390780756244913
ACH-000605,-0.13693900611161758
ACH-000606,-0.10767719287039447
ACH-000608,-0.057074405635163125
ACH-000614,-0.11801527196886827
ACH-000616,-0.01910415025597997
ACH-000618,-0.11834378529223764
ACH-000619,-0.1242994810059489
ACH-000620,-0.1135127568830761
ACH-000621,-0.11887942521239672
ACH-000622,-0.2365725156868772
ACH-000623,-0.18411015636277528
ACH-000624,-0.16234019317215664
ACH-000627,-0.3512650855341923
ACH-000630,-0.2422704024925619
ACH-000631,-0.05302804964106467
ACH-000632,-0.0954085604874591
ACH-000633,-0.07678641631087417
ACH-000637,0.0002951859410969503
ACH-000638,-0.2044895375251987
ACH-000646,-0.1114814913622372
ACH-000647,0.014490092515444553
ACH-000648,-0.10874129141567082
ACH-000649,-0.1587114463430961
ACH-000651,-0.08432346428626689
ACH-000652,-0.19359736993717253
ACH-000653,-0.10963284808767752
ACH-000657,-0.20957221016671745
ACH-000658,0.03109433377464131
ACH-000661,-0.14398745079528252
ACH-000662,-0.3690505942703127
ACH-000663,0.0020144512297718643
ACH-000665,-0.04366837875836094
ACH-000671,-0.2113824637757588
ACH-000672,-0.403617639676793
ACH-000673,-0.1462510289710056
ACH-000676,-0.012499461137554645
ACH-000677,-0.09408190304869243
ACH-000681,0.056306586975240026
ACH-000683,-0.13898342744190084
ACH-000684,-0.0878856700975695
ACH-000688,-0.1401040184913776
ACH-000693,-0.2414961696340986
ACH-000694,-0.08462278364138588
ACH-000695,-0.17890667825180165
ACH-000696,-0.15790259219397024
ACH-000697,-0.17264875863601767
ACH-000699,-0.013636671133902404
ACH-000701,-0.1958446536182828
ACH-000706,-0.14915144380057072
ACH-000711,-0.1630664567328486
ACH-000713,-0.26559988857088795
ACH-000714,-0.21579115813780514
ACH-000718,-0.18812442242147767
ACH-000720,-0.11454626947435435
ACH-000721,-0.18001662543057895
ACH-000724,-0.16512478050842805
ACH-000725,0.0422779548179732
ACH-000732,-0.16492629436739112
ACH-000734,-0.1691389974756226
ACH-000735,-0.1623139074067726
ACH-000736,-0.16676261125284408
ACH-000738,-0.002043486098886901
ACH-000746,-0.1370879687845354
ACH-000747,-0.10638132704938796
ACH-000748,0.11863928685060066
ACH-000753,-0.0912458495776376
ACH-000756,-0.07036357261450958
ACH-000757,-0.07818305986361407
ACH-000758,-0.19340972602627
ACH-000760,-0.03832400992877295
ACH-000762,-0.29406346650993936
ACH-000763,-0.17285029787793527
ACH-000764,-0.07392418064750261
ACH-000765,-0.15169394362196806
ACH-000766,-0.27096042935963965
ACH-000767,-0.19760644372967925
ACH-000768,0.021192182602402212
ACH-000769,-0.1832716894480881
ACH-000770,-0.10212197234278224
ACH-000771,-0.14824593451061052
ACH-000773,-0.017965257370234095
ACH-000776,-0.13974236592865302
ACH-000777,-0.2682622735977296
ACH-000778,-0.3042797219205252
ACH-000781,-0.054687913569683264
ACH-000782,0.009806187458053716
ACH-000783,-0.047034302782852665
ACH-000784,-0.09681153570859187
ACH-000785,-0.31515070007455603
ACH-000787,-0.15715995927456913
ACH-000788,-0.0951016366816394
ACH-000791,-0.12680616727759264
ACH-000792,-0.15460144563736036
ACH-000794,-0.1083275446277723
ACH-000796,-0.21105198466505054
ACH-000798,-0.0838019507382854
ACH-000799,0.20331382001163506
ACH-000800,-0.07753410566671708
ACH-000802,-0.07601705508358346
ACH-000804,-0.07379270159285184
ACH-000805,-0.25079927911320765
ACH-000809,0.05022312690108847
ACH-000810,-0.1201453719034432
ACH-000811,-0.08205063389741801
ACH-000817,-0.0898882618843294
ACH-000819,-0.09423467258194404
ACH-000820,-0.34427569267566616
ACH-000821,-0.1762041936077935
ACH-000822,-0.103989078363974
ACH-000823,-0.14938791066897794
ACH-000824,-0.0445670889049642
ACH-000827,-0.062157382370489275
ACH-000829,-0.05400316334839644
ACH-000831,-0.06436904749821411
ACH-000832,-0.16706496581483601
ACH-000833,-0.019590007311240182
ACH-000834,-0.06267444877753807
ACH-000835,-0.07940140814514474
ACH-000836,-0.16274497661331214
ACH-000837,-0.13188176680311836
ACH-000838,-0.14476280000120412
ACH-000839,-0.3112136261941159
ACH-000840,-0.1066411219637166
ACH-000841,-0.3043442152232895
ACH-000843,-0.20864592466070248
ACH-000846,-0.23183852766412255
ACH-000847,-0.1893296570455551
ACH-000848,0.0034444829122451605
ACH-000849,-0.12644511876892348
ACH-000851,-0.2566598195882727
ACH-000855,-0.07740299562944218
ACH-000856,-0.1899830487709352
ACH-000858,-0.17247436496987847
ACH-000859,-0.08789347256664741
ACH-000861,-0.06055053556731825
ACH-000862,-0.03738434873600922
ACH-000865,-0.04624273117597357
ACH-000866,-0.1183139228942951
ACH-000867,-0.10605930349147463
ACH-000869,-0.1971724235087544
ACH-000872,-0.2940448245203691
ACH-000873,-0.0873600440616239
ACH-000876,-0.05920466723105325
ACH-000878,-0.055391107178901375
ACH-000880,-0.20512824708368255
ACH-000881,-0.08209194519535312
ACH-000882,-0.20066108465434868
ACH-000884,-0.13101543098014504
ACH-000885,-0.15363503596519118
ACH-000887,-0.15185912952355116
ACH-000889,-0.11634095581178708
ACH-000896,-0.1998352689034706
ACH-000898,-0.039400018161636484
ACH-000900,-0.079334321889058
ACH-000901,-0.13115339877456206
ACH-000905,-0.1310336773524547
ACH-000906,-0.1618300746602303
ACH-000907,-0.17462207077483802
ACH-000910,-0.08985157730273657
ACH-000911,-0.2409990822148156
ACH-000912,-0.13483063085087413
ACH-000913,0.05004968505253792
ACH-000915,-0.08666135832198169
ACH-000916,-0.19038350344384367
ACH-000917,-0.14945606201669184
ACH-000920,0.02359101445050304
ACH-000921,-0.3206048916448682
ACH-000924,-0.202790572105374
ACH-000926,-0.049248928379794166
ACH-000928,-0.15018777669701233
ACH-000929,-0.08938960765117923
ACH-000932,-0.07917257842277181
ACH-000935,0.044481173007078316
ACH-000936,-0.2757144795541336
ACH-000937,-0.07012143431229298
ACH-000938,-0.1950115347056111
ACH-000939,-0.19696383639964152
ACH-000941,-0.03770378206893735
ACH-000943,-0.08127516572357757
ACH-000946,-0.08048591676371596
ACH-000947,-0.040330441424068914
ACH-000948,0.01782400259631478
ACH-000950,-0.014917291668162946
ACH-000953,-0.17505781415026175
ACH-000954,-0.5040752392159485
ACH-000957,-0.10273630130083433
ACH-000958,-0.045596143883554784
ACH-000960,-0.1849754039216966
ACH-000963,-0.06409575025410401
ACH-000968,-0.18729993236681225
ACH-000969,-0.028625241217529195
ACH-000972,0.015914504188781483
ACH-000973,-0.22204297853186175
ACH-000974,-0.11301439883764662
ACH-000978,-0.23341977564502145
ACH-000984,0.018578355887844226
ACH-000986,-0.1319141643016868
ACH-000988,-0.10771662941570977
ACH-000993,-0.05094796918842456
ACH-000994,-0.12524314170247985
ACH-000996,-0.1100218331698733
ACH-001001,-0.3096656360441938
ACH-001020,-0.2180440846604408
ACH-001028,-0.1981103777724132
ACH-001031,-0.14687135822478906
ACH-001038,-0.17458801787350742
ACH-001048,-0.13482497010737327
ACH-001050,-0.250241791833742
ACH-001053,-0.26073101438678664
ACH-001054,-0.13643555074159625
ACH-001061,0.020335993048994628
ACH-001067,-0.0584130522240883
ACH-001075,-0.03885506127945505
ACH-001096,-0.08942370618609753
ACH-001111,-0.17824862130961522
ACH-001119,0.01884702498259266
ACH-001128,-0.02354823354749116
ACH-001134,-0.17025462288712856
ACH-001151,-0.037896993248136994
ACH-001163,-0.027549267234869262
ACH-001164,-0.0641814669725963
ACH-001183,-0.19165659976636626
ACH-001192,-0.027888394369226795
ACH-001193,-0.29667613209890115
ACH-001196,-0.08636299357953386
ACH-001197,-0.2836851173230827
ACH-001205,0.034732488421876734
ACH-001211,-0.14767306009083242
ACH-001212,-0.24247550777954435
ACH-001228,-0.1828339502518604
ACH-001232,-0.09471854819602267
ACH-001239,-0.10724560095366256
ACH-001270,-0.017765903444978057
ACH-001274,-0.054798544584182034
ACH-001275,-0.0697464249063249
ACH-001277,-0.17540940861087834
ACH-001278,-0.0859992037975608
ACH-001280,0.06590834345413847
ACH-001283,-0.16326738818789568
ACH-001289,0.048639153360353495
ACH-001300,-0.03493560308418367
ACH-001301,-0.11452980350215787
ACH-001302,0.22170728901328327
ACH-001306,-0.12180074903212144
ACH-001318,-0.16935882111530762
ACH-001322,-0.2063197958742325
ACH-001328,-0.3291649674160023
ACH-001332,-0.4110193461613568
ACH-001336,0.02485113673551772
ACH-001346,-0.2271202603487054
ACH-001353,-0.11439255198724148
ACH-001354,-0.19965427221110094
ACH-001367,-0.19606634516526208
ACH-001368,-0.18118034764864505
ACH-001374,-0.16794015173146554
ACH-001377,0.057531375975337536
ACH-001380,-0.21526478297924376
ACH-001391,-0.003571642398673149
ACH-001408,-0.18942994308396185
ACH-001430,0.06952291395547495
ACH-001431,-0.06346033935727627
ACH-001450,-0.03106365325961625
ACH-001496,-0.014066830498633469
ACH-001500,-0.3370022923457617
ACH-001523,-0.028415288512754305
ACH-001532,-0.0029250485658537232
ACH-001550,-0.06281194568516478
ACH-001552,-0.1414774422835598
ACH-001554,-0.05442425906181835
ACH-001654,-0.0383500886818608
ACH-001735,-0.1170426132627236
ACH-001736,-0.13117124140171266
ACH-001737,-0.013554042483304848
ACH-001740,0.003173062003294937
ACH-001745,-0.06349602458901908
ACH-001765,-0.1446080834769303
