,TSSK4 (283629)
ACH-000004,-0.4716279514088833
ACH-000005,-0.18449539789092492
ACH-000007,-0.5734662390873276
ACH-000009,-0.31156735520281104
ACH-000011,-0.1616893591551563
ACH-000012,-0.35229519650704044
ACH-000013,-0.2335527060363485
ACH-000014,-0.4298721490673393
ACH-000015,-0.246676480645174
ACH-000017,-0.4120294903611394
ACH-000018,-0.2307755428543476
ACH-000019,-0.2347278615491932
ACH-000021,-0.451273766316853
ACH-000022,-0.18551960037581347
ACH-000025,-0.2039598242400181
ACH-000028,-0.31461419902606685
ACH-000030,-0.2578819910869368
ACH-000035,-0.4042877149805008
ACH-000036,-0.2692590451519846
ACH-000037,-0.2419666007476012
ACH-000039,-0.3102218073630628
ACH-000040,-0.3889719513158218
ACH-000041,-0.19892020413088915
ACH-000042,-0.2000182572117696
ACH-000045,-0.2761699326995133
ACH-000047,-0.3154030028921989
ACH-000052,-0.1724176743722178
ACH-000053,-0.3103841687141865
ACH-000054,-0.35874243004985595
ACH-000055,-0.23717130793945498
ACH-000060,-0.4756453466318176
ACH-000067,-0.19797209666091295
ACH-000070,-0.3610272728912873
ACH-000075,0.020408329550356475
ACH-000078,-0.3959812598474293
ACH-000082,-0.4198779433789249
ACH-000085,-0.41681031950173497
ACH-000086,-0.3656780597885823
ACH-000087,-0.3600179355293989
ACH-000092,-0.20358952048333592
ACH-000095,-0.5139713084844345
ACH-000097,-0.4443194163665931
ACH-000098,-0.4202196058861831
ACH-000099,-0.24566710362831576
ACH-000108,-0.10726515684722183
ACH-000113,-0.2751031141869387
ACH-000116,-0.17286708325171093
ACH-000118,-0.3769688493183748
ACH-000120,-0.3256183344889509
ACH-000123,-0.3501028658879173
ACH-000127,-0.2851486179423179
ACH-000128,-0.3086656426575326
ACH-000132,0.011521284142939014
ACH-000133,-0.3075676094968273
ACH-000137,0.01762464600633644
ACH-000138,-0.2602257206142753
ACH-000142,-0.2383519873818709
ACH-000143,-0.25769074537084063
ACH-000146,-0.26662288149954183
ACH-000148,-0.28348353591051595
ACH-000150,0.06441782149171582
ACH-000152,-0.4355417199037029
ACH-000153,-0.3769784526470772
ACH-000159,-0.2974053679134799
ACH-000160,-0.5066976651927121
ACH-000163,-0.41650317904909895
ACH-000167,-0.09571158113353233
ACH-000168,-0.2808468631687677
ACH-000169,-0.2986693338036562
ACH-000178,-0.27715399257143025
ACH-000183,-0.2733345378957334
ACH-000188,-0.3139941710656258
ACH-000189,-0.5290084967657833
ACH-000190,-0.2299514928372019
ACH-000198,-0.2509186803519134
ACH-000203,-0.633148838134789
ACH-000204,-0.2634173486956895
ACH-000206,-0.3316577119016857
ACH-000207,-0.4066288480706211
ACH-000208,-0.6443395165534535
ACH-000210,-0.5066343559788974
ACH-000211,-0.4628556386847203
ACH-000215,-0.2744243478930649
ACH-000221,-0.2193517350495454
ACH-000222,-0.17758124771039882
ACH-000223,-0.31204326081986883
ACH-000226,-0.27831431885930363
ACH-000227,-0.12355036109692374
ACH-000228,-0.4021612201863098
ACH-000231,-0.2330776225836516
ACH-000232,-0.2633855345403945
ACH-000233,-0.21275882481299355
ACH-000234,-0.2769765391785115
ACH-000235,-0.3264878400667909
ACH-000237,-0.08981183459499972
ACH-000238,-0.3730055785093989
ACH-000242,-0.19393366100079865
ACH-000243,-0.343920754966279
ACH-000244,-0.3001461210747483
ACH-000246,-0.2985363264525805
ACH-000248,-0.5734466583238618
ACH-000250,-0.3079387923668219
ACH-000251,-0.23038905566217666
ACH-000252,-0.3886045641520083
ACH-000253,-0.1955123783228292
