,PDGFD (80310)
ACH-000004,-0.09138242108503294
ACH-000005,0.23221462750228705
ACH-000007,0.21893189219778336
ACH-000009,0.13605876857020582
ACH-000011,0.09881153850767987
ACH-000012,0.015077410620474413
ACH-000013,0.014929776442111502
ACH-000014,0.12146555973607567
ACH-000015,0.057390803764763264
ACH-000017,-0.04759398130992211
ACH-000018,0.08853690625949702
ACH-000019,0.2893276600462814
ACH-000021,0.0432175226075135
ACH-000022,-0.06460782652062545
ACH-000025,0.04954764260644926
ACH-000028,-0.1470092626348235
ACH-000030,0.07615268207800155
ACH-000035,-0.013874525081359486
ACH-000036,0.0895228667847476
ACH-000037,-0.05885852255993072
ACH-000039,0.07858866800963926
ACH-000040,-0.059880854446431535
ACH-000041,0.08534060651930057
ACH-000042,0.09015481956551002
ACH-000045,0.09463780107631173
ACH-000047,0.007763153645529026
ACH-000052,0.060296820474471574
ACH-000053,0.017581858360724862
ACH-000054,0.09043062523379364
ACH-000055,0.04589269572828514
ACH-000060,-0.006922161314033279
ACH-000067,0.1406957735205398
ACH-000070,0.006595497446809687
ACH-000075,-0.014305207432601554
ACH-000078,0.1202532464762533
ACH-000082,0.07554597055098504
ACH-000085,0.09010992575889316
ACH-000086,0.018540889158472216
ACH-000087,0.023948925694277097
ACH-000092,0.12549571459014242
ACH-000095,0.17790864210513824
ACH-000097,-0.027616710193581192
ACH-000098,0.08125952947431389
ACH-000099,-0.1371869538929234
ACH-000108,-0.04965662002905207
ACH-000113,0.10387577962928768
ACH-000116,-0.03727196961270041
ACH-000118,-0.047940922646919695
ACH-000120,0.04294851091828557
ACH-000123,0.09926713173243368
ACH-000127,0.0018118090620552485
ACH-000128,0.012445788184929163
ACH-000132,0.006585089981976172
ACH-000133,-0.10588812206294478
ACH-000137,0.16256073327888487
ACH-000138,0.014792394721243234
ACH-000142,0.11735739206696726
ACH-000143,0.15873355915674184
ACH-000146,-0.02180721116113948
ACH-000148,0.06907087722848164
ACH-000150,-0.018807166795721805
ACH-000152,0.1110627522733361
ACH-000153,0.1021009966938619
ACH-000159,0.10779683200226113
ACH-000160,0.06744462032233083
ACH-000163,0.09476947759236408
ACH-000167,-0.20415731289228567
ACH-000168,0.04087326831921405
ACH-000169,0.055055415798860134
ACH-000178,-0.08081172774467882
ACH-000183,0.06875953174240124
ACH-000188,0.005015627149455602
ACH-000189,-0.059416602841906536
ACH-000190,-0.16401156737904865
ACH-000198,0.019599502748413374
ACH-000203,0.06819248283443571
ACH-000204,-0.0602393299785695
ACH-000206,0.0031082130520925545
ACH-000207,-0.1964876721257265
ACH-000208,-0.17973114029829812
ACH-000210,-0.0006738133909906741
ACH-000211,0.1390591139821175
ACH-000215,-0.01968895100317957
ACH-000221,0.11519329181181985
ACH-000222,0.05414747234928133
ACH-000223,0.03139956335828864
ACH-000226,0.10136508557845103
ACH-000227,0.1640872474242678
ACH-000228,0.12062798865961352
ACH-000231,0.05076692528027728
ACH-000232,-0.08001796762071531
ACH-000233,0.10056313104858604
ACH-000234,0.0893869210969729
ACH-000235,0.04840336193535782
ACH-000237,0.0029327874621032693
ACH-000238,-0.07523300010868794
ACH-000242,0.1602509401256971
ACH-000243,0.06989853590980502
ACH-000244,0.07158122452679246
ACH-000246,0.0341983767252787
ACH-000248,0.14031286285909975
ACH-000250,0.06090648251006265
ACH-000251,-0.2886802720362153
ACH-000252,0.05676911607248949
ACH-000253,0.006115842929200162
ACH-000255,-0.1502639606780809
ACH-000256,0.089260581885985
ACH-000257,0.05860370571052115
ACH-000258,-0.004537391216892258
ACH-000259,0.031179035375011918
ACH-000260,0.06844256010781305
ACH-000261,0.06420643513327698
ACH-000262,0.06061873818161015
ACH-000263,-0.03992499069617463
ACH-000264,0.04635982424876293
ACH-000265,0.09521184137720123
ACH-000266,-0.0073630928376103985
ACH-000272,0.10615973943405996
ACH-000274,0.0604180774537843
ACH-000277,-0.1595966093695555
ACH-000278,0.06082306068267914
ACH-000279,-0.039550144644992416
ACH-000280,0.1805290594520996
ACH-000281,-0.07590710606791938
ACH-000288,-0.021151816529477757
ACH-000291,0.031004023998292975
ACH-000293,0.11789570525814512
ACH-000294,0.14231624074121416
ACH-000295,0.06887215476460758
ACH-000296,0.13865593263863352
ACH-000302,0.004305063793428805
ACH-000304,-0.09043153702333087
ACH-000307,0.12987530251438026
ACH-000308,0.0532814943829588
ACH-000310,-0.006334717116368283
ACH-000311,0.1032084555317168
ACH-000312,-0.015492252349471256
ACH-000315,0.0324918143877616
ACH-000316,-0.07462555779135308
ACH-000317,0.00045601356363858916
ACH-000318,-0.023693809528454263
ACH-000319,0.00022280875458804332
