,MAPRE1 (22919)
ACH-000397,-0.18405752990818375
ACH-000401,-0.23405615297976515
ACH-000402,-0.1970394784731866
ACH-000403,-0.4211462054285258
ACH-000404,-0.4433888740950497
ACH-000406,-0.4340022363145516
ACH-000407,-0.4534615316683047
ACH-000408,-0.29597232346153063
ACH-000410,-0.28599609797861303
ACH-000411,-0.3436354449334666
ACH-000414,-0.2289123171699217
ACH-000415,-0.21793606528353926
ACH-000416,-0.14195042502172264
ACH-000420,-0.236812102743498
ACH-000421,-0.28933098068894336
ACH-000424,-0.26382421645007176
ACH-000425,-0.27327650364921663
ACH-000426,-0.10395322513361914
ACH-000427,-0.3574919568030184
ACH-000433,-0.3991423588810136
ACH-000435,-0.03946783537190214
ACH-000436,-0.4685258976773037
ACH-000444,-0.3865737890749673
ACH-000445,-0.2551346077966967
ACH-000448,-0.1984411957907282
ACH-000450,-0.3828980771767935
ACH-000452,-0.17299415195157
ACH-000454,-0.3907980087695088
ACH-000458,-0.4244949714366861
ACH-000459,-0.43158272434974776
ACH-000460,-0.4729169303704306
ACH-000461,-0.18360520336333708
ACH-000463,-0.22883220427600776
ACH-000464,-0.1366117216337999
ACH-000466,-0.10964294921175756
ACH-000467,-0.2503162033877625
ACH-000468,-0.3683566758764208
ACH-000469,-0.9139122851220975
ACH-000470,-0.5660833531561952
ACH-000471,-0.1128962326605738
ACH-000472,-0.39563712555096203
ACH-000473,-0.22622248850100365
ACH-000475,-0.08528663300979188
ACH-000476,-0.11868182826235765
ACH-000477,-0.6330865483913751
ACH-000479,-0.1831874844446076
ACH-000480,-0.4316337241662577
ACH-000481,-0.4995872954755838
ACH-000483,-0.07581767846007037
ACH-000484,-0.2267904884937925
ACH-000485,-0.4127706186140076
ACH-000486,-0.4039221380696525
ACH-000487,-0.31394357856785154
ACH-000488,-0.26831968597775097
ACH-000490,-0.26297025883803565
ACH-000491,-0.15317991492110106
ACH-000495,-0.4007605065925761
ACH-000496,-0.4086277714425326
ACH-000499,-0.4052677487263006
ACH-000500,-0.5695472813849325
ACH-000502,-0.07037837258784803
ACH-000503,-0.2256443633536672
ACH-000505,-0.2609230916606367
ACH-000507,-0.7717269998623105
ACH-000510,-0.4324598456166946
ACH-000511,-0.3555852916133571
ACH-000512,-0.4231863190719837
ACH-000516,-0.5115681112399213
ACH-000517,-0.1340441569530745
ACH-000518,-0.20265623664359306
ACH-000520,-0.5676944991102729
ACH-000521,-0.07114414966260843
ACH-000522,-0.3064334911848109
ACH-000524,-0.2202629384263511
ACH-000527,-0.32594256641689684
ACH-000528,-0.1410434371781882
ACH-000537,-0.4113113676103772
ACH-000541,-0.5471723012742102
ACH-000542,-0.4326944839361441
ACH-000544,-0.5726853523912906
ACH-000545,-0.3417303400387331
ACH-000547,-0.4585206645955567
ACH-000548,-0.4980894617691356
ACH-000549,-0.333349760623438
ACH-000550,-0.34494320570775955
ACH-000552,-0.08618168284557066
ACH-000556,-0.20926440673181046
ACH-000557,-0.2494096462346185
ACH-000569,-0.6128028885089957
ACH-000570,-0.2726058317777401
ACH-000571,-0.25445609713242445
ACH-000573,-0.2704940512242501
ACH-000576,-0.3342777427455045
ACH-000579,-0.36714395994819976
ACH-000580,-0.39587000596693256
ACH-000584,-0.43364292806580185
ACH-000585,-0.7062188954389101
ACH-000588,-0.6200574468368826
ACH-000589,-0.17155968508947714
ACH-000591,-0.3584482179415982
ACH-000593,-0.3458987422939946
ACH-000600,-0.38664930186103613
ACH-000601,-0.2680790443314959
ACH-000605,-0.33148203349466976
ACH-000606,-0.34767951650560763
ACH-000608,-0.3064548762516854
ACH-000614,-0.6161739173010232
ACH-000616,-0.22928002351984544
ACH-000618,-0.11044255492044996
ACH-000619,-0.14795457487034494
ACH-000620,-0.22945937376761616
ACH-000621,-0.11367205850293816
ACH-000622,-0.20851357303066825
ACH-000623,-0.3745551231321499
ACH-000624,0.02745126449860879
ACH-000627,-0.5363187183976822
ACH-000630,-0.2003948726716695
ACH-000631,-0.3756316801692494
ACH-000632,-0.38871522924923213
ACH-000633,-0.3600957483964329
ACH-000637,-0.10958657101878323
ACH-000638,-0.4013663990742445
ACH-000646,-0.26456289885516066
ACH-000647,-0.18751418366275407
ACH-000648,-0.11758122202259748
ACH-000649,-0.1546136033943546
ACH-000651,-0.3425811236751161
ACH-000652,-0.2621371528669901
ACH-000653,-0.2420414095064745
ACH-000657,-0.2521576446132089
ACH-000658,-0.3030756966355163
ACH-000661,-0.5105662406489851
ACH-000662,-0.02643848615998725
ACH-000663,-0.5853830605390987
ACH-000665,-0.3521957710744853
ACH-000671,-0.3494442014620253
ACH-000672,0.09087425940791438
ACH-000673,-0.12205086334257945
ACH-000676,-0.388332099752894
ACH-000677,-0.19112396585114927
ACH-000681,-0.4951403609663374
ACH-000683,-0.19199672581514787
ACH-000684,-0.4992680949115923
ACH-000688,-0.6236653326925387
ACH-000693,-0.5223344194941328
ACH-000694,-0.1824673025329577
ACH-000695,-0.31434120233426194
ACH-000696,-0.2957906257899877
ACH-000697,-0.4296082766354249
ACH-000699,-0.2331583554963325
ACH-000701,-0.4175800809754239
ACH-000706,-0.334078990029546
ACH-000711,0.0194537717442206
ACH-000713,-0.5603316613013529
ACH-000714,-0.3669491312501669
ACH-000718,-0.37320939772443135
ACH-000720,-0.3129470445593707
ACH-000721,-0.4484876192472469
ACH-000724,-0.2071214231157424
ACH-000725,-0.1370369796489887
ACH-000732,-0.3993850730230849
ACH-000734,-0.18618607755563427
ACH-000735,-0.4571065236790905
ACH-000736,-0.1454340262029189
ACH-000738,-0.2764782134372257
ACH-000746,-0.3402183022882864
ACH-000747,-0.4609109099802078
ACH-000748,-0.3512764319888375
ACH-000753,-0.2829423384392121
ACH-000756,-0.1044433729068604
ACH-000757,-0.3204176879056191
ACH-000758,-0.3921079694854791
ACH-000760,-0.3538352828264922
ACH-000762,-0.1998776937788133
ACH-000763,-0.19252471246940528
ACH-000764,-0.1233557092346602
ACH-000765,-0.18220505278796345
ACH-000766,-0.3017317769319493
ACH-000767,-0.2841246005606006
ACH-000768,-0.2816096469352402
ACH-000769,-0.3738433357250016
ACH-000770,-0.30385945452857616
ACH-000771,-0.04126894440908716
ACH-000773,-0.7070152401735929
ACH-000776,-0.3398789755670185
ACH-000777,-0.25271806977672384
ACH-000778,-0.1833487164726571
ACH-000781,-0.333373810708828
ACH-000782,-0.08015485937796511
ACH-000783,-0.4031260709938511
ACH-000784,-0.39001888826835895
ACH-000785,-0.4646441574901466
ACH-000787,-0.5557320560993888
ACH-000788,-0.2654983891341749
ACH-000791,-0.2892301350133996
ACH-000792,-0.2960193493132636
ACH-000794,-0.34791659165471805
ACH-000796,-0.35843718371764616
ACH-000798,-0.3849636859940132
ACH-000799,-0.3165795886931753
ACH-000800,-0.4674763574219464
ACH-000802,-0.07567227910489749
ACH-000804,-0.025779129470724967
ACH-000805,-0.5025606464949071
ACH-000809,-0.16439693902758656
ACH-000810,-0.6587521434688088
ACH-000811,-0.1649000874630343
ACH-000817,-0.2145490378742213
ACH-000819,-0.2951314672244837
ACH-000820,-0.5234715275434046
ACH-000821,-0.08249981962495817
ACH-000822,-0.3264328867478486
ACH-000823,-0.5657286859982869
ACH-000824,-0.22181558247976849
ACH-000827,-0.3158298008091152
ACH-000829,-0.3490946218563827
ACH-000831,-0.5693046122332956
ACH-000832,-0.15012307848583686
ACH-000833,-0.30927406002141256
ACH-000834,-0.4580604080313231
ACH-000835,-0.4524164702550366
ACH-000836,-0.4749276637900123
ACH-000837,-0.2033970879473072
ACH-000838,-0.354487561566003
ACH-000839,-0.3816154154572492
ACH-000840,-0.034216024890521946
ACH-000841,-0.230287108708474
ACH-000843,-0.2863922683132249
ACH-000846,-0.12420656436067667
ACH-000847,-0.2755104604646596
ACH-000848,-0.6796625825737097
ACH-000849,-0.3652162995306584
ACH-000851,-0.5199607090147625
ACH-000855,-0.25970147536670674
ACH-000856,-0.4114711922605359
ACH-000858,-0.17321508692941853
ACH-000859,-0.4840933857659102
ACH-000861,-0.23188341742864044
ACH-000862,-0.33463037398082685
ACH-000865,-0.305434710436862
ACH-000866,-0.13236008466080218
ACH-000867,-0.31129802226503284
ACH-000869,-0.08074033922526333
ACH-000872,-0.14959955794006724
ACH-000873,-0.28687036153088297
ACH-000876,-0.2944992503629839
ACH-000878,-0.2859471738416978
ACH-000880,-0.4270293334140898
ACH-000881,-0.12092254403137027
ACH-000882,-0.6336246931262679
ACH-000884,-0.4923904661334815
ACH-000885,-0.3683084129963629
ACH-000887,-0.19360294490289054
ACH-000889,-0.3840683513536372
ACH-000896,-0.2940889859814266
ACH-000898,-0.2864089976196933
ACH-000900,-0.22664070968445474
ACH-000901,-0.18433370566457274
ACH-000905,-0.3465911431948035
ACH-000906,-0.3743783765880601
ACH-000907,-0.4753854318611872
ACH-000910,-0.10375281976458116
ACH-000911,-0.4046007801705015
ACH-000912,-0.2884316063266211
ACH-000913,-0.4379668577467747
ACH-000915,-0.4946419188318292
ACH-000916,-0.2122127115881112
ACH-000917,-0.1504043363782684
ACH-000920,-0.43043354218387503
ACH-000921,-0.1692356532520133
ACH-000924,-0.7868736997956055
ACH-000926,-0.3828633036134634
ACH-000928,-0.5223159240306194
ACH-000929,-0.1305635347707627
ACH-000932,-0.2193240079844444
ACH-000935,-0.5205687400455807
ACH-000936,-0.3554780530605605
ACH-000937,-0.0010280337530203512
ACH-000938,-0.4235789461488053
ACH-000939,-0.33809104201332546
ACH-000941,-0.19003493595870705
ACH-000943,-0.1596440468341305
ACH-000946,-0.15302261437799944
ACH-000947,-0.2375253438873033
ACH-000948,-0.35795837853927903
ACH-000950,-0.1494012426057362
ACH-000953,-0.1390246235170614
ACH-000954,-0.2558667286372423
ACH-000957,-0.30606230784598776
ACH-000958,-0.5503780555486871
ACH-000960,-0.1766283365008893
ACH-000963,-0.18976938901302076
ACH-000968,-0.3935368637272123
ACH-000969,-0.4886326991946082
ACH-000972,-0.1745543129535481
ACH-000973,-0.30670298047305705
ACH-000974,-0.25877127221175483
ACH-000978,-0.4947970065900162
ACH-000984,-0.17363744909820744
ACH-000986,-0.42384160337326493
ACH-000988,-0.25609883211782986
ACH-000993,-0.3950786103580151
ACH-000994,-0.4039297670272777
ACH-000996,-0.3112335880200843
ACH-001001,-0.3126923130008138
ACH-001020,-0.21258257867329
ACH-001028,-0.27061351925606103
ACH-001031,-0.4683878950907822
ACH-001038,-0.21921898389775452
ACH-001048,-0.2960111080157673
ACH-001050,-0.4586626086474817
ACH-001053,-0.4161069207329689
ACH-001054,-0.36972106353263856
ACH-001061,-0.16983327782232774
ACH-001067,-0.37634545616726944
ACH-001075,-0.31855320179196817
ACH-001096,-0.3899982151907789
ACH-001111,-0.22669056489211603
ACH-001119,-0.41300199847614
ACH-001128,-0.8539061299581043
ACH-001134,-0.5331925878856812
ACH-001151,-0.250716090204532
ACH-001163,-0.17410098345312397
ACH-001164,-0.2834370384257724
ACH-001183,-0.4878466142959667
ACH-001192,-0.3638488030215067
ACH-001193,-0.26556433965514314
ACH-001196,-0.3901313773945689
ACH-001197,-0.3485432900077821
ACH-001205,-0.2130558304767764
ACH-001211,-0.470127391766679
ACH-001212,-0.4923126204579194
ACH-001228,0.02167863678492812
ACH-001232,-0.14927593109678236
ACH-001239,-0.3325825097192649
ACH-001270,-0.5045801014836575
ACH-001274,-0.5926307278118771
ACH-001275,-0.3389932761157431
ACH-001277,-0.3829089027104765
ACH-001278,-0.4593184178635603
ACH-001280,-0.6815918962277536
ACH-001283,-0.1853718770135875
ACH-001289,-0.31450436394435866
ACH-001300,-0.1812820317534337
ACH-001301,-0.3402532120314834
ACH-001302,-0.16569576524482768
ACH-001306,-0.5107357900291009
ACH-001318,-0.2540148019995272
ACH-001322,-0.12681031139581567
ACH-001328,-0.2973360554711004
ACH-001332,-0.3776590894150356
ACH-001336,-0.15440399586964726
ACH-001346,-0.3522020757100976
ACH-001353,-0.27355750659601274
ACH-001354,-0.3592286913862924
ACH-001367,-0.10784944871369632
ACH-001368,-0.4802393495188115
ACH-001374,-0.4439968057885968
ACH-001377,-0.4719972478676256
ACH-001380,-0.3826351952146724
ACH-001391,-0.25903935290043034
ACH-001408,-0.2030214957233551
ACH-001430,-0.2584750652223559
ACH-001431,-0.11873763699246093
ACH-001450,-0.3540877047751605
ACH-001496,-0.4526950971749106
ACH-001500,-0.552487062424546
ACH-001523,-0.08922874433029214
ACH-001532,-0.6447406724340845
ACH-001550,-0.29167003007589903
ACH-001552,-0.3006830175464941
ACH-001554,-0.327245050874999
ACH-001654,-0.3798521419466225
ACH-001735,-0.05898399268910527
ACH-001736,-0.10344689966180487
ACH-001737,-0.2483485860062828
ACH-001740,-0.4381738792367253
ACH-001745,-0.2918541239420262
ACH-001765,-0.1815260779885215
