,LANCL1 (10314)
ACH-000004,-0.06337532580867078
ACH-000005,-0.01741236533052709
ACH-000007,-0.07961818756251884
ACH-000009,-0.07800355856764365
ACH-000011,0.07079378856608666
ACH-000012,-0.01963610326107304
ACH-000013,0.02020110375421535
ACH-000014,0.02276781531844414
ACH-000015,-0.05124599545983055
ACH-000017,0.09816677469977923
ACH-000018,0.010085214221097104
ACH-000019,-0.0977252699734544
ACH-000021,-0.028267362431138556
ACH-000022,-0.09457495265153502
ACH-000025,0.045451640968247685
ACH-000028,-0.12985168890281426
ACH-000030,0.09671879279337932
ACH-000035,0.2726485377904908
ACH-000036,-0.005706987883468801
ACH-000037,-0.029739406807921132
ACH-000039,-0.1273588709890587
ACH-000040,0.05092378962601683
ACH-000041,0.05146435622932582
ACH-000042,-0.0970942527335198
ACH-000045,-0.03810993846416666
ACH-000047,-0.008277459032113474
ACH-000052,-0.055577509057065114
ACH-000053,0.009117410578876705
ACH-000054,-0.1868262012010896
ACH-000055,0.01265789905958422
ACH-000060,0.031595822156059904
ACH-000067,-0.2119761519860001
ACH-000070,-0.004786865967386168
ACH-000075,-0.1880082166268907
ACH-000078,-0.033016051195083954
ACH-000082,-0.1120930749222768
ACH-000085,-0.012912054525788705
ACH-000086,0.03830218303353723
ACH-000087,-0.022511535863267314
ACH-000092,-0.01958434266993128
ACH-000095,0.010773744307714028
ACH-000097,0.027981523870069004
ACH-000098,0.07204173218179863
ACH-000099,-0.0011229909660351548
ACH-000108,0.004568600311832194
ACH-000113,-0.0428793648303356
ACH-000116,-0.061092098440988174
ACH-000118,-0.052633085052712435
ACH-000120,0.009466464765631686
ACH-000123,-0.05693077798435794
ACH-000127,-0.05277413917602622
ACH-000128,-0.1398560509917253
ACH-000132,-0.03371221452653387
ACH-000133,-0.0464272335819559
ACH-000137,-0.008297592239737202
ACH-000138,0.11238843978204276
ACH-000142,0.047767326644563686
ACH-000143,0.07041499286745052
ACH-000146,0.020423275019500704
ACH-000148,0.07184409340572256
ACH-000150,0.04721204108134906
ACH-000152,0.06272349323049575
ACH-000153,0.0021899869415050264
ACH-000159,-0.08797479779429843
ACH-000160,-0.07983739850964411
ACH-000163,-0.14896084727640058
ACH-000167,-0.014896868114516416
ACH-000168,0.07078483775834292
ACH-000169,-0.10860284623429063
ACH-000178,-0.012487715353844056
ACH-000183,-0.004983948293609999
ACH-000188,-0.05761237235418859
ACH-000189,-0.10410538081020504
ACH-000190,-0.06454143015238717
ACH-000198,0.047281200803058115
ACH-000203,-0.2363827755504485
ACH-000204,-0.16109537602966298
ACH-000206,-0.05920826019422942
ACH-000207,0.17470473113714252
ACH-000208,-0.031065635715640694
ACH-000210,-0.12430195312249293
ACH-000211,-0.007191339248910408
ACH-000215,-0.009346406577659916
ACH-000221,0.05768545209833004
ACH-000222,0.07905781535484188
ACH-000223,-0.120639906817879
ACH-000226,-0.023509054835999892
ACH-000227,0.08972180924499966
ACH-000228,0.045758367772839766
ACH-000231,0.02548285314664906
ACH-000232,0.05111891120099467
ACH-000233,0.0017428745553919338
ACH-000234,-0.010798601233190958
ACH-000235,-0.008847905780569923
ACH-000237,-0.011597401265261386
ACH-000238,0.09358621405005657
