,RHBDL1 (9028)
ACH-000004,0.030413952254882026
ACH-000005,0.2477432084977877
ACH-000007,-0.19923271829105055
ACH-000009,-0.07261726435891151
ACH-000011,-0.19764895747757136
ACH-000012,-0.1802522237644964
ACH-000013,-0.19998118326981512
ACH-000014,-0.23991699124830226
ACH-000015,-0.3164970702381372
ACH-000017,-0.2396744978001816
ACH-000018,-0.29565802979245265
ACH-000019,-0.06597507298487468
ACH-000021,-0.13628352041101718
ACH-000022,-0.19759536912477532
ACH-000025,-0.19762355221372693
ACH-000028,-0.07451800221508517
ACH-000030,-0.12961408293969176
ACH-000035,0.0054830214661620936
ACH-000036,-0.39140642376131823
ACH-000037,-0.3513461684335923
ACH-000039,-0.1733955186607432
ACH-000040,-0.3228559590878997
ACH-000041,-0.26344354846362344
ACH-000042,-0.1075736058097017
ACH-000045,-0.35971902600091105
ACH-000047,-0.2727308704153062
ACH-000052,-0.08066836006524249
ACH-000053,-0.31819760728855323
ACH-000054,-0.08681838640943189
ACH-000055,-0.2678181446452773
ACH-000060,-0.1328610089015589
ACH-000067,-0.19954680341776088
ACH-000070,-0.1484910302886091
ACH-000075,-0.3043882773510882
ACH-000078,-0.1778983014742284
ACH-000082,-0.20332024912112456
ACH-000085,-0.1596199460478359
ACH-000086,0.03358885600962072
ACH-000087,-0.2839032360405736
ACH-000092,-0.20117297702096915
ACH-000095,-0.1485269470297624
ACH-000097,-0.21184092388052034
ACH-000098,-0.2671299173677958
ACH-000099,-0.21524137685157974
ACH-000108,-0.21345497606094535
ACH-000113,-0.09355563475328364
ACH-000116,-0.2199306474742981
ACH-000118,-0.14665831775182725
ACH-000120,-0.2803501502251127
ACH-000123,-0.15475994084634628
ACH-000127,-0.08322837504263615
ACH-000128,-0.3004045731614885
ACH-000132,-0.3308795861097561
ACH-000133,-0.3094815748307395
ACH-000137,-0.0489064457413425
ACH-000138,-0.19773388453333995
ACH-000142,-0.09942007748200793
ACH-000143,-0.1642495228053353
ACH-000146,-0.1574964449135761
ACH-000148,-0.16997031043201805
ACH-000150,-0.008786392310555157
ACH-000152,-0.1284543231790153
ACH-000153,0.0882750666784128
ACH-000159,-0.23169888072343486
ACH-000160,-0.08547606758082107
ACH-000163,-0.161567340254707
ACH-000167,-0.2208000998803588
ACH-000168,-0.15581278694142478
ACH-000169,-0.17886493145601962
ACH-000178,-0.16857199981115845
ACH-000183,-0.14272117071145776
ACH-000188,-0.20119707159660824
ACH-000189,-0.17257363309779505
ACH-000190,-0.2547766525068449
ACH-000198,-0.03983683628506076
ACH-000203,-0.12468151179949012
ACH-000204,-0.3449422089539961
ACH-000206,-0.018069464837992908
ACH-000207,0.00024333133380554967
ACH-000208,-0.3502696969674549
ACH-000210,-0.16691870278019752
ACH-000211,-0.15417226162116693
ACH-000215,-0.1430979439198166
ACH-000221,-0.2643277842910937
ACH-000222,-0.2974204779540102
ACH-000223,-0.1757469444059932
ACH-000226,0.008711604371391731
ACH-000227,-0.11290565954222805
ACH-000228,-0.19650957817169065
ACH-000231,-0.24931984046717226
ACH-000232,-0.12369502158106525
ACH-000233,-0.22813505945378246
ACH-000234,-0.3962111718487964
ACH-000235,-0.15932572946688994
ACH-000237,-0.2695410244154615
ACH-000238,-0.11514068769877175
ACH-000242,0.04365299792017849
ACH-000243,-0.16347661289427376
ACH-000244,-0.32507949602044256
ACH-000246,-0.14914526230437716
ACH-000248,-0.07411340822882836
ACH-000250,-0.2496984276706205
ACH-000251,-0.0988682021368154
ACH-000252,-0.18267165089248386
ACH-000253,-0.22050814619259787
ACH-000255,-0.14703183843232612
ACH-000256,-0.2164510736847424
ACH-000257,0.08112667389186087
ACH-000258,-0.11652837729330158
ACH-000259,-0.12415115765417525
ACH-000260,-0.1413073354713874
ACH-000261,-0.22224761050291325
ACH-000262,-0.19285046514029974
ACH-000263,-0.02091288437118013
ACH-000264,-0.1260540250749062
ACH-000265,-0.10535920918146767
ACH-000266,-0.11184616988524262
ACH-000272,-0.11512982922430025
ACH-000274,-0.20263506489444602
ACH-000277,-0.34102020612155204
ACH-000278,-0.1598860100436304
ACH-000279,-0.030414578563168083
ACH-000280,-0.24401011184687216
ACH-000281,-0.1082778953570193
ACH-000288,-0.2228301995843072
ACH-000291,-0.128832393925409
ACH-000293,-0.1942737358837516
ACH-000294,0.04995543955569167
ACH-000295,-0.4901893890387206
ACH-000296,-0.1438996951386739
ACH-000302,-0.05552292215924712
ACH-000304,-0.22619567943783514
ACH-000307,-0.16538235660066186
ACH-000308,-0.3588108122511789
ACH-000310,0.007029768874472206
ACH-000311,-0.16170879173560965
ACH-000312,-0.15891068800517258
ACH-000315,-0.5757330322930322
ACH-000316,-0.011421589853018407
ACH-000317,-0.12227762712851688
