,POU6F2 (11281)
ACH-000004,0.17090873923859912
ACH-000005,-0.13865599831419928
ACH-000007,-0.11446155061272102
ACH-000009,-0.07605858680987848
ACH-000011,-0.024587385353884345
ACH-000012,-0.05777798292835901
ACH-000013,0.03154265648495495
ACH-000014,0.0641780357324699
ACH-000015,-0.018238674576330514
ACH-000017,0.1267941489340464
ACH-000018,-0.14311589957126336
ACH-000019,0.09115030020855262
ACH-000021,0.20402789901259924
ACH-000022,0.06979659831850675
ACH-000025,0.0107657471205746
ACH-000028,0.1672839971637723
ACH-000030,0.050236287949064436
ACH-000035,-0.2878153906044399
ACH-000036,0.07396837527369741
ACH-000037,0.016546112755203
ACH-000039,-0.14347666102413476
ACH-000040,-0.032508103684407416
ACH-000041,-0.17262577792694422
ACH-000042,-0.18185353356187656
ACH-000045,-0.07555917681691042
ACH-000047,0.17656873459471198
ACH-000052,0.22420316102273252
ACH-000053,0.05690872108392803
ACH-000054,-0.02323148547262617
ACH-000055,0.13234023787952362
ACH-000060,-0.20898748339131198
ACH-000067,0.07891933276938486
ACH-000070,-0.005548469301489329
ACH-000075,0.12119997892026566
ACH-000078,0.035145860236795265
ACH-000082,-0.03171038631006541
ACH-000085,-0.20026521068915973
ACH-000086,0.09260187554810258
ACH-000087,0.10104243815902908
ACH-000092,0.10827632942594184
ACH-000095,-0.013142306696295344
ACH-000097,-0.09421988405972412
ACH-000098,-0.08558526573527556
ACH-000099,0.017500011614903412
ACH-000108,0.09346716330400744
ACH-000113,0.05010695765620024
ACH-000116,0.04054667771785903
ACH-000118,0.031398298456785954
ACH-000120,0.03886961674806619
ACH-000123,-0.05307647943538265
ACH-000127,-0.019995823126402967
ACH-000128,-0.15412844632949835
ACH-000132,0.1759022906505988
ACH-000133,0.051668079011462587
ACH-000137,-0.039352575815782435
ACH-000138,0.012447518829751722
ACH-000142,0.03170635582095936
ACH-000143,-0.15477353214829698
ACH-000146,-0.05577247950131623
ACH-000148,-0.0555391179875548
ACH-000150,-0.02907980110606285
ACH-000152,-0.02334098004451945
ACH-000153,-0.00841739467396557
ACH-000159,-0.06789060280442515
ACH-000160,0.011306361187353316
ACH-000163,-0.04048910149574029
ACH-000167,-0.11665547361886545
ACH-000168,0.08495582955962744
ACH-000169,0.07079255644031572
ACH-000178,-0.08031477912097873
ACH-000183,0.13841818451716426
ACH-000188,-0.08407927630756963
ACH-000189,-0.021712825175846242
ACH-000190,0.021845290257673424
ACH-000198,-0.047069615970508745
ACH-000203,-0.4207879071397837
ACH-000204,0.26639219388637536
ACH-000206,-0.15510659647575034
ACH-000207,0.17139254639145884
ACH-000208,-0.2623102972838266
ACH-000210,0.031870589982758636
ACH-000211,-0.023437529179115197
ACH-000215,0.02520912040875315
ACH-000221,-0.03256498304968139
ACH-000222,-0.03768463340345207
ACH-000223,0.09341118773129692
ACH-000226,-0.009141954045603744
ACH-000227,0.010595041695567277
ACH-000228,-0.13994773296088864
ACH-000231,0.028579260142549343
ACH-000232,-0.01193203056363183
ACH-000233,-0.01585195817857137
ACH-000234,0.11923930344007355
ACH-000235,-0.042841789122550336
ACH-000237,-0.0566562015658613
ACH-000238,-0.013909930634152714
ACH-000242,0.17956324151214897
ACH-000243,-0.09121562162205052
ACH-000244,-0.002902465255981691
ACH-000246,0.0199250592005916
ACH-000248,0.20909221171611794
ACH-000250,-0.043577132710153885
ACH-000251,0.08363051399990022
ACH-000252,-0.17265081239549734
ACH-000253,-0.009946119760524563
ACH-000255,0.031040761841969768
ACH-000256,0.09496458375277242
ACH-000257,-0.10094275294882207
ACH-000258,-0.11854526748410305
ACH-000259,-0.029832326947928325
ACH-000260,0.04395969368650327
ACH-000261,0.011530123645238841
ACH-000262,-0.023008438803834654
ACH-000263,-0.15543182290148735
ACH-000264,0.031696376925974434
ACH-000265,0.16419236285161146
ACH-000266,-0.03332513564798993
ACH-000272,-0.04296169367173495
ACH-000274,0.029297235309544794
ACH-000277,0.01906752785983849
ACH-000278,-0.06067927212584325
ACH-000279,-0.04386315744241854
ACH-000280,-0.06350383920219857
ACH-000281,-0.0586327343179776
ACH-000288,0.04269809742347789
ACH-000291,0.009119151061280324
ACH-000293,-0.0946324102304069
ACH-000294,-0.07053143197566167
ACH-000295,0.14618490634187736
ACH-000296,-0.07258931928698463
ACH-000302,0.005706547460147995
ACH-000304,-0.07192886094063893
ACH-000307,0.037675959699276236
ACH-000308,-0.08336562462554145
ACH-000310,-0.07363394218909748
ACH-000311,0.046440520944746835
ACH-000312,0.0010112992252746234
ACH-000315,-0.08647820438443092
ACH-000316,0.05686186684263424
ACH-000317,0.2508012947328984
ACH-000318,0.05143918723022562
ACH-000319,0.0044423707601607
ACH-000320,-0.03643782542681177
ACH-000322,-0.05919025530356176
ACH-000323,0.052936001783325984
ACH-000324,-0.029263707806391107
ACH-000329,0.02685105255592749
ACH-000330,-0.047475396803807086
ACH-000331,0.04322696293121018
ACH-000332,-0.08265301796756944
ACH-000334,-0.01094471002384018
ACH-000335,0.010427949727909738
ACH-000336,0.08321828046801676
ACH-000337,-0.10531329319238657
ACH-000338,0.014403911484836529
ACH-000339,-0.10312462000365764
ACH-000341,-0.12445471798560445
ACH-000348,0.09747116520919163
ACH-000350,-0.1298071693495647
ACH-000352,0.09996206952533032
ACH-000356,-0.13205691069332928
ACH-000361,0.08142279022989629
ACH-000362,-0.09042096635497132
ACH-000363,0.007650657404398712
ACH-000364,0.10456458402527144
ACH-000365,-0.09628697990310553
ACH-000366,0.002495577012546784
ACH-000368,0.07421974377902682
ACH-000374,-0.0017535703647910967
ACH-000375,0.16244867782235226
ACH-000376,-0.08862869231684997
ACH-000381,0.16722477269566102
ACH-000383,0.12292698715005533
ACH-000387,0.0194040806830825
ACH-000389,-0.15321413453122992
ACH-000390,0.10989203064828
ACH-000393,0.05579675004720743
ACH-000395,-0.06522585231811541
ACH-000396,0.18981691341968826
ACH-000397,0.0007808907681172396
ACH-000401,0.17506851822873906
ACH-000402,-0.06593352928503174
ACH-000403,0.02345078140084456
ACH-000404,-0.003152991179571571
ACH-000406,-0.06353674125761681
ACH-000407,0.10420046158849304
