,STK32A (202374)
ACH-000004,0.17310684017484046
ACH-000005,0.09821384901922983
ACH-000007,0.09848707696415933
ACH-000009,0.034334850540354116
ACH-000011,-0.018362783388526004
ACH-000012,0.10255699190604199
ACH-000013,0.16497159986402934
ACH-000014,0.07181581369210484
ACH-000015,0.01328079149624236
ACH-000017,0.09717706359283768
ACH-000018,0.11251200379835699
ACH-000019,0.08723031240334364
ACH-000021,0.17637235277416674
ACH-000022,0.14636094705349253
ACH-000025,0.10256392344359977
ACH-000028,0.056393326796539016
ACH-000030,0.1522721386231875
ACH-000035,0.10457101133068697
ACH-000036,0.08940728436336758
ACH-000037,0.05795997461935101
ACH-000039,0.03611984756258477
ACH-000040,-0.032946786654098684
ACH-000041,-0.06848465385008178
ACH-000042,0.07709845107652907
ACH-000045,0.11327442578873848
ACH-000047,0.05053357581211503
ACH-000052,0.08384772670465325
ACH-000053,0.04829884084438743
ACH-000054,0.03341527659264857
ACH-000055,0.22550825812799724
ACH-000060,0.042886979267538664
ACH-000067,0.05884259780370599
ACH-000070,0.13074539631056944
ACH-000075,0.24325594028924
ACH-000078,0.013726683703174236
ACH-000082,0.0956163779480191
ACH-000085,0.0174351022473689
ACH-000086,0.16286784317964903
ACH-000087,-0.012110992193883246
ACH-000092,0.09360515576522337
ACH-000095,0.098745438457106
ACH-000097,0.02693140814172721
ACH-000098,0.10180551532531272
ACH-000099,0.01933339426194008
ACH-000108,0.04323511170709438
ACH-000113,0.02350212766848377
ACH-000116,0.19827388933692852
ACH-000118,0.12179228301139418
ACH-000120,0.1966507972124976
ACH-000123,-0.004343548461454261
ACH-000127,-0.04214712906030131
ACH-000128,-0.05765139778942562
ACH-000132,0.16492617396676856
ACH-000133,0.011634615060238563
ACH-000137,-0.08379265512013777
ACH-000138,-0.06098018009718933
ACH-000142,0.03729643585837822
ACH-000143,-0.0120731943679315
ACH-000146,0.01772696359590154
ACH-000148,0.09592427078168833
ACH-000150,-0.0032626078068300336
ACH-000152,-0.03701431984287281
ACH-000153,0.1780817298005815
ACH-000159,0.03335625975546004
ACH-000160,0.2354474616829207
ACH-000163,0.09369518697219266
ACH-000167,0.11428338118855587
ACH-000168,0.18737760418441984
ACH-000169,0.060220591386326676
ACH-000178,0.1023398086602677
ACH-000183,0.16885382710361782
ACH-000188,0.08356780064658302
ACH-000189,0.09622298406585543
ACH-000190,0.0711736480597224
ACH-000198,0.02250076701006229
ACH-000203,-0.1519136021774025
ACH-000204,-0.2798846039621157
ACH-000206,-0.12328437096278927
ACH-000207,0.03580141175157826
ACH-000208,-0.1999757496110225
ACH-000210,0.11870691213469282
ACH-000211,0.04954528330076783
ACH-000215,0.08349806330169415
ACH-000221,0.006011405784158764
ACH-000222,0.17326112325002194
ACH-000223,0.09243406261423467
ACH-000226,0.13521246294680664
ACH-000227,-0.04501659150818615
ACH-000228,0.10485704578673899
ACH-000231,0.07889388770728112
ACH-000232,0.027303613328352024
ACH-000233,0.029426806486749876
ACH-000234,0.0053276987914618905
ACH-000235,0.11272041880726776
ACH-000237,0.046183087049771115
ACH-000238,0.03099145387613936
ACH-000242,0.2649217216186995
ACH-000243,0.11707695462327655
ACH-000244,-0.06433113438739092
ACH-000246,0.1222056979335099
ACH-000248,0.1227097294967735
ACH-000250,0.06384955840463923
ACH-000251,0.15534506361012468
ACH-000252,0.0665524622177838
ACH-000253,0.04735894476869674
ACH-000255,-0.033459126547762875
ACH-000256,0.07892944550027355
ACH-000257,0.09638324213243528
ACH-000258,0.17763189873192176
ACH-000259,0.1244595328576107
ACH-000260,0.08615657392999683
ACH-000261,0.01696406347406422
ACH-000262,0.15769690678289233
ACH-000263,0.18059532311557705
ACH-000264,0.1176411279695004
ACH-000265,0.14557560406937556
ACH-000266,0.1338582650939815
ACH-000272,0.10427998385614068
ACH-000274,0.053465092266644185
ACH-000277,0.15132474962252346
ACH-000278,0.022353243904247137
ACH-000279,0.0005375847687505343
ACH-000280,0.05080352611216799
