,PGA3 (643834)
ACH-000004,0.39056383142618173
ACH-000005,0.2132549830951876
ACH-000007,0.04552981361225628
ACH-000009,0.3039435769420216
ACH-000011,0.172501847481017
ACH-000012,0.09009848390639484
ACH-000013,0.15326135671506394
ACH-000014,0.31208758933740666
ACH-000015,0.16915537378736265
ACH-000017,0.18232558495131265
ACH-000018,0.16231278123747336
ACH-000019,0.00940072405908656
ACH-000021,0.053218116839264924
ACH-000022,0.08506166281956351
ACH-000025,0.020671898333950483
ACH-000028,0.03154598602095582
ACH-000030,0.12417764967349225
ACH-000035,0.3374508442166788
ACH-000036,0.17237645913364522
ACH-000037,-0.04130895811636477
ACH-000039,0.12269619035962127
ACH-000040,0.11426369851380297
ACH-000041,0.2886785806463289
ACH-000042,0.17222055627098853
ACH-000045,0.044949964379153926
ACH-000047,0.012786690427908214
ACH-000052,0.15857412380692182
ACH-000053,0.1660990024912399
ACH-000054,-0.0024936918842301823
ACH-000055,0.1476227429761094
ACH-000060,0.1440404890196337
ACH-000067,0.21116794903043706
ACH-000070,0.09706567796075943
ACH-000075,0.01971360254117217
ACH-000078,0.07232482085546417
ACH-000082,-0.01858236622748563
ACH-000085,0.12758382346650826
ACH-000086,-0.03208247732711904
ACH-000087,0.18195230953244065
ACH-000092,0.15273198016805864
ACH-000095,0.135418864761521
ACH-000097,0.10296024127416688
ACH-000098,0.20762905483064056
ACH-000099,0.11793236758924848
ACH-000108,-0.15789574131925374
ACH-000113,0.11619360741780015
ACH-000116,-0.13257340828345304
ACH-000118,0.02454268603353061
ACH-000120,0.2902527317123441
ACH-000123,0.1262634764881194
ACH-000127,0.233567491258972
ACH-000128,0.2471713459764381
ACH-000132,0.12943456978886175
ACH-000133,0.1019574755934568
ACH-000137,-0.0666811576021611
ACH-000138,-0.0885836005045343
ACH-000142,-0.024819334192102943
ACH-000143,0.10914505932874134
ACH-000146,0.1560697251326617
ACH-000148,0.10913209928304966
ACH-000150,-0.052169253668654735
ACH-000152,-0.016025006794007958
ACH-000153,0.11961791892268064
ACH-000159,0.0504656202796575
ACH-000160,-0.012964286419391216
ACH-000163,0.10845958420151106
ACH-000167,-0.28770737659423185
ACH-000168,0.07067051143260476
ACH-000169,0.03477934774853344
ACH-000178,0.05385489507765037
ACH-000183,0.2872619999661178
ACH-000188,-0.021932755050689787
ACH-000189,-0.09081320178386032
ACH-000190,0.17005099161495876
ACH-000198,0.2129134687485896
ACH-000203,0.1621959153887561
ACH-000204,0.1417085424847065
ACH-000206,0.3269034848695897
ACH-000207,-0.08530426581833396
ACH-000208,0.15757109515201964
ACH-000210,0.04288883422351459
ACH-000211,0.017200013020665806
ACH-000215,0.12716892207734762
ACH-000221,0.17882312329726308
ACH-000222,0.08969558478039259
ACH-000223,0.16781127542097934
ACH-000226,0.10699486523345124
ACH-000227,0.3507624214194888
ACH-000228,0.03594825859010139
ACH-000231,0.09404787729127466
ACH-000232,0.09481534079841847
ACH-000233,0.11462315465717678
ACH-000234,0.1346678313305399
ACH-000235,0.11950591906518042
ACH-000237,0.01866210659787495
ACH-000238,0.2322728997276953
ACH-000242,0.02105796394435297
ACH-000243,-0.04483635388939894
ACH-000244,0.12752015489605964
ACH-000246,0.10018995265689014
ACH-000248,0.22275545540738798
ACH-000250,0.0999883704507648
ACH-000251,0.3929748093317325
ACH-000252,-0.023951808180564527
ACH-000253,0.10203589998312863
ACH-000255,0.1280111305213779
ACH-000256,0.05581258390582906
ACH-000257,0.11473391832768964
ACH-000258,0.3714363307269198
ACH-000259,0.07844467207393327
ACH-000260,-0.032717218366913166
ACH-000261,-0.016011316276220683
ACH-000262,0.07235524131479641
ACH-000263,0.1315141048272943
ACH-000264,0.20669423928216246
ACH-000265,0.0965297917014494
ACH-000266,0.04770540468580499
ACH-000272,0.18358103706595094
ACH-000274,0.1293942630250635
ACH-000277,0.2035414964378321
ACH-000278,0.3037425058019653
ACH-000279,0.20815133041094566
ACH-000280,-0.05394263689527848
ACH-000281,0.188458025303566
ACH-000288,0.08859589387719571
ACH-000291,0.262787493762004
ACH-000293,0.17859215869544362
ACH-000294,0.22698778947910225
ACH-000295,0.2293414815804209
ACH-000296,0.2368392159365557
ACH-000302,0.18891785037172
ACH-000304,0.16004165908386928
ACH-000307,0.1284919710207065
ACH-000308,-0.03379372580141466
ACH-000310,-0.008855638835415097
ACH-000311,0.18628099435088136
ACH-000312,0.2072886209180143
ACH-000315,0.29348449444091684
ACH-000316,-0.17965937595505851
ACH-000317,-0.07007355145231338
ACH-000318,-0.3758098413254277
ACH-000319,-0.0016577851475204017
ACH-000320,0.21620849853928129
ACH-000322,0.10816420124367797
ACH-000323,0.2030654058553512
ACH-000324,0.11446439685402175
ACH-000329,0.24094450329833644
ACH-000330,0.13680142454488706
ACH-000331,0.10248686485827734
ACH-000332,0.11755826523337015
ACH-000334,0.018299983052332762
ACH-000335,0.009995158077230629
ACH-000336,0.13218612515191822
ACH-000337,-0.11533887109990625
ACH-000338,0.17122542241399838
ACH-000339,0.13195695835092466
ACH-000341,0.14735867274100814
ACH-000348,0.15590678843798264
ACH-000350,0.1242302930801292
ACH-000352,0.04467443204023123
ACH-000356,0.017868444860556318
ACH-000361,-0.02424343069642715
ACH-000362,0.2116194038388912
ACH-000363,0.2166179978076327
ACH-000364,0.14719485630362664
ACH-000365,0.31245741065192306
ACH-000366,-0.15894430658001096
ACH-000368,0.08275679383091956
