,CCL17 (6361)
ACH-000004,-0.2584921451487887
ACH-000005,-0.6479269844533231
ACH-000007,-0.18287708857647705
ACH-000009,-0.12171897270386635
ACH-000011,-0.14116483531216878
ACH-000012,-0.32049405853548324
ACH-000013,-0.16563452398237075
ACH-000014,-0.16802150818427494
ACH-000015,-0.08964121636228567
ACH-000017,-0.08932976659876171
ACH-000018,-0.2226200510142053
ACH-000019,-0.2310889731687541
ACH-000021,-0.2750042979296199
ACH-000022,-0.22298353395248613
ACH-000025,-0.14708397284249566
ACH-000028,0.004781685144354276
ACH-000030,-0.15600555342213585
ACH-000035,-0.17180296649226526
ACH-000036,-0.055176903142515034
ACH-000037,-0.1687584044758351
ACH-000039,-0.17798044972549426
ACH-000040,-0.1617866463927569
ACH-000041,-0.032305159144612544
ACH-000042,-0.15698653756117048
ACH-000045,-0.20860676102417594
ACH-000047,-0.2779985602770079
ACH-000052,-0.3179954110458177
ACH-000053,-0.19163318994808626
ACH-000054,-0.2067156746192164
ACH-000055,-0.14942096412152636
ACH-000060,-0.12092147001706285
ACH-000067,-0.2905100877072124
ACH-000070,-0.16615058830152207
ACH-000075,-0.2456426356590002
ACH-000078,-0.16048058097668375
ACH-000082,-0.265791954931391
ACH-000085,-0.19188657755726288
ACH-000086,-0.19528454108950088
ACH-000087,-0.2721730687437452
ACH-000092,-0.18107290681798252
ACH-000095,-0.25746300608574163
ACH-000097,-0.11729705571119005
ACH-000098,-0.3422462764545117
ACH-000099,-0.1751042374732043
ACH-000108,-0.08836905359057383
ACH-000113,-0.127850509792267
ACH-000116,-0.04802844860205728
ACH-000118,-0.2871225644862642
ACH-000120,-0.2709684774228001
ACH-000123,-0.22921343116806714
ACH-000127,-0.17643746512281774
ACH-000128,-0.11142690398241847
ACH-000132,-0.20253887197866105
ACH-000133,-0.24001626066228746
ACH-000137,-0.14913744010717714
ACH-000138,-0.19657039088673686
ACH-000142,-0.19036345131378052
ACH-000143,-0.1433018860277491
ACH-000146,-0.1769917062276917
ACH-000148,-0.2259715700893065
ACH-000150,-0.10066005680703224
ACH-000152,-0.3783718156846735
ACH-000153,-0.378269316900771
ACH-000159,-0.20129220524179936
ACH-000160,-0.2689946813419185
ACH-000163,-0.032415178021541625
ACH-000167,-0.5400947173439312
ACH-000168,-0.1721970031230167
ACH-000169,-0.3074727644361948
ACH-000178,-0.14354107310003375
ACH-000183,-0.18673161468340654
ACH-000188,-0.20319883547482215
ACH-000189,-0.2312767220484297
ACH-000190,-0.1386376367998984
ACH-000198,-0.2035523950750512
ACH-000203,0.1082806116188763
ACH-000204,-0.3594733439054815
ACH-000206,-0.2926063168981962
ACH-000207,-0.2236153614390883
ACH-000208,-0.3522608595488185
ACH-000210,0.017125477047862287
ACH-000211,-0.2661593538955048
ACH-000215,-0.1971850287334547
ACH-000221,-0.19147286001126712
ACH-000222,-0.10416449403054036
ACH-000223,-0.12967548433930676
ACH-000226,-0.2689584674152524
ACH-000227,-0.14932632163262022
ACH-000228,-0.09309712219905687
ACH-000231,-0.1316063713621798
ACH-000232,-0.16918116999747912
ACH-000233,-0.10705278423503073
ACH-000234,-0.20453888455099054
ACH-000235,-0.17163381037259626
ACH-000237,-0.1294162339817869
ACH-000238,-0.2716829313662737
ACH-000242,-0.1822453429869985
ACH-000243,-0.18044436604049285
ACH-000244,-0.30828749959207596
ACH-000246,-0.167390689147297
ACH-000248,-0.17988094769572327
ACH-000250,-0.3195974594872937
ACH-000251,-0.26934181034204463
ACH-000252,-0.17244380018549227
ACH-000253,-0.21028022964981585
ACH-000255,-0.0990517793022796
ACH-000256,-0.20067116519801875
ACH-000257,-0.34876136359356946
ACH-000258,-0.1337720816981728
ACH-000259,-0.2500469191022111
ACH-000260,-0.18880563600426115
ACH-000261,-0.1108896065915142
ACH-000262,-0.19521898823935516
ACH-000263,-0.20291044473027187
ACH-000264,-0.18491024959456898
ACH-000265,0.033801421027541495
ACH-000266,-0.1804492135339194
ACH-000272,-0.15580251345739835
ACH-000274,-0.17031307779389734
ACH-000277,-0.09651216075364304
ACH-000278,-0.18306959790403607
ACH-000279,-0.12346195977768085
ACH-000280,-0.08753231727337045
ACH-000281,-0.16413991143466033
ACH-000288,-0.18102382225637006
ACH-000291,-0.06196460873559309
ACH-000293,-0.14090444523458587
ACH-000294,-0.2496372646107417
ACH-000295,0.051505830767234126
ACH-000296,-0.041315619279844416
ACH-000302,-0.14378879129858807
ACH-000304,-0.08274131795606386
ACH-000307,-0.23802224328597446
ACH-000308,-0.1994597988721639
ACH-000310,-0.27577611894350473
ACH-000311,-0.2419204366643105
ACH-000312,-0.12732172611500814
ACH-000315,-0.22978979469380426
ACH-000316,-0.08519450469074312
ACH-000317,-0.1713632231999344
ACH-000318,-0.23474343173422155
ACH-000319,-0.1698034989075665
ACH-000320,-0.29303345512109696
ACH-000322,-0.1505489966680762
ACH-000323,0.06851463883421986
ACH-000324,-0.09731678547564056
ACH-000329,-0.2953430839425372
ACH-000330,-0.12011462691622185
ACH-000331,-0.3059380026518104
ACH-000332,-0.17114420434212713
ACH-000334,-0.2625577601987728
ACH-000335,-0.06443108142378162
ACH-000336,-0.057614075431307525
ACH-000337,-0.1861277558243225
ACH-000338,-0.4356744387197756
ACH-000339,-0.17816899378048026
ACH-000341,-0.26503225027154104
ACH-000348,-0.20412850650751654
ACH-000350,-0.1528998748760325
ACH-000352,-0.14921214110650932
ACH-000356,-0.25206364315045426
ACH-000361,-0.30806306188374194
ACH-000362,-0.181788857440428
ACH-000363,-0.24982094225005305
ACH-000364,-0.1876200703654732
ACH-000365,-0.23149960364631986
ACH-000366,-0.15710952922639215
ACH-000368,-0.2527219173572282
ACH-000374,-0.04841831499982575
ACH-000375,-0.37460927269026456
ACH-000376,-0.14168295695825572
ACH-000381,-0.1956482506464189
ACH-000383,-0.35078348664432696
ACH-000387,-0.0821488016118018
ACH-000389,-0.08489281797622615
ACH-000390,-0.23541714951958775
ACH-000393,-0.14383610942062752
ACH-000395,-0.08813870616043071
ACH-000396,-0.06837084103728097
ACH-000397,-0.1657897671110616
ACH-000401,-0.2951591962339085
ACH-000402,-0.4069386392118933
ACH-000403,-0.1193956481362047
ACH-000404,-0.14023846462291395
ACH-000406,-0.19812874322419435
ACH-000407,-0.2420815694884145
ACH-000408,-0.2606345799715468
ACH-000410,-0.1625051776696904
ACH-000411,-0.07824997452251306
ACH-000414,-0.21409869206941007
ACH-000415,-0.1817139404713136
ACH-000416,-0.2446501548091641
ACH-000420,-0.0901936342661762
ACH-000421,-0.11004469412648307
ACH-000424,-0.13750585324647704
ACH-000425,-0.15779041526248958
ACH-000426,-0.07854637277098601
ACH-000427,-0.14067398495178862
ACH-000433,-0.2123271065512188
ACH-000435,0.08176631722115596
ACH-000436,-0.10595063625820016
ACH-000444,-0.00035868601883024486
ACH-000445,-0.2111686120694893
ACH-000448,-0.12483517873617295
ACH-000450,-0.08982554246194184
ACH-000452,-0.1952476504754928
ACH-000454,-0.2549256183609922
ACH-000458,-0.1169311571143775
ACH-000459,-0.0713023659477168
ACH-000460,-0.09280459571550204
ACH-000461,-0.08325848396331538
ACH-000463,-0.24063839841120574
ACH-000464,-0.1779605913236605
ACH-000466,-0.1959277207787532
ACH-000467,-0.20029739064928345
ACH-000468,-0.2436648902509327
ACH-000469,-0.2003025131347167
ACH-000470,-0.2781910728163616
ACH-000471,-0.2287923450955373
ACH-000472,-0.1575169610788304
ACH-000473,-0.12218821964483792
ACH-000475,-0.2521850846565612
ACH-000476,-0.16448833566993287
ACH-000477,-0.12554546340474113
ACH-000479,-0.2304298243184107
ACH-000480,-0.13229223561156708
ACH-000481,-0.2473745103148541
ACH-000483,-0.23490191560102636
ACH-000484,-0.3148338803680032
ACH-000485,-0.08011426642161598
ACH-000486,-0.1322613472090438
ACH-000487,-0.16647674502313847
ACH-000488,-0.13452853530403824
