,FRY (10129)
ACH-000004,0.045415919239117225
ACH-000005,0.08687060879762823
ACH-000007,-0.10733913811114522
ACH-000009,0.03616700603707308
ACH-000011,0.0715469461452866
ACH-000012,-0.0235581770159754
ACH-000013,0.0019255168608490515
ACH-000014,0.11999438280342675
ACH-000015,0.03764252079689242
ACH-000017,0.03866378644645225
ACH-000018,0.10160748416487372
ACH-000019,0.10394430532925106
ACH-000021,0.034129434369380686
ACH-000022,0.03637453806564047
ACH-000025,-0.05042672844510488
ACH-000028,0.0908913928426586
ACH-000030,0.06245221667156928
ACH-000035,-0.017309274943429903
ACH-000036,0.14959609758968434
ACH-000037,-0.14886450957004474
ACH-000039,-0.04881956721563023
ACH-000040,0.17267164855308612
ACH-000041,0.09100692326335408
ACH-000042,0.01848527699060409
ACH-000045,0.07835631732072347
ACH-000047,-0.07643274362393007
ACH-000052,-0.03197953059859706
ACH-000053,0.13004760732513482
ACH-000054,0.18903940106598932
ACH-000055,0.08798661537492512
ACH-000060,-0.05693738349989547
ACH-000067,-0.07751750682159217
ACH-000070,0.001280507101350782
ACH-000075,0.16597285992970814
ACH-000078,0.029452621835549708
ACH-000082,0.06682178298317679
ACH-000085,-0.21085180158067449
ACH-000086,-0.043522876093473065
ACH-000087,0.3511507993196588
ACH-000092,0.0908686457991906
ACH-000095,0.05578344106775698
ACH-000097,0.08830105129404313
ACH-000098,0.10553650002168713
ACH-000099,0.08420089925326622
ACH-000108,0.02892929655522235
ACH-000113,0.10396360622313862
ACH-000116,0.13249262802570613
ACH-000118,-0.003246641002622837
ACH-000120,0.20011043208365786
ACH-000123,0.11274530457959622
ACH-000127,0.06844967871623966
ACH-000128,-0.09164627957689918
ACH-000132,0.0015058806836655654
ACH-000133,0.10591014797765803
ACH-000137,-0.014751493079907831
ACH-000138,0.1165941638417992
ACH-000142,0.11708577652743145
ACH-000143,0.2037867763901251
ACH-000146,0.12980029553710004
ACH-000148,0.04514081068718638
ACH-000150,0.02990798682947032
ACH-000152,0.1183379272840683
ACH-000153,0.20368272508907972
ACH-000159,-0.02221524635508871
ACH-000160,0.07751691869799986
ACH-000163,0.056676800754934226
ACH-000167,0.2702465829969887
ACH-000168,0.1545228731237751
ACH-000169,0.15705694449560853
ACH-000178,0.12525997710928152
ACH-000183,0.16403022105293885
ACH-000188,0.04215226499322409
ACH-000189,0.006274468032255204
ACH-000190,0.09884821939493448
ACH-000198,0.1082283359468619
ACH-000203,-0.2005620164800548
ACH-000204,-0.04867924662364154
ACH-000206,-0.045992562008320734
ACH-000207,0.06621004133056717
ACH-000208,0.0224674737852977
ACH-000210,-0.0479140069145977
ACH-000211,0.004843989693350919
ACH-000215,0.15218374651118471
ACH-000221,0.06697280207451768
ACH-000222,0.0955559001151099
ACH-000223,0.10756394080553773
ACH-000226,0.1476209419735169
ACH-000227,0.030026266880572524
ACH-000228,-0.060840653629044214
ACH-000231,0.17220701729666038
ACH-000232,0.1350545266226856
ACH-000233,0.0592380326700973
ACH-000234,0.13891583363097024
ACH-000235,-0.009339103312406508
ACH-000237,0.038741466659710365
ACH-000238,0.0486141065245356
ACH-000242,0.4354443871511131
ACH-000243,0.06941825935147546
ACH-000244,0.2197147929595181
ACH-000246,0.08978043896747223
ACH-000248,0.21547455235700086
ACH-000250,0.027413903925659525
ACH-000251,0.12004825355404534
ACH-000252,0.09818741141202142
ACH-000253,0.16553554547834373
ACH-000255,-0.046655839117224006
ACH-000256,0.1487885293237138
ACH-000257,-0.09005365272072748
ACH-000258,0.09376943336345156
ACH-000259,0.11044288548690624
ACH-000260,0.08134687374485468
ACH-000261,0.05224799378283546
ACH-000262,0.3505016432328979
ACH-000263,0.018645064738265767
ACH-000264,0.04660854935616197
ACH-000265,-0.020392937653865708
ACH-000266,0.05309312998953169
ACH-000272,0.091955807447382
ACH-000274,0.039919058492534944
ACH-000277,-0.042457179790558734
ACH-000278,-0.05575018140956421
ACH-000279,0.014649175681013838
ACH-000280,0.09603229778031362
ACH-000281,0.0975496777948922
ACH-000288,0.024612729689707038
ACH-000291,0.011399302903567832
ACH-000293,0.06897541779739473
ACH-000294,0.1947975916121531
ACH-000295,0.586349738796042
ACH-000296,0.0017093018297414135
ACH-000302,-0.07891368805803091
ACH-000304,0.1916868769234232
ACH-000307,0.16135597029043364
ACH-000308,0.17798690195755654
ACH-000310,0.19749279367152967
ACH-000311,0.02161028063365588
ACH-000312,0.14709359237391306
ACH-000315,0.13712527412248676
ACH-000316,0.06851539905412304
ACH-000317,-0.1306594730447642
ACH-000318,0.1258009564124999
ACH-000319,0.0494278880597674
ACH-000320,0.09288679138744496
ACH-000322,0.21798920260183208
ACH-000323,0.06866440722104257
ACH-000324,0.09609929308410453
ACH-000329,0.056602247092067584
ACH-000330,0.1083388578947557
ACH-000331,0.01168625261435495
ACH-000332,0.14155676076415102
ACH-000334,0.20118573143964308
ACH-000335,0.19128511787895536
ACH-000336,0.12373094445516288
ACH-000337,0.12237323983473734
ACH-000338,0.057357061015016635
ACH-000339,0.1442159448926617
ACH-000341,-0.06297849764965048
ACH-000348,-0.025628744279211062
ACH-000350,0.21324243353042555
ACH-000352,0.08168226946298347
ACH-000356,0.10739589404480723
ACH-000361,0.3242489019796061
ACH-000362,0.10949129020857504
ACH-000363,-0.06472294838805301
ACH-000364,0.14292910243115364
