,NDUFAF6 (137682)
ACH-000004,-0.1509724789947236
ACH-000005,-0.11789338425630776
ACH-000007,-0.2824032005682266
ACH-000009,-0.037154617147185764
ACH-000011,-0.12678607767912334
ACH-000012,-0.2563805243361847
ACH-000013,-0.3536968084387908
ACH-000014,-0.2382061311327508
ACH-000015,-0.0929624120257972
ACH-000017,-0.2595509801202829
ACH-000018,-0.03827344748554911
ACH-000019,-0.07100964261608997
ACH-000021,-0.13519030247054364
ACH-000022,-0.15132004451102038
ACH-000025,-0.2449642246494961
ACH-000028,-0.4586406074770242
ACH-000030,-0.1380942523234455
ACH-000035,-0.011488728132329606
ACH-000036,0.03597646532515025
ACH-000037,-0.4229320525545352
ACH-000039,-0.2563257122282036
ACH-000040,-0.1094725721228234
ACH-000041,-0.05081094007458994
ACH-000042,-0.06535736794910464
ACH-000045,-0.2751791597226108
ACH-000047,-0.033492838909054995
ACH-000052,-0.10617198798421486
ACH-000053,-0.05365515111914038
ACH-000054,-0.08525558551380129
ACH-000055,-0.2098913692013177
ACH-000060,-0.1491425737549092
ACH-000067,-0.008459925343273788
ACH-000070,-0.12057882288609773
ACH-000075,0.03781973565190155
ACH-000078,-0.13305494557153136
ACH-000082,-0.24477220965543686
ACH-000085,-0.18110738436892376
ACH-000086,-0.22730554698874916
ACH-000087,-0.28308666150359385
ACH-000092,-0.2507937858428083
ACH-000095,0.007429471181826687
ACH-000097,0.049107368041845366
ACH-000098,-0.12715289082003162
ACH-000099,-0.1557991025637021
ACH-000108,-0.12807331502566485
ACH-000113,-0.025653599257624726
ACH-000116,0.016805244336198327
ACH-000118,-0.40217346040324004
ACH-000120,-0.17496990457982672
ACH-000123,-0.20475739177860405
ACH-000127,0.048722531574930616
ACH-000128,-0.3456440721184485
ACH-000132,-0.1862303047408662
ACH-000133,-0.1251275056712673
ACH-000137,-0.3095975808829089
ACH-000138,-0.22966961697256966
ACH-000142,-0.18215463076621075
ACH-000143,-0.2408411205991991
ACH-000146,-0.12287014852346137
ACH-000148,-0.2654176250481953
ACH-000150,-0.4241135976076352
ACH-000152,-0.32177187994137235
ACH-000153,-0.3744088888021049
ACH-000159,-0.16868996469331246
ACH-000160,-0.22524782618137765
ACH-000163,-0.048922770815808966
ACH-000167,-0.0920556911930382
ACH-000168,0.061497284846135085
ACH-000169,-0.19896329379090344
ACH-000178,-0.05148462611686205
ACH-000183,-0.005675108883497236
ACH-000188,0.020361546331040464
ACH-000189,-0.0875728516877117
ACH-000190,-0.4518584329563616
ACH-000198,-0.2371198449853829
ACH-000203,-0.7719206783380572
ACH-000204,-0.2151009759334209
ACH-000206,-0.15943251265850192
