,PROK2 (60675)
ACH-000004,0.005571178390498958
ACH-000005,-0.16080182265883952
ACH-000007,0.009112416965135315
ACH-000009,-0.0979691177990075
ACH-000011,-0.2570539089299597
ACH-000012,-0.1388585458406468
ACH-000013,-0.038403507553610834
ACH-000014,-0.19219797871681232
ACH-000015,-0.05299264394432445
ACH-000017,-0.06179581956769206
ACH-000018,-0.12432600855713458
ACH-000019,-0.0504515120048229
ACH-000021,-0.10775885894960067
ACH-000022,-0.08303836998735316
ACH-000025,-0.2299264855269922
ACH-000028,-0.047946672362559034
ACH-000030,-0.07576842682444435
ACH-000035,-0.03797263978766069
ACH-000036,-0.20876541470620807
ACH-000037,-0.1818977866584102
ACH-000039,-0.1395770561399086
ACH-000040,-0.04249827968548858
ACH-000041,0.17037593850563393
ACH-000042,-0.022977998593461196
ACH-000045,0.049210659003952426
ACH-000047,-0.04099325878523781
ACH-000052,-0.1484429712210575
ACH-000053,0.012082879705775314
ACH-000054,-0.09528312106942684
ACH-000055,0.012381539244343008
ACH-000060,-0.2611138653151745
ACH-000067,-0.17345579005802206
ACH-000070,-0.2590238214872456
ACH-000075,-0.3677893166304024
ACH-000078,0.009136328379957872
ACH-000082,-0.04294327430748443
ACH-000085,-0.17645906210277393
ACH-000086,-0.028304395362809688
ACH-000087,0.010993356856729615
ACH-000092,-0.10504655361320392
ACH-000095,-0.07237006193740182
ACH-000097,0.07987558182350131
ACH-000098,-0.08202242795595989
ACH-000099,-0.03982879637485004
ACH-000108,-0.12600942410330435
ACH-000113,-0.08600078442351136
ACH-000116,-0.12293473452629175
ACH-000118,-0.07063665814187238
ACH-000120,0.06847937030561432
ACH-000123,-0.10370436342689948
ACH-000127,-0.11073727504907398
ACH-000128,-0.1141290026069232
ACH-000132,0.055765556448184365
ACH-000133,-0.08606805620262567
ACH-000137,0.08673261516793046
ACH-000138,-0.04517131681367738
ACH-000142,-0.05144604788969357
ACH-000143,-0.01986228977186437
ACH-000146,-0.1547622297890219
ACH-000148,-0.08678905083825295
ACH-000150,0.034863527138698364
ACH-000152,-0.17582539500920946
ACH-000153,-0.010317148715157298
ACH-000159,-0.2906402803240213
ACH-000160,-0.016911977715540028
ACH-000163,-0.0590574203745864
ACH-000167,-0.021224536980606376
ACH-000168,-0.18352394171890365
ACH-000169,-0.15719702840095576
ACH-000178,-0.12354732929284427
ACH-000183,-0.12235339436315412
ACH-000188,-0.17676126285618046
ACH-000189,0.17764490424571588
ACH-000190,-0.2477554511697692
ACH-000198,-0.16193371331839385
ACH-000203,-0.6252607840576915
ACH-000204,-0.06728303667214136
ACH-000206,0.0930312991687647
ACH-000207,-0.1738826110799292
ACH-000208,-0.12335288316619923
ACH-000210,0.010643639589441669
ACH-000211,-0.11591413637881548
ACH-000215,-0.1152790304138318
ACH-000221,-0.00020014074087579072
ACH-000222,-0.09166731075644273
ACH-000223,-0.11131091755636928
ACH-000226,-0.13824325936797324
ACH-000227,-0.06593437437368907
ACH-000228,-0.047322768449340434
ACH-000231,-0.0955475838474052
ACH-000232,-0.120711707242018
ACH-000233,-0.024572739937570247
ACH-000234,-0.2426480708451821
ACH-000235,-0.08054865230967029
ACH-000237,0.048100968336600686
ACH-000238,-0.12807469299718902
ACH-000242,0.2185715860549886
ACH-000243,0.02500242205195068
ACH-000244,0.12845652729571946
ACH-000246,-0.06594427189632461
ACH-000248,-0.180718576119392
ACH-000250,-0.14554046260430756
ACH-000251,-0.25045833053793265
ACH-000252,-0.15193933383028896
ACH-000253,-0.1695141194223143
ACH-000255,-0.1604871405004367
ACH-000256,-0.12475590207124247
ACH-000257,0.011191766793608313
ACH-000258,-0.053277995315698934
ACH-000259,-0.09349584556580363
ACH-000260,-0.1377861678280388
ACH-000261,0.018946678079079373
ACH-000262,0.1290380265702017
ACH-000263,0.17232396305421396
ACH-000264,-0.12542599969291945
ACH-000265,-0.14440084810146736
ACH-000266,-0.011790851659188492
ACH-000272,-0.13064705161501922
ACH-000274,-0.1195731762016297
ACH-000277,0.06429778238453672
ACH-000278,-0.024448120589451387
ACH-000279,-0.07426419638469728
ACH-000280,-0.05691656372748809
ACH-000281,-0.005790671202870251
ACH-000288,0.004435825159419076
ACH-000291,-0.12269157782931685
ACH-000293,-0.09933177933043624
ACH-000294,-0.11328791053764775
ACH-000295,-0.01392733369330188
ACH-000296,0.011698030029903413
ACH-000302,-0.0654388791158517
ACH-000304,-0.03200383812366804
ACH-000307,-0.09464977773936276
ACH-000308,-0.002670078354036346
ACH-000310,-0.12503380690751875
ACH-000311,0.1268361422317373
ACH-000312,-0.08940659601239097
ACH-000315,-0.1795658425759832
ACH-000316,-0.01418454216960682
ACH-000317,-0.30232404449263894
ACH-000318,-0.023722816376553026
ACH-000319,-0.0354088302921255
ACH-000320,-0.07880412901952448
ACH-000322,-0.2118986253912596
ACH-000323,-0.14155684781827654
ACH-000324,-0.08565244683977054
ACH-000329,-0.02707372401242156
ACH-000330,-0.03379201324535941
ACH-000331,-0.13865228489963666
ACH-000332,-0.06167664288811755
ACH-000334,0.08515279405598508
ACH-000335,-0.2065880690530148
ACH-000336,-0.1109513586356852
ACH-000337,0.02555074099367124
ACH-000338,-0.4114060465472239
ACH-000339,-0.1608421490028911
